date,Corporate Assets,Corporate Debt,Corporate Liabilities,Corporate Net Worth,Corporate GVA,Noncorporate Assets,Noncorporate Debt,Noncorporate Liabilities,Noncorporate Net Worth,Noncorporate GVA
2017-01-01,205.7246586684996,47.71966761140668,104.66468922023368,101.05996944826589,49.85311267316055,91.87858828830828,27.08716932976018,39.08062330018895,52.79796498811935,17.452361722075484
2017-04-01,210.9200935476823,47.98758328963601,104.06982627336691,106.85026727431539,49.980011464792064,94.45222076458732,27.46561578398245,39.51653929752195,54.935681467065365,17.362472267225648
2017-07-01,211.7910057054441,47.66389091940397,104.11814694812949,107.6728587573146,49.713686794452435,94.48071724422303,27.692023321456617,39.742705316389234,54.73801192783378,17.403521475965967
2017-10-01,211.43505982506042,47.78143909933419,101.7508831622639,109.68417167205135,49.75135608527547,94.49710956003187,27.818797821320146,39.78963410252029,54.70747545751159,17.370977259769482
2018-01-01,210.00668370247504,47.61909025202138,102.03962377450082,107.96705992797422,49.79204373277331,94.14163418321019,27.7516899505833,39.70052369197158,54.44111049123861,17.350679116216487
2018-04-01,209.52442243570158,48.85319950835998,102.07960172027362,107.44482071542795,49.940255320075224,94.53771533545257,27.7657034829166,39.72636878287999,54.811346552572594,17.388728934849922
2018-07-01,209.89311847406066,48.711099187306154,102.65685933708453,107.23625913697614,50.12921942830163,94.75840111391418,27.82891551551465,39.82479699481651,54.93360411909766,17.518343668098964
2018-10-01,205.91603818878858,49.09316040684263,104.72653832247809,101.18949986631046,50.31495324069132,94.56543537636988,28.042252109165815,40.094852883422575,54.470582492947294,17.72345143986239
2019-01-01,214.91929566592475,49.775510796866186,108.32597103136148,106.59332463456327,50.4094766650684,95.04903612955813,27.917071978270798,39.92750614299104,55.12152524815874,17.730470140611793
2019-04-01,219.65810255193242,49.732391385927606,108.97671824931523,110.68138430261716,50.14754188435464,95.84986047316374,27.69226236890498,39.60271735381831,56.247143119345424,17.608985832210063
2019-07-01,219.61182213820214,49.745928443264454,110.1151261885505,109.49669594965161,50.137561593418944,95.23721504127217,27.406830057800484,39.23179849879337,56.00541654247879,17.340868898081073
2019-10-01,223.13064008083137,49.541506657492626,111.32260908512723,111.80803099570412,50.06083354373655,94.81412302493015,27.295888713514827,39.051738189302625,55.76238483562753,17.309900882963
2020-01-01,219.5855732332503,53.70173919689449,114.94518258183615,104.64038604450194,49.806230968557685,97.39268117361826,27.91936687389633,40.5090352374884,56.88365054304209,17.677837062083622
2020-04-01,242.7048306738921,60.84041077794701,123.8461050573483,118.85872561654381,48.111420683314535,108.54215730786446,31.46942197924255,45.81195444636741,62.73020788330601,15.743722625805479
2020-07-01,228.14586255129888,55.25222148927088,112.69626619807056,115.44960097266954,48.70268999299693,103.00448455351253,29.47773059788503,43.27420910547293,59.730275448039606,16.236227136075804
2020-10-01,231.9234005835864,54.05953333246764,109.72611775739583,122.19728282619057,50.241835206989016,104.07528397236858,29.530361231323187,43.72696826470809,60.3483157076605,17.2742475630096
2021-01-01,231.75161176777976,53.551083763252386,107.95871361230007,123.79289373073716,50.58456822366719,103.8918442481776,29.177331955468507,43.51063055457289,60.38121369360472,17.142987988815136
2021-04-01,231.48673801308775,52.79852683038329,105.0638058948251,126.42293211826264,50.87340648406546,105.077917817008,28.631797839995787,43.25233739712615,61.82558471313472,16.83055587063261
2021-07-01,233.859403004905,52.08169483426751,103.4038479123712,130.4555508959618,51.02040696424475,106.84300158466753,28.243949078292214,43.1837158907352,63.65928569393235,16.95302185285115
2021-10-01,234.04187850844727,51.27303814220817,101.45327020678452,132.5886123577005,50.87931044762717,106.53442280129191,27.942745620361435,42.86376057241725,63.67066222887466,17.365953935660613
2022-01-01,230.59997005087993,52.13053868942076,102.98261832339584,127.61735172748409,51.47739536626064,107.23587680843383,28.003210341108332,42.83963924255255,64.39623756588128,17.54464680254788
2022-04-01,222.15890035312418,51.870503419690195,103.21599679113984,118.94290356198431,51.87221026020197,108.03905830477147,27.926334016239178,42.56197465474942,65.47708756479388,17.5399041499439
2022-07-01,217.32306803722108,51.27479169839596,102.37300083297944,114.9500672042416,51.999760412137285,106.50742254970342,27.746105648937846,42.187821881273294,64.31959682148307,17.38519238524528
2022-10-01,218.00973970218953,50.91896311041882,101.21466631551583,116.79507338667368,51.314617448497934,103.85176613278992,27.72574867736238,42.05176723092515,61.79999890186476,16.967370804863073
2023-01-01,217.97393419854347,50.88045801830198,100.02945893018995,117.94447526835354,51.06808667735453,101.40763264135988,27.569008728070504,41.77517596386998,59.63245667748991,16.649475764184004
2023-04-01,219.8199926896533,50.545999831799946,99.65050822872192,120.16948446093141,51.144735848323165,101.6333732549799,27.425964264435905,41.62963457282582,60.00373868215407,16.223796523461615
2023-07-01,215.7614010337076,49.64289915642549,98.76972319722675,116.99167783648087,50.756247852237415,99.92065954927844,26.991236694013153,40.966789433210884,58.953870116067556,15.892490610691844
