date,Age2554,Age16plus
2007-02-01,10.703160042014884,7.79763635849743
2007-03-01,7.9468211351926605,6.612035541059817
2007-04-01,6.6989850397653985,5.096755282774548
2007-05-01,5.828844833724871,4.67925573481998
2007-06-01,6.470016762418286,4.599584390560744
2007-07-01,7.475225601030168,6.075529734699937
2007-08-01,7.7307790954953255,5.572873614059554
2007-09-01,7.88566676612278,5.046211747325864
2007-10-01,10.427934188731216,6.25441266451166
2007-11-01,7.3113426302616205,4.906280516841382
2007-12-01,8.362377569373308,5.977569978294098
2008-01-01,8.572250934989446,5.84038427942536
2008-02-01,8.057124778250738,5.83968067491144
2008-03-01,7.6389478159569615,5.662287199277037
2008-04-01,5.849831400258742,4.591828869298354
2008-05-01,6.025889717065256,4.880652394072465
2008-06-01,8.179943957453174,6.299716131236332
2008-07-01,9.460472874996425,5.968480966483025
2008-08-01,8.419433544411358,5.196368580017239
2008-09-01,6.189413264596106,4.756125698593224
2008-10-01,7.034136355827908,5.258706048671306
2008-11-01,9.237933639570665,5.50855836013401
2008-12-01,6.85691511518765,4.446330257825971
2009-01-01,8.284027122763602,5.487462343604683
2009-02-01,8.80402106925389,5.67850534361232
2009-03-01,5.608648708079009,4.449836108408247
2009-04-01,6.6236866950039275,4.358892895105098
2009-05-01,5.931542150719555,4.420925171909474
2009-06-01,5.767136775739033,4.345715006123979
2009-07-01,4.745788219766795,3.6980289938373616
2009-08-01,7.5089634912116985,5.628364004534947
2009-09-01,7.216524484562638,5.407866591058504
2009-10-01,6.355240656897744,4.2347702048843425
2009-11-01,5.542002921922157,4.284235022720159
2009-12-01,5.335414282276784,4.655864442193683
2010-01-01,2.2379510029047696,2.6352473378545263
2010-02-01,5.150932980280007,3.732812211028596
2010-03-01,4.44622689670877,3.672854841772359
2010-04-01,4.75322059518531,3.416200379872445
2010-05-01,5.121082975894815,3.8186265746352808
2010-06-01,5.1357681422982,3.5843922704846465
2010-07-01,5.392338679582083,3.4874802648849332
2010-08-01,5.7224364547576485,3.9526739044618293
2010-09-01,5.850052340461656,4.374100184347659
2010-10-01,4.712551947170112,4.339568956527772
2010-11-01,5.906528673003645,4.271724899385363
2010-12-01,7.360000737677558,4.646763423169573
2011-01-01,5.428872179358898,3.6356448051270585
2011-02-01,5.6561191320524005,3.8329825474858685
2011-03-01,5.503879190771865,3.701221777103423
2011-04-01,6.0039744987601855,3.964778254914012
2011-05-01,6.595718919800972,4.710348186949866
2011-06-01,5.7089963769098935,4.289830231687711
2011-07-01,6.610070268900289,4.620292490171827
2011-08-01,5.627788233645355,4.184051086381533
2011-09-01,6.161909649876397,4.0569347148691435
2011-10-01,6.087860301709476,4.370179398317878
2011-11-01,6.922501571603255,4.576862609865446
2011-12-01,6.214922666426654,4.240469452067845
2012-01-01,4.2839417419557675,3.9466336234178403
2012-02-01,5.3513262596816915,4.10520196752243
2012-03-01,6.6410738671855585,4.828112544749625
2012-04-01,5.7274043925628915,4.349159452415771
2012-05-01,6.158796062105981,4.98326457096145
2012-06-01,6.8884647133959644,4.672980738772765
2012-07-01,5.933111979054065,4.673221073867048
2012-08-01,6.522214865377439,4.741757579898418
2012-09-01,3.6564628363797294,4.026993700852319
2012-10-01,5.847696696676017,4.5114486486668275
2012-11-01,6.1469348378051025,4.590703408813399
2012-12-01,4.5590899600977615,3.6120488170625817
2013-01-01,5.506145045084031,4.314706279726217
2013-02-01,6.136395325406829,4.110785554600467
2013-03-01,5.51400220863925,3.8719560293934974
2013-04-01,5.55298499687001,4.022375840479284
2013-05-01,6.7181232676864395,4.2561444413728875
2013-06-01,6.769418356867965,4.111018803192666
2013-07-01,5.643886229046654,3.96537906666432
2013-08-01,6.288181328936202,4.289524394729689
2013-09-01,6.154575732637539,4.329175998276536
2013-10-01,5.592458485454347,3.8361345121998376
2013-11-01,6.099312656802413,4.2830858848765825
2013-12-01,5.623363647374012,3.402376193739507
2014-01-01,6.1610384956358315,4.241140682531095
2014-02-01,5.4792597844256115,3.6925546092139405
2014-03-01,5.351555255178759,3.8940531081067298
2014-04-01,4.816815642359364,3.4257866957332745
2014-05-01,6.225494960775474,3.8047360043494334
2014-06-01,5.9852951680018025,3.7142936181658808
2014-07-01,7.3136955888885815,4.7188356122126045
2014-08-01,6.554738165553318,4.626900159789174
2014-09-01,7.515751621999772,5.414205756812093
2014-10-01,7.70284958878231,4.8085869252612055
2014-11-01,7.268131040311246,5.065771361407294
2014-12-01,8.875401131080729,5.829067325110688
2015-01-01,7.048888957147925,5.58253054945218
2015-02-01,5.445332186485415,4.50163390789112
2015-03-01,7.625921353092649,6.178375399164908
2015-04-01,8.241065991803351,5.300706047824807
2015-05-01,8.149394262266917,4.931664792296897
2015-06-01,7.474724215007454,4.933435462994721
2015-07-01,8.223788233657446,5.336651121332022
2015-08-01,8.243067154464224,5.492740601759536
2015-09-01,8.011642417287518,5.013022653962104
2015-10-01,5.642311331541722,4.278213079223148
2015-11-01,5.748198637239608,4.322378287033423
2015-12-01,7.042005014701401,5.297144567945497
2016-01-01,6.8424892683129945,5.318938145688123
2016-02-01,6.735945995552646,4.904219911768397
2016-03-01,6.9149684118601575,4.966224240044183
2016-04-01,7.171276619221423,4.628209859023595
2016-05-01,6.987260554976346,4.940526799287978
2016-06-01,8.031993626644224,5.275754342112333
2016-07-01,7.193713430624764,5.293383244775323
2016-08-01,8.376551353672323,5.156362564796814
2016-09-01,8.024324655766803,4.875810075849586
2016-10-01,7.230324207788977,4.743368365367167
2016-11-01,7.073712879030225,4.498686871041184
2016-12-01,8.743099712508545,5.049909179699058
2017-01-01,9.050543399716382,6.031808257454868
2017-02-01,8.345986986434623,5.973353644176595
2017-03-01,9.850975482795722,6.5137248706417985
2017-04-01,8.810139659642502,6.046724123314783
2017-05-01,8.556828120521692,5.397335149804327
2017-06-01,8.619582141061544,5.68106367624268
2017-07-01,5.887953803635167,4.672897278846063
2017-08-01,6.6307260414730145,4.921884313726399
2017-09-01,8.942492333067602,5.667308213315323
2017-10-01,8.955459042449746,6.223704954682698
2017-11-01,9.347556839912444,6.24768761223186
2017-12-01,7.374501595885029,5.518740519237587
2018-01-01,7.196378331243415,5.4559835791434965
2018-02-01,8.016432039357376,5.59672933660247
2018-03-01,7.706737551544646,5.592988213225861
2018-04-01,8.625597732467917,5.132161384395371
2018-05-01,9.63767028936678,5.863979050436876
2018-06-01,9.06695323721281,5.994140069690097
2018-07-01,7.368419666911009,5.4447676072066855
2018-08-01,8.88706720951304,5.696177036163534
2018-09-01,8.467422369470249,6.21427976261621
2018-10-01,6.868325592916589,5.180215752188736
2018-11-01,6.024419200900982,4.453553488631941
2018-12-01,7.807504792181522,5.5142891397318845
2019-01-01,8.764632796522545,6.062656355907412
2019-02-01,6.171349631040152,4.882847988170306
2019-03-01,5.986297875657965,4.369765791876871
2019-04-01,8.531711181271245,5.464582065603767
2019-05-01,8.058329955459453,5.506381618818594
2019-06-01,9.730709732531333,5.8096242861447145
2019-07-01,8.244805256131658,5.854839212680301
2019-08-01,9.86613260044084,5.792047164941951
2019-09-01,9.772894099068044,6.210418704347864
2019-10-01,8.511483751054435,4.872541664751202
2019-11-01,9.360192597744334,6.176037313288747
2019-12-01,8.8282953857711,5.455162146464173
2020-01-01,9.859493751431952,5.9021582539068325
2020-02-01,9.209666448968429,5.887770379324541
2020-03-01,10.279544411688871,5.94225715619971
2020-04-01,7.326917411952783,4.5879634969183805
2020-05-01,6.526469320446024,4.491551296557039
2020-06-01,5.995353150754098,4.56246714606154
2020-07-01,7.133589720605257,5.380131126235717
2020-08-01,7.09778902454198,4.736492423372067
2020-09-01,7.607112847259801,4.629657442624917
2020-10-01,6.031379856393213,4.553872844592552
2020-11-01,6.062808051708589,4.495361108192498
2020-12-01,9.713125829124905,5.805318705729344
2021-01-01,5.48644681068091,3.7376084149130606
2021-02-01,6.415023490881251,4.0127046151769745
2021-03-01,7.489716568839433,4.582093668826263
2021-04-01,9.76046296821825,6.057142507605753
2021-05-01,9.479489366246586,6.045270268740506
2021-06-01,9.750879810732698,5.754846897793894
2021-07-01,6.412788309782272,4.687925698307254
2021-08-01,7.071683189860456,5.042620473169357
2021-09-01,9.633166792950277,6.368580545451734
2021-10-01,9.285186066318499,6.664148560681641
2021-11-01,8.862633188323056,6.481946337292968
2021-12-01,12.206437576501356,6.991795429238447
2022-01-01,9.763773562981678,6.120425739136208
2022-02-01,10.410520792447674,6.795472298589169
2022-03-01,10.112791868820093,6.669346342793836
2022-04-01,10.757559959397584,7.741322482458359
2022-05-01,9.569831988610922,6.5643859672453235
2022-06-01,9.153967877541943,6.193886136345043
2022-07-01,7.026900884112551,5.177886682059265
2022-08-01,8.778393481551767,5.5977686046860775
2022-09-01,9.037893558131845,5.748146008081108
2022-10-01,10.09791575220417,6.904011001819321
2022-11-01,10.375583079166134,6.254154875688096
2022-12-01,9.26798304495433,6.6330847855771395
2023-01-01,9.233699527169833,6.514003079591949
2023-02-01,7.997952474155285,5.59340332127719
2023-03-01,9.13908024600372,6.354871346934185
2023-04-01,10.896961473671366,6.445813420183239
2023-05-01,9.899843739622865,6.794651965388995
2023-06-01,12.090734545724871,7.025709296679346
2023-07-01,9.671850317730394,5.381246015150014
2023-08-01,9.065744601219409,5.572411044728191
2023-09-01,5.451630699825002,4.620849930776864
2023-10-01,8.59767960017979,5.633835686521792
2023-11-01,10.188421187653237,6.6454393861621375
2023-12-01,12.495788398223144,7.089785092461133
2024-01-01,8.148329108865674,4.709292573323774
2024-02-01,10.381659796355997,6.211633705143637
2024-03-01,8.718913013907665,5.533324674142155
2024-04-01,9.718997625789344,6.148236260167612
