date,FDHBATN,GFDEBTN,FDHBFRBN,FDHBPIN,FDHBFIN,FOREIGN,PD,IG
2013-01-01,29.15939274943548,100.85591780648926,10.800376449646853,60.826084472654784,34.4277033264077,0.07006413475214555,26.398381146247075,29.229456884187627
2013-04-01,28.93342461722474,100.23215594239629,11.59671897765395,59.67166422618189,33.503894805315426,0.030348121335713168,26.167769420866467,28.963772738560458
2013-07-01,28.13075436749471,98.97766362242764,12.25410482649588,58.56519529103662,33.426629234770985,0.0276091374004391,25.13856605626564,28.158363504895146
2013-10-01,29.164470626880785,100.13427214690802,12.89199383136072,59.222158914018785,33.80938222905655,-1.1443512253522734,25.41277668496223,28.02011940152851
2014-01-01,29.059451370401597,102.66529695821013,15.250566646685272,60.07659347160724,34.69553491336266,-1.7213145304839768,25.38105855824459,27.338136839917627
2014-04-01,28.979391105718282,100.9729478878499,15.495310204840568,58.24756911916786,34.466027395644296,-1.7493225418768177,23.78154172352356,27.23006856384146
2014-07-01,28.401045649700585,100.45563301422003,15.596373759970497,58.23743335978288,34.20572819138255,-1.779219755233941,24.031705168400322,26.62182589446666
2014-10-01,28.666094572537016,101.61827952773106,15.647073189585347,59.16581057933493,34.492010660667894,-1.86069881372623,24.67379991866704,26.805395758810786
2015-01-01,28.13504024267664,100.89325157848094,15.549140620258136,59.08840182514395,34.30871327707074,-1.879331109597782,24.77968854807321,26.25570913307886
2015-04-01,27.905044310101296,99.77075040287282,15.381692142233577,58.34709770801519,33.874899711202346,-1.8630837574772419,24.472197996812852,26.04196055262405
2015-07-01,27.458747929749123,99.14599693231426,15.30620048331345,58.23959849150269,33.35288873739823,-1.8585499722510044,24.88670975410445,25.60019795749813
2015-10-01,28.48728177529673,103.21894750726308,15.328866955024575,61.15509321119552,33.5270211305548,-1.752294434253747,27.628072080640713,26.73498734104298
2016-01-01,28.955703639331688,104.55695552627455,15.27952914323377,62.21660579205578,34.107438975504664,-1.8948830483466743,28.109166816551113,27.060820590985013
2016-04-01,29.252063375256437,104.13706127737316,15.1469912582018,61.63032475899327,33.73753070461315,-1.8923181150783348,27.892794054380122,27.359745260178098
2016-07-01,28.738019134445665,104.2501544169972,15.073399803434901,62.36811574087216,32.78694811136175,-1.9293802617555182,29.581167629510418,26.808638872690143
