date,Owner,Renter,Vacant
2003-10-01,0.9045280894310785,-2.0101190510335982,0.49921805606835346
2004-01-01,0.9591027660338867,-2.073917710702032,0.5720801749549906
2004-04-01,1.0758584783767304,-2.1843952717743758,0.6316015877567924
2004-07-01,1.185050378503572,-2.216471353394873,0.6231654368806021
2004-10-01,1.3102620796771625,-2.234928790267624,0.5861299865051617
2005-01-01,1.4213926963069845,-2.2500671210055145,0.5611311784817872
2005-04-01,1.4216905636405386,-2.1619279061586454,0.5470114235109875
2005-07-01,1.4455208516740434,-2.1184498806143335,0.553849263253297
2005-10-01,1.4608848627125681,-2.0892698698978798,0.580640818992066
2006-01-01,1.4300695369209429,-2.0197185387195926,0.6089903362175422
2006-04-01,1.4687258166209212,-2.019622268432393,0.6340209271953308
2006-07-01,1.4868278703129079,-2.038448337724949,0.6953371830342254
2006-10-01,1.461174453472509,-2.0333534355114207,0.7719071721403692
2007-01-01,1.4079962588117567,-2.0384586768034847,0.882794588151004
2007-04-01,1.3455797513381889,-1.9995711668371623,0.9553881229631571
2007-07-01,1.2345798887359436,-1.9378272317383018,1.0479572210032018
2007-10-01,1.105817429588324,-1.8454569913394128,1.1184276375995035
2008-01-01,1.0281928549994603,-1.804945396884401,1.1800350749793918
2008-04-01,0.968518390368434,-1.811342214105503,1.2611190161163757
2008-07-01,0.9267987630812193,-1.7989751917502446,1.2965650381721971
2008-10-01,0.8489341109544775,-1.7970400265965836,1.3700371766339519
2009-01-01,0.7757003063711672,-1.762189253353231,1.3966923734323808
2009-04-01,0.7090826133364381,-1.707048326935709,1.3872928358252024
2009-07-01,0.6486952402255461,-1.6904397567289635,1.4020546698248264
2009-10-01,0.601089166092585,-1.668343402162387,1.391293957110384
2010-01-01,0.5665612718006976,-1.6609361495472026,1.3769304932776913
2010-04-01,0.4825720771344173,-1.6325103853217602,1.3857979248537742
2010-07-01,0.3983553371767812,-1.5789123588187337,1.3679004661724061
2010-10-01,0.3388026961080861,-1.5163723876390236,1.3187477744777798
2011-01-01,0.2594961201597954,-1.4598181292255266,1.2961671335064269
2011-04-01,0.1549478898261647,-1.3730699048622075,1.269743238434045
2011-07-01,0.08500219126122133,-1.3252841637488366,1.2473469367337167
2011-10-01,0.030391687159063707,-1.2893441870587274,1.2227912829002188
2012-01-01,-0.0547506161931679,-1.1928355400273887,1.1693606723852472
2012-04-01,-0.08987659598814446,-1.161959974160954,1.1319077560702206
2012-07-01,-0.14808974676390818,-1.079904929030187,1.0684374790744737
2012-10-01,-0.19866140266039167,-1.0184858498762992,1.0215180219777924
2013-01-01,-0.24472548130285787,-0.9909854021333295,1.0090810290594057
2013-04-01,-0.2846571356271319,-0.9385440221388208,0.9701663718973235
2013-07-01,-0.3123893140417273,-0.9255214122553426,0.9616355323455359
2013-10-01,-0.3446258576574692,-0.9154096639803022,0.9626067915005532
2014-01-01,-0.365165299898635,-0.9038910841812751,0.9509191317781367
2014-04-01,-0.40276105493093795,-0.8787324624799755,0.9439420569972272
2014-07-01,-0.4865100106249578,-0.8012701578069699,0.9321038985619152
2014-10-01,-0.5457804101678114,-0.6600995333136943,0.8326548057641068
2015-01-01,-0.6065101196803582,-0.5298524259290449,0.7472548708084359
2015-04-01,-0.6792579834484158,-0.39542512689075693,0.6708281692730864
2015-07-01,-0.7105818759211182,-0.31492180203404097,0.6086049576863246
2015-10-01,-0.7377165387890123,-0.3140406152292776,0.6240669200997946
2016-01-01,-0.7627856154189381,-0.307756106327961,0.6332283759053396
2016-04-01,-0.8037310325837659,-0.2554185406873941,0.6141720640866506
2016-07-01,-0.7985209719921826,-0.22851696349274242,0.576805238145683
2016-10-01,-0.80641782788474,-0.21552522742982028,0.5698228409898318
2017-01-01,-0.7742667867129711,-0.2068138705241953,0.5312024235997459
2017-04-01,-0.7122168588242026,-0.2812973763434048,0.5501200050929391
2017-07-01,-0.6872779361289645,-0.3269253180633882,0.5812285654103491
2017-10-01,-0.6020034980252902,-0.3501666304250257,0.5333454255527483
2018-01-01,-0.5272358887613038,-0.38809370329928683,0.5154647920427688
2018-04-01,-0.42597576110132707,-0.415183037042123,0.46345166190138887
2018-07-01,-0.3441028390142016,-0.4285257430240055,0.4204700260912606
2018-10-01,-0.2460299847957934,-0.45829753869475276,0.38057147686119563
2019-01-01,-0.193076089540277,-0.4401269659482345,0.3398375742813071
2019-04-01,-0.17940200979147747,-0.4120045168892368,0.3308846899428648
2019-07-01,-0.10544406559668218,-0.4309685988799945,0.3103696031904182
2019-10-01,-0.038177477256812864,-0.4359815962496807,0.28373841243160314
2020-01-01,0.13741827257019068,-0.4971528134288903,0.21405749388925877
2020-04-01,0.6829042901938216,-0.748147764109298,-0.029359979027004712
2020-07-01,1.1153495801242315,-0.9052226554041543,-0.24416623124157777
2020-10-01,1.2648425815675672,-0.931363461266896,-0.298181251682875
2021-01-01,1.3556014275284127,-0.9184033289828459,-0.32886982747512317
2021-04-01,1.0820209660593783,-0.7049111634944882,-0.19767542325889842
2021-07-01,0.8828434861326286,-0.5072280658539707,-0.12904200637628005
2021-10-01,0.9192737471389449,-0.44270609342469136,-0.16633854689502936
2022-01-01,0.9642266875018635,-0.39336465893956074,-0.2038245243239798
2022-04-01,1.0704566651018261,-0.3948367071280394,-0.2343756831489312
2022-07-01,1.1804467591780607,-0.43672841863291545,-0.22963967553053521
2022-10-01,1.2848063715861677,-0.43409235927931533,-0.2658417229485739
2023-01-01,1.3915317169621844,-0.4613167417937465,-0.2774045345958305
2023-04-01,1.4780576818373596,-0.4365336405614766,-0.30061938981438896
2023-07-01,1.5420461171527897,-0.3933628783119847,-0.3163076745675051
2023-10-01,1.5834898301574434,-0.349796354801871,-0.3064833073050526
2024-01-01,1.6104971238831212,-0.28925491136838666,-0.29527605821400105
