date,All
1995-05-01,0.47671861545546257
1995-06-01,-0.8660350783539217
1995-07-01,-2.0853217619254627
1995-08-01,-3.4030440198218215
1995-09-01,-0.37532893181713156
1995-10-01,3.2078014338602356
1995-11-01,6.03849909832701
1995-12-01,6.305497891059408
1996-01-01,2.5627172564661738
1996-02-01,0.14629964809089735
1996-03-01,-1.611256474768974
1996-04-01,-0.8249434758839547
1996-05-01,0.42044489918768857
1996-06-01,-0.7875712033679982
1996-07-01,-1.484743642510511
1996-08-01,-4.1573605899723916
1996-09-01,-2.8773886162866025
1996-10-01,0.6956855846872667
1996-11-01,5.339396478584502
1996-12-01,7.941820367624675
1997-01-01,6.288307631415457
1997-02-01,4.221590246818052
1997-03-01,1.3016280978598527
1997-04-01,2.332139442312342
1997-05-01,1.5005088621079743
1997-06-01,0.08131775689328435
1997-07-01,-2.413369293152845
1997-08-01,-4.280169988470006
1997-09-01,-2.382919155005281
1997-10-01,-0.6042585368922659
1997-11-01,4.044468305766502
1997-12-01,6.518681021077377
1998-01-01,6.316547970868092
1998-02-01,5.28817238804673
1998-03-01,3.1450413162472657
1998-04-01,2.960467329096672
1998-05-01,3.009932118425529
1998-06-01,2.134430193576553
1998-07-01,0.055098855862967255
1998-08-01,-3.2792120697680893
1998-09-01,-3.258481017375303
1998-10-01,-0.9862603903194711
1998-11-01,2.3287733134955246
1998-12-01,5.908036330820399
1999-01-01,5.629179123024786
1999-02-01,4.363249486758125
1999-03-01,3.147220143953211
1999-04-01,2.0869033085433086
1999-05-01,1.8259766878799821
1999-06-01,0.2930018454701644
1999-07-01,-1.922959405327962
1999-08-01,-3.1543700484407133
1999-09-01,-2.8451678193184726
1999-10-01,-0.3758809862506318
1999-11-01,2.566845573914911
1999-12-01,4.390631058918215
2000-01-01,4.914315922620394
2000-02-01,3.8406779111051614
2000-03-01,2.5497941373368693
2000-04-01,1.3888269811186182
2000-05-01,0.9401201271939996
2000-06-01,-0.025913944630373553
2000-07-01,-1.329276485753672
2000-08-01,-1.1629230861962103
2000-09-01,-1.6242264308554022
2000-10-01,0.8990880537062651
2000-11-01,2.116825325309968
2000-12-01,1.9233480233020739
2001-01-01,1.382531281470789
2001-02-01,-0.07518273804649755
2001-03-01,1.7104118007482905
2001-04-01,2.754889031863117
2001-05-01,4.101416880200048
2001-06-01,2.8252286993737163
2001-07-01,0.5890006460603558
2001-08-01,-1.5905224752956637
2001-09-01,-2.4073023442156116
2001-10-01,-1.02159871243378
2001-11-01,0.7150819228556315
2001-12-01,2.643002343611456
2002-01-01,2.838107586197869
2002-02-01,2.716605070640221
2002-03-01,2.4321387632441294
2002-04-01,2.512397832451252
2002-05-01,1.8911403786840308
2002-06-01,-0.7109793592242175
2002-07-01,-2.41504351120988
2002-08-01,-3.199099857208365
2002-09-01,-1.6102944898599314
2002-10-01,0.2366312435368778
2002-11-01,2.1240538730141534
2002-12-01,2.904268534510712
2003-01-01,1.7851333173990236
2003-02-01,2.422451034823392
2003-03-01,1.4689790788256607
2003-04-01,1.818131745338869
2003-05-01,0.18336251693695793
2003-06-01,-0.8358186707288273
2003-07-01,-0.7877376899596
2003-08-01,-1.8349901902522392
2003-09-01,0.4127073785550328
2003-10-01,1.5548878961595625
2003-11-01,2.9728210823054324
2003-12-01,3.5619842002735824
2004-01-01,1.8946661468702386
2004-02-01,1.0278719347819765
2004-03-01,-0.9508408737068486
2004-04-01,-1.1817763929554137
2004-05-01,-1.122619197293473
2004-06-01,-1.3806779745496822
2004-07-01,-0.988415615474636
2004-08-01,-0.21665603731082506
2004-09-01,2.1508044960611317
2004-10-01,4.117137772980373
2004-11-01,4.078110877050567
2004-12-01,2.230591893118783
2005-01-01,0.6897597378487941
2005-02-01,-0.8567767473382726
2005-03-01,-0.32834062892166394
2005-04-01,0.47574872646569677
2005-05-01,0.6557763732214061
2005-06-01,-0.458986318958321
2005-07-01,-2.634434380313244
2005-08-01,-3.35375617880046
2005-09-01,-2.3604857176033667
2005-10-01,1.1733073402792282
2005-11-01,3.989874336351651
2005-12-01,6.1338289472193
2006-01-01,5.343486518685636
2006-02-01,3.6426941050428763
2006-03-01,2.8098414859523357
2006-04-01,0.35662754014900155
2006-05-01,-0.08305628948571675
2006-06-01,-1.7907960695669911
2006-07-01,-3.0764218031038015
2006-08-01,-2.3546455041986714
2006-09-01,-1.3144534887474468
2006-10-01,1.0253629599394465
2006-11-01,2.5006141508209456
2006-12-01,3.45950809377944
2007-01-01,2.5298314659174315
2007-02-01,3.4932396008143796
2007-03-01,4.024550483324063
2007-04-01,5.153721856014726
2007-05-01,3.232962847852683
2007-06-01,0.3855485949550097
2007-07-01,-1.7492956812118599
2007-08-01,-2.208731415698517
2007-09-01,1.0957609577337823
2007-10-01,2.125959257855614
2007-11-01,3.0054907152467836
2007-12-01,0.28141389264675354
2008-01-01,-0.8098301516355266
2008-02-01,0.5076857674235491
2008-03-01,2.1764493226284376
2008-04-01,4.794099617224323
2008-05-01,3.844962002411889
2008-06-01,2.1027902533270915
2008-07-01,-0.39227543603890247
2008-08-01,-1.3401386292786532
2008-09-01,-1.5855084518141216
2008-10-01,-0.4041670128203112
2008-11-01,1.8502487998488526
2008-12-01,2.853347370053716
2009-01-01,3.9561590760112786
2009-02-01,2.0453053030096147
2009-03-01,0.9222123330482335
2009-04-01,0.3321033171317822
2009-05-01,-0.6694755858744572
2009-06-01,0.197760258010371
2009-07-01,-0.6323659255319192
2009-08-01,-0.26717808635576823
2009-09-01,-0.1764017204984425
2009-10-01,0.625783458072604
2009-11-01,1.3143615240051476
2009-12-01,1.382650068998914
2010-01-01,1.9797160079091602
2010-02-01,-0.10985892015779042
2010-03-01,-0.6812755594436171
2010-04-01,-1.4551373295666248
2010-05-01,-1.7329712416515486
2010-06-01,-1.5665998880964427
2010-07-01,-2.057701924515354
2010-08-01,-0.5840718789320465
2010-09-01,0.7479491474496003
2010-10-01,1.8083454269356647
2010-11-01,3.673842002244321
2010-12-01,2.2125546473448665
2011-01-01,1.5074819305976428
2011-02-01,0.5317563833827643
2011-03-01,-0.9491312751631287
2011-04-01,-0.644956205715641
2011-05-01,-0.24993384071234637
2011-06-01,1.9967648918589154
2011-07-01,1.901835454205525
2011-08-01,0.15137438894101685
2011-09-01,-1.4790306774104978
2011-10-01,-3.0806013401536214
2011-11-01,-2.3619589752928993
2011-12-01,-1.1057807742566927
2012-01-01,1.0042455392102356
2012-02-01,1.2453525394626297
2012-03-01,2.188665170177062
2012-04-01,2.2452665513015724
2012-05-01,1.3020561601917224
2012-06-01,0.6074515838544459
2012-07-01,-1.9447302379096643
2012-08-01,-1.7353356642466067
2012-09-01,-1.9311961624978724
2012-10-01,0.07714740492275052
2012-11-01,1.4667900113251031
2012-12-01,-0.36945160400587707
2013-01-01,0.3583982306271549
2013-02-01,-0.7803163365247445
2013-03-01,1.9273654306576127
2013-04-01,3.0507805216117845
2013-05-01,2.728624563020765
2013-06-01,1.9418430690389954
2013-07-01,-0.1995383249214555
2013-08-01,-0.5093910602664065
2013-09-01,-1.6780450903115196
2013-10-01,-0.20664888763439748
2013-11-01,1.3266418414303427
2013-12-01,3.2957374857520483
2014-01-01,2.632848945065347
2014-02-01,1.027327401507816
2014-03-01,-0.047243594808932254
2014-04-01,-1.4295979817431803
2014-05-01,-0.7332644543819433
2014-06-01,-0.896188496945427
2014-07-01,0.42980360372388837
2014-08-01,1.2365592479345988
2014-09-01,1.6360055442126153
2014-10-01,0.9883268744525164
2014-11-01,-0.6067120019660921
2014-12-01,-0.7913917443646223
2015-01-01,-0.12776468239306116
2015-02-01,0.9027544815628508
2015-03-01,1.1441449638385004
2015-04-01,-0.1823816829172542
2015-05-01,0.367586931127617
2015-06-01,0.4322515653520709
2015-07-01,1.2524075466993079
2015-08-01,0.6113017156603728
2015-09-01,0.3072112264489668
2015-10-01,0.3969290004400383
2015-11-01,0.35128518831579747
2015-12-01,1.9924265301816346
2016-01-01,1.1488199655955045
2016-02-01,2.584341944620938
2016-03-01,0.7424331049286526
2016-04-01,1.1485580081844748
2016-05-01,0.6257659203382282
2016-06-01,-0.5129948828778264
2016-07-01,-0.4363026885737198
2016-08-01,-1.5906470325160682
2016-09-01,-0.5474213227356972
2016-10-01,0.660504984297039
2016-11-01,2.9681018819709637
2016-12-01,3.9201021573403327
2017-01-01,2.983826770032727
2017-02-01,0.6871074904706065
2017-03-01,-0.33873382168873034
2017-04-01,0.6225578560414613
2017-05-01,2.8738896842556594
2017-06-01,3.239560653670792
2017-07-01,1.9188776899229376
2017-08-01,-0.061230577060422675
2017-09-01,-0.967060886229909
2017-10-01,-0.32153777962833363
2017-11-01,0.9833951986184974
2017-12-01,1.446247371167786
2018-01-01,1.5046604813051534
2018-02-01,0.6687324991721644
2018-03-01,1.6472771386504936
2018-04-01,3.7290539728681793
2018-05-01,3.226410880457209
2018-06-01,4.41415789555899
2018-07-01,1.3746602995183155
2018-08-01,0.5197090539974303
2018-09-01,-0.7514646418989468
2018-10-01,-1.2431034775242988
2018-11-01,0.42125415528879717
2018-12-01,1.99444514818079
2019-01-01,3.174973326645314
2019-02-01,4.265069656240472
2019-03-01,3.393580974961141
2019-04-01,3.548610074849745
2019-05-01,3.8624153779053483
2019-06-01,3.3502725360290864
2019-07-01,3.1451408767334543
2019-08-01,0.49787493969315477
2019-09-01,0.11895010747038359
2019-10-01,0.2893284807226726
