date,Manufacturing,Mining,Electric and gas utilities,Durable manufacturing,Nondurable manufacturing,Consumer goods,Durable consumer goods,Automotive products,Nondurable consumer goods,Foods and tobacco,Chemical products,Consumer energy products,"Equipment, total",Transit equipment,Information processing and related equipment,Industrial equipment,Oil and gas well drilling and manufactured homes,Materials,Durable goods materials,Consumer parts,Equipment parts,Basic metals,Nondurable goods materials,Textile materials,Chemical materials,Energy materials,Nonindustrial supplies,Construction supplies,Business supplies,Motor vehicles and parts,Clothing,Paper products,Paper materials,Commercial energy products,Total index,"Food, beverage, and tobacco",Chemical
1999-10-01,94.3891,82.8078,88.3382,78.097,107.828,102.85,98.7162,84.7391,103.504,94.7489,103.272,80.8195,82.3061,77.7496,55.2423,107.295,130.219,81.6378,72.8124,100.419,35.6939,123.176,113.866,224.298,105.38,79.94,104.96,112.936,101.233,87.0243,596.319,192.455,136.07,79.2597,90.2842,91.9417,102.315
1999-11-01,95.0393,83.6964,87.0652,78.5379,108.706,102.795,98.0034,84.1938,103.743,95.8242,105.009,77.6868,82.2531,75.9323,55.9834,107.631,132.332,82.5146,73.7595,100.331,36.5129,124.182,115.186,226.369,107.513,80.2888,105.588,113.587,101.847,86.3548,588.965,194.208,137.508,78.1205,90.7631,92.8426,104.136
1999-12-01,95.7186,84.3735,88.5705,78.9947,109.732,103.922,98.099,83.7806,105.311,97.2093,107.68,79.2701,82.7322,74.0822,57.3199,109.219,132.964,83.0453,74.3442,100.106,37.1467,123.899,115.321,225.061,107.291,81.0439,106.556,114.797,102.715,85.5768,588.412,194.329,138.53,79.3435,91.4926,94.0268,105.195
2000-01-01,95.7288,83.3306,88.4775,80.0668,107.882,102.547,99.8811,85.6101,102.591,94.3925,103.396,78.1248,83.7599,74.4804,59.4066,109.965,130.291,83.2358,75.3042,102.127,37.8761,124.217,114.176,224.127,105.111,80.5143,106.697,115.173,102.766,87.4417,581.706,191.839,137.169,80.0692,91.4251,91.7598,102.478
2000-02-01,95.9505,83.774,89.6307,80.2783,108.171,103.318,99.513,84.9593,103.85,95.63,103.822,81.0075,84.0268,71.1296,61.4054,111.237,128.419,83.3577,75.5178,100.637,38.4164,122.237,114.072,223.824,105.23,80.6072,106.872,115.329,102.946,86.5561,583.418,190.803,136.834,79.6176,91.7357,92.8172,102.65
2000-03-01,96.5749,84.5897,87.1673,81.0188,108.573,102.934,99.193,84.9986,103.448,95.9271,105.075,77.023,84.9281,71.6205,62.4676,112.285,126.735,83.8633,76.3247,100.582,39.4044,123.032,114.435,223.376,106.072,80.5602,107.426,115.497,103.641,86.458,584.573,190.721,137.168,80.8809,92.0933,92.9961,103.399
2000-04-01,97.1948,83.5918,89.0331,81.7788,108.908,103.816,100.496,86.2488,104.144,95.6597,106.928,79.1939,85.5894,71.1342,63.2975,113.468,125.841,84.1992,76.971,100.029,40.4612,121.623,114.468,222.115,106.172,80.459,108.295,115.973,104.652,87.3717,582.564,190.746,137.259,80.9052,92.6838,92.7831,104.233
2000-05-01,97.1842,83.3449,92.3333,82.1445,108.371,103.992,100.114,86.241,104.56,95.3032,107.404,82.1449,86.1082,71.0248,64.6691,114.545,125.03,84.584,77.3722,99.7833,41.2961,120.616,114.102,220.363,106.798,81.4177,107.918,114.238,104.793,87.3035,580.868,188.306,135.685,83.2964,92.9376,92.5408,104.223
2000-06-01,97.3606,83.8592,90.9787,82.4155,108.296,104.076,99.7307,85.0309,104.842,96.0799,106.621,82.0524,86.2982,70.7836,64.7102,116.302,124.412,84.6994,78.0198,99.9134,42.2509,119.121,113.555,220.279,105.164,80.9268,107.669,113.759,104.632,85.9337,577.562,190.742,137.281,82.2711,93.0076,93.0226,103.065
2000-07-01,97.446,83.8092,88.2798,82.6931,108.066,103.647,98.29,82.0871,104.845,97.1125,105.849,80.3253,86.9931,70.1924,65.5782,117.313,127.452,84.3266,78.3603,97.3696,43.2712,118.522,112.087,213.979,103.892,79.906,107.812,114.328,104.611,82.4168,582.254,189.634,133.231,80.8696,92.8458,94.112,102.367
2000-08-01,96.8043,84.3775,90.8708,82.3008,107.125,103.154,97.9938,82.8335,104.272,95.7664,105.813,81.3403,86.4188,69.5903,66.1664,117.089,128.337,84.3634,77.9752,96.2332,43.5392,116.158,111.125,211.488,103.111,81.5573,107.364,113.426,104.34,83.0219,583.34,188.009,131.794,82.7839,92.5972,92.8887,102.25
2000-09-01,97.2502,84.0189,91.3063,82.6592,107.729,104.117,98.2485,82.5153,105.517,96.9835,106.747,83.4768,86.7586,70.0745,67.0109,116.921,123.46,84.5396,78.4006,96.7383,43.8433,117.413,111.113,207.652,103.292,81.3836,107.359,113.612,104.263,82.5954,581.67,188.347,132.037,82.1572,92.9653,93.9259,102.963
2000-10-01,96.8887,84.5702,90.3968,82.5055,107.252,103.022,97.1246,81.3975,104.439,95.6893,107.291,82.0207,87.1147,69.3864,67.226,116.378,124.456,84.4292,78.1988,95.7468,44.3903,113.16,111.057,204.703,102.938,81.4001,106.977,113.182,103.902,81.3512,575.734,185.07,132.703,81.8682,92.6418,92.9316,103.15
2000-11-01,96.6275,83.936,93.601,82.197,107.156,103.345,95.1583,78.7432,105.693,97.0282,107.781,84.7696,87.2358,69.6584,67.5586,115.773,123.931,84.25,77.7839,91.1299,45.1982,111.88,109.986,200.86,102.359,82.3269,107.047,112.905,104.106,77.6197,576.22,183.238,131.808,83.8262,92.6618,93.8149,103.024
2000-12-01,96.0397,83.5089,95.7479,81.5324,106.819,103.886,93.6855,77.2307,107.044,98.325,109.828,86.7532,86.6911,68.4968,67.8211,112.369,123.093,83.715,77.2162,88.304,45.4931,112.976,108.343,199.925,99.4782,82.6405,106.191,111.134,103.609,74.9695,568.557,182.738,129.496,84.1019,92.3459,94.8609,102.255
2001-01-01,95.6472,83.7591,93.9381,81.1299,106.532,103.026,92.1123,74.986,106.475,97.4867,108.926,86.1995,87.1211,66.7391,68.8583,113.104,127.77,82.99,76.5303,84.6033,45.3073,111.491,108.277,199.335,99.8095,81.3202,106.493,111.957,103.708,71.3774,577.086,183.1,130.441,83.8251,91.8903,94.1485,101.548
2001-02-01,95.0053,84.768,92.0634,80.5918,106.11,102.396,91.7736,75.6369,105.729,96.3587,110.125,84.2808,86.7362,67.2454,67.9107,109.995,133.147,82.6014,75.9002,86.0671,44.9023,108.825,107.816,193.257,98.9801,81.4079,105.007,110.567,102.195,72.9905,578.011,182.389,131.861,82.7185,91.2915,93.2065,101.666
2001-03-01,94.7702,84.8807,91.4078,80.8819,105.118,102.355,93.9124,79.3495,104.813,95.3286,110.1,83.0412,86.5693,69.3819,67.3831,108.853,137.126,82.3124,75.9434,88.1237,45.0206,105.677,106.264,197.821,97.4492,81.41,104.515,110.595,101.503,76.993,573.405,181.843,128.481,83.0052,91.0526,92.2731,101.153
2001-04-01,94.3925,85.1421,90.9402,80.1907,105.251,102.688,94.0392,79.4306,105.221,96.5031,109.56,83.0017,85.0373,68.3325,66.5284,104.12,141.226,82.0929,75.774,88.6992,44.1789,110.158,105.956,197.832,96.0868,81.1576,103.911,110.336,100.768,77.0649,562.952,182.909,129.032,82.5797,90.7293,93.2459,100.244
2001-05-01,93.8788,85.2251,90.2058,79.7022,104.588,102.701,94.7664,81.3699,104.951,96.4581,110.083,81.6853,83.9894,69.2088,65.4578,101.067,142.111,81.5592,75.3868,89.1432,43.9644,108.193,104.832,193.358,95.2095,80.7595,103.374,109.689,100.277,78.9938,548.503,184.541,127.225,83.2326,90.2577,93.1462,99.8135
2001-06-01,93.3259,84.347,90.4755,78.9867,104.28,102.738,94.2878,80.3177,105.187,97.5257,109.079,81.6614,83.3277,68.9703,64.2642,99.33,143.576,80.8241,74.585,87.3426,43.3805,108.389,103.819,188.218,94.3129,80.2967,102.931,108.989,99.939,77.4758,536.081,185.244,125.426,84.2822,89.7677,94.0669,98.5209
2001-07-01,92.8642,84.0507,88.9099,78.4208,103.865,102.202,94.5738,81.4129,104.336,95.4418,110.435,81.9186,82.704,69.7604,63.0532,97.4128,141.528,80.1783,73.8863,87.6533,42.1841,108.206,103.841,184.968,94.894,79.2477,102.824,109.008,99.7824,78.3087,521.756,185.467,126.051,83.1727,89.226,92.3,99.3859
2001-08-01,92.4639,84.0406,91.3102,77.7386,104.093,102.427,93.9407,80.3875,104.898,95.7462,112.843,83.2212,81.2239,69.0052,61.3531,96.0567,138.694,80.4885,73.6726,88.4906,42.2557,106.003,104.341,187.503,95.7251,80.3465,102.216,107.724,99.4458,77.6888,499.572,183.614,127.151,84.1967,89.1326,92.5764,100.802
2001-09-01,92.1098,84.1124,89.3435,77.0456,104.349,101.874,93.0839,79.1153,104.473,95.6222,113.643,82.1547,80.1301,68.3743,60.1212,94.0467,135.773,80.1645,73.1508,85.7837,42.3149,106.815,104.941,187.685,96.2127,79.6961,102.094,107.548,99.3466,75.184,475.899,182.276,127.796,83.2607,88.6679,92.5618,101.635
2001-10-01,91.7126,83.6865,90.1671,76.1571,104.774,102.4,92.2888,78.1494,105.529,96.3178,116.579,83.4377,79.018,67.2044,59.173,92.4857,129.039,79.7806,72.2979,84.1377,42.0114,103.738,104.638,184.868,96.8454,80.063,101.563,106.529,99.0138,73.7638,462.595,182.422,126.66,83.1069,88.3926,93.1664,103.289
2001-11-01,91.3711,83.0485,88.1616,76.0103,104.276,102.25,93.8649,81.1339,104.684,95.9814,117.327,80.689,78.232,66.8595,58.3053,91.2124,123.258,79.1876,71.8164,85.9222,41.099,102.553,103.763,180.301,95.9493,79.4527,100.901,106.139,98.2452,76.8974,444.614,180.653,124.919,82.0022,87.8774,93.0284,103.405
2001-12-01,91.5432,82.1666,86.9904,76.2951,104.223,102.82,95.9893,84.0972,104.614,95.9799,119.124,78.7966,77.3783,66.1278,58.0272,89.8555,116.254,78.9708,72.1371,87.3945,41.5764,98.8979,102.834,180.254,94.0752,78.7976,101.139,106.889,98.2727,79.8068,430.307,182.408,123.839,81.2497,87.8344,93.1545,103.367
2002-01-01,92.1634,81.527,88.9462,76.6744,105.261,103.875,96.4403,83.9245,105.917,95.8946,122.844,81.9621,77.1232,65.4796,56.4569,91.5438,113.982,79.8554,72.7714,87.9813,41.9232,103.227,104.589,183.964,97.4168,79.5508,101.064,106.83,98.1904,79.2447,417.815,183.517,124.743,81.289,88.4665,92.9298,106.39
2002-02-01,92.1519,81.1144,89.3879,76.9295,104.93,103.234,96.7608,83.6349,104.883,95.6442,119.149,82.0885,76.789,64.4297,56.3341,91.2395,109.222,80.2752,73.427,88.6123,42.5167,103.204,104.875,185.764,97.9356,79.6799,101.206,107.12,98.2693,79.6509,405.135,182.373,124.55,81.882,88.4661,92.7654,104.932
2002-03-01,92.7831,80.0427,91.8052,77.6398,105.556,104.071,97.702,84.5074,105.671,96.2984,119.556,84.6021,76.8703,63.8752,56.0289,92.0127,103.708,80.9006,74.325,89.8693,42.9477,105.322,105.322,189.529,98.3115,79.9919,102.233,108.692,99.0642,80.7358,398.147,181.208,124.354,82.5369,89.1228,93.4394,105.232
2002-04-01,93.0527,80.1976,93.9805,78.2708,105.294,103.973,99.1346,86.8102,104.919,94.8432,117.573,87.1632,76.5624,62.7758,55.3884,92.4698,101.011,81.8525,75.4022,91.9108,43.8257,105.778,106.34,192.004,99.2559,80.7381,102.707,108.643,99.7544,83.1853,386.877,180.731,127.386,84.3269,89.5532,92.2626,104.832
2002-05-01,93.5305,80.9615,93.3917,78.5791,106.109,104.325,99.5943,87.2718,105.225,94.4213,120.378,86.9107,76.9264,62.0741,55.1633,94.3824,104.694,82.2092,75.6068,91.976,43.9498,106.117,107.696,193.526,101.256,80.6065,103.231,109.169,100.273,83.4727,387.2,179.834,128.685,84.3252,89.934,92.0001,107.179
2002-06-01,94.4424,80.9512,93.4642,79.4164,107.143,105.416,100.698,89.0391,106.301,94.816,124.532,86.3967,77.4849,61.5161,55.3674,95.4101,105.656,82.8835,76.5929,92.5929,44.4528,108.568,108.398,194.869,102.087,80.7075,103.74,109.881,100.694,85.0057,393.219,179.574,127.602,83.5348,90.6769,92.557,109.306
2002-07-01,94.3431,80.4254,94.3808,79.5504,106.62,105.483,101.942,91.5072,105.847,93.3848,124.788,86.9046,77.3468,62.1355,54.8697,95.9404,105.039,82.9087,76.5927,93.4227,44.695,106.31,108.171,195.618,101.185,81.0082,103.444,108.581,100.824,87.3918,393.278,181.097,128.879,84.9829,90.6455,91.4144,108.947
2002-08-01,94.4348,80.7852,92.3043,79.804,106.428,104.788,101.038,90.4373,105.254,93.9318,121.903,85.5753,77.6744,60.8357,55.3004,97.996,104.501,82.9627,77.2242,92.6384,45.3572,109.627,108.181,194.599,100.972,79.9826,103.514,108.908,100.785,86.1068,391.272,181.484,129.202,83.6917,90.5475,91.9497,107.628
2002-09-01,94.4965,79.1456,93.9924,79.8854,106.533,104.909,101.016,90.2037,105.435,93.8875,122.767,85.8422,77.8715,60.1435,55.2258,97.8788,104.557,82.8229,77.1798,92.247,45.4981,108.06,108.054,195.603,100.384,79.6418,104.188,109.856,101.34,85.7208,399.922,179.33,129.285,85.8786,90.6381,91.9507,107.775
2002-10-01,94.2,77.754,95.149,79.6727,106.114,104.753,100.484,89.0465,105.445,93.8255,121.982,87.8796,77.6899,58.991,54.8148,97.9588,103.895,82.3734,77.0259,91.7794,45.4404,107.73,107.59,194.485,99.6251,78.6252,104.452,109.467,101.877,84.7726,389.069,177.889,129.458,87.959,90.4041,92.0571,107.071
2002-11-01,94.6647,79.7602,94.8307,80.3513,106.258,105.557,102.85,92.5812,105.557,92.698,122.954,89.4621,77.8467,59.3109,55.088,98.8662,101.188,83.0023,77.4211,94.3489,45.6431,107.989,107.956,196.362,100.307,79.9156,104.28,109.466,101.635,88.1845,403.318,178.101,129.343,86.1333,90.8985,91.1747,107.838
2002-12-01,94.097,80.2221,93.8617,79.5378,105.912,104.564,101.16,89.3473,104.876,92.6498,121.364,87.8796,77.5233,57.6088,55.2158,97.0197,103.044,82.6684,76.6325,91.1276,45.5968,105.411,107.898,194.152,100.712,80.1256,103.908,108.604,101.469,84.8474,395.011,179.308,127.863,84.9592,90.389,91.3955,107.334
2003-01-01,94.8483,80.422,95.2766,80.3986,106.534,105.874,102.824,93.0645,106.016,94.2811,124.532,86.5889,77.7155,58.5688,55.5685,96.3268,103.337,83.226,77.8229,94.4735,46.4107,105.845,107.413,189.24,100.803,80.424,104.799,108.971,102.575,89.0814,390.352,178.718,127.673,90.1668,91.1355,92.6256,108.857
2003-02-01,94.7436,80.5173,97.3344,80.0958,106.756,106.3,101.249,90.3538,107.295,95.0995,125.16,90.6382,77.9413,57.5859,56.4751,96.6779,106.359,83.2275,77.6802,92.5784,46.9439,105.935,106.981,192.898,100.789,80.9648,104.589,108.122,102.632,85.9886,389.359,177.623,124.849,89.8592,91.2502,93.4239,109.236
2003-03-01,94.8387,80.4038,93.9998,79.9515,107.304,106.297,101.577,90.6895,107.148,96.3352,125.037,87.2768,78.0825,58.3244,56.7346,96.3327,107.37,82.7188,77.2133,91.0758,47.09,103.149,107.256,190.06,100.508,79.7944,104.365,107.743,102.473,85.6529,388.557,176.567,126.736,88.3491,91.0059,94.5675,108.933
2003-04-01,94.1162,80.18,94.1619,79.3601,106.554,105.46,100.63,89.9634,106.365,96.0928,124.307,85.7275,77.491,57.6579,56.834,94.6624,110.309,82.4148,76.6098,88.7222,47.3856,102.079,106.714,189.222,100.762,80.087,103.382,106.615,101.555,84.6736,384.653,173.787,123.768,88.0033,90.4281,94.514,108.985
2003-05-01,94.1641,79.6599,94.0591,79.8173,105.976,105.169,100.675,89.1694,105.935,95.6467,122.389,86.4064,77.6063,56.9203,57.59,93.2522,113.522,82.3374,77.298,89.4888,47.9702,102.921,105.853,186.157,99.0294,79.3792,103.931,107.985,101.761,84.1093,389.857,173.99,123.978,88.0474,90.4073,94.0206,107.319
2003-06-01,94.5853,79.8164,91.551,80.4887,105.985,105.361,101.69,90.6009,105.778,95.3984,125.521,82.9999,77.8825,57.0182,57.9769,92.6291,114.812,82.4591,77.9045,90.1546,48.6836,104.636,105.796,184.871,98.9293,78.9145,103.716,108.4,101.287,85.1326,378.682,175.652,123.292,85.6771,90.5218,93.9324,108.651
2003-07-01,94.8944,79.4996,94.3373,81.1784,105.815,106.408,104.176,94.8714,106.212,95.692,125.029,85.6379,78.185,58.0792,58.8991,90.8378,116.939,82.7148,78.3099,91.1835,49.4936,103.304,105.463,175.127,99.9076,79.3492,103.966,107.901,101.844,88.7176,372.92,174.291,122.906,88.7056,90.9896,94.0624,108.82
2003-08-01,94.4447,80.5796,94.8052,80.766,105.548,105.531,102.245,90.9838,105.786,95.1987,124.785,86.5455,78.2638,56.8749,59.5581,90.7972,115.246,82.741,78.0821,88.2105,49.9861,104.333,104.815,173.882,99.4589,80.1657,103.997,108.594,101.599,84.7338,366.379,170.54,121.801,88.5571,90.7858,93.5436,108.541
2003-09-01,95.2474,81.0734,93.9324,81.8214,105.991,106.401,104.811,95.4286,105.951,95.8325,124.489,86.4498,79.0429,59.6418,59.9672,91.3055,114.887,83.3132,78.9584,91.1478,50.7948,102.543,105.866,177.528,101.186,80.0376,103.99,108.331,101.699,89.5717,359.838,170.217,122.032,88.2847,91.3829,94.1518,109.023
2003-10-01,95.3526,80.954,94.4528,82.1311,105.712,105.701,104.112,94.0211,105.263,95.2088,123.327,85.5769,78.8767,59.4454,60.7156,91.1753,115.284,83.8643,79.9249,90.6466,51.7579,106.654,105.893,177.141,101.57,80.377,104.499,108.931,102.166,88.3814,359.818,170.886,120.926,89.1341,91.5005,93.6024,108.555
2003-11-01,96.1812,80.5297,94.6793,83.255,106.132,106.421,105.411,94.9001,105.745,95.2597,125.239,85.9824,79.9124,60.0605,61.0344,92.5307,116.282,84.2949,81.0577,92.0037,52.5679,109.564,106.159,178.899,101.818,79.9634,105.206,110.204,102.631,89.3542,355.599,170.696,121.795,89.4167,92.1265,93.4207,109.485
2003-12-01,96.1087,80.5103,95.8173,83.1724,106.07,106.56,105.294,94.7186,105.994,95.2843,125.174,87.5627,79.5586,59.8439,61.7662,92.3948,116.985,84.4597,81.1868,92.2518,52.6562,110.53,106.157,177.22,102.055,80.2934,105.078,110.191,102.452,89.2097,348.385,171.875,122.034,90.0867,92.1722,93.3141,109.69
2004-01-01,96.0333,81.1225,97.4612,83.2046,105.846,106.903,106.421,95.5465,106.025,94.4702,125.522,89.9326,79.3889,59.731,62.746,91.5143,117.243,84.5826,81.2019,92.6428,52.9846,107.279,105.865,175.557,101.481,80.8343,105.314,109.91,102.908,89.9778,335.858,171.736,122.325,91.0651,92.327,92.6445,110.005
2004-02-01,96.7557,80.2527,98.3827,83.9889,106.363,107.446,106.221,95.4012,106.865,95.5934,125.796,90.6657,80.4564,60.9692,63.1362,93.7874,117.689,84.9987,82.1433,93.5557,53.8413,109.043,106.181,171.509,101.993,80.6194,105.899,109.938,103.728,90.3889,338.918,172.716,122.365,92.0794,92.8873,93.549,110.434
2004-03-01,96.7372,80.5057,94.4046,84.0279,106.247,106.438,105.358,94.6125,105.815,95.0736,126.731,86.0042,80.5041,60.9392,63.0938,94.2722,120.514,84.9013,82.5358,92.5572,54.3333,111.382,106.022,172.526,102.365,79.8865,105.491,110.125,103.064,89.6244,334.11,173.315,122.313,89.9539,92.5325,92.7831,110.975
2004-04-01,97.0784,80.2589,95.874,84.0741,106.966,107.105,105.362,93.8317,106.742,96.4801,126.988,86.8728,80.5971,61.4496,62.6943,94.2906,120.575,85.2045,82.5441,92.1302,54.638,110.294,106.662,170.265,102.934,80.3953,105.862,109.854,103.712,88.9732,329.623,174.222,123.855,91.5856,92.9096,93.9445,111.409
2004-05-01,97.7609,79.9135,97.7881,84.531,107.972,107.532,104.557,92.328,107.649,97.9524,127.029,87.7528,81.2857,61.1604,63.186,95.418,119.871,85.965,83.3865,91.9708,55.3935,113.309,107.527,171.039,104.165,81.0229,106.695,111.093,104.364,87.8547,323.161,174.966,125.244,91.4868,93.5838,95.148,112.02
2004-06-01,97.1106,79.8208,95.5433,83.9035,107.133,106.061,102.24,88.9205,106.522,96.2603,125.75,87.668,81.1065,60.4796,63.5776,95.8282,120.749,85.3445,83.0717,90.1317,55.7397,112.5,107.372,172.898,104.217,79.6601,106.472,110.327,104.38,84.8386,315.126,176.668,125.545,91.1292,92.8621,93.5236,111.432
2004-07-01,97.9718,81.2262,94.0981,84.7444,107.919,106.399,102.696,88.8051,106.814,96.9469,126.824,86.775,82.6856,61.3057,64.6837,97.7846,122.537,85.946,83.5548,89.2398,56.0702,115.755,108.483,174.5,105.688,80.1337,107.237,111.586,104.924,84.1601,300.77,177.871,126.675,90.8296,93.5511,94.0796,112.66
2004-08-01,98.4278,80.5882,91.8572,85.0997,108.456,106.842,103.5,90.5236,107.116,97.5786,127.716,85.7097,82.5009,62.0143,65.2912,96.4187,121.022,85.9086,84.1751,91.5571,56.4405,114.786,109.184,176.646,107.227,78.7811,107.314,111.846,104.919,86.379,300.265,178.139,126.023,89.8074,93.6328,94.6526,113.862
2004-09-01,98.4432,78.3054,95.701,85.3159,108.335,106.775,102.871,89.5012,107.262,97.3846,128.875,86.1942,82.9576,62.018,65.7964,97.5584,123.022,86.1488,84.5216,91.5338,57.3708,114.884,109.459,176.586,107.976,78.8731,106.96,110.975,104.793,85.9197,302.852,175.816,126.016,91.4771,93.7418,94.5919,114.535
2004-10-01,99.3414,79.2318,95.924,86.2785,109.366,107.831,105.1,91.9245,107.869,97.2768,129.842,88.4817,83.4483,62.9057,66.1172,98.3489,122.812,86.939,85.5397,93.1785,58.0176,115.834,110.319,176.131,109.577,79.375,107.803,112.74,105.232,87.9766,303.866,173.464,125.677,91.4617,94.5671,94.6139,116.154
2004-11-01,99.3393,80.919,96.2192,86.1876,109.465,107.686,103.663,89.1127,108.2,97.4529,130.09,89.0625,83.4066,62.8464,66.0189,97.9607,125.657,87.459,85.841,92.8885,58.3709,117.366,110.676,176.209,110.095,80.2689,108.01,112.354,105.695,85.9379,304.771,174.071,126.513,93.2615,94.8,94.7788,116.425
2004-12-01,100.101,80.8826,97.9807,86.9689,110.243,108.464,104.71,90.4262,108.869,97.5175,131.174,90.5604,84.2812,63.3317,67.3638,98.1153,126.407,88.1864,86.3243,93.9222,59.0525,115.403,111.67,178.683,112.44,81.1559,108.615,112.417,106.532,87.7021,303.834,174.443,126.145,94.5902,95.5426,94.8729,118.018
2005-01-01,100.737,80.8077,96.4093,87.707,110.67,108.722,103.863,88.9441,109.522,99.1266,131.125,90.1289,85.5053,63.9102,67.5851,100.734,130.629,88.1527,86.9569,93.7406,60.0502,114.712,111.711,179.853,110.38,80.313,109.552,113.622,107.35,87.2808,302.324,174.476,126.948,93.3978,95.8831,96.6351,116.95
2005-02-01,101.577,81.8547,95.2549,88.7709,111.278,109.406,106.194,92.4582,109.605,98.7153,133.296,89.9574,86.6232,66.3194,68.2766,101.161,129.364,88.8105,87.7643,95.8567,60.9003,114.319,112.478,178.425,112.303,80.7656,109.879,114.485,107.445,90.8447,302.163,172.287,127.104,93.405,96.5616,96.3812,118.707
2005-03-01,101.109,81.6618,98.0957,88.28,110.841,108.881,104.195,89.0636,109.605,97.7156,133.259,91.9644,86.856,65.8774,68.7461,100.939,128.853,88.8535,87.2781,93.5384,60.9719,114.01,112.543,178.488,112.479,81.3643,109.575,113.339,107.501,87.0124,302.849,170.941,126.596,94.2864,96.4371,95.6076,118.944
2005-04-01,101.528,81.8892,96.2676,88.8081,111.061,108.856,103.207,87.5266,109.915,97.9791,134.19,91.5751,87.897,67.8638,69.2314,101.383,129.015,88.6658,87.6235,92.8476,62.0587,111.983,111.975,175.712,112.165,80.8015,110.679,115.468,108.166,86.4919,305.823,172.104,125.591,94.4968,96.628,95.7661,119.368
2005-05-01,101.832,81.0391,96.1536,89.1589,111.201,109.404,103.232,87.4635,110.639,99.3722,136.439,90.3715,88.3065,69.7679,69.2914,102.113,125.633,88.4736,87.6753,92.9884,62.8524,108.263,111.314,179.411,110.622,80.5905,110.69,115.529,108.155,86.3702,297.217,172.517,124.153,92.9683,96.7306,97.1129,119.889
2005-06-01,102.027,81.008,99.2727,89.282,111.641,110.402,103.834,88.1041,111.762,100.351,136.861,92.6189,88.3648,68.6488,69.4603,101.961,129.065,88.7887,87.9394,94.8806,63.1365,106.664,110.954,180.835,109.632,81.3127,110.728,114.562,108.616,87.5528,299.024,171.886,124.684,96.4846,97.1488,98.0248,119.323
2005-07-01,101.668,80.6833,99.3336,88.7213,111.559,109.934,101.824,84.6712,111.826,100.781,135.682,92.6026,87.9825,66.44,70.1864,101.913,131.757,88.4914,87.4168,92.1226,63.2068,105.922,111.437,181.191,111.248,80.828,110.725,115.421,108.248,83.7585,303.103,172.817,123.101,94.1563,96.8383,98.2868,119.763
2005-08-01,102.213,80.2971,99.0107,90.1376,110.925,110.469,104.803,88.9776,111.516,100.97,134.663,91.5274,89.0036,69.6048,71.465,101.487,131.354,88.5199,88.6337,94.9315,63.5623,108.714,109.945,179.509,108.252,80.4605,111.039,115.836,108.516,88.4667,305.901,173.63,123.009,94.432,97.1603,98.4692,117.66
2005-09-01,101.083,72.5501,100.264,90.3617,107.926,110.556,106.937,91.2873,110.901,99.8137,135.382,90.5593,86.4213,55.5837,72.2456,101.915,133.338,85.066,89.7279,95.946,64.2879,109.539,102.593,178.805,92.968,74.4138,111.586,117.496,108.589,90.8176,307.8,174.007,122.571,93.6304,95.2729,97.5456,110.473
2005-10-01,102.541,74.2404,98.3255,92.571,108.421,110.527,107.953,92.0482,110.513,100.941,132.85,89.3107,90.5508,71.1943,73.4167,102.224,142.977,86.1424,90.6651,96.9564,65.0595,111.135,104.526,179.536,96.0132,75.2279,112.559,119.998,108.905,91.6268,301.671,174.014,123.843,92.429,96.4383,98.4906,111.486
2005-11-01,103.44,77.365,97.4479,92.8316,110.251,110.428,106.518,89.6276,110.873,101.02,133.209,90.1596,91.7136,73.4534,74.916,103.187,144.882,87.9125,90.8793,95.4249,65.6202,111.913,107.43,177.848,103.298,77.9961,113.156,120.819,109.403,88.9675,308.425,173.094,122.253,93.8773,97.4951,98.4485,115.165
2005-12-01,103.551,78.2595,100.394,92.428,111.081,111.192,105.3,87.8199,112.31,102.284,135.39,91.9144,91.0541,70.7102,75.1024,102.7,140.236,88.6209,91.0697,94.7725,65.8663,112.171,108.178,172.963,104.848,79.2092,113.394,120.801,109.746,86.8752,306.557,172.572,122.487,94.3351,97.9788,99.6491,116.547
2006-01-01,104.357,80.2448,92.3182,93.4391,111.567,110.253,106.596,89.5896,110.615,101.304,135.22,87.4663,92.0664,76.1546,75.3651,103.445,140.208,88.9793,91.9623,96.2516,66.2419,113.381,110.247,174.286,107.655,78.2121,114.02,122.259,110.01,89.5495,306.254,172.997,125.225,92.4659,98.1305,98.9245,117.806
2006-02-01,104.09,79.7895,95.7439,93.2773,111.126,109.746,104.736,86.1361,110.575,100.958,134.878,88.2467,92.5488,76.5903,76.0074,103.84,141.867,89.3217,92.0825,95.9702,66.7122,114.25,109.511,171.45,107.635,79.3182,113.655,121.134,109.971,87.0303,302.07,173.031,122.844,92.9954,98.1779,98.5334,117.531
2006-03-01,104.058,79.8571,98.177,93.5783,110.533,110.329,105.631,87.7649,111.047,100.169,136.453,89.6358,92.9782,77.8065,76.6733,105.337,143.705,89.3012,92.2984,96.782,66.9904,114.032,108.888,169.211,106.945,79.3733,113.817,120.823,110.335,88.8843,301.637,175.73,122.767,94.7845,98.3898,97.7945,117.982
2006-04-01,104.419,80.4857,97.4069,94.0213,110.77,110.632,105.416,87.4774,111.528,100.64,138.334,88.9792,94.3266,79.4503,78.0539,107.271,146.465,89.4603,92.4366,97.5614,67.1437,114.322,108.629,165.651,106.507,79.7675,113.577,120.198,110.261,89.1943,306.446,176.769,122.719,93.6781,98.6769,98.1903,118.638
