date,p50uwe,nuwe,P50_tot,P50_men,P50_women,p10uwe,p25uwe,p75uwe,p90uwe,IndexWS,IndexWSGoods,business_ulc,manuf_ulc,nfbus_ulc,AHEGoods
2018-07-01,3.259604190919685,2.024221001401716,3.125,3.7076271186440746,3.5110533159947943,4.358353510895885,2.9565217391304355,3.7582903463522443,4.100790513833985,2.8637770897832926,2.721617418351485,1.9792103110472636,1.094564850984514,2.0903802596262233,3.2941850472644196
2018-10-01,5.017502917152861,1.5567099718793553,5.035128805620603,5.1961823966065745,3.2467532467532534,6.474820143884896,3.6206896551724155,4.737609329446069,5.531711969480213,3.0000000000000027,2.859350850077269,1.8654977139966888,1.6950153555397973,1.9954774467409786,3.6699857752489073
2019-01-01,2.724177071509648,2.40484673180712,2.7428571428571358,4.184100418410042,3.0808729139923052,4.491725768321508,2.716468590831922,3.7169406719085085,5.1044083526682105,2.900763358778624,2.914110429447847,3.3037250984193633,3.1712246511945708,3.3321464601507422,3.1786216596343175
2019-04-01,3.65296803652968,1.562742963769237,3.745743473325769,4.153686396677059,4.469987228607919,6.572769953051649,4.444444444444451,3.4682080924855585,7.481060606060597,2.95902883156296,2.894135567402878,2.285128932490199,5.545661422776305,2.203328117773262,3.2550991897178028
2019-07-01,3.6076662908681056,1.0018432550518819,3.367003367003374,2.860061287027582,3.643216080402012,6.960556844547572,3.2094594594594517,3.8352272727272707,7.973421926910307,2.934537246049662,3.330809992429984,0.5937824036937656,4.724123727517027,0.4749990226357692,3.175263449805854
2019-10-01,4.0000000000000036,2.034021116555107,4.124860646599782,3.0241935483870996,5.91194968553459,5.180180180180183,3.660565723793674,3.5490605427974886,3.027564392227755,2.9126213592232997,3.3057851239669533,0.9482825765246616,5.6536384226726355,0.7954103461688122,2.9500548847420482
2020-01-01,5.74585635359115,-0.16620307777098775,5.784204671857629,6.325301204819267,6.226650062266503,5.882352941176472,4.132231404958686,4.272915230875252,2.428256070640167,3.189910979228472,3.2041728763040345,2.033742507516423,4.634282523729771,2.0138789184015238,3.1215921483097153
2020-04-01,10.35242290748899,-11.125570951032183,10.284463894967178,8.67397806580259,12.347188264058673,9.251101321585908,9.656301145662848,8.310055865921795,4.977973568281935,2.8739867354458326,3.1088082901554515,3.635190570652691,12.355284743379435,3.553890889483724,2.7465836828575174
2020-07-01,8.161044613710544,-7.355649808208997,8.034744842562436,10.029791459781535,9.090909090909083,6.290672451193058,9.165302782324058,7.729138166894667,4.747252747252739,2.485380116959046,2.637362637362628,1.5043808894032118,4.215090417013956,1.498998073967428,2.6340545625588074
2020-10-01,5.128205128205132,-5.753850836109087,5.246252676659524,4.89236790606653,6.057007125890745,4.4967880085653,4.97592295345104,3.427419354838701,1.7982456140350767,2.612481857764881,2.5454545454545396,4.014042397237816,4.073107049608349,4.052750390707893,2.6389444222311154
2021-01-01,3.3437826541274918,-3.329595445527478,3.3648790746582558,2.171860245514634,5.158264947245028,3.8461538461538547,4.285714285714293,3.304692663582287,4.482758620689653,2.7318475916606744,2.5270758122743597,0.6766014151386113,2.752202304505902,0.7112095253286377,2.8420356906807553
2021-04-01,-1.19760479041916,8.71495975575909,-1.1904761904761862,0.7339449541284404,-1.5233949945593017,1.2096774193548487,-0.7462686567164201,0.3868471953578423,0.9232060428031819,3.2234957020057298,3.086862885857844,1.2729857555681567,-5.117850736306373,1.385415020130365,3.963655517513831
2021-07-01,0.7042253521126751,5.180024076168244,0.7035175879396949,-0.3610108303249149,1.6666666666666607,4.081632653061229,2.398800599700146,0.12698412698413097,1.2169534200587417,4.208273894436521,3.5688793718772205,6.490707031998477,2.2015743503108975,6.551469672138999,4.910305093623157
2021-10-01,2.6422764227642226,4.2976318622174325,2.64496439471007,2.8917910447761264,3.919372900335949,6.557377049180335,6.574923547400613,2.5341130604288553,5.299439896596292,4.526166902404527,4.042553191489362,3.9472220161709037,2.4867738840327114,3.9366209588444168,5.259057265290212
2022-01-01,4.853387259858444,4.861247434639071,4.984740590030512,3.6044362292051657,4.347826086956519,9.259259259259256,6.69710806697108,4.606525911708248,3.630363036303641,4.688593421973408,4.436619718309864,6.652498531920248,3.5736605374574237,6.533627733214065,5.73264781491003
2022-04-01,5.151515151515151,4.660498446207062,5.2208835341365445,4.553734061930781,4.972375690607733,8.964143426294813,6.766917293233088,6.2941554271034095,6.486486486486487,5.274115197779317,4.665738161559907,6.262902441485996,3.840099893599236,6.091398490448374,5.687143761874602
2022-07-01,6.893106893106893,4.244268719869604,6.886227544910173,5.797101449275366,6.0109289617486406,9.80392156862746,6.002928257686668,7.545973367152814,7.089552238805963,5.065023956194392,5.031013094417647,5.979038279879445,6.606643571843085,5.838332778672228,5.479281078382425
2022-10-01,7.425742574257432,2.2129335775902925,7.3339940535183334,6.52765185856754,4.849137931034475,9.807692307692317,5.595408895265419,8.301647655259824,5.728314238952548,5.074424898511509,4.976141785957755,4.549306453771007,5.169807431329754,4.427991615003779,5.822847273624476
2023-01-01,6.075216972034725,1.4491397062577738,6.1046511627907085,5.173951828724355,5.982905982905984,8.097928436911484,5.42082738944365,7.094801223241598,8.200636942675166,5.0133689839572115,5.124747134187446,4.145254326166747,5.6539955298337,4.152164407520775,5.859469973255527
2023-04-01,5.66762728146013,2.211343544710531,5.629770992366412,3.2229965156794327,5.157894736842095,6.215722120658129,4.366197183098586,4.8338368580060465,5.622803592346748,4.614370468028994,4.590818363273441,3.4917153785713806,6.287683761262808,3.5926383762242775,5.596836049856191
2023-07-01,4.485981308411224,1.5537275320851363,4.481792717086841,3.767123287671237,3.711340206185576,4.8214285714285765,4.143646408839774,4.186320754716988,7.66550522648084,4.4951140065146555,4.068241469816258,1.7894584935611801,5.744424650303492,1.855188238293537,5.691634126138911
2023-10-01,5.5299539170506895,1.6433307529198027,5.447830101569706,4.680851063829783,5.549845837615619,3.327495621716281,5.434782608695654,3.2182562902282053,6.114551083591335,4.378622021893097,4.090909090909101,2.334371400537516,5.803421944546527,2.3806473105604242,5.677314059221272
2024-01-01,3.5454545454545405,-0.044455255366082636,3.7442922374429255,3.562340966921118,3.427419354838701,3.4843205574912828,4.465493910690133,3.4837235865219807,3.7527593818984517,4.3284532145130505,4.105195638229642,1.8076080662621674,5.020832998182123,1.7884431308670123,5.68442811208083
