date,RUT,MA
2018-04-23,1562.119995,1477.6693699249013
2018-04-24,1553.280029,1478.3548642055334
2018-04-25,1550.469971,1478.9577496996046
2018-04-26,1557.890015,1479.538026612648
2018-04-27,1556.23999,1480.0787773478262
2018-04-30,1541.880005,1480.5718603517787
2018-05-01,1550.329956,1481.164350083004
2018-05-02,1554.910034,1481.7475518577073
2018-05-03,1546.560059,1482.3293703320157
2018-05-04,1565.599976,1483.0198048458499
2018-05-07,1578.949951,1483.7711881462449
2018-05-08,1586.390015,1484.5197652806323
2018-05-09,1596.050049,1485.3277100790513
2018-05-10,1603.709961,1486.1650617628459
2018-05-11,1606.790039,1486.9840343833991
2018-05-14,1600.339966,1487.8146273280634
2018-05-15,1600.339966,1488.6745875889328
2018-05-16,1616.369995,1489.5538364071147
2018-05-17,1625.290039,1490.4653383241107
2018-05-18,1626.630005,1491.53545686166
2018-05-21,1637.439941,1492.627788818182
2018-05-22,1625.23999,1493.6471960671938
2018-05-23,1627.609985,1494.6371959486166
2018-05-24,1628.219971,1495.6144291146245
2018-05-25,1626.930054,1496.5805162450592
2018-05-29,1623.650024,1497.530160549407
2018-05-30,1647.98999,1498.5805558063241
2018-05-31,1633.609985,1499.6177891818181
2018-06-01,1647.97998,1500.715694395257
2018-06-04,1653.369995,1501.732729715415
2018-06-05,1664.630005,1502.7573937075097
2018-06-06,1675.949951,1503.8621367905137
2018-06-07,1667.77002,1504.9406743241107
2018-06-08,1672.48999,1506.0308717391304
2018-06-11,1674.680054,1507.0548641067194
2018-06-12,1682.300049,1508.0848644545454
2018-06-13,1676.540039,1509.101979387352
2018-06-14,1684.719971,1510.1246275335968
2018-06-15,1683.910034,1511.17735515415
2018-06-18,1692.459961,1512.2934816561265
2018-06-19,1693.449951,1513.4267621739132
2018-06-20,1706.98999,1514.5686990671936
2018-06-21,1688.949951,1515.6990547193677
2018-06-22,1685.579956,1516.8307936758893
2018-06-25,1657.51001,1517.8306749841897
2018-06-26,1668.530029,1518.8336394110672
2018-06-27,1640.449951,1519.7182636640316
2018-06-28,1645.02002,1520.672809118577
2018-06-29,1643.069946,1521.5336783913044
2018-07-02,1655.089966,1522.4779076996049
2018-07-03,1660.420044,1523.4465245335969
2018-07-05,1679.47998,1524.4457337272727
2018-07-06,1694.050049,1525.528342521739
2018-07-09,1704.599976,1526.7290931818184
2018-07-10,1695.619995,1527.8349430988142
2018-07-11,1683.660034,1528.9226508577076
2018-07-12,1690.280029,1530.0184215296442
2018-07-13,1687.079956,1531.056998644269
2018-07-16,1678.540039,1532.0565243557314
2018-07-17,1687.26001,1533.0780265849803
2018-07-18,1691.869995,1534.1067618379445
2018-07-19,1701.310059,1535.188580312253
2018-07-20,1696.810059,1536.19664370751
2018-07-23,1698.410034,1537.208738798419
2018-07-24,1680.199951,1538.174588541502
2018-07-25,1685.199951,1539.151465624506
2018-07-26,1695.359985,1540.119726375494
2018-07-27,1663.339966,1540.9934810671934
2018-07-30,1653.130005,1541.8611095652175
2018-07-31,1670.800049,1542.8158132766798
2018-08-01,1669.26001,1543.7807144426877
2018-08-02,1682.099976,1544.783758
2018-08-03,1673.369995,1545.813283577075
2018-08-06,1684.310059,1546.9163668932804
2018-08-07,1688.300049,1548.0071973399208
2018-08-08,1686.880005,1549.0851023241107
2018-08-09,1690.890015,1550.194746557312
2018-08-10,1686.800049,1551.3403991185771
2018-08-13,1675.319946,1552.5371576442687
2018-08-14,1692.579956,1553.7954579446641
2018-08-15,1670.670044,1554.887789901186
2018-08-16,1685.75,1556.0834816403162
2018-08-17,1692.949951,1557.3064852845848
2018-08-20,1698.689941,1558.649370660079
2018-08-21,1718.050049,1560.0733232687746
2018-08-22,1722.540039,1561.5185407193676
2018-08-23,1717.050049,1562.8841929328064
2018-08-24,1725.670044,1564.291031090909
2018-08-27,1728.410034,1565.6923355533595
2018-08-28,1728.420044,1567.0795691225296
2018-08-29,1734.75,1568.4729288853755
2018-08-30,1732.349976,1569.851070869565
2018-08-31,1740.75,1571.2322173280631
2018-09-04,1733.380005,1572.5290551778658
2018-09-05,1727.650024,1573.7704784110672
2018-09-06,1714.469971,1575.0147864624505
2018-09-07,1713.180054,1576.2439568300395
2018-09-10,1717.469971,1577.5040355928854
