date,PrRes,PrNR,Pub,Total,PrMan
2013-05-01,1.9261693556861141,1.7835324991757902,1.61158153237396,5.3212773998767355,0.28745311174330085
2013-06-01,1.9413956397175702,1.8092334443223188,1.6251365095180512,5.37576559355794,0.2966939365892852
2013-07-01,1.9542557318399725,1.882551445103125,1.6248111630404762,5.461618339983574,0.32846264438157136
2013-08-01,1.9888276731091448,1.8930506521568302,1.6224387995638627,5.504311200233713,0.32081688015389254
2013-09-01,2.005309948107325,1.9196892172733984,1.6083850748131483,5.533384240193873,0.3047687491174565
2013-10-01,2.0329260282277613,1.9604500574807733,1.591089731553192,5.584459946385198,0.30664762284784675
2013-11-01,2.0646569016606766,1.9910095228715736,1.5783200691824495,5.633980650075979,0.3069371237719301
2013-12-01,2.0983806497654522,2.028324887263096,1.5690245572669503,5.695730094295499,0.33723787764543534
2014-01-01,2.142378734691105,2.0583025291723187,1.5373220185361591,5.737997466392007,0.3223580359078757
2014-02-01,2.115977912864348,2.0902565631457777,1.5366572848710718,5.742891760881197,0.31251759753017666
2014-03-01,2.1475440549216414,2.0678010096444077,1.5479593886126188,5.763298638460477,0.29755075929171615
2014-04-01,2.1690514062646398,2.080647480262736,1.568970318286495,5.818669204813871,0.311291847684046
2014-05-01,2.1633355447601037,2.049445853616923,1.571568615025927,5.784350013402953,0.3053024811794844
2014-06-01,2.12671649891646,2.0551407688371635,1.5630554839487474,5.744918459951041,0.3341037946838852
2014-07-01,2.1152340773809186,2.0435798218527936,1.6033611926320281,5.762175091865741,0.3273863121012064
2014-08-01,2.1056708604692713,2.0369995168555084,1.5894245340275794,5.73209491135236,0.33345778990871755
2014-09-01,2.1458554675889348,2.0394032248969176,1.5543386660741483,5.739591741916583,0.34618181703806533
2014-10-01,2.1653314937901875,2.0937907291098643,1.6062956022394024,5.865423430464587,0.3966776490556382
2014-11-01,2.190188979396098,2.087140940620514,1.5678562468764208,5.845186166893033,0.4100552270955907
2014-12-01,2.2419731400246725,2.069262870044287,1.5866220777610458,5.897858087830006,0.3970449214744977
2015-01-01,2.2552740109257243,2.0864617922829014,1.5663299855493893,5.908071355892488,0.42437709378767735
2015-02-01,2.276433467099965,2.1215901356825886,1.558187355952779,5.9562109587353325,0.4424237937034412
2015-03-01,2.268908805139904,2.17812920166375,1.5692171778836792,6.016255184687333,0.44356227401633425
2015-04-01,2.2885026114914,2.2480077046192095,1.6150211401720393,6.151536970295022,0.45351648970914354
2015-05-01,2.323077726625424,2.2960836512071077,1.6168435121867952,6.236004890019326,0.459355133232376
2015-06-01,2.3728179720285536,2.323862251326383,1.6392425643541522,6.335922787709089,0.4811107177196404
2015-07-01,2.4007065785361217,2.261037123756809,1.6403082509452032,6.302051953238134,0.449204214886598
2015-08-01,2.394290685066814,2.282570263556279,1.6647067166014595,6.341573111547446,0.45546509092200366
2015-09-01,2.4346815873771153,2.265549794349695,1.6249542295881898,6.325185611315,0.47027909381486177
2015-10-01,2.4344808462824656,2.234674150254455,1.584832606179011,6.253982171710332,0.45922954052841775
2015-11-01,2.426133351666941,2.230534864913274,1.5608256636735844,6.217499307966615,0.4530457610467524
2015-12-01,2.456976587697721,2.1989421613736857,1.6166356669874489,6.272554416058855,0.42985848165923585
2016-01-01,2.472017623878112,2.1719970827605586,1.6433598062047825,6.28736909731022,0.417597183142882
2016-02-01,2.5003044406633386,2.213004728332507,1.6279109542103039,6.34122012320615,0.4281056592658284
2016-03-01,2.534943854109804,2.262504134069793,1.6193786299453852,6.41682122028618,0.4325018340506791
2016-04-01,2.520010914653094,2.2752973769540716,1.584679803846124,6.379982715596677,0.43032935051788657
2016-05-01,2.5142925286138778,2.3105367629289333,1.5596163364724054,6.384445628015217,0.43625718031296784
2016-06-01,2.5362257265533623,2.360212876412846,1.610740701193296,6.507179304159504,0.439195750338478
2016-07-01,2.5406223942261006,2.372835392571883,1.5564552360328303,6.469907695751992,0.4353874791948718
2016-08-01,2.5544427330451995,2.378973176973353,1.551438678669196,6.48485989870609,0.42417488510005313
2016-09-01,2.5563024837345383,2.3901478242399063,1.5769263362307404,6.523376644205185,0.40822777590785486
2016-10-01,2.6184052415472148,2.3562076163378003,1.5718828862563514,6.546501018898453,0.39542743967669114
2016-11-01,2.652624746508308,2.409760532057766,1.586554820096659,6.648940098662733,0.4034840780224812
2016-12-01,2.68383796036529,2.4167470298536164,1.5546550780934258,6.655234829797239,0.3967441790537031
2017-01-01,2.672982863107475,2.382207772304218,1.502677342505441,6.557867977917134,0.3774562668701191
2017-02-01,2.768092869836427,2.332759006762013,1.5461752023827697,6.6470270789812105,0.3611528812186503
2017-03-01,2.736761935269577,2.3274431791894683,1.5460669154760944,6.61027202993514,0.3703147766368653
2017-04-01,2.759772092569277,2.304776558264272,1.4953910003430932,6.559939651176642,0.36626095662547287
2017-05-01,2.7652780722374484,2.3115900873784354,1.5368421921417696,6.613705193340071,0.3772350778585758
2017-06-01,2.7566378990549905,2.290638291983653,1.5243913888433467,6.571662435489967,0.3614244060143499
2017-07-01,2.7718632380352624,2.2451488334080785,1.5168239798882295,6.533836051331571,0.35912485463304933
2017-08-01,2.7626455419863585,2.2289026966331833,1.5060324273666428,6.4975857659598635,0.34464092130820523
2017-09-01,2.7630487500504635,2.2324736785578536,1.5045147681146136,6.500037196722931,0.3463078380477535
2017-10-01,2.719247821498866,2.2334249790962235,1.5291891031171845,6.481861903712274,0.34658718401876143
2017-11-01,2.8207647356421512,2.2169174908244584,1.534364304205091,6.572046530671701,0.3482035193100862
2017-12-01,2.823289491966098,2.2326747279844255,1.5036466376750954,6.55961085762562,0.3476602987420128
2018-01-01,2.8443483075077616,2.3168886955422163,1.4864924397703951,6.647729442820373,0.3401319831095711
2018-02-01,2.851869159017088,2.3613939086166957,1.4830561882080517,6.696314313029678,0.3528179318107429
2018-03-01,2.8128121071873635,2.3132143246988606,1.4938692389960073,6.619900590071512,0.34132778658667934
2018-04-01,2.8041207995987065,2.3088892262972975,1.5176650557175118,6.630670182695984,0.3417533859440062
2018-05-01,2.8127864625061583,2.301682098972983,1.5242433787647784,6.63871194024392,0.3484496444053352
2018-06-01,2.760995236751413,2.24170823916841,1.518212603989561,6.520916079909384,0.3465492685649693
2018-07-01,2.7049580608979062,2.2332321302356335,1.5257207028846127,6.463906052228004,0.33961284464951685
2018-08-01,2.6480879878939256,2.254343359134588,1.5586898930065265,6.461126064863841,0.3592905262942555
2018-09-01,2.648767496861587,2.22840529205389,1.4849704765627516,6.362143265478229,0.35727181419250115
2018-10-01,2.594992424817678,2.222886877005379,1.4970456764946622,6.314920179494543,0.352276810453219
2018-11-01,2.582110385745458,2.1747755357178438,1.4827507743979416,6.239636695861242,0.35329271756839814
2018-12-01,2.48036284005439,2.2152306446924057,1.4811548424129477,6.176753107761895,0.3662132472684715
2019-01-01,2.4693738419485722,2.1830201736581887,1.521057269875798,6.173451285482559,0.36655404659393515
2019-02-01,2.454009844337918,2.209500197391343,1.5620594438164948,6.225569485545756,0.38386427647793797
2019-03-01,2.4489853919172395,2.248938971939597,1.554145588207431,6.252069952064268,0.3840826844009928
2019-04-01,2.458470642257295,2.259277411856418,1.6615986969613776,6.379346751075091,0.38584817517725006
2019-05-01,2.483540423345776,2.3000313766107743,1.6232420131879408,6.406818507430962,0.3797020555153829
2019-06-01,2.5262340698435524,2.3290982523643167,1.600640211220352,6.455967860080723,0.38024691911902914
2019-07-01,2.5688338670470796,2.365740064951513,1.636124860138756,6.570698792137349,0.37773754508913526
2019-08-01,2.588025594657476,2.4016091983808066,1.6074955253771732,6.597130318415456,0.3746050578508114
2019-09-01,2.5975068299641793,2.4010125444055306,1.6243920536427143,6.622911428012424,0.3731333146476583
2019-10-01,2.618519073046617,2.409493369639213,1.6038276723779763,6.631840115063806,0.3620511513975917
2019-11-01,2.6554349978169087,2.435753569813675,1.6076563647271294,6.698840358043752,0.3713245101424357
2019-12-01,2.672097759302705,2.405023394424995,1.6210253151646654,6.698146468892366,0.3680992168180345
2020-01-01,2.7327522535528392,2.3919151497960387,1.694677040344991,6.819344443693868,0.361614889975379
2020-02-01,2.7833734328731135,2.376820485537441,1.7160119409931385,6.876205859403693,0.357039677187426
2020-03-01,2.8310231517369773,2.364438098410703,1.7189106032003358,6.914367250918955,0.35963840924035206
2020-04-01,2.8133596383245645,2.340563588149553,1.7525867098796957,6.906509936353814,0.34897358381485194
2020-05-01,2.8472571876494817,2.391611684983794,1.8218417334370482,7.060710606070324,0.35580548209377355
2020-06-01,2.9582034892225124,2.490814852179866,1.8764668597298357,7.3254852011322145,0.3744837586762552
2020-07-01,2.9754494968348775,2.411894097611748,1.7989052112844164,7.1862439320756035,0.36887235911029725
2020-08-01,3.0389902804136693,2.29478780244313,1.7253405466330969,7.059118629489896,0.35012177482482865
2020-09-01,3.061110188539297,2.228651171979535,1.6843696694480783,6.974131029966911,0.33592118185891884
2020-10-01,3.147205175645313,2.2339220734709437,1.671467938541825,7.052595187658082,0.3424530832445048
2020-11-01,3.20865861359451,2.1959696354194795,1.6712825186257774,7.075906209899002,0.33360383524769843
2020-12-01,3.2893817765170112,2.1787895988933137,1.6786393186352457,7.146810694045572,0.33715068902580736
2021-01-01,3.3525332173793743,2.1778166879351897,1.6515234894125066,7.18187339472707,0.34229403943242065
