date,CES,PNS_payrolls,PNS_hrs,CES_PNS,CPS
2004-02-01,,99.75817296283321,101.50150150150151,101.25604342774062,102.10576828820086
2004-03-01,,100.02938085498288,101.20120120120121,101.23093497936708,102.00203826685312
2004-04-01,,100.30736894443628,101.20120120120121,101.51226226509019,102.12406729102166
2004-05-01,,100.6271682505961,101.50150150150151,102.13808669279723,102.2263105907776
2004-06-01,,100.81927384086877,100.90090090090091,101.72755558718292,102.22908016920496
2004-07-01,,100.94357745810403,101.20120120120121,102.15611292306626,102.51064298632535
2004-08-01,,101.11647248934943,101.20120120120121,102.33108477150378,102.71427155957969
2004-09-01,,101.3142282440419,101.20120120120121,102.53121597069708,102.73526808673992
2004-10-01,,101.66227837230065,101.50150150150151,103.18873900852137,102.91077574729302
2004-11-01,,101.69843942458725,101.20120120120121,102.9200423005583,103.24529539972676
2004-12-01,,101.89619517927973,101.50150150150151,103.42616807986951,103.34568706796807
2005-01-01,,101.98207767846044,101.20120120120121,103.20708762054407,103.4048068912967
2005-02-01,,102.26571593233362,101.50150150150151,103.80123719257888,103.67859392214271
2005-03-01,,102.43183076627528,101.20120120120121,103.6622431478522,103.68703884816239
2005-04-01,,102.807001683749,101.50150150150151,104.35065035767914,104.2977759320509
2005-05-01,,102.93695546540404,101.20120120120121,104.17343541093445,104.5396534660225
2005-06-01,,103.25336467291197,101.20120120120121,104.49364532964367,104.67241712726656
2005-07-01,,103.5098821375702,101.20120120120121,104.75324408516866,105.03651320377753
2005-08-01,,103.72571841840596,101.20120120120121,104.97167299400247,105.41242926402691
2005-09-01,,103.84550190410542,101.50150150150151,105.40474367443733,105.25119498389995
2005-10-01,,104.00935667227917,101.50150150150151,105.57105872441548,105.38660649692737
2005-11-01,,104.36870712937747,101.50150150150151,105.93580483402276,105.21181978251826
2005-12-01,,104.56872294983783,101.50150150150151,106.1388238950306,105.3677554374274
2006-01-01,,104.90773281502493,101.8018018018018,106.79796223511546,105.67254980993619
2006-02-01,,105.22753212118472,101.50150150150151,106.80752509597728,105.91183023784644
2006-03-01,106.98689956331879,105.54507136157663,101.50150150150151,107.12983219283151,106.21518411804713
2006-04-01,107.4235807860262,105.7473472478049,101.8018018018018,107.65270485587348,106.36798747037813
2006-05-01,107.4235807860262,105.83322974698564,101.20120120120121,107.10449977397647,106.73547394905434
2006-06-01,107.86026200873363,105.91911224616636,101.8018018018018,107.82756471907027,106.99973023150477
2006-07-01,107.64192139737992,106.06262642242889,101.8018018018018,107.97366473634654,107.02261900558918
2006-08-01,107.75109170305679,106.22987128925452,101.50150150150151,107.82491440170578,107.29975220844976
2006-09-01,108.18777292576421,106.28637293345236,101.50150150150151,107.88226441893964,107.3107854262088
2006-10-01,107.86026200873363,106.34965477495395,101.8018018018018,108.26586477089906,107.69571573830486
2006-11-01,108.07860262008735,106.53385013503893,101.50150150150151,108.1334574944239,107.7893319816239
2006-12-01,108.84279475982535,106.77454713932175,101.8018018018018,108.69841285354376,108.079256742423
2007-01-01,108.4061135371179,106.99377351880939,101.50150150150151,108.60028663470742,107.78009461923206
2007-02-01,108.51528384279476,107.03219463686393,101.20120120120121,108.31786664451396,107.70593078028254
2007-03-01,109.06113537117905,107.28080187133446,101.8018018018018,109.21378929243959,107.86937592364684
2007-04-01,109.06113537117905,107.37459460070289,101.50150150150151,108.98682575086357,107.33451100526439
2007-05-01,109.1703056768559,107.57913055269907,101.50150150150151,109.1944328132501,107.56792696999928
2007-06-01,109.49781659388647,107.70682426858622,101.8018018018018,109.64748776892111,107.67204944664755
2007-07-01,109.27947598253276,107.80513712949048,101.50150150150151,109.42383288218551,107.64118622541952
2007-08-01,109.1703056768559,107.72377476184556,101.50150150150151,109.34124885736878,107.63947719207347
2007-09-01,109.1703056768559,107.85146847773271,101.50150150150151,109.47085989631728,108.01722470492115
2007-10-01,108.95196506550218,107.96221170036048,101.50150150150151,109.58326593009562,107.88569216608485
2007-11-01,109.27947598253276,108.04244403512142,101.50150150150151,109.66470295456767,108.54904805680725
2007-12-01,109.38864628820961,108.15318725774921,101.50150150150151,109.77710898834603,108.07449821232156
2008-01-01,109.38864628820961,108.16900771812459,101.20120120120121,109.46833513816215,108.11938662519924
2008-02-01,108.95196506550218,108.0718248901043,101.20120120120121,109.36998494884432,107.97815400499692
2008-03-01,109.1703056768559,108.0300136733979,101.50150150150151,109.65208595077624,107.7872541465446
2008-04-01,108.95196506550218,107.81304735967817,101.20120120120121,109.10809897961427,107.68744045919378
2008-05-01,108.73362445414847,107.59721107884239,101.20120120120121,108.88967007078045,107.53390542262234
