date,44000,441,441X,442,443,444,445,4451,446,447,448,44W72,44X72,44Y72,44Z72,451,452,4522,453,454,722
2012-08-01,351782.0,72468.0,65754.0,7389.0,8535.0,22926.0,51678.0,46735.0,22442.0,46294.0,19493.0,275762.0,394524.0,322056.0,348230.0,6451.0,53445.0,14783.0,8051.0,32610.0,42742.0
2012-09-01,354575.0,73767.0,66918.0,7409.0,8539.0,23414.0,51813.0,46820.0,22292.0,47033.0,19636.0,276881.0,397681.0,323914.0,350648.0,6417.0,53328.0,14594.0,8073.0,32854.0,43106.0
2012-10-01,354747.0,73279.0,66429.0,7208.0,8213.0,23591.0,52130.0,47101.0,22197.0,47925.0,19427.0,276290.0,397494.0,324215.0,349569.0,6441.0,53529.0,14261.0,8114.0,32693.0,42747.0
2012-11-01,356158.0,74408.0,67632.0,7441.0,8535.0,23946.0,52030.0,46986.0,22345.0,46761.0,19498.0,278539.0,399708.0,325300.0,352947.0,6385.0,53461.0,14089.0,8055.0,33293.0,43550.0
2012-12-01,357519.0,75422.0,68627.0,7741.0,8692.0,23850.0,52059.0,46879.0,22561.0,45964.0,19707.0,279707.0,401093.0,325671.0,355129.0,6533.0,53596.0,13889.0,8264.0,33130.0,43574.0
2013-01-01,360257.0,76324.0,69518.0,7719.0,8683.0,24130.0,52021.0,46963.0,22832.0,45989.0,19971.0,282121.0,404434.0,328110.0,358445.0,6706.0,54074.0,13952.0,8180.0,33628.0,44177.0
2013-02-01,365227.0,77271.0,70358.0,7663.0,8747.0,24523.0,52625.0,47444.0,22660.0,49009.0,19843.0,282838.0,409118.0,331847.0,360109.0,6724.0,54436.0,13469.0,8242.0,33484.0,43891.0
2013-03-01,362148.0,76508.0,69697.0,7680.0,8511.0,24485.0,52494.0,47382.0,22690.0,47626.0,19878.0,282089.0,406223.0,329715.0,358597.0,6616.0,54028.0,13116.0,8345.0,33287.0,44075.0
2013-04-01,360499.0,76912.0,70129.0,7635.0,8536.0,24560.0,52022.0,46955.0,22595.0,46043.0,19979.0,281276.0,404231.0,327319.0,358188.0,6508.0,54226.0,12922.0,8286.0,33197.0,43732.0
2013-05-01,362842.0,78388.0,71482.0,7567.0,8544.0,25163.0,52596.0,47492.0,22692.0,45498.0,19932.0,282791.0,406677.0,328289.0,361179.0,6579.0,54395.0,12729.0,8292.0,33196.0,43835.0
2013-06-01,364181.0,80027.0,73181.0,7779.0,8557.0,24604.0,52550.0,47481.0,22661.0,45760.0,19890.0,282134.0,407921.0,327894.0,362161.0,6605.0,54422.0,12511.0,8169.0,33157.0,43740.0
2013-07-01,366243.0,80200.0,73315.0,7758.0,8480.0,25168.0,52899.0,47735.0,22904.0,45886.0,20084.0,284182.0,410268.0,330068.0,364382.0,6633.0,54513.0,12144.0,8201.0,33517.0,44025.0
2013-08-01,365543.0,79923.0,72964.0,7823.0,8475.0,25111.0,53114.0,47908.0,22926.0,45547.0,19857.0,284221.0,409691.0,329768.0,364144.0,6476.0,54349.0,12007.0,8285.0,33657.0,44148.0
2013-09-01,365668.0,78830.0,71902.0,7867.0,8429.0,25113.0,53134.0,47970.0,23318.0,45614.0,19833.0,285600.0,410044.0,331214.0,364430.0,6573.0,54790.0,11877.0,8453.0,33714.0,44376.0
2013-10-01,366444.0,80095.0,73020.0,7977.0,8509.0,24744.0,53282.0,48130.0,23340.0,44851.0,20250.0,286453.0,411399.0,331304.0,366548.0,6563.0,54771.0,11831.0,8439.0,33623.0,44955.0
2013-11-01,366868.0,80387.0,73264.0,8048.0,8446.0,24667.0,53411.0,48185.0,23337.0,44638.0,19813.0,287536.0,412561.0,332174.0,367923.0,6584.0,54649.0,11539.0,8505.0,34383.0,45693.0
2013-12-01,369499.0,80040.0,72884.0,7756.0,8357.0,24806.0,53873.0,48632.0,23385.0,46488.0,20016.0,288284.0,414812.0,334772.0,368324.0,6570.0,54559.0,11401.0,8347.0,35302.0,45313.0
2014-01-01,366684.0,77857.0,70828.0,7620.0,8388.0,24776.0,54153.0,48839.0,23344.0,47010.0,20093.0,286694.0,411561.0,333704.0,364551.0,6203.0,54546.0,11039.0,8234.0,34460.0,44877.0
2014-02-01,371335.0,79995.0,72886.0,7906.0,8413.0,24673.0,54102.0,48860.0,23458.0,47404.0,20044.0,289337.0,416736.0,336741.0,369332.0,6508.0,55278.0,11273.0,8362.0,35192.0,45401.0
2014-03-01,375285.0,83022.0,75910.0,8030.0,8454.0,25071.0,54177.0,48897.0,23590.0,46804.0,20152.0,291404.0,421230.0,338208.0,374426.0,6506.0,55364.0,11099.0,8442.0,35673.0,45945.0
2014-04-01,379432.0,84398.0,77298.0,8160.0,8422.0,25942.0,54557.0,49234.0,23780.0,46980.0,20650.0,294168.0,425546.0,341148.0,378566.0,6611.0,55871.0,11398.0,8357.0,35704.0,46114.0
2014-05-01,379787.0,84479.0,77484.0,8138.0,8296.0,26221.0,54837.0,49510.0,24112.0,46727.0,20270.0,295047.0,426253.0,341774.0,379526.0,6578.0,55826.0,10980.0,8503.0,35800.0,46466.0
2014-06-01,380618.0,84743.0,77830.0,8148.0,8212.0,26434.0,55269.0,49832.0,24297.0,45643.0,20308.0,296919.0,427305.0,342562.0,381662.0,6665.0,55902.0,10725.0,8537.0,36460.0,46687.0
2014-07-01,381045.0,85176.0,78257.0,8171.0,8292.0,25902.0,55461.0,50050.0,24321.0,45677.0,20380.0,297226.0,428079.0,342903.0,382402.0,6644.0,55993.0,10657.0,8581.0,36447.0,47034.0
2014-08-01,384017.0,85953.0,78972.0,8309.0,8366.0,26423.0,55669.0,50236.0,24398.0,45820.0,20544.0,299606.0,431379.0,345426.0,385559.0,6893.0,56148.0,10502.0,8683.0,36811.0,47362.0
2014-09-01,382277.0,84871.0,77904.0,8243.0,8509.0,26300.0,55786.0,50413.0,24505.0,45300.0,20279.0,300018.0,430189.0,345318.0,384889.0,6768.0,56141.0,10195.0,8660.0,36915.0,47912.0
2014-10-01,383323.0,85352.0,78362.0,8276.0,8477.0,26338.0,56103.0,50636.0,24410.0,44415.0,20629.0,302136.0,431903.0,346551.0,387488.0,6871.0,56244.0,10077.0,8825.0,37383.0,48580.0
2014-11-01,384459.0,86457.0,79073.0,8388.0,8794.0,26397.0,56093.0,50667.0,24514.0,43543.0,20827.0,303113.0,433113.0,346656.0,389570.0,6853.0,56279.0,10000.0,8763.0,37551.0,48654.0
2014-12-01,380682.0,85891.0,78933.0,8512.0,8641.0,26103.0,56343.0,50805.0,24662.0,40403.0,20722.0,303816.0,430110.0,344219.0,389707.0,6780.0,56228.0,9868.0,8726.0,37671.0,49428.0
2015-01-01,378518.0,87056.0,79976.0,8485.0,8505.0,26312.0,56455.0,50949.0,24857.0,36531.0,20607.0,304621.0,428208.0,341152.0,391677.0,6656.0,56552.0,9792.0,8785.0,37717.0,49690.0
2015-02-01,377594.0,85679.0,78495.0,8304.0,8376.0,25376.0,56523.0,51027.0,24629.0,37755.0,20769.0,303685.0,427119.0,341440.0,389364.0,6696.0,56147.0,9557.0,8708.0,38632.0,49525.0
2015-03-01,383681.0,89649.0,82405.0,8546.0,8157.0,26305.0,56498.0,50972.0,25209.0,38276.0,20812.0,305722.0,433647.0,343998.0,395371.0,6787.0,56365.0,9599.0,8673.0,38404.0,49966.0
2015-04-01,383893.0,90206.0,82850.0,8661.0,8289.0,26563.0,56410.0,50830.0,24774.0,37688.0,20917.0,306576.0,434470.0,344264.0,396782.0,6796.0,56222.0,9232.0,8719.0,38648.0,50577.0
2015-05-01,387155.0,90924.0,83543.0,8856.0,8327.0,26619.0,56471.0,50928.0,24747.0,39194.0,21080.0,307747.0,437865.0,346941.0,398671.0,6851.0,56637.0,9244.0,8908.0,38541.0,50710.0
2015-06-01,387199.0,90764.0,83298.0,8688.0,8394.0,26331.0,56703.0,51137.0,24913.0,39696.0,20809.0,307491.0,437951.0,347187.0,398255.0,6793.0,56560.0,8938.0,8933.0,38615.0,50752.0
2015-07-01,390953.0,91178.0,83655.0,8853.0,8240.0,27215.0,56926.0,51301.0,25141.0,40208.0,21033.0,310556.0,441942.0,350764.0,401734.0,6847.0,56926.0,8817.0,8961.0,39425.0,50989.0
2015-08-01,390570.0,91832.0,84417.0,8861.0,8242.0,27209.0,56841.0,51214.0,25292.0,39108.0,21077.0,310909.0,441849.0,350017.0,402741.0,6882.0,56864.0,8662.0,9055.0,39307.0,51279.0
2015-09-01,388551.0,92253.0,84872.0,8868.0,8255.0,27029.0,56710.0,51114.0,25608.0,36803.0,20877.0,310811.0,439867.0,347614.0,403064.0,6912.0,56801.0,8579.0,8683.0,39752.0,51316.0
2015-10-01,387066.0,91437.0,84056.0,8963.0,8154.0,27176.0,56531.0,50985.0,25419.0,36483.0,20749.0,310773.0,438693.0,347256.0,402210.0,6819.0,56624.0,8428.0,8693.0,40018.0,51627.0
2015-11-01,388530.0,92525.0,85008.0,8950.0,8102.0,27437.0,56825.0,51259.0,25556.0,36017.0,20779.0,311761.0,440303.0,347778.0,404286.0,6906.0,56727.0,8292.0,8805.0,39901.0,51773.0
2015-12-01,389551.0,92218.0,84768.0,9161.0,8007.0,27988.0,56717.0,51053.0,25784.0,35784.0,20918.0,314147.0,442149.0,349931.0,406365.0,7051.0,57069.0,8148.0,8743.0,40111.0,52598.0
2016-01-01,387483.0,91798.0,84239.0,9039.0,7849.0,27988.0,56924.0,51323.0,25587.0,34459.0,20830.0,313209.0,439466.0,347668.0,405007.0,6999.0,56360.0,7975.0,8786.0,40864.0,51983.0
2016-02-01,390029.0,93713.0,86177.0,9066.0,7931.0,28041.0,57023.0,51245.0,26116.0,32828.0,21387.0,316576.0,443117.0,349404.0,410289.0,6998.0,57117.0,7872.0,8763.0,41046.0,53088.0
2016-03-01,388998.0,92065.0,84622.0,9026.0,7764.0,28714.0,56589.0,50893.0,25974.0,34051.0,20918.0,315740.0,441856.0,349791.0,407805.0,6985.0,56884.0,7717.0,9004.0,41024.0,52858.0
2016-04-01,391112.0,92488.0,85134.0,9014.0,7773.0,27785.0,57213.0,51494.0,26170.0,35090.0,20855.0,316676.0,444254.0,351766.0,409164.0,6926.0,56952.0,7509.0,9103.0,41743.0,53142.0
2016-05-01,392299.0,92706.0,85298.0,9061.0,7798.0,27334.0,57457.0,51671.0,26146.0,35911.0,20965.0,316873.0,445490.0,352784.0,409579.0,6966.0,56600.0,7307.0,8963.0,42392.0,53191.0
2016-06-01,397113.0,93454.0,85925.0,9213.0,7770.0,28143.0,57815.0,51987.0,26256.0,37040.0,21099.0,319743.0,450237.0,356783.0,413197.0,7263.0,57016.0,7370.0,9032.0,43012.0,53124.0
2016-07-01,396545.0,94683.0,87293.0,9151.0,7820.0,27843.0,57519.0,51685.0,26250.0,36720.0,20903.0,318386.0,449789.0,355106.0,413069.0,6939.0,56756.0,7137.0,9002.0,42959.0,53244.0
2016-08-01,396293.0,95070.0,87593.0,9120.0,7890.0,27655.0,57747.0,51926.0,26147.0,35836.0,21215.0,319040.0,449946.0,354876.0,414110.0,6753.0,56701.0,6988.0,8924.0,43235.0,53653.0
2016-09-01,398797.0,95834.0,88407.0,9340.0,7605.0,27836.0,58190.0,52284.0,26166.0,36774.0,21347.0,320448.0,453056.0,357222.0,416282.0,6778.0,56116.0,6831.0,9166.0,43645.0,54259.0
2016-10-01,399637.0,95532.0,88038.0,9171.0,7519.0,27853.0,58433.0,52546.0,25356.0,37800.0,21165.0,320515.0,453847.0,358315.0,416047.0,6814.0,56647.0,6623.0,9305.0,44042.0,54210.0
2016-11-01,398680.0,95220.0,87826.0,9161.0,7423.0,28030.0,58485.0,52570.0,25604.0,37388.0,20927.0,321284.0,453892.0,358672.0,416504.0,6696.0,56488.0,6267.0,8963.0,44295.0,55212.0
2016-12-01,405114.0,97895.0,89936.0,9138.0,7488.0,27950.0,58787.0,52953.0,25687.0,39288.0,21374.0,322122.0,459305.0,361410.0,420017.0,6807.0,56249.0,6156.0,9132.0,45319.0,54191.0
2017-01-01,408269.0,97827.0,90266.0,9291.0,7583.0,28260.0,58898.0,53003.0,25711.0,39807.0,21488.0,326778.0,464412.0,366585.0,424605.0,6919.0,57887.0,6389.0,9075.0,45523.0,56143.0
2017-02-01,408155.0,97227.0,89750.0,9287.0,7505.0,28684.0,59290.0,53421.0,26015.0,40144.0,21101.0,326913.0,464284.0,367057.0,424140.0,6799.0,57141.0,6179.0,9227.0,45735.0,56129.0
2017-03-01,407630.0,95402.0,87848.0,9352.0,7685.0,28506.0,59722.0,53848.0,26174.0,39843.0,21246.0,328429.0,463674.0,368272.0,423831.0,6719.0,57406.0,6031.0,9163.0,46412.0,56044.0
2017-04-01,409134.0,95953.0,88344.0,9204.0,7771.0,28835.0,59909.0,53979.0,26376.0,39603.0,21292.0,329720.0,465276.0,369323.0,425673.0,6763.0,57431.0,5914.0,9194.0,46803.0,56142.0
2017-05-01,406609.0,96227.0,88687.0,9285.0,7622.0,28534.0,59935.0,53988.0,26452.0,38039.0,21057.0,328488.0,462754.0,366527.0,424715.0,6684.0,56327.0,5705.0,9044.0,47403.0,56145.0
2017-06-01,409067.0,97254.0,89750.0,9373.0,7543.0,28571.0,59797.0,53879.0,26668.0,37374.0,21201.0,330502.0,465130.0,367876.0,427756.0,6689.0,57723.0,5700.0,9016.0,47858.0,56063.0
2017-07-01,409113.0,97361.0,89770.0,9316.0,7474.0,28732.0,59772.0,53867.0,26714.0,37358.0,21073.0,330370.0,465089.0,367728.0,427731.0,6569.0,57399.0,5578.0,9200.0,48145.0,55976.0
2017-08-01,409606.0,95539.0,88059.0,9390.0,7469.0,28700.0,60129.0,54159.0,26985.0,38539.0,21186.0,331942.0,466020.0,370481.0,427481.0,6637.0,57461.0,5427.0,9152.0,48419.0,56414.0
2017-09-01,419021.0,99355.0,91688.0,9346.0,7536.0,29783.0,60750.0,54793.0,27068.0,40734.0,21294.0,335635.0,475724.0,376369.0,434990.0,6713.0,58242.0,5351.0,9270.0,48930.0,56703.0
2017-10-01,418999.0,100056.0,92529.0,9609.0,7592.0,29325.0,60973.0,54927.0,27240.0,40735.0,21197.0,335316.0,476107.0,376051.0,435372.0,6729.0,57841.0,5216.0,9262.0,48440.0,57108.0
2017-11-01,423224.0,99233.0,91556.0,9711.0,7782.0,29817.0,61008.0,54923.0,27385.0,41745.0,21447.0,339971.0,480949.0,381716.0,439204.0,6817.0,57819.0,5061.0,9490.0,50970.0,57725.0
2017-12-01,425545.0,99075.0,91168.0,9834.0,7685.0,29848.0,61701.0,55629.0,27236.0,42631.0,21213.0,341880.0,483586.0,384511.0,440955.0,6789.0,58118.0,4945.0,9586.0,51829.0,58041.0
2018-01-01,423202.0,98428.0,90851.0,9633.0,7725.0,28805.0,61133.0,55026.0,27252.0,42765.0,21245.0,340221.0,481414.0,382986.0,438649.0,6497.0,58362.0,5352.0,9727.0,51630.0,58212.0
2018-02-01,425507.0,98170.0,90545.0,9657.0,7826.0,29754.0,61438.0,55294.0,27097.0,43090.0,21771.0,342771.0,484031.0,385861.0,440941.0,6794.0,58548.0,5335.0,9679.0,51683.0,58524.0
2018-03-01,425087.0,98338.0,90739.0,9673.0,7752.0,29427.0,61612.0,55452.0,27273.0,42824.0,21144.0,342948.0,484110.0,385772.0,441286.0,6845.0,58257.0,5230.0,9512.0,52430.0,59023.0
2018-04-01,425899.0,98390.0,90813.0,9799.0,7825.0,29637.0,61725.0,55584.0,27542.0,42962.0,21458.0,342802.0,484154.0,385764.0,441192.0,6773.0,57257.0,5207.0,9561.0,52970.0,58255.0
2018-05-01,432340.0,99291.0,91554.0,9718.0,7791.0,30464.0,61824.0,55630.0,28029.0,43955.0,22172.0,348714.0,491960.0,392669.0,448005.0,6760.0,59161.0,5563.0,9748.0,53427.0,59620.0
2018-06-01,430008.0,98841.0,91155.0,9760.0,7828.0,30962.0,61637.0,55480.0,27714.0,43721.0,21628.0,347666.0,490228.0,391387.0,446507.0,6559.0,58154.0,5025.0,9689.0,53515.0,60220.0
2018-07-01,432070.0,99315.0,91558.0,9811.0,7737.0,31095.0,61984.0,55787.0,27854.0,43909.0,21947.0,349918.0,493142.0,393827.0,449233.0,6266.0,58409.0,4973.0,9360.0,54383.0,61072.0
2018-08-01,432031.0,98656.0,90931.0,9676.0,7792.0,30714.0,61825.0,55670.0,28105.0,44634.0,21516.0,350155.0,493445.0,394789.0,448811.0,6204.0,58682.0,4961.0,9531.0,54696.0,61414.0
2018-09-01,431438.0,98044.0,90257.0,9676.0,7649.0,30883.0,62220.0,55972.0,27963.0,44136.0,21405.0,349327.0,491507.0,393463.0,447371.0,6113.0,58557.0,4919.0,9553.0,55239.0,60069.0
2018-10-01,435894.0,98586.0,90810.0,9707.0,7684.0,31386.0,62440.0,56146.0,28240.0,45827.0,21841.0,352003.0,496416.0,397830.0,450589.0,6111.0,58847.0,4932.0,9774.0,55451.0,60522.0
2018-11-01,438612.0,99709.0,91960.0,9727.0,7649.0,30743.0,62620.0,56317.0,28760.0,43449.0,21895.0,355696.0,498854.0,399145.0,455405.0,6161.0,60150.0,5399.0,9758.0,57991.0,60242.0
2018-12-01,428932.0,100620.0,92915.0,9839.0,7548.0,30713.0,62625.0,56331.0,27554.0,40956.0,21565.0,347537.0,489113.0,388493.0,448157.0,6055.0,60450.0,4957.0,9591.0,51416.0,60181.0
2019-01-01,430246.0,97739.0,90195.0,9580.0,7604.0,31817.0,63542.0,57229.0,28419.0,39843.0,21463.0,352858.0,490440.0,392701.0,450597.0,6166.0,58583.0,4213.0,9387.0,56103.0,60194.0
2019-02-01,431194.0,98970.0,91189.0,9595.0,7509.0,30290.0,62322.0,56043.0,28763.0,41418.0,21504.0,351363.0,491751.0,392781.0,450333.0,6230.0,58544.0,4684.0,9518.0,56531.0,60557.0
2019-03-01,438196.0,101705.0,93822.0,9708.0,7548.0,30625.0,63417.0,57133.0,28653.0,43173.0,21833.0,354414.0,499292.0,397587.0,456119.0,6265.0,59302.0,4707.0,9623.0,56344.0,61096.0
2019-04-01,437735.0,99558.0,91685.0,9765.0,7353.0,30643.0,63689.0,57386.0,28584.0,44430.0,21771.0,355355.0,499343.0,399785.0,454913.0,6385.0,59110.0,4658.0,9799.0,56648.0,61608.0
2019-05-01,442514.0,101343.0,93495.0,9839.0,7517.0,30423.0,63678.0,57385.0,28791.0,43834.0,21580.0,359564.0,504741.0,403398.0,460907.0,6408.0,59100.0,4685.0,9962.0,60039.0,62227.0
2019-06-01,442116.0,101400.0,93528.0,9891.0,7477.0,30417.0,64087.0,57759.0,28636.0,42168.0,21582.0,361683.0,505251.0,403851.0,463083.0,6452.0,59281.0,4542.0,9947.0,60778.0,63135.0
2019-07-01,445304.0,101891.0,94024.0,9917.0,7487.0,30915.0,64700.0,58273.0,28497.0,42748.0,21862.0,364452.0,509091.0,407200.0,466343.0,6344.0,60016.0,4829.0,9842.0,61085.0,63787.0
2019-08-01,448519.0,104265.0,96328.0,9897.0,7455.0,31270.0,64829.0,58398.0,28493.0,42757.0,21882.0,365539.0,512561.0,408296.0,469804.0,6405.0,59690.0,4639.0,10023.0,61553.0,64042.0
2019-09-01,444555.0,101747.0,93929.0,10045.0,7455.0,30945.0,64250.0,57858.0,28425.0,42480.0,21645.0,365055.0,509282.0,407535.0,466802.0,6377.0,59258.0,4392.0,9951.0,61977.0,64727.0
2019-10-01,445627.0,101871.0,93990.0,9918.0,7392.0,30876.0,64094.0,57677.0,28704.0,42908.0,21693.0,365869.0,510648.0,408777.0,467740.0,6427.0,59602.0,4301.0,10094.0,62048.0,65021.0
2019-11-01,449040.0,104489.0,96586.0,9981.0,7420.0,30895.0,64286.0,57854.0,28465.0,42782.0,21674.0,366944.0,514215.0,409726.0,471433.0,6203.0,60371.0,4485.0,10280.0,62194.0,65175.0
2019-12-01,449643.0,102252.0,94436.0,9978.0,7442.0,31358.0,64688.0,58232.0,28126.0,44040.0,22475.0,369574.0,515866.0,413614.0,471826.0,6404.0,61028.0,4571.0,10100.0,61752.0,66223.0
2020-01-01,447774.0,100852.0,93078.0,10193.0,7309.0,31869.0,64016.0,57585.0,28935.0,43191.0,22198.0,371076.0,515119.0,414267.0,471928.0,6419.0,60010.0,3749.0,10333.0,62449.0,67345.0
2020-02-01,447972.0,101452.0,93759.0,10025.0,7215.0,31846.0,64173.0,57675.0,29230.0,41373.0,22039.0,372505.0,515330.0,413878.0,473957.0,6385.0,60606.0,4013.0,10329.0,63299.0,67358.0
2020-03-01,420954.0,74573.0,67696.0,7819.0,5915.0,31761.0,81129.0,73890.0,30701.0,34937.0,11074.0,358814.0,468324.0,393751.0,433387.0,5271.0,62265.0,1938.0,8655.0,66854.0,47370.0
2020-04-01,370296.0,64335.0,57791.0,3885.0,3297.0,31576.0,70473.0,63861.0,26149.0,26904.0,2733.0,309789.0,401028.0,336693.0,374124.0,3536.0,55848.0,221.0,6290.0,75270.0,30732.0
2020-05-01,437957.0,96823.0,88749.0,7023.0,4065.0,35988.0,71627.0,64320.0,26601.0,29975.0,8051.0,351651.0,478449.0,381626.0,448474.0,6165.0,60729.0,1383.0,7804.0,83106.0,40492.0
2020-06-01,465800.0,105134.0,96481.0,9717.0,5731.0,36303.0,70404.0,63073.0,28472.0,33786.0,16725.0,379118.0,518038.0,412904.0,484252.0,7783.0,61339.0,2483.0,9535.0,80871.0,52238.0
2020-07-01,471873.0,104887.0,96419.0,10012.0,6529.0,35761.0,70602.0,63224.0,30081.0,35422.0,17379.0,385995.0,526304.0,421417.0,490882.0,7532.0,61224.0,2504.0,10023.0,82421.0,54431.0
2020-08-01,473696.0,105564.0,97121.0,10493.0,6644.0,36148.0,69584.0,62124.0,29524.0,36279.0,17692.0,388892.0,530735.0,425171.0,494456.0,7007.0,59991.0,2576.0,10196.0,84574.0,57039.0
2020-09-01,482702.0,109319.0,101005.0,10576.0,6451.0,36584.0,69533.0,62045.0,30012.0,36720.0,20047.0,395263.0,541302.0,431983.0,504582.0,7469.0,61576.0,2967.0,10277.0,84138.0,58600.0
2020-10-01,480763.0,108681.0,100665.0,10457.0,6870.0,36025.0,69109.0,61697.0,29987.0,36464.0,19565.0,393969.0,539114.0,430433.0,502650.0,7372.0,61057.0,2841.0,10351.0,84825.0,58351.0
2020-11-01,478079.0,107494.0,99464.0,10188.0,6598.0,36236.0,69946.0,62550.0,29583.0,35460.0,18596.0,390987.0,533941.0,426447.0,498481.0,7255.0,60752.0,2906.0,10440.0,85531.0,55862.0
2020-12-01,485949.0,109545.0,101483.0,10373.0,6315.0,36208.0,69704.0,62379.0,29717.0,38762.0,19382.0,390241.0,538548.0,429003.0,499786.0,7320.0,60844.0,2885.0,11013.0,86766.0,52599.0
2021-01-01,501604.0,112757.0,104411.0,11555.0,7143.0,38530.0,70898.0,63220.0,29812.0,40778.0,20099.0,405695.0,559230.0,446473.0,518452.0,8078.0,64518.0,2684.0,10879.0,86557.0,57626.0
2021-02-01,488805.0,108890.0,100666.0,10900.0,6869.0,36716.0,71138.0,63560.0,29636.0,41568.0,19154.0,394433.0,544891.0,436001.0,503323.0,7288.0,61624.0,2851.0,10680.0,84342.0,56086.0
2021-03-01,539607.0,127776.0,118342.0,11734.0,8059.0,41910.0,71566.0,63736.0,32090.0,46295.0,23506.0,429510.0,603581.0,475805.0,557286.0,8825.0,66423.0,3591.0,11903.0,89520.0,63974.0
2021-04-01,542199.0,130966.0,121577.0,11779.0,8092.0,41953.0,72105.0,64264.0,31957.0,44854.0,23453.0,433141.0,608961.0,477995.0,564107.0,8677.0,66804.0,3493.0,11858.0,89701.0,66762.0
2021-05-01,536589.0,128164.0,119093.0,11580.0,7940.0,40226.0,72713.0,64916.0,31321.0,45439.0,24044.0,431679.0,605282.0,477118.0,559843.0,8382.0,66266.0,3679.0,11344.0,89170.0,68693.0
2021-06-01,540152.0,125068.0,115954.0,11488.0,8288.0,39712.0,73707.0,65854.0,32334.0,46633.0,24979.0,440249.0,611950.0,486882.0,565317.0,8319.0,66169.0,3925.0,11999.0,91456.0,71798.0
2021-07-01,528600.0,120301.0,111094.0,11510.0,8099.0,38865.0,73162.0,65495.0,32225.0,47333.0,24315.0,434183.0,601817.0,481516.0,554484.0,8103.0,66235.0,3827.0,12147.0,86305.0,73217.0
2021-08-01,532477.0,117047.0,107813.0,11464.0,7822.0,38760.0,74945.0,67212.0,32429.0,48498.0,23905.0,439988.0,605533.0,488486.0,557035.0,8120.0,66649.0,3771.0,12162.0,90676.0,73056.0
2021-09-01,536651.0,118118.0,108927.0,11501.0,7725.0,38996.0,75106.0,67408.0,32183.0,50625.0,24228.0,440928.0,609671.0,491553.0,559046.0,8072.0,66849.0,3807.0,12370.0,90878.0,73020.0
2021-10-01,545361.0,120015.0,110611.0,11763.0,8195.0,39698.0,75494.0,67847.0,32099.0,51759.0,24412.0,446799.0,618573.0,498558.0,566814.0,8085.0,67725.0,3851.0,12509.0,93607.0,73212.0
2021-11-01,551082.0,121997.0,112548.0,11607.0,7309.0,40804.0,75718.0,67923.0,32490.0,52811.0,25012.0,450066.0,624874.0,502877.0,572063.0,8318.0,67806.0,3960.0,12725.0,94485.0,73792.0
2021-12-01,547277.0,118762.0,108953.0,11167.0,7236.0,41064.0,76176.0,68462.0,32390.0,54158.0,23938.0,447018.0,619938.0,501176.0,565780.0,8085.0,67968.0,3757.0,12655.0,93678.0,72661.0
2022-01-01,560257.0,127081.0,117330.0,11538.0,7293.0,42350.0,76736.0,68921.0,32664.0,53402.0,23163.0,451026.0,631509.0,504428.0,578107.0,7891.0,68025.0,3271.0,12460.0,97654.0,71252.0
2022-02-01,563777.0,127230.0,117507.0,11645.0,7467.0,41952.0,76833.0,68985.0,32416.0,55679.0,23910.0,455192.0,638101.0,510871.0,582422.0,8192.0,69107.0,3706.0,12601.0,96745.0,74324.0
2022-03-01,574485.0,125665.0,115881.0,11888.0,8118.0,42837.0,77639.0,69765.0,32553.0,62953.0,25056.0,462409.0,651027.0,525362.0,588074.0,8265.0,69665.0,3749.0,12875.0,96971.0,76542.0
2022-04-01,580943.0,127991.0,118115.0,12199.0,8316.0,42862.0,77749.0,69980.0,32838.0,63397.0,25103.0,468806.0,660194.0,532203.0,596797.0,8215.0,70933.0,3723.0,12941.0,98399.0,79251.0
2022-05-01,579844.0,123204.0,113184.0,11953.0,7881.0,42483.0,78595.0,70847.0,32656.0,66444.0,24530.0,470199.0,659847.0,536643.0,593403.0,8181.0,71625.0,3729.0,12894.0,99398.0,80003.0
2022-06-01,585556.0,124585.0,114624.0,11772.0,7760.0,42396.0,79558.0,71739.0,33212.0,67974.0,24674.0,473554.0,666113.0,541528.0,598139.0,8213.0,72976.0,3689.0,13215.0,99221.0,80557.0
2022-07-01,579267.0,121670.0,111699.0,11631.0,7803.0,42405.0,79013.0,71225.0,33431.0,65773.0,24136.0,472107.0,659550.0,537880.0,593777.0,8257.0,71928.0,3656.0,12984.0,100236.0,80283.0
2022-08-01,581196.0,125193.0,115069.0,11776.0,7764.0,42823.0,79571.0,71601.0,33318.0,60942.0,24499.0,477431.0,663566.0,538373.0,602624.0,8315.0,72571.0,3662.0,13141.0,101283.0,82370.0
2022-09-01,579446.0,124363.0,114033.0,11665.0,7722.0,42510.0,80001.0,72067.0,33529.0,59157.0,24693.0,478334.0,661854.0,537491.0,602697.0,8301.0,73133.0,3677.0,12846.0,101526.0,82408.0
2022-10-01,585006.0,126809.0,116576.0,11961.0,7639.0,42724.0,80825.0,72813.0,33673.0,60362.0,24713.0,481500.0,668671.0,541862.0,608309.0,8342.0,73137.0,3629.0,12790.0,102031.0,83665.0
2022-11-01,576356.0,123350.0,113091.0,11473.0,7044.0,41459.0,81086.0,73118.0,33896.0,59425.0,24512.0,476683.0,659458.0,536108.0,600033.0,8221.0,73436.0,3582.0,12552.0,99902.0,83102.0
