date,DPCERC,DGDSRC,DDURRC,DMOTRC,DFDHRC,DREQRC,DODGRC,DNDGRC,DFXARC,DCLORC,DGOERC,DONGRC,DSERRC,DHCERC,DHUTRC,DHLCRC,DTRSRC,DRCARC,DFSARC,DIFSRC,DOTSRC,DNPIRC,DNPERC,DNPSRC,DPCCRC,LA001176,DNRGRC,LA001260,DHSGRC,DPCMRC,DPCXRC
2001-03-01,6996658.0,2485357.0,925087.0,374297.0,210853.0,229911.0,110026.0,1560270.0,554841.0,274549.0,181036.0,549844.0,4511302.0,4337564.0,1281072.0,972710.0,265570.0,261768.0,418522.0,538278.0,599646.0,173738.0,660719.0,486981.0,6097014.0,5031437.0,344803.0,3281958.0,1065577.0,6197090.0,5297742.0
2001-04-01,7004240.0,2490435.0,908345.0,353344.0,212855.0,233718.0,108428.0,1582090.0,561994.0,280939.0,185296.0,553861.0,4513805.0,4338164.0,1272968.0,978959.0,266089.0,261630.0,416312.0,536597.0,605609.0,175641.0,664905.0,489264.0,6108104.0,5035879.0,334142.0,3292734.0,1072225.0,6199806.0,5303961.0
2001-05-01,7052781.0,2518978.0,915982.0,362935.0,212999.0,232757.0,107290.0,1602997.0,564908.0,278525.0,197473.0,562090.0,4533803.0,4355832.0,1283147.0,984140.0,263784.0,262965.0,419132.0,533486.0,609178.0,177971.0,669700.0,491730.0,6138457.0,5059312.0,349416.0,3302715.0,1079145.0,6242974.0,5328935.0
2001-06-01,7069728.0,2520904.0,934110.0,380797.0,213756.0,233197.0,106361.0,1586793.0,563463.0,275730.0,188221.0,559380.0,4548825.0,4369256.0,1287777.0,991991.0,263050.0,261272.0,420837.0,531160.0,613168.0,179568.0,674267.0,494698.0,6168263.0,5082473.0,338002.0,3313253.0,1085790.0,6259719.0,5358536.0
2001-07-01,7082297.0,2517014.0,924998.0,365563.0,215378.0,236862.0,107195.0,1592016.0,564113.0,277835.0,180519.0,569549.0,4565283.0,4384496.0,1293331.0,998713.0,262572.0,262741.0,420815.0,526636.0,619688.0,180787.0,679524.0,498737.0,6187098.0,5096780.0,331086.0,3324398.0,1090318.0,6266408.0,5371487.0
2001-08-01,7121688.0,2532694.0,942543.0,381041.0,216568.0,236471.0,108463.0,1590151.0,566296.0,279984.0,171689.0,572181.0,4588994.0,4407190.0,1295213.0,1006427.0,265752.0,264041.0,426326.0,526672.0,622760.0,181805.0,684347.0,502543.0,6236952.0,5141158.0,318440.0,3346450.0,1095794.0,6303569.0,5419109.0
2001-09-01,7007024.0,2496035.0,904124.0,360289.0,211355.0,228617.0,103863.0,1591911.0,569032.0,268050.0,187244.0,567584.0,4510990.0,4328079.0,1297445.0,1013217.0,242436.0,258323.0,411328.0,491618.0,613712.0,182911.0,687807.0,504896.0,6106403.0,5006186.0,331589.0,3266428.0,1100217.0,6243034.0,5342689.0
2001-10-01,7212903.0,2627072.0,1035051.0,475753.0,215788.0,236241.0,107269.0,1592020.0,569561.0,275960.0,168594.0,577906.0,4585832.0,4402349.0,1304830.0,1019874.0,249893.0,260791.0,415826.0,526235.0,624899.0,183483.0,690985.0,507503.0,6327935.0,5222982.0,315408.0,3334065.0,1104953.0,6398363.0,5513669.0
2001-11-01,7182323.0,2577571.0,996981.0,425058.0,219886.0,242998.0,109039.0,1580590.0,568595.0,277138.0,154663.0,580194.0,4604752.0,4420662.0,1295227.0,1028502.0,252542.0,264097.0,418440.0,527895.0,633958.0,184090.0,695393.0,511303.0,6326420.0,5217046.0,287308.0,3362733.0,1109374.0,6357770.0,5502142.0
2001-12-01,7166733.0,2528679.0,955613.0,377264.0,222721.0,244043.0,111585.0,1573066.0,572498.0,278338.0,144562.0,577668.0,4638054.0,4452892.0,1305654.0,1038348.0,250921.0,264974.0,427840.0,527832.0,637324.0,185162.0,701216.0,516054.0,6310655.0,5197392.0,283580.0,3385773.0,1113264.0,6336079.0,5480277.0
2002-01-01,7184624.0,2549333.0,970698.0,390106.0,223811.0,245064.0,111717.0,1578635.0,569189.0,278525.0,144595.0,586325.0,4635292.0,4448224.0,1298768.0,1045310.0,251288.0,266147.0,428968.0,525618.0,632125.0,187067.0,707516.0,520449.0,6340910.0,5225724.0,274525.0,3390176.0,1115186.0,6358581.0,5515145.0
2002-02-01,7225161.0,2567633.0,983174.0,400477.0,225010.0,246315.0,111372.0,1584459.0,571125.0,279217.0,146631.0,587486.0,4657528.0,4468120.0,1302524.0,1052210.0,252447.0,266508.0,432426.0,528257.0,633747.0,189409.0,713843.0,524435.0,6375728.0,5258672.0,278308.0,3408795.0,1117056.0,6395561.0,5546407.0
2002-03-01,7243358.0,2568684.0,974875.0,394557.0,225517.0,242632.0,112168.0,1593809.0,573726.0,279812.0,155574.0,584697.0,4674674.0,4482884.0,1315437.0,1058907.0,251893.0,267060.0,429849.0,528108.0,631630.0,191790.0,719635.0,527845.0,6372096.0,5252699.0,297536.0,3413315.0,1119397.0,6413528.0,5542546.0
2002-04-01,7312466.0,2608831.0,1001520.0,415660.0,226782.0,245657.0,113421.0,1607311.0,571386.0,280829.0,165593.0,589504.0,4703635.0,4509721.0,1317659.0,1067512.0,251917.0,270641.0,435473.0,529537.0,636982.0,193915.0,726240.0,532325.0,6433869.0,5312090.0,307212.0,3440237.0,1121779.0,6471565.0,5593248.0
2002-05-01,7288903.0,2565248.0,962679.0,377938.0,226990.0,244369.0,113382.0,1602569.0,573368.0,276012.0,169409.0,583780.0,4723654.0,4527718.0,1326649.0,1074914.0,252483.0,270467.0,433766.0,532530.0,636908.0,195936.0,731449.0,535513.0,6397470.0,5273860.0,318065.0,3451389.0,1123609.0,6448249.0,5557097.0
2002-06-01,7322496.0,2586719.0,967993.0,385294.0,225745.0,243766.0,113189.0,1618726.0,573975.0,279166.0,171264.0,594321.0,4735777.0,4537495.0,1325031.0,1081495.0,251943.0,267913.0,436910.0,537919.0,636284.0,198283.0,737492.0,539210.0,6432971.0,5306647.0,315551.0,3465166.0,1126323.0,6482577.0,5593334.0
2002-07-01,7387293.0,2619139.0,1001637.0,421605.0,224779.0,242928.0,112324.0,1617502.0,576641.0,276826.0,170951.0,593084.0,4768154.0,4567725.0,1334968.0,1088147.0,248757.0,270435.0,437799.0,546992.0,640627.0,200429.0,742549.0,542120.0,6488844.0,5359372.0,321807.0,3487826.0,1129471.0,6539908.0,5641742.0
2002-08-01,7412576.0,2635944.0,1019664.0,436366.0,225123.0,244106.0,114069.0,1616280.0,574204.0,277233.0,175062.0,589781.0,4776632.0,4574021.0,1332833.0,1094616.0,251885.0,271715.0,438144.0,541591.0,643236.0,202611.0,747865.0,545254.0,6517281.0,5385411.0,321091.0,3498733.0,1131870.0,6562703.0,5667691.0
2002-09-01,7391538.0,2600244.0,983861.0,400761.0,224621.0,245009.0,113470.0,1616383.0,573535.0,272460.0,174134.0,596254.0,4791293.0,4587461.0,1339225.0,1100116.0,252507.0,274227.0,439844.0,541411.0,640130.0,203832.0,750753.0,546921.0,6495635.0,5359640.0,322367.0,3507065.0,1135995.0,6540517.0,5644898.0
2002-10-01,7435169.0,2604754.0,969940.0,385221.0,226237.0,243914.0,114568.0,1634814.0,577113.0,283003.0,178962.0,595736.0,4830415.0,4625693.0,1354418.0,1106033.0,252216.0,276003.0,437652.0,550124.0,649248.0,204722.0,753550.0,548828.0,6519356.0,5379837.0,338700.0,3531158.0,1139519.0,6570527.0,5654996.0
2002-11-01,7463805.0,2623503.0,978527.0,389978.0,228114.0,246084.0,114351.0,1644976.0,583064.0,280118.0,181078.0,600716.0,4840302.0,4634222.0,1352317.0,1110128.0,249238.0,275769.0,440897.0,554689.0,651184.0,206080.0,755933.0,549852.0,6546271.0,5402708.0,334470.0,3543347.0,1143563.0,6595992.0,5678740.0
2002-12-01,7519901.0,2655625.0,1009850.0,418196.0,227690.0,247436.0,116528.0,1645775.0,583300.0,282817.0,181544.0,598114.0,4864276.0,4658239.0,1354582.0,1115075.0,255907.0,279951.0,443999.0,551778.0,656946.0,206037.0,757901.0,551864.0,6603773.0,5456098.0,332828.0,3565317.0,1147675.0,6643036.0,5727190.0
2003-01-01,7541283.0,2649689.0,982593.0,395087.0,226834.0,246413.0,114260.0,1667096.0,586785.0,280663.0,195716.0,603932.0,4891593.0,4685880.0,1367811.0,1120424.0,255153.0,278643.0,444567.0,553864.0,665417.0,205714.0,761082.0,555368.0,6599694.0,5446834.0,354804.0,3579646.0,1152860.0,6657397.0,5716083.0
2003-02-01,7548649.0,2643361.0,956375.0,378875.0,220469.0,243087.0,113943.0,1686986.0,589388.0,274101.0,212958.0,610540.0,4905287.0,4700978.0,1369810.0,1125346.0,255562.0,278193.0,444501.0,555798.0,671767.0,204310.0,762772.0,558463.0,6588645.0,5432443.0,370616.0,3591427.0,1156202.0,6665232.0,5705500.0
2003-03-01,7611549.0,2678951.0,984631.0,392877.0,228174.0,248359.0,115221.0,1694320.0,590530.0,279229.0,211442.0,613119.0,4932598.0,4727775.0,1372518.0,1133416.0,255298.0,281207.0,450041.0,560717.0,674578.0,204822.0,766492.0,561669.0,6653185.0,5493387.0,367834.0,3616408.0,1159798.0,6721227.0,5763131.0
2003-04-01,7634487.0,2680090.0,1003853.0,406818.0,228998.0,250549.0,117487.0,1676238.0,591759.0,278784.0,192260.0,613435.0,4954397.0,4749968.0,1389910.0,1138431.0,251908.0,281357.0,450465.0,563330.0,674567.0,204428.0,767153.0,562724.0,6679571.0,5517001.0,363157.0,3620930.0,1162570.0,6742975.0,5788325.0
2003-05-01,7650333.0,2658680.0,1005726.0,401396.0,233164.0,252444.0,118722.0,1652954.0,588220.0,282657.0,172609.0,609469.0,4991653.0,4786627.0,1386863.0,1145581.0,256211.0,285655.0,459169.0,572541.0,680608.0,205026.0,769849.0,564823.0,6725319.0,5559114.0,336795.0,3661262.0,1166205.0,6750510.0,5825762.0
2003-06-01,7699554.0,2694923.0,1013877.0,399430.0,235522.0,256728.0,122197.0,1681046.0,595665.0,285908.0,175143.0,624330.0,5004631.0,4799062.0,1378371.0,1150056.0,257463.0,287467.0,463287.0,578978.0,683439.0,205570.0,772056.0,566486.0,6775179.0,5606819.0,328711.0,3682704.0,1168359.0,6794736.0,5870628.0
2003-07-01,7757004.0,2721697.0,1024929.0,402592.0,237689.0,260460.0,124188.0,1696768.0,600958.0,289635.0,179219.0,626956.0,5035306.0,4829266.0,1391388.0,1156768.0,260322.0,289346.0,466313.0,578719.0,686409.0,206040.0,775257.0,569217.0,6815797.0,5641879.0,340248.0,3700359.0,1173918.0,6847495.0,5906557.0
2003-08-01,7852102.0,2792383.0,1059302.0,426249.0,239906.0,267475.0,125672.0,1733081.0,607596.0,289995.0,201539.0,633951.0,5059719.0,4854004.0,1396513.0,1163615.0,263219.0,292807.0,472320.0,578351.0,687180.0,205715.0,778351.0,572636.0,6881891.0,5703081.0,362615.0,3719834.0,1178810.0,6942697.0,5972758.0
2003-09-01,7853674.0,2784659.0,1041098.0,407176.0,240997.0,267726.0,125198.0,1743561.0,608836.0,290752.0,211303.0,632671.0,5069015.0,4863284.0,1397312.0,1169107.0,263623.0,294451.0,468155.0,584858.0,685778.0,205731.0,780702.0,574971.0,6877472.0,5693019.0,367365.0,3728499.0,1184454.0,6943845.0,5967919.0
2003-10-01,7867359.0,2766156.0,1036166.0,396877.0,241851.0,271067.0,126370.0,1729990.0,609890.0,287828.0,200100.0,632172.0,5101203.0,4894882.0,1407253.0,1175933.0,264461.0,297113.0,476289.0,584906.0,688927.0,206321.0,784190.0,577870.0,6897344.0,5707164.0,360125.0,3750998.0,1190179.0,6951692.0,5981958.0
2003-11-01,7922591.0,2799610.0,1053543.0,406615.0,244532.0,274229.0,128167.0,1746066.0,613084.0,291065.0,200711.0,641207.0,5122981.0,4916597.0,1413400.0,1182070.0,263541.0,298399.0,479688.0,587844.0,691654.0,206384.0,787044.0,580660.0,6948631.0,5752744.0,360876.0,3766929.0,1195887.0,7001203.0,6027530.0
2003-12-01,7950409.0,2800969.0,1051514.0,404225.0,243794.0,275058.0,128437.0,1749454.0,612253.0,292929.0,203940.0,640333.0,5149440.0,4943365.0,1421862.0,1187846.0,268659.0,301740.0,477797.0,590485.0,694976.0,206076.0,790766.0,584690.0,6969953.0,5769885.0,368203.0,3785109.0,1200068.0,7025315.0,6045156.0
2004-01-01,8007115.0,2823418.0,1048091.0,400554.0,245286.0,272559.0,129692.0,1775327.0,620909.0,293335.0,218250.0,642834.0,5183697.0,4977005.0,1430419.0,1196307.0,266897.0,303886.0,482180.0,598695.0,698622.0,206692.0,794649.0,587957.0,7000510.0,5795264.0,385697.0,3811004.0,1205246.0,7073266.0,6066963.0
2004-02-01,8040409.0,2829981.0,1065168.0,406526.0,246944.0,279927.0,131771.0,1764814.0,617078.0,295405.0,217497.0,634834.0,5210428.0,5003578.0,1439398.0,1202486.0,268841.0,306730.0,484055.0,600362.0,701707.0,206850.0,797947.0,591098.0,7034719.0,5824515.0,388613.0,3829108.0,1210204.0,7100231.0,6094852.0
2004-03-01,8098806.0,2876302.0,1079429.0,410282.0,253547.0,282943.0,132658.0,1796873.0,623435.0,300962.0,220964.0,651512.0,5222504.0,5015085.0,1428869.0,1207169.0,268906.0,310617.0,491304.0,602819.0,705400.0,207419.0,800890.0,593471.0,7098958.0,5883629.0,376413.0,3851725.0,1215330.0,7151836.0,6152307.0
2004-04-01,8107245.0,2850905.0,1062792.0,397799.0,251385.0,281776.0,131832.0,1788113.0,625413.0,293035.0,214656.0,655009.0,5256340.0,5049046.0,1445604.0,1216523.0,268453.0,309655.0,490893.0,608624.0,709293.0,207294.0,806022.0,598728.0,7100747.0,5879571.0,381085.0,3868735.0,1221176.0,7157680.0,6151508.0
2004-05-01,8176470.0,2901546.0,1091514.0,423786.0,251276.0,284979.0,131473.0,1810033.0,628642.0,296799.0,226756.0,657836.0,5274924.0,5067183.0,1450216.0,1225689.0,268426.0,307590.0,493665.0,609321.0,712274.0,207741.0,811741.0,604000.0,7154564.0,5929257.0,393265.0,3883109.0,1225306.0,7220686.0,6199112.0
2004-06-01,8157607.0,2854483.0,1043611.0,375720.0,253434.0,283693.0,130764.0,1810872.0,629233.0,293711.0,232498.0,655431.0,5303124.0,5095020.0,1455246.0,1235738.0,269810.0,310750.0,494751.0,612205.0,716520.0,208103.0,818227.0,610124.0,7128671.0,5899174.0,399704.0,3906421.0,1229497.0,7197400.0,6168804.0
2004-07-01,8236938.0,2891956.0,1076890.0,400146.0,257322.0,287895.0,131527.0,1815066.0,631523.0,295715.0,228333.0,659495.0,5344982.0,5137126.0,1466104.0,1244301.0,272080.0,311233.0,501213.0,619842.0,722352.0,207856.0,823051.0,615195.0,7209361.0,5969869.0,396054.0,3937770.0,1239492.0,7267524.0,6240294.0
2004-08-01,8271607.0,2904117.0,1078970.0,405336.0,255561.0,286669.0,131404.0,1825147.0,634725.0,296155.0,231167.0,663100.0,5367490.0,5160959.0,1472901.0,1252014.0,272720.0,313175.0,499980.0,623545.0,726624.0,206530.0,826071.0,619541.0,7241702.0,5992011.0,395181.0,3953786.0,1249690.0,7294720.0,6265166.0
2004-09-01,8341461.0,2937944.0,1099277.0,423273.0,255778.0,287828.0,132398.0,1838667.0,640365.0,297633.0,232967.0,667703.0,5403517.0,5198587.0,1488715.0,1261141.0,271257.0,315161.0,506588.0,627733.0,727992.0,204930.0,830648.0,625718.0,7297302.0,6038865.0,403794.0,3974253.0,1258437.0,7359804.0,6316003.0
2004-10-01,8397056.0,2966644.0,1098623.0,418449.0,258547.0,288753.0,132873.0,1868021.0,643069.0,301370.0,252877.0,670705.0,5430412.0,5225887.0,1495940.0,1269321.0,274100.0,315113.0,508658.0,634341.0,728414.0,204524.0,835518.0,630994.0,7331282.0,6064715.0,422704.0,3994017.0,1266567.0,7409652.0,6344239.0
2004-11-01,8444456.0,2980563.0,1099920.0,419697.0,258993.0,287790.0,133440.0,1880644.0,646605.0,301355.0,261547.0,671137.0,5463893.0,5259198.0,1508143.0,1275420.0,275921.0,316892.0,509163.0,642175.0,731484.0,204695.0,839938.0,635243.0,7361923.0,6087691.0,435928.0,4015279.0,1274233.0,7450307.0,6368139.0
2004-12-01,8504351.0,3006392.0,1122607.0,430164.0,263653.0,293294.0,135497.0,1883785.0,650258.0,303081.0,255277.0,675168.0,5497959.0,5294134.0,1518036.0,1280368.0,276384.0,316941.0,516301.0,652135.0,733969.0,203825.0,843222.0,639397.0,7422543.0,6140143.0,431550.0,4039287.0,1282400.0,7506245.0,6424806.0
2005-01-01,8497691.0,2982504.0,1096441.0,404812.0,263465.0,292378.0,135786.0,1886064.0,653299.0,303660.0,251221.0,677884.0,5515187.0,5312843.0,1521797.0,1286485.0,277334.0,317501.0,515964.0,650885.0,742877.0,202344.0,844123.0,641779.0,7421889.0,6130892.0,422504.0,4052908.0,1290997.0,7494610.0,6419177.0
2005-02-01,8559081.0,3010399.0,1113238.0,408077.0,265202.0,300756.0,139204.0,1897160.0,655408.0,310098.0,255855.0,675799.0,5548682.0,5347746.0,1527870.0,1292164.0,276853.0,322850.0,523076.0,656885.0,748049.0,200936.0,845515.0,644580.0,7479423.0,6179522.0,424250.0,4080386.0,1299901.0,7545163.0,6465875.0
2005-03-01,8598432.0,3012938.0,1120213.0,414708.0,264765.0,303165.0,137575.0,1892725.0,656803.0,304393.0,258088.0,673442.0,5585494.0,5382838.0,1552492.0,1297024.0,278942.0,324623.0,521829.0,660194.0,747735.0,202656.0,848639.0,645983.0,7498787.0,6190823.0,442841.0,4092776.0,1307964.0,7581898.0,6482625.0
2005-04-01,8678413.0,3065185.0,1142769.0,425105.0,269860.0,308235.0,139569.0,1922417.0,664153.0,311550.0,268541.0,678173.0,5613227.0,5407377.0,1552546.0,1302476.0,280467.0,324063.0,528354.0,667067.0,752403.0,205850.0,853665.0,647815.0,7569348.0,6253246.0,444912.0,4120755.0,1316101.0,7655382.0,6546690.0
2005-05-01,8671645.0,3029735.0,1116405.0,407264.0,267276.0,303498.0,138367.0,1913330.0,661961.0,308746.0,254694.0,687929.0,5641910.0,5434352.0,1571373.0,1309511.0,281914.0,325763.0,529066.0,668077.0,748648.0,207558.0,859207.0,651649.0,7569487.0,6244038.0,440197.0,4130958.0,1325449.0,7646109.0,6544327.0
2005-06-01,8753379.0,3077321.0,1154581.0,433882.0,272022.0,308465.0,140211.0,1922740.0,666686.0,312969.0,252080.0,691005.0,5676058.0,5468067.0,1582992.0,1316394.0,283506.0,327196.0,533154.0,675022.0,749802.0,207990.0,863644.0,655653.0,7646540.0,6312446.0,440153.0,4153892.0,1334093.0,7720282.0,6613823.0
2005-07-01,8853777.0,3149503.0,1202173.0,485010.0,270220.0,307972.0,138971.0,1947330.0,666327.0,308286.0,279504.0,693212.0,5704275.0,5496716.0,1590322.0,1326788.0,285489.0,327198.0,534885.0,680431.0,751602.0,207559.0,869923.0,662364.0,7715993.0,6378909.0,471457.0,4175237.0,1337085.0,7815332.0,6677932.0
2005-08-01,8850108.0,3123898.0,1139504.0,415389.0,272632.0,309756.0,141728.0,1984394.0,670770.0,310921.0,306700.0,696003.0,5726210.0,5517208.0,1595446.0,1332798.0,284359.0,329623.0,536289.0,688159.0,750532.0,209002.0,874599.0,665597.0,7678442.0,6338860.0,500896.0,4192432.0,1339582.0,7806709.0,6635430.0
2005-09-01,8900382.0,3140132.0,1113763.0,389970.0,274798.0,307729.0,141267.0,2026369.0,675462.0,305487.0,349571.0,695849.0,5760250.0,5547815.0,1605612.0,1339929.0,288646.0,330359.0,538153.0,690456.0,754660.0,212435.0,881735.0,669300.0,7675037.0,6331899.0,549883.0,4216801.0,1343138.0,7853561.0,6628608.0
2005-10-01,8938497.0,3151371.0,1099645.0,363015.0,278578.0,312453.0,145598.0,2051727.0,680981.0,317208.0,341429.0,712108.0,5787125.0,5568584.0,1612425.0,1343031.0,287835.0,334822.0,541910.0,691907.0,756653.0,218541.0,887770.0,669229.0,7713073.0,6366491.0,544443.0,4237530.0,1346582.0,7880197.0,6655168.0
2005-11-01,8946242.0,3119738.0,1116398.0,380288.0,278560.0,312020.0,145531.0,2003340.0,682274.0,316849.0,294260.0,709958.0,5826504.0,5603922.0,1620607.0,1348129.0,290520.0,337623.0,550292.0,694371.0,762379.0,222583.0,894087.0,671504.0,7763711.0,6412459.0,500257.0,4269256.0,1351251.0,7876726.0,6694594.0
2005-12-01,8981147.0,3132349.0,1128192.0,391931.0,277904.0,310386.0,147971.0,2004156.0,684469.0,315946.0,293296.0,710445.0,5848799.0,5623042.0,1627774.0,1351667.0,290747.0,335865.0,550618.0,698682.0,767688.0,225756.0,898559.0,672803.0,7794823.0,6439303.0,501855.0,4284720.0,1355520.0,7905879.0,6719961.0
2006-01-01,9071617.0,3209683.0,1167871.0,401708.0,286742.0,329399.0,150022.0,2041813.0,684928.0,318377.0,309280.0,729228.0,5861934.0,5632814.0,1603161.0,1356297.0,292010.0,342915.0,565088.0,703219.0,770124.0,229120.0,904621.0,675501.0,7899466.0,6538200.0,487224.0,4322724.0,1361266.0,7982473.0,6810749.0
2006-02-01,9095989.0,3191420.0,1143512.0,383328.0,285237.0,322791.0,152156.0,2047908.0,691877.0,317025.0,305014.0,733992.0,5904569.0,5672716.0,1635667.0,1361982.0,292851.0,341461.0,557894.0,706285.0,776576.0,231853.0,910270.0,678417.0,7895076.0,6527767.0,509035.0,4333238.0,1367309.0,8002945.0,6802472.0
2006-03-01,9132854.0,3189425.0,1151003.0,391719.0,285641.0,322335.0,151307.0,2038422.0,689719.0,316818.0,298772.0,733113.0,5943429.0,5708743.0,1645544.0,1368383.0,292869.0,343244.0,562352.0,710369.0,785982.0,234686.0,915868.0,681182.0,7937461.0,6563459.0,505673.0,4362525.0,1374002.0,8027586.0,6832642.0
2006-04-01,9191586.0,3223117.0,1151044.0,392827.0,283519.0,324250.0,150449.0,2072072.0,692835.0,320545.0,324935.0,733758.0,5968469.0,5731038.0,1642390.0,1375716.0,295057.0,346313.0,563501.0,714994.0,793066.0,237431.0,921593.0,684162.0,7977515.0,6596551.0,521236.0,4391204.0,1380964.0,8076147.0,6862533.0
2006-05-01,9231759.0,3223309.0,1147192.0,390882.0,280729.0,322833.0,152748.0,2076117.0,697154.0,316072.0,328504.0,734387.0,6008450.0,5768766.0,1661832.0,1381654.0,296130.0,347768.0,564286.0,720136.0,796959.0,239684.0,926177.0,686492.0,7998520.0,6609703.0,536085.0,4412053.0,1388817.0,8109930.0,6877155.0
2006-06-01,9259602.0,3231852.0,1149511.0,393359.0,282240.0,321582.0,152330.0,2082341.0,696835.0,318466.0,329241.0,737800.0,6027750.0,5786091.0,1664085.0,1389746.0,297287.0,347855.0,564675.0,719035.0,803407.0,241658.0,932330.0,690672.0,8032124.0,6635143.0,530643.0,4429366.0,1396982.0,8133852.0,6906845.0
2006-07-01,9343801.0,3285521.0,1168697.0,412021.0,282543.0,322215.0,151917.0,2116824.0,699727.0,318943.0,361021.0,737133.0,6058280.0,5814913.0,1687021.0,1395007.0,298541.0,349985.0,564909.0,713650.0,805800.0,243367.0,936962.0,693595.0,8065941.0,6661796.0,578133.0,4437024.0,1404145.0,8216209.0,6938825.0
2006-08-01,9342154.0,3268978.0,1145990.0,387399.0,283817.0,321793.0,152981.0,2122987.0,703380.0,317491.0,362134.0,739983.0,6073176.0,5829156.0,1681229.0,1401864.0,296475.0,352542.0,571554.0,717709.0,807781.0,244020.0,941788.0,697768.0,8072165.0,6661269.0,566608.0,4457806.0,1410896.0,8210426.0,6940917.0
2006-09-01,9375362.0,3265813.0,1166911.0,396336.0,283992.0,330681.0,155901.0,2098902.0,702119.0,325439.0,324445.0,746899.0,6109549.0,5866257.0,1688079.0,1407567.0,299421.0,354564.0,577745.0,724684.0,814196.0,243293.0,944143.0,700850.0,8144130.0,6726776.0,529114.0,4487526.0,1417354.0,8239008.0,7008256.0
2006-10-01,9393623.0,3251407.0,1168329.0,400519.0,283498.0,329579.0,154733.0,2083079.0,712468.0,324725.0,294350.0,751536.0,6142216.0,5901207.0,1696934.0,1415266.0,299879.0,357338.0,578728.0,730822.0,822240.0,241009.0,946495.0,705486.0,8180589.0,6756069.0,500566.0,4511480.0,1424520.0,8253199.0,7040650.0
2006-11-01,9400206.0,3236410.0,1164389.0,393624.0,281663.0,331965.0,157136.0,2072021.0,712369.0,318760.0,287633.0,753260.0,6163797.0,5922470.0,1693334.0,1421644.0,301351.0,365162.0,582005.0,734213.0,824760.0,241326.0,950824.0,709498.0,8203909.0,6773193.0,483928.0,4536785.0,1430716.0,8251452.0,7055635.0
2006-12-01,9488275.0,3298930.0,1175549.0,395668.0,283550.0,336414.0,159918.0,2123381.0,719713.0,327614.0,310469.0,765585.0,6189344.0,5946580.0,1689307.0,1427572.0,302805.0,366190.0,594462.0,739246.0,826997.0,242765.0,955638.0,712873.0,8272483.0,6835291.0,496078.0,4566543.0,1437192.0,8337206.0,7121889.0
2007-01-01,9538721.0,3299695.0,1183471.0,400746.0,287247.0,336689.0,158789.0,2116224.0,722608.0,327258.0,301957.0,764401.0,6239026.0,5993314.0,1717463.0,1443833.0,303085.0,365970.0,588296.0,741339.0,833329.0,245711.0,963416.0,717704.0,8306605.0,6863573.0,509508.0,4588443.0,1443032.0,8384097.0,7152437.0
2007-02-01,9565960.0,3296018.0,1175128.0,402150.0,284304.0,328982.0,159692.0,2120890.0,725603.0,321267.0,310856.0,763164.0,6269942.0,6024044.0,1736802.0,1449082.0,304954.0,366387.0,584693.0,744677.0,837449.0,245899.0,967112.0,721214.0,8309360.0,6859750.0,530997.0,4600192.0,1449610.0,8411795.0,7155635.0
2007-03-01,9611732.0,3328661.0,1178468.0,397455.0,286130.0,333523.0,161360.0,2150193.0,728465.0,329146.0,323001.0,769581.0,6283071.0,6037367.0,1725796.0,1455022.0,306458.0,371341.0,592822.0,745764.0,840165.0,245704.0,971946.0,726242.0,8357664.0,6901720.0,525603.0,4624525.0,1455945.0,8453315.0,7199673.0
2007-04-01,9643571.0,3332243.0,1181229.0,401138.0,284057.0,333837.0,162197.0,2151015.0,727452.0,320677.0,336754.0,766130.0,6311327.0,6068440.0,1753807.0,1458886.0,304199.0,369989.0,592674.0,746639.0,842245.0,242887.0,971521.0,728634.0,8354388.0,6892925.0,561730.0,4624889.0,1461463.0,8485708.0,7196940.0
2007-05-01,9685806.0,3368001.0,1197690.0,409330.0,285232.0,339065.0,164064.0,2170311.0,731660.0,325448.0,343974.0,769229.0,6317805.0,6075908.0,1737442.0,1463863.0,306226.0,374938.0,596983.0,752571.0,843886.0,241896.0,972999.0,731103.0,8407053.0,6940215.0,547094.0,4647848.0,1466837.0,8520797.0,7242447.0
2007-06-01,9706762.0,3355156.0,1178158.0,392002.0,282584.0,337619.0,165953.0,2176997.0,736229.0,322558.0,344089.0,774121.0,6351607.0,6108681.0,1751105.0,1470829.0,305890.0,373743.0,601054.0,760547.0,845514.0,242925.0,976048.0,733123.0,8416530.0,6943000.0,554002.0,4668163.0,1473530.0,8535882.0,7246045.0
2007-07-01,9751141.0,3375468.0,1180663.0,388888.0,284026.0,341322.0,166428.0,2194806.0,741176.0,323834.0,353508.0,776287.0,6375673.0,6129922.0,1754231.0,1478407.0,306533.0,377768.0,601220.0,766645.0,845119.0,245750.0,980915.0,735164.0,8451192.0,6970288.0,558773.0,4689504.0,1480904.0,8569554.0,7269994.0
2007-08-01,9798937.0,3366928.0,1192359.0,398511.0,283679.0,343686.0,166483.0,2174569.0,738243.0,322184.0,337468.0,776674.0,6432009.0,6183417.0,1777874.0,1488335.0,308759.0,377460.0,605920.0,776799.0,848270.0,248592.0,987236.0,738645.0,8503055.0,7013607.0,557638.0,4722391.0,1489448.0,8611294.0,7315797.0
