date,Demographics,Disabled/Ill,Discouraged,Family,Other,Retired,School
2016-11-01,-1.1473779877026875,-1.2165479982892666,-0.32171510780851054,-0.0017151236534118652,-0.06338480549554015,0.8219788316637278,-1.7511280098309117
2016-12-01,-1.1446550488471983,-1.2078428020079937,-0.315488067766031,0.015045826633770965,-0.0664958031848073,0.8259940737237534,-1.7627122035870952
2017-01-01,-1.1423016587893169,-1.196286206444105,-0.3031817730516193,0.02630340556303601,-0.07489998824894428,0.8208234639217458,-1.7507319183399277
2017-02-01,-1.146109898885091,-1.1997714638710022,-0.2867354700962703,0.04864769677321057,-0.07714380044490099,0.8159128172943988,-1.7496350066115456
2017-03-01,-1.1428351203600566,-1.1902208750446643,-0.28430144302546956,0.06482073416312506,-0.07905543316155672,0.8064052866150937,-1.7499105228732033
2017-04-01,-1.143782337506612,-1.1732254487772789,-0.27863401919603326,0.0647200271487236,-0.07326968479901552,0.7964427272478738,-1.7327287389586372
2017-05-01,-1.1422966917355855,-1.158987792829672,-0.2593930810689924,0.0627610832452774,-0.08431713407238339,0.8010006820162139,-1.7281263290594024
2017-06-01,-1.1445482571919758,-1.155174120018879,-0.24644872173666932,0.0667814165353775,-0.08534045579532767,0.8146988227963448,-1.7265995809187489
2017-07-01,-1.1471251646677654,-1.1522917697827015,-0.2237663138657806,0.08420074979464154,-0.08196961134672165,0.8230577843884626,-1.7375945579260579
2017-08-01,-1.144793629646301,-1.1455499567091465,-0.22193479041258501,0.10218881070613861,-0.08393086027354002,0.8329189072052636,-1.743257713193695
2017-09-01,-1.1432111263275144,-1.1446531551579628,-0.20455499179661274,0.11586801459391882,-0.08168138253192092,0.8344363110760846,-1.7354155735423165
2017-10-01,-1.1390248934427898,-1.1357852878669892,-0.18506129272282124,0.10948802034060101,-0.08016206944982196,0.8244592075546584,-1.7274236151327687
2017-11-01,-1.1358300844828289,-1.1148214961091671,-0.16411389224231243,0.11779908090829849,-0.07704321760684252,0.8115462027490139,-1.7420006760706501
2017-12-01,-1.1310035983721416,-1.0986652225255966,-0.1459633310635886,0.12704351296027472,-0.06712130270898342,0.7975469343364239,-1.7578109322736664
2018-01-01,-1.1297444502512615,-1.083697533855835,-0.13179175245265173,0.13585786024729352,-0.06378557688246156,0.7815123846133551,-1.761229258651535
2018-02-01,-1.1250942945480344,-1.0558313379685078,-0.11785879420737433,0.12583862990140915,-0.04956280657400702,0.7801668097575507,-1.7648571326086921
2018-03-01,-1.1275773247083027,-1.0383560632665958,-0.09051677770912647,0.10019453863302807,-0.04464610634992505,0.775302636126677,-1.7544418418159085
2018-04-01,-1.1264557639757793,-1.031072748204073,-0.0697204377502203,0.07997993379831314,-0.04202212827901031,0.7761243109901748,-1.7472322875012951
2018-05-01,-1.1254196365674336,-1.0178391821682453,-0.06685187108814716,0.06118634094794562,-0.027186415779093864,0.778054135541121,-1.7391715664416543
2018-06-01,-1.1258572340011594,-1.0036571882665157,-0.06719343364238739,0.06869478772083859,-0.024344143457710743,0.7722341455519199,-1.7222778405994168
2018-07-01,-1.1291603247324626,-1.0033594754834976,-0.049597909674048424,0.0697729488213854,-0.029975913154582035,0.7804426985482373,-1.7155295082678395
2018-08-01,-1.127725839614868,-0.9812536338965092,-0.034506867329279656,0.06351526826620102,-0.028419308364391327,0.773149449378252,-1.7373528797179452
2018-09-01,-1.1260276039441426,-0.960372543583313,-0.019225679958860153,0.049379716316858335,-0.03838079671064998,0.7676503310600915,-1.7554645271350937
2018-10-01,-1.1327152450879414,-0.9316538770993557,-0.017408110822240586,0.06230281045039465,-0.03916089578221227,0.7613222114741802,-1.7608958762139073
2018-11-01,-1.1324554681777952,-0.9099921832482014,-0.022100408871968735,0.0641073410709696,-0.030609755776822567,0.762533706923326,-1.7613768111914387
2018-12-01,-1.1340364813804624,-0.891014250616232,-0.021511921659111977,0.06899603952964117,-0.03053122976173972,0.7717150263488293,-1.750510822360714
2019-01-01,-1.1389354864756267,-0.8706638279060517,-0.019944009060661072,0.07769142587979605,-0.02427787985652685,0.7883832479516664,-1.7461011962344246
2019-02-01,-1.1420458555221555,-0.8698961697518826,-0.01726006157696247,0.09120311588048935,-0.034337094984948635,0.8023914881050587,-1.7396975463877125
2019-03-01,-1.1449992656707761,-0.8634261166056003,-0.01702968341608857,0.11685205002625754,-0.034074997529387474,0.8127646520733833,-1.7421367733428879
2019-04-01,-1.1469423770904539,-0.8486279907325898,-0.015293977533777703,0.14432501047849655,-0.04009966893742467,0.8189842725793519,-1.7592081024001045
2019-05-01,-1.1486972371737163,-0.8428911368052159,-0.006884150207042694,0.1584772641460095,-0.0490793104593954,0.8288269707312188,-1.759648183360695
2019-06-01,-1.1469870805740354,-0.8236544206738472,-0.008291037132342804,0.15500144412120154,-0.051206823748847,0.8377707097679377,-1.7600195016711941
2019-07-01,-1.1436040202776592,-0.7877251133322716,-0.014184849957625145,0.14287903904914856,-0.0465672230347991,0.8330099129428468,-1.7578536178916684
2019-08-01,-1.1438190937042234,-0.7647935921947155,-0.007455501084526528,0.15840735286474228,-0.053181724312404643,0.8318498885879912,-1.739996500934164
2019-09-01,-1.1434922615687053,-0.7448815740644932,0.00444067021210981,0.17183776944875717,-0.043054320849478245,0.833936920389533,-1.727949967607855
2019-10-01,-1.1423577864964802,-0.7322242483496666,0.02766303562869621,0.189272065957387,-0.0410489272326231,0.83578124952813,-1.7192337196320286
2019-11-01,-1.145245631535848,-0.7363730110228062,0.04851109503457929,0.20700755218664746,-0.036210908244053375,0.8364352552841106,-1.7055048141628495
2019-12-01,-1.1488705873489378,-0.7431672265132274,0.064543782112499,0.23198242609699538,-0.03858503575126315,0.8356405887752771,-1.6984509769827119
2020-01-01,-1.1491859952608745,-0.7384428754448891,0.07378094984839345,0.2516349156697588,-0.04042948130518198,0.8327892205367484,-1.6902223074187832
2020-02-01,-1.1524245142936704,-0.7223080843687057,0.0811033183708787,0.2663854509592056,-0.04174599113563682,0.8274719274292388,-1.6792650179316597
2020-03-01,-1.1492207646369932,-0.700205285102129,0.0499191926792264,0.2821451673905049,-0.06332485936582088,0.8326614430795112,-1.6877913381904355
2020-04-01,-1.1411224802335103,-0.6620565118889008,-0.13246949917326378,0.26646672437588315,-0.14894534057627107,0.8374161863078675,-1.6942138317972413
2020-05-01,-1.1312961578369138,-0.611085506776968,-0.2845655117804806,0.27761440724134445,-0.19713870715349913,0.8244920521974564,-1.7152186017483464
