date,RXI_N.B.EU,RXI_N.B.UK,RXI_N.B.CA,RXI_N.B.JA
2008-12-01,0.7415588946499594,0.6733984090246525,1.2336954545454546,0.9127500000000002
2009-01-01,0.7554460279102031,0.6921774365985918,1.2248199999999998,0.9012049999999998
2009-02-01,0.7815287118744688,0.6934969279437139,1.2451999999999999,0.9291578947368421
2009-03-01,0.7669399340073564,0.7059827941079965,1.2645181818181817,0.9785499999999999
2009-04-01,0.7577327242201952,0.6797878425445233,1.224181818181818,0.9892000000000002
2009-05-01,0.7330600681435336,0.6490199037968621,1.1527850000000002,0.966445
2009-06-01,0.7136019094588256,0.6109798650344965,1.1263545454545456,0.9661454545454545
2009-07-01,0.7096928209460288,0.6106132731539284,1.1228608695652174,0.9436695652173913
2009-08-01,0.7009895145941255,0.6049848345561775,1.0872380952380953,0.9489714285714287
2009-09-01,0.6861923154643707,0.612766156079478,1.0816380952380953,0.912747619047619
2009-10-01,0.6747691510154021,0.6169930465339429,1.0546761904761905,0.9036714285714285
2009-11-01,0.6708277075215152,0.6024917993012913,1.0593,0.8926736842105263
2009-12-01,0.6861769565491167,0.6164011277613889,1.053690909090909,0.8995090909090911
2010-01-01,0.70111114891831,0.6189185686172965,1.0438105263157895,0.9110105263157895
2010-02-01,0.7310646257460808,0.6404109906664542,1.0572105263157894,0.9013947368421052
2010-03-01,0.7369748265905622,0.6641155934128599,1.0229,0.9071608695652174
2010-04-01,0.7454035141810454,0.6522472719213717,1.005209090909091,0.9345272727272728
2010-05-01,0.7963289326581227,0.681976565815964,1.04028,0.9197299999999998
2010-06-01,0.8181993738766128,0.6772438859463569,1.0376227272727274,0.9080590909090908
2010-07-01,0.7807534366457625,0.6535144871630973,1.042228571428571,0.8750047619047617
2010-08-01,0.7752288848291662,0.6386293716924841,1.0403954545454548,0.8537272727272728
2010-09-01,0.7636201795572184,0.641458609069323,1.032957142857143,0.8435714285714284
2010-10-01,0.7194046314425158,0.6302674773774247,1.0178999999999998,0.817285
2010-11-01,0.7327644937278425,0.6266373516519462,1.0128999999999997,0.8251799999999999
2010-12-01,0.7563903045854397,0.6412829036150746,1.0080619047619046,0.8333761904761905
2011-01-01,0.748195491224233,0.6337222600223871,0.9939449999999997,0.8262499999999997
2011-02-01,0.7323262312430296,0.6201959163484027,0.9876368421052631,0.8253684210526316
2011-03-01,0.7133320351054095,0.6188869876548451,0.9765608695652174,0.8164695652173911
2011-04-01,0.6916749702924695,0.610571759412818,0.9579523809523808,0.8317714285714285
2011-05-01,0.6978308388772978,0.6123274794612178,0.9680428571428573,0.8112571428571429
2011-06-01,0.6943766071969291,0.616608591370981,0.9766454545454547,0.8042590909090909
2011-07-01,0.7006001760346162,0.6189616938143658,0.9553150000000002,0.792425
2011-08-01,0.6977215195652703,0.611408194962558,0.9817086956521739,0.7696565217391304
2011-09-01,0.7276418400495098,0.6341660888095977,1.0025000000000002,0.7679571428571428
2011-10-01,0.7284500652977848,0.6343181594859282,1.0198,0.7664299999999997
2011-11-01,0.7376952588680827,0.6327482209279125,1.0247549999999999,0.775595
2011-12-01,0.760340829355392,0.6415636475402836,1.0235238095238095,0.7779666666666666
2012-01-01,0.7747183127954271,0.6442088073249618,1.012985,0.7696399999999999
2012-02-01,0.75543382954735,0.6327557906748756,0.996745,0.7846999999999998
2012-03-01,0.7571789535858094,0.6319871095199907,0.9937727272727273,0.824659090909091
2012-04-01,0.7598955929682332,0.6250530242766652,0.9928238095238093,0.8125238095238096
2012-05-01,0.7811467791327921,0.6281433102375881,1.0097318181818182,0.7966681818181819
2012-06-01,0.7973993050430098,0.6428599720196617,1.0279999999999998,0.7931523809523808
2012-07-01,0.8145784518296969,0.6413452970220593,1.0142,0.7893476190476191
2012-08-01,0.8061147701098039,0.6360673031038517,0.9923826086956523,0.7869086956521739
2012-09-01,0.7762380541043726,0.6201374701595855,0.9783000000000001,0.7813526315789474
2012-10-01,0.7708044060994996,0.6219142945562459,0.9871545454545454,0.7901318181818181
2012-11-01,0.7790163286301934,0.6262535530632798,0.9969699999999998,0.8103049999999999
2012-12-01,0.7622735697219419,0.6194042328836694,0.9898200000000001,0.8379049999999999
2013-01-01,0.7517629231824546,0.6264269520644328,0.9920571428571427,0.8905809523809523
2013-02-01,0.7493715721443004,0.6463721872418887,1.0097842105263155,0.9300157894736842
2013-03-01,0.772043464491398,0.6631514750726426,1.0244238095238094,0.9476999999999999
2013-04-01,0.7677836136281381,0.6531468048476454,1.0186727272727276,0.9775818181818182
2013-05-01,0.770280687980282,0.653801667033086,1.0195590909090908,1.0091863636363636
2013-06-01,0.7578153164918927,0.6455212617989323,1.0314,0.9723500000000002
