date,PTECON,PTNONECON,TOTAL
2014-11-01,4.407836722174652,12.741063555152273,17.148900277326927
2014-12-01,4.3855384694112525,12.608423099557353,16.993961568968604
2015-01-01,4.33547729733172,12.677195440361713,17.012672737693435
2015-02-01,4.254870917494446,12.633104364035647,16.887975281530093
2015-03-01,4.234469462408151,12.645314504957131,16.879783967365285
2015-04-01,4.209219406596206,12.823761619763147,17.032981026359355
2015-05-01,4.208029127630018,12.65897457041186,16.867003698041877
2015-06-01,4.067183659955941,13.153404388076046,17.22058804803199
2015-07-01,3.982878653732237,12.570303891157156,16.553182544889392
2015-08-01,4.08342452854198,12.450690962766906,16.534115491308885
2015-09-01,3.8549635367153057,12.766934850988623,16.62189838770393
2015-10-01,3.6986135766414066,12.867204947603506,16.56581852424491
2015-11-01,3.918380825971816,12.775699688180717,16.69408051415253
2015-12-01,3.844085171006423,12.7699560224001,16.61404119340652
2016-01-01,3.750947687642153,12.9921657821582,16.743113469800353
2016-02-01,3.7430660615229447,13.04904185577408,16.792107917297024
2016-03-01,3.8051501768449354,12.829581791567984,16.63473196841292
2016-04-01,3.777153593354321,12.988481912266481,16.7656355056208
2016-05-01,4.086054010479645,13.00823760580411,17.09429161628376
2016-06-01,3.6428944372102388,12.98193964785144,16.62483408506168
2016-07-01,3.737578049423973,12.896842845835899,16.634420895259872
2016-08-01,3.7809754202128327,12.57567591281132,16.356651333024153
2016-09-01,3.6828330641020828,12.955658239102396,16.63849130320448
2016-10-01,3.727326838131637,13.006484759249398,16.733811597381035
2016-11-01,3.564129249056462,13.282885910247892,16.847015159304352
2016-12-01,3.5114417765753583,13.328699006751085,16.840140783326444
2017-01-01,3.6098233304097236,12.928204485653428,16.53802781606315
2017-02-01,3.4793161473548566,13.054629392151835,16.53394553950669
2017-03-01,3.410829477260096,12.898330804248861,16.30916028150896
2017-04-01,3.2879104431070507,12.81299697527207,16.10090741837912
2017-05-01,3.285478671564585,13.219381762750832,16.504860434315415
2017-06-01,3.3590940870954857,12.892653815421495,16.251747902516982
2017-07-01,3.3154267053881914,13.176328351883933,16.491755057272126
2017-08-01,3.3010349594609742,13.093918523408018,16.394953482868992
2017-09-01,3.1885317115551697,12.976293905920317,16.164825617475486
2017-10-01,3.0297737494463814,13.017360223069197,16.047133972515578
2017-11-01,2.9549318404025433,13.21032015394292,16.16525199434546
2017-12-01,3.0772105771327123,13.190892951692778,16.26810352882549
2018-01-01,3.112461024360551,13.029354401918036,16.141815426278587
2018-02-01,3.164118977299408,13.088985826032154,16.25310480333156
2018-03-01,3.085435212660732,13.239985163204748,16.32542037586548
2018-04-01,3.0579263205384124,13.245863950707315,16.303790271245727
2018-05-01,3.063342434612866,13.136729222520108,16.200071657132973
2018-06-01,2.9726230114687384,13.011468738438772,15.984091749907511
2018-07-01,2.841245193729666,13.228334812185743,16.06958000591541
2018-08-01,2.7313380216354632,13.326406026756722,16.057744048392184
2018-09-01,2.854938747801401,13.196531613540285,16.051470361341686
2018-10-01,2.799569297031226,13.191201353637902,15.990770650669129
2018-11-01,2.8641128685371577,12.933058044218315,15.797170912755472
2018-12-01,2.831819351991468,13.055177571010015,15.886996923001483
2019-01-01,3.174058084772371,12.756941718995291,15.930999803767662
2019-02-01,2.6668464999938695,12.993366602498865,15.660213102492735
2019-03-01,2.7791578495415097,13.084307050633301,15.86346490017481
2019-04-01,2.8879379250132193,13.207535568918239,16.095473493931458
2019-05-01,2.6909823529050447,13.244841925517342,15.93582427842239
2019-06-01,2.6872519613074974,13.065773574026707,15.753025535334203
2019-07-01,2.414480767348537,13.113560732113145,15.52804149946168
2019-08-01,2.6945669031714434,13.216994150475655,15.9115610536471
2019-09-01,2.6296375331524553,13.155504069749718,15.785141602902172
2019-10-01,2.6470158699250317,13.10546684840814,15.752482718333171
2019-11-01,2.562122188841724,13.143267207511828,15.705389396353553
2019-12-01,2.506787825041152,13.16989910892713,15.67668693396828
2020-01-01,2.594860134120465,13.35854425184978,15.953404385970247
2020-02-01,2.667347174374024,13.546964145750168,16.214311320124192
2020-03-01,3.557297682534221,12.508908603868177,16.066206286402398
2020-04-01,6.969902403458729,7.995753335294645,14.965655738753373
2020-05-01,6.735305650067669,9.24729006716333,15.982595717231
2020-06-01,5.683396523893539,10.575972571542975,16.259369095436515
2020-07-01,5.260131862637878,11.108958535137331,16.369090397775206
2020-08-01,4.7191472680094835,11.565146508863958,16.28429377687344
2020-09-01,3.9181282898228567,11.814327549281,15.732455839103856
2020-10-01,4.129723814616312,12.032281731474688,16.162005546091002
2020-11-01,4.108036053544621,11.569774322750236,15.677810376294858
2020-12-01,3.8127602367570996,11.383510403246385,15.196270640003483
2021-01-01,3.7082355291414877,11.501772961094742,15.210008490236229
2021-02-01,3.8033412530634387,11.51042348730037,15.313764740363808
2021-03-01,3.6250785962858973,11.908037676413644,15.53311627269954
2021-04-01,3.258209196287692,11.939519685919816,15.197728882207507
2021-05-01,3.275477142555084,12.04096989446583,15.316447037020914
2021-06-01,2.8650520749283115,12.489293295430565,15.354345370358876
2021-07-01,2.7575522850503487,12.425096824167312,15.18264910921766
2021-08-01,2.7745271044240116,12.5878455775363,15.36237268196031
