date,A261RC,A4002C,A4102C,A038RC,W271RC,indirect,W056RC,A107RC,A262RC,NDI
2007-07-01,70.88406588231426,38.69008214142563,31.400128430867536,7.289958610899512,16.289999167778554,4.801761251539547,5.075754041349484,0.27399278980993724,11.102218421229116,59.78184746108515
2007-10-01,70.73102603942205,38.891419792832586,31.57148124810034,7.319938544732247,15.83477297847729,4.857683840212646,5.124187733258547,0.26650389304590105,11.147149427899533,59.58387661152252
2008-01-01,70.53259100268815,39.04491617607742,31.710634706735892,7.334281469341531,15.45120196569242,4.809617746636633,5.060990855678986,0.25137310904235266,11.226855114281674,59.305735888406474
2008-04-01,70.24975073961583,38.76447989596107,31.449064432714405,7.315415463246661,15.384942128822809,4.820311253615881,5.068575547374707,0.24826429375882592,11.280022266951532,58.9697284726643
2008-07-01,69.99792064396087,38.47124831769366,31.204366034279257,7.266877525212939,15.43189888255264,4.7891012157037505,5.036527691387257,0.2474264756835064,11.30567698621228,58.692243657748584
2008-10-01,68.24781602059542,38.146920356320834,30.92046640687321,7.22645394944763,14.1030230876316,4.66646625505974,4.925152949067763,0.2586866940080225,11.331401585986752,56.916414434608676
2009-01-01,66.98556680036238,36.60548801633425,29.488153506547263,7.117334509786981,14.544847141493364,4.543196641082195,4.805022354639566,0.26182571355737116,11.292035001452575,55.6935317989098
2009-04-01,67.081274046143,36.73712087224165,29.609927517121857,7.127193355119787,14.595945180018065,4.547526950445449,4.809760530532986,0.2622335800875366,11.200681043437827,55.88059300270516
2009-07-01,67.20239719855569,36.53479793931107,29.423753534832127,7.111044404478947,15.02246010484905,4.530919065132012,4.846911144413166,0.3159920792811549,11.114215377815952,56.088181820739734
2009-10-01,68.08786880909427,36.570581456517864,29.457338524710625,7.113242931807239,15.775852088258395,4.637949342324556,4.898003707452901,0.2600543651283448,11.103485921993451,56.98438288710082
2010-01-01,68.3243851946497,36.252933963221054,29.098142545987102,7.15479141723395,16.38329965205158,4.615657675075775,4.871161126249842,0.25550345117406764,11.072489241319003,57.25189595333069
2010-04-01,68.8512255352169,36.67334517357873,29.4947388000279,7.178606373550836,16.47984482812167,4.662339349915013,4.91934836980788,0.2570090198928663,11.035696183601482,57.81552935161541
2010-07-01,69.74259786918051,36.81640448446645,29.629792064870546,7.186612419595913,17.237753191166885,4.66791788080925,4.925952406661456,0.25803452585220704,11.020517705060815,58.722080164119696
2010-10-01,69.77383280003717,36.79311451940746,29.628118607168524,7.164995912238936,17.292268394865165,4.6602988635317075,4.920620927474128,0.26032206394242163,11.028151022232832,58.745681777804336
2011-01-01,69.7257354308444,37.12459469990828,29.893653706727108,7.23094099318117,16.848858324054035,4.6878654507204525,4.955152141986581,0.26728669126612814,11.064421495908746,58.66131393493565
2011-04-01,70.10633202007888,36.977953514369084,29.783172075271914,7.194781439097177,17.330929610971534,4.706962876469674,4.97662751322345,0.26966463675377583,11.090486018268576,59.0158460018103
2011-07-01,70.10643561369722,37.04113033240724,29.871318113252492,7.169812219154755,17.297066932585384,4.6604712671699176,4.929143756986855,0.2686724898169382,11.107767081534675,58.99866853216254
2011-10-01,70.60493081437808,36.713560657089154,29.577856043057082,7.135704614032074,18.037958700626756,4.686345017839724,4.958207282938759,0.27186226509903544,11.167066438822431,59.43786437555564
2012-01-01,71.88469528947944,37.38628054701801,30.230352279596197,7.155923850495691,18.549994323218602,4.737073763344629,4.994995747430838,0.2579219840862096,11.211351072824318,60.67334421665512
2012-04-01,71.92216603720806,37.376191640386836,30.228650244053004,7.147541396333831,18.5641153576428,4.723947401320557,4.978876752483574,0.25492935116301685,11.257911637857866,60.664254399350185
2012-07-01,71.16086657227869,37.27834960673613,30.13131338131538,7.1470405832872945,17.910208319415336,4.6847893338696585,4.93016336747545,0.2453740336057921,11.287519312257578,59.87334726002113
2012-10-01,72.03201726965818,37.95212026581588,30.730119859771268,7.222000406044615,18.07444270213415,4.712092890874978,4.969084040209493,0.2569911493345147,11.293352756621273,60.73866451303691
2013-01-01,71.91018856195194,37.61268106414674,30.345991007314367,7.266694359877533,18.164388588559795,4.802288760985238,5.057838006866267,0.2555492458810285,11.330830148260167,60.57935841369178
2013-04-01,72.22260617797333,37.84189142782945,30.48365037826756,7.358236763041416,18.162235876135743,4.797679470022165,5.055325069768738,0.257645599746573,11.420803690506453,60.80180248746689
2013-07-01,72.13815395944042,37.689660244812174,30.3140981124108,7.375562132401375,18.166640753104595,4.811022764564921,5.066279718799609,0.25525695423468786,11.47083019695872,60.667323762481686
2013-10-01,72.39935562352618,37.82200264149842,30.443971502004935,7.378035364809391,18.212725614545047,4.812296788757387,5.063365059740391,0.2510682709830049,11.552326353409427,60.847029270116764
2014-01-01,72.74662827840818,38.33413279636974,30.957455741860223,7.376677054509511,17.891307670846782,4.862441858635484,5.10907704709126,0.2466351884557763,11.658750154320945,61.087878124087226
2014-04-01,73.62048486582482,38.29305198431957,30.940208174344946,7.352843809974618,18.73655275718128,4.90603716454545,5.149906252781045,0.24386908823559506,11.68484295977852,61.9356419060463
2014-07-01,74.30565009834658,38.50297836299969,31.13579790237874,7.367180460620946,19.119270532028136,4.921302259927417,5.162439402226999,0.24113714229958116,11.762094798930885,62.54355529941569
2014-10-01,74.78382677305724,39.01338388542791,31.580051270638727,7.433332614789184,18.99020660752748,4.947107733628475,5.18260599244085,0.23549825881237504,11.833128546473374,62.95069822658387
2015-01-01,75.15547948288734,39.5053411366358,32.0047715081351,7.500569628500692,18.755007924559326,4.964608618533234,5.195671216067925,0.23106259753469216,11.930521803158982,63.224957679728355
2015-04-01,75.28114405829218,39.62900935315404,32.112107009779415,7.516902343374627,18.748480241273395,4.973788202295975,5.204950983221637,0.23116278092566167,11.929862165987823,63.35128189230437
2015-07-01,75.24761853330438,39.790711232895,32.255100481165805,7.535610751729186,18.520813314308448,4.965356069095308,5.200448143053142,0.23509207395783424,11.970737917005627,63.276880616298754
2015-10-01,75.23864648758848,39.970000763667926,32.41255788383829,7.557442879829635,18.26536020868838,5.000443764370313,5.239023256469244,0.23857949209893112,12.002841750861867,63.235804736726614
2016-01-01,75.55467667358757,40.079015252139584,32.524605395435735,7.554409856703848,18.435148597382085,5.00580547336383,5.252434251065549,0.246628777701719,12.034707350702057,63.5199693228855
2016-04-01,75.06600559409047,39.954379814226435,32.43583785981025,7.518537925197644,18.06779360301789,4.976653025109561,5.227995678058767,0.2513426529492054,12.067183180955132,62.99882241313534
2016-07-01,75.40588537939,40.146155494694064,32.609208730114844,7.536946764579217,18.104197900932547,5.042047248911071,5.294717334945918,0.25267008603484575,12.113488745615937,63.29239663377407
2016-10-01,75.6290605300819,40.31579214623201,32.765317608774595,7.550474537457412,18.09860711653523,5.041133724799011,5.283836299116644,0.24270257431763365,12.173527542515647,63.45553298756625
2017-01-01,76.12981525709299,40.50309593297793,32.931289852775244,7.571806080202684,18.344532604882318,5.055958459619674,5.290845884979286,0.23488742535961216,12.226228259613062,63.90358699747992
2017-04-01,76.48080185468729,40.77702202508728,33.15574135155185,7.621280673535424,18.266708919032947,5.105452844168279,5.334202442937818,0.228749598769539,12.331614125294088,64.14918772939319
2017-07-01,76.71945907684679,41.05397744768295,33.3822456321454,7.671731815537557,18.129056870784286,5.127459956359764,5.369779389862184,0.24231943350241988,12.40896480201978,64.31049427482701
2017-10-01,77.4056680655043,41.43448448043276,33.696142498172414,7.738341982260347,18.339223904756988,5.177875627997564,5.411627807555548,0.23375217955798294,12.454084052316997,64.95158401318731
2018-01-01,77.87405199654951,41.59905428391055,33.811640219583445,7.787414064327101,18.4914632881312,5.25939456925167,5.485655690344749,0.22626112109307828,12.524136001050818,65.3499159954987
2018-04-01,78.23887944472494,41.66509471291487,33.838867651373654,7.826227061541218,18.694514091823713,5.284768722200351,5.507351764053532,0.2225830418531818,12.594505739872725,65.64437370485221
2018-07-01,78.88500899365008,41.99636081767898,34.119542484885564,7.876818332793417,18.877300234746997,5.341477964227043,5.561218583299984,0.2197406190729399,12.669873776699964,66.2151352169501
2018-10-01,79.09486673879118,42.02481926012576,34.13213054865145,7.892688711474306,18.961285635720234,5.372355889155008,5.668949635214082,0.2965937460590732,12.736405953790188,66.358460785001
2019-01-01,79.81011028669414,42.66992578333032,34.74140268708233,7.928526858877739,18.862868116110754,5.415455164081802,5.675279798515902,0.2598246344340999,12.861861223171273,66.94824906352287
2019-04-01,79.90037173806974,42.626851191950024,34.71673347752481,7.910117714425209,18.86218889714865,5.463926808971122,5.684042300505634,0.22011549153451307,12.947401100990401,66.95297063707933
2019-07-01,80.23119628414094,42.66927399063208,34.76426688054846,7.905007110083617,19.056982660931897,5.479759579422324,5.781953927308901,0.3021943478865769,13.025183774851575,67.20601250928935
2019-10-01,80.74025598312043,43.07886586497867,35.15394879493896,7.924917070039706,19.141559188046653,5.44500240359146,5.751400397342787,0.3063979937513265,13.07482852650365,67.66542745661678
2020-01-01,80.11485446305524,43.41665639348471,35.49037420580235,7.926282187682359,18.120256377293693,5.4310659966684325,5.7281301870208425,0.29706419035240983,13.146875695608403,66.96797876744682
2020-04-01,73.1089535384649,40.86322997590938,33.27386425477626,7.58936941625102,17.520434819315607,1.4244494781454744,5.2394000604402695,3.8149505822947956,13.300839265094448,59.80811427337046
2020-07-01,77.87395930969234,42.36942977285494,34.55273368362429,7.816699748914173,20.822409876844716,1.3774097281457296,5.6370507946082276,4.259641066462498,13.30470993184695,64.5692493778454
2020-10-01,80.70470727136534,43.61487595567301,35.656794261552854,7.958085329258715,19.855308589568374,3.833173641931304,5.712551184563213,1.8793775426319086,13.40134544905408,67.30336182231125
2021-01-01,81.371749643054,43.43872835800748,35.50135218390678,7.937376174100701,20.708465732556398,3.8229298184425065,5.750040020503665,1.927110202061158,13.401625734047615,67.97012390900639
2021-04-01,82.47247985100206,43.86351271871651,35.97297956846302,7.8905331502534874,22.099259090983725,3.030556620381343,6.022554841559421,2.991998221178078,13.479151420920482,68.99332843008158
2021-07-01,83.27308588349256,44.19176649112481,36.360917818473446,7.830845197267912,21.90036859892917,3.5803643557972658,5.979435451474422,2.399071095677156,13.600586437641322,69.67249944585124
2021-10-01,84.55003366387143,44.516375653783015,36.75076396735045,7.765611686432563,21.729894046810312,4.582727678466008,6.051030152189964,1.4683024737239554,13.72103628481209,70.82899737905933
2022-01-01,84.69987486556087,44.08585551791976,36.44635280948599,7.639499367945599,21.224910684853974,5.522712183019405,6.0293306196745835,0.5066184366551781,13.866396479767731,70.83347838579314
2022-04-01,84.51554707343885,43.42157882580336,35.92277600622029,7.498802819583068,21.5684576794322,5.588322252638477,6.012647703551777,0.42432545091329943,13.937188315564818,70.57835875787403
2022-07-01,85.08855117210484,43.884319531225216,36.37130273206832,7.5130200187098595,21.55188072577732,5.576400957869633,5.959782105475845,0.38338114760621167,14.075949957232673,71.01260121487216
2022-10-01,84.4088898758279,43.624221019362935,36.10474094185889,7.519480077504044,21.17912343991594,5.496782944936787,5.850481904990424,0.3536989600536375,14.108762471612234,70.30012740421566
2023-01-01,84.90271376451635,43.76847891410503,36.18758383903567,7.580895075069363,21.50241937189061,5.478015500253748,5.805416181014244,0.32740068076049506,14.153799978266957,70.74891378624939
2023-04-01,85.07165697374549,44.09529620717321,36.43784799192658,7.657448215246626,21.3394278335246,5.443971459660613,5.7626434779143505,0.31867201825373803,14.192961473387063,70.87869550035843
2023-07-01,85.37450355031211,44.380588826730246,36.656954092451265,7.723634734278977,21.351644540734842,5.443607417700641,5.765871484676786,0.3222640669761443,14.198659673617458,71.17584387669466
2023-10-01,86.36047800457524,44.64454415676064,36.83820820705919,7.806335949701452,21.9344758435469,5.500769782609524,5.80400515636464,0.30323537375511633,14.280691293080407,72.07978671149483
2024-01-01,86.56281831384412,44.88246984264091,37.00669394012555,7.8757759025153575,21.853005692736687,5.552246960516226,5.843265423454662,0.2910184629384362,14.2750958179503,72.28772249589382
2024-04-01,86.99301231819115,45.10915415974329,37.19230149823797,7.916852661505329,21.955192562863246,5.574715477651135,5.857196688893938,0.2824812112428041,14.353950117933472,72.63906220025767
2024-07-01,87.21407409934399,45.343385024749864,37.38396605076576,7.959418973984106,21.7808802879715,5.610275073577599,5.88828088921379,0.2780058156361909,14.479530717776845,72.73454338156715
2024-10-01,87.87642637876998,45.578591964378454,37.60397111371757,7.974620850660891,22.11525081471932,5.62826889881823,5.909844807978189,0.2815759091599597,14.55431172804118,73.32211465072879
2025-01-01,87.97916687942823,45.71351973004295,37.70243075486275,8.011088975180195,22.10741408220383,5.61106242287191,5.928001252949657,0.31693883007774654,14.547170644309546,73.43199623511869
2025-04-01,88.69248378816141,45.97294128653876,37.91472777560126,8.05821351093751,22.025848307478203,6.090458843272891,6.441213446616418,0.35075460334352726,14.60323535087155,74.08924843728985
