date,spx,ndq,dji
2010-03-16,1159.46,2378.01,10686.0
2010-03-17,1166.21,2389.09,10733.7
2010-03-18,1165.83,2391.28,10779.2
2010-03-19,1159.9,2374.41,10742.0
2010-03-22,1165.81,2395.4,10785.9
2010-03-23,1174.17,2415.24,10888.8
2010-03-24,1167.72,2398.76,10836.2
2010-03-25,1165.73,2397.41,10841.2
2010-03-26,1166.59,2395.13,10850.4
2010-03-29,1173.22,2404.36,10895.9
2010-03-30,1173.27,2410.69,10907.4
2010-03-31,1169.43,2397.96,10856.6
2010-04-01,1178.1,2402.58,10927.1
2010-04-05,1187.44,2429.53,10973.5
2010-04-06,1189.44,2436.81,10970.0
2010-04-07,1182.45,2431.16,10897.5
2010-04-08,1186.44,2436.81,10927.1
2010-04-09,1194.37,2454.05,10997.3
2010-04-12,1196.48,2457.87,11006.0
2010-04-13,1197.3,2465.99,11019.4
2010-04-14,1210.65,2504.86,11123.1
2010-04-15,1211.67,2515.69,11144.6
2010-04-16,1192.13,2481.26,11018.7
2010-04-19,1197.52,2480.11,11092.0
2010-04-20,1207.17,2500.31,11117.1
2010-04-21,1205.94,2504.61,11124.9
2010-04-22,1208.67,2519.07,11134.3
2010-04-23,1217.28,2530.15,11204.3
2010-04-26,1212.05,2522.95,11205.0
2010-04-27,1183.71,2471.47,10992.0
2010-04-28,1191.36,2471.73,11045.3
2010-04-29,1206.78,2511.92,11167.3
2010-04-30,1186.69,2461.19,11008.6
2010-05-03,1202.26,2498.74,11151.8
2010-05-04,1173.6,2424.25,10926.8
2010-05-05,1165.87,2402.29,10868.1
2010-05-06,1128.15,2319.64,10520.3
2010-05-07,1110.88,2265.64,10380.4
2010-05-10,1159.73,2374.67,10785.1
2010-05-11,1155.79,2375.31,10748.3
2010-05-12,1171.67,2425.02,10896.9
2010-05-13,1157.44,2394.36,10783.0
2010-05-14,1135.68,2346.85,10620.2
2010-05-17,1136.94,2354.23,10625.8
2010-05-18,1120.8,2317.26,10511.0
2010-05-19,1115.05,2298.37,10444.4
2010-05-20,1071.59,2204.01,10068.0
2010-05-21,1087.69,2229.04,10193.4
2010-05-24,1073.65,2213.55,10066.6
2010-05-25,1074.03,2210.95,10043.8
2010-05-26,1067.95,2195.88,9974.45
2010-05-27,1103.06,2277.68,10259.0
2010-05-28,1089.41,2257.04,10136.6
2010-06-01,1070.71,2222.33,10024.0
2010-06-02,1098.38,2281.07,10249.5
2010-06-03,1102.83,2303.03,10255.3
2010-06-04,1064.88,2219.17,9931.97
2010-06-07,1050.47,2173.9,9816.49
2010-06-08,1062.0,2170.57,9939.98
2010-06-09,1055.69,2158.85,9899.25
2010-06-10,1086.84,2218.71,10172.5
2010-06-11,1091.6,2243.6,10211.1
2010-06-14,1089.63,2243.96,10190.9
2010-06-15,1115.23,2305.88,10404.8
2010-06-16,1114.61,2305.93,10409.5
2010-06-17,1116.04,2307.16,10434.2
2010-06-18,1117.51,2309.8,10450.6
2010-06-21,1113.2,2289.09,10442.4
2010-06-22,1095.31,2261.8,10293.5
2010-06-23,1092.04,2254.23,10298.4
2010-06-24,1073.69,2217.42,10152.8
2010-06-25,1076.76,2223.48,10143.8
2010-06-28,1074.57,2220.65,10138.5
2010-06-29,1041.24,2135.18,9870.3
2010-06-30,1030.71,2109.24,9774.02
2010-07-01,1027.37,2101.36,9732.53
2010-07-02,1022.58,2091.79,9686.48
2010-07-06,1028.06,2093.88,9743.62
2010-07-07,1060.27,2159.47,10018.3
2010-07-08,1070.25,2175.4,10139.0
2010-07-09,1077.96,2196.45,10198.0
2010-07-12,1078.75,2198.36,10216.3
2010-07-13,1095.34,2242.03,10363.0
2010-07-14,1095.17,2249.84,10366.7
2010-07-15,1096.48,2249.08,10359.3
2010-07-16,1064.88,2179.05,10097.9
2010-07-19,1071.25,2198.23,10154.4
2010-07-20,1083.48,2222.49,10230.0
2010-07-21,1069.59,2187.33,10120.5
2010-07-22,1093.67,2245.89,10322.3
2010-07-23,1102.66,2269.47,10424.6
2010-07-26,1115.01,2296.43,10525.4
2010-07-27,1113.84,2288.25,10537.7
2010-07-28,1106.13,2264.56,10497.9
2010-07-29,1101.53,2251.69,10467.2
2010-07-30,1101.6,2254.7,10465.9
2010-08-02,1125.86,2295.36,10674.4
2010-08-03,1120.46,2283.52,10636.4
2010-08-04,1127.24,2303.57,10680.43
2010-08-05,1125.81,2293.06,10674.98
2010-08-06,1121.64,2288.47,10653.56
2010-08-09,1127.79,2305.69,10698.75
2010-08-10,1121.06,2277.17,10644.25
2010-08-11,1089.47,2208.63,10378.83
2010-08-12,1083.61,2190.27,10319.95
2010-08-13,1079.25,2173.48,10303.15
2010-08-16,1079.38,2181.87,10302.01
2010-08-17,1092.54,2209.44,10405.85
2010-08-18,1094.16,2215.7,10415.54
2010-08-19,1075.63,2178.95,10271.21
2010-08-20,1071.69,2179.76,10213.62
2010-08-23,1067.36,2159.63,10174.41
2010-08-24,1051.87,2123.76,10040.45
2010-08-25,1055.33,2141.54,10060.06
2010-08-26,1047.22,2118.69,9985.81
2010-08-27,1064.59,2153.63,10150.65
2010-08-30,1048.92,2119.97,10009.73
2010-08-31,1049.33,2114.03,10014.72
2010-09-01,1080.29,2176.84,10269.47
2010-09-02,1090.1,2200.01,10320.1
2010-09-03,1104.51,2233.75,10447.93
2010-09-07,1091.84,2208.89,10340.69
2010-09-08,1098.87,2228.87,10387.01
2010-09-09,1104.18,2236.2,10415.24
2010-09-10,1109.55,2242.48,10462.77
2010-09-13,1121.9,2285.71,10544.13
2010-09-14,1121.1,2289.77,10526.49
2010-09-15,1125.07,2301.32,10572.73
2010-09-16,1124.66,2303.25,10594.83
2010-09-17,1125.59,2315.61,10607.85
2010-09-20,1142.71,2355.83,10753.62
2010-09-21,1139.78,2349.35,10761.03
2010-09-22,1134.28,2334.55,10739.31
2010-09-23,1124.83,2327.08,10662.42
2010-09-24,1148.67,2381.22,10860.26
2010-09-27,1142.16,2369.77,10812.04
2010-09-28,1147.7,2379.59,10858.14
2010-09-29,1144.73,2376.56,10835.28
2010-09-30,1141.2,2368.62,10788.05
2010-10-01,1146.24,2370.75,10829.68
2010-10-04,1137.03,2344.52,10751.27
2010-10-05,1160.75,2399.83,10944.72
2010-10-06,1159.97,2380.66,10967.65
2010-10-07,1158.06,2383.67,10948.58
2010-10-08,1165.15,2401.91,11006.48
2010-10-11,1165.32,2402.33,11010.34
2010-10-12,1169.77,2417.92,11020.4
2010-10-13,1178.1,2441.23,11096.08
2010-10-14,1173.81,2435.38,11094.57
2010-10-15,1176.19,2468.77,11062.78
2010-10-18,1184.71,2480.66,11143.69
2010-10-19,1165.9,2436.95,10978.62
2010-10-20,1178.17,2457.39,11107.97
2010-10-21,1180.26,2459.67,11146.57
2010-10-22,1183.08,2479.39,11132.56
2010-10-25,1185.62,2490.85,11164.05
2010-10-26,1185.64,2497.29,11169.46
2010-10-27,1182.45,2503.26,11126.28
2010-10-28,1183.78,2507.37,11113.95
2010-10-29,1183.26,2507.41,11118.49
2010-11-01,1184.38,2504.84,11124.62
2010-11-02,1193.57,2533.52,11188.72
2010-11-03,1197.96,2540.27,11215.13
2010-11-04,1221.06,2577.34,11434.84
2010-11-05,1225.85,2578.98,11444.08
2010-11-08,1223.25,2580.05,11406.84
2010-11-09,1213.4,2562.98,11346.75
2010-11-10,1218.71,2578.78,11357.04
2010-11-11,1213.54,2555.52,11283.1
2010-11-12,1199.21,2518.21,11192.58
2010-11-15,1197.75,2513.82,11201.97
2010-11-16,1178.34,2469.84,11023.5
2010-11-17,1178.59,2476.01,11007.88
2010-11-18,1196.69,2514.4,11181.23
2010-11-19,1199.73,2518.12,11203.55
2010-11-22,1197.84,2532.02,11178.58
2010-11-23,1180.73,2494.95,11036.37
2010-11-24,1198.35,2543.12,11187.28
2010-11-26,1189.4,2534.56,11092.0
2010-11-29,1187.76,2525.22,11052.49
2010-11-30,1180.55,2498.23,11006.02
2010-12-01,1206.07,2549.43,11255.78
2010-12-02,1221.53,2579.35,11362.41
2010-12-03,1224.71,2591.46,11382.09
2010-12-06,1223.12,2594.92,11362.19
2010-12-07,1223.75,2598.49,11359.16
2010-12-08,1228.28,2609.16,11372.48
2010-12-09,1233.0,2616.67,11370.06
2010-12-10,1240.4,2637.54,11410.32
2010-12-13,1240.46,2624.91,11428.56
2010-12-14,1241.59,2627.72,11476.54
2010-12-15,1235.23,2617.22,11457.47
2010-12-16,1242.87,2637.31,11499.25
2010-12-17,1243.91,2642.97,11491.91
2010-12-20,1247.08,2649.56,11478.13
2010-12-21,1254.6,2667.61,11533.16
2010-12-22,1258.84,2671.48,11559.49
2010-12-23,1256.77,2665.6,11573.49
2010-12-27,1257.54,2667.27,11555.03
2010-12-28,1258.51,2662.88,11575.54
2010-12-29,1259.78,2666.93,11585.38
2010-12-30,1257.88,2662.98,11569.71
2010-12-31,1257.64,2652.87,11577.51
2011-01-03,1271.87,2691.52,11670.75
2011-01-04,1270.2,2681.25,11691.18
2011-01-05,1276.56,2702.2,11722.89
2011-01-06,1273.85,2709.89,11697.31
2011-01-07,1271.5,2703.17,11674.76
2011-01-10,1269.75,2707.8,11637.45
2011-01-11,1274.48,2716.83,11671.88
2011-01-12,1285.96,2737.33,11755.44
2011-01-13,1283.76,2735.29,11731.9
2011-01-14,1293.24,2755.3,11787.38
2011-01-18,1295.02,2765.85,11837.93
2011-01-19,1281.92,2725.36,11825.29
2011-01-20,1280.26,2704.29,11822.8
2011-01-21,1283.35,2689.54,11871.84
2011-01-24,1290.84,2717.55,11980.52
2011-01-25,1291.18,2719.25,11977.19
2011-01-26,1296.63,2739.5,11985.44
2011-01-27,1299.54,2755.28,11989.83
2011-01-28,1276.34,2686.89,11823.7
2011-01-31,1286.12,2700.08,11891.93
2011-02-01,1307.59,2751.19,12040.16
2011-02-02,1304.03,2749.56,12041.97
2011-02-03,1307.1,2753.88,12062.26
2011-02-04,1310.87,2769.3,12092.15
2011-02-07,1319.05,2783.99,12161.63
2011-02-08,1324.57,2797.05,12233.15
2011-02-09,1320.88,2789.07,12239.89
2011-02-10,1321.87,2790.45,12229.29
2011-02-11,1329.15,2809.44,12273.26
2011-02-14,1332.32,2817.18,12268.19
2011-02-15,1328.01,2804.35,12226.64
2011-02-16,1336.32,2825.56,12288.17
2011-02-17,1340.43,2831.58,12318.14
2011-02-18,1343.01,2833.95,12391.25
2011-02-22,1315.44,2756.42,12212.79
2011-02-23,1307.4,2722.99,12105.78
2011-02-24,1306.1,2737.9,12068.5
2011-02-25,1319.88,2781.05,12130.45
2011-02-28,1327.22,2782.27,12226.34
2011-03-01,1306.33,2737.41,12058.02
2011-03-02,1308.44,2748.07,12066.8
2011-03-03,1330.97,2798.74,12258.2
2011-03-04,1321.15,2784.67,12169.88
2011-03-07,1310.13,2745.63,12090.03
2011-03-08,1321.82,2765.77,12214.38
2011-03-09,1320.02,2751.72,12213.09
2011-03-10,1295.11,2701.02,11984.61
2011-03-11,1304.28,2715.61,12044.4
2011-03-14,1296.39,2700.97,11993.16
2011-03-15,1281.87,2667.33,11855.42
2011-03-16,1256.88,2616.82,11613.3
2011-03-17,1273.72,2636.05,11774.59
2011-03-18,1279.21,2643.67,11858.52
2011-03-21,1298.38,2691.65,12036.53
2011-03-22,1293.77,2683.87,12018.63
2011-03-23,1297.54,2698.3,12086.02
2011-03-24,1309.66,2736.42,12170.56
2011-03-25,1313.8,2743.06,12220.59
2011-03-28,1310.19,2730.68,12197.88
2011-03-29,1319.44,2756.89,12279.01
2011-03-30,1328.26,2776.79,12350.61
2011-03-31,1325.83,2781.07,12319.73
2011-04-01,1332.41,2789.6,12376.72
2011-04-04,1332.87,2789.19,12400.03
2011-04-05,1332.63,2791.19,12393.9
2011-04-06,1335.54,2799.82,12426.75
2011-04-07,1333.51,2796.14,12409.49
2011-04-08,1328.17,2780.42,12380.05
2011-04-11,1324.46,2771.51,12381.11
2011-04-12,1314.16,2744.79,12263.58
2011-04-13,1314.41,2761.52,12270.99
2011-04-14,1314.52,2760.22,12285.15
2011-04-15,1319.68,2764.65,12341.83
2011-04-18,1305.14,2735.38,12201.59
2011-04-19,1312.62,2744.97,12266.75
2011-04-20,1330.36,2802.51,12453.54
2011-04-21,1337.38,2820.16,12505.99
2011-04-25,1335.25,2825.88,12479.88
2011-04-26,1347.24,2847.54,12595.37
2011-04-27,1355.66,2869.88,12690.96
2011-04-28,1360.48,2872.53,12763.31
2011-04-29,1363.61,2873.54,12810.54
2011-05-02,1361.22,2864.08,12807.36
2011-05-03,1356.62,2841.62,12807.51
2011-05-04,1347.32,2828.23,12723.58
2011-05-05,1335.1,2814.72,12584.17
2011-05-06,1340.2,2827.56,12638.74
2011-05-09,1346.29,2843.25,12684.68
2011-05-10,1357.16,2871.89,12760.36
2011-05-11,1342.08,2845.06,12630.03
2011-05-12,1348.65,2863.04,12695.92
2011-05-13,1337.77,2828.47,12595.75
2011-05-16,1329.47,2782.31,12548.37
2011-05-17,1328.98,2783.21,12479.58
2011-05-18,1340.68,2815.0,12560.18
2011-05-19,1343.6,2823.31,12605.32
2011-05-20,1333.27,2803.32,12512.04
2011-05-23,1317.37,2758.9,12381.26
2011-05-24,1316.28,2746.16,12356.21
2011-05-25,1320.47,2761.38,12394.66
2011-05-26,1325.69,2782.92,12402.76
2011-05-27,1331.1,2796.86,12441.58
2011-05-31,1345.2,2835.3,12569.79
2011-06-01,1314.55,2769.19,12290.14
2011-06-02,1312.94,2773.31,12248.55
2011-06-03,1300.16,2732.78,12151.26
2011-06-06,1286.17,2702.56,12089.96
2011-06-07,1284.94,2701.56,12070.81
2011-06-08,1279.56,2675.38,12048.94
2011-06-09,1289.0,2684.87,12124.36
2011-06-10,1270.98,2643.73,11951.91
2011-06-13,1271.83,2639.69,11952.97
2011-06-14,1287.87,2678.72,12076.11
2011-06-15,1265.42,2631.46,11897.27
2011-06-16,1267.64,2623.7,11961.52
2011-06-17,1271.5,2616.48,12004.36
2011-06-20,1278.36,2629.66,12080.38
2011-06-21,1295.52,2687.26,12190.01
2011-06-22,1287.14,2669.19,12109.67
2011-06-23,1283.5,2686.75,12050.0
2011-06-24,1268.45,2652.89,11934.58
2011-06-27,1280.1,2688.28,12043.56
2011-06-28,1296.67,2729.31,12188.69
2011-06-29,1307.41,2740.49,12261.42
2011-06-30,1320.64,2773.52,12414.34
2011-07-01,1339.67,2816.03,12582.77
2011-07-05,1337.88,2825.77,12569.87
2011-07-06,1339.22,2834.02,12626.02
2011-07-07,1353.22,2872.66,12719.49
2011-07-08,1343.8,2859.81,12657.2
2011-07-11,1319.49,2802.62,12505.76
2011-07-12,1313.64,2781.91,12446.88
2011-07-13,1317.72,2796.92,12491.61
2011-07-14,1308.87,2762.67,12437.12
2011-07-15,1316.14,2789.8,12479.73
2011-07-18,1305.44,2765.11,12385.16
2011-07-19,1326.73,2826.52,12587.42
2011-07-20,1325.84,2814.23,12571.91
2011-07-21,1343.8,2834.43,12724.41
2011-07-22,1345.02,2858.83,12681.16
2011-07-25,1337.43,2842.8,12592.8
2011-07-26,1331.94,2839.96,12501.3
2011-07-27,1304.89,2764.79,12302.55
2011-07-28,1300.67,2766.25,12240.11
2011-07-29,1292.28,2756.38,12143.24
2011-08-01,1286.94,2744.61,12132.49
2011-08-02,1254.05,2669.24,11866.62
2011-08-03,1260.34,2693.07,11896.44
2011-08-04,1200.07,2556.39,11383.68
2011-08-05,1199.38,2532.41,11444.61
2011-08-08,1119.46,2357.69,10809.85
2011-08-09,1172.53,2482.52,11239.77
2011-08-10,1120.76,2381.05,10719.94
2011-08-11,1172.64,2492.68,11143.31
2011-08-12,1178.81,2507.98,11269.02
2011-08-15,1204.49,2555.2,11482.9
2011-08-16,1192.76,2523.45,11405.93
2011-08-17,1193.89,2511.48,11410.21
2011-08-18,1140.65,2380.43,10990.58
2011-08-19,1123.53,2341.84,10817.65
2011-08-22,1123.82,2345.38,10854.65
2011-08-23,1162.35,2446.06,11176.76
2011-08-24,1177.6,2467.69,11320.71
2011-08-25,1159.27,2419.63,11149.82
2011-08-26,1176.8,2479.85,11284.54
2011-08-29,1210.08,2562.11,11539.25
2011-08-30,1212.92,2576.11,11559.95
2011-08-31,1218.89,2579.46,11613.53
2011-09-01,1204.42,2546.04,11493.57
2011-09-02,1173.97,2480.33,11240.26
2011-09-06,1165.24,2473.83,11139.3
2011-09-07,1198.62,2548.94,11414.86
2011-09-08,1185.9,2529.14,11295.81
2011-09-09,1154.23,2467.99,10992.13
2011-09-12,1162.27,2495.09,11061.12
2011-09-13,1172.87,2532.15,11105.85
2011-09-14,1188.68,2572.55,11246.73
2011-09-15,1209.11,2607.07,11433.18
2011-09-16,1216.01,2622.31,11509.09
2011-09-19,1204.09,2612.83,11401.01
2011-09-20,1202.09,2590.24,11408.66
2011-09-21,1166.76,2538.19,11124.84
2011-09-22,1129.56,2455.67,10733.83
2011-09-23,1136.43,2483.23,10771.48
2011-09-26,1162.95,2516.69,11043.86
2011-09-27,1175.38,2546.83,11190.69
2011-09-28,1151.06,2491.58,11010.9
2011-09-29,1160.4,2480.76,11153.98
2011-09-30,1131.42,2415.4,10913.38
2011-10-03,1099.23,2335.83,10655.3
2011-10-04,1123.95,2404.82,10808.71
2011-10-05,1144.03,2460.51,10939.95
2011-10-06,1164.97,2506.82,11123.33
2011-10-07,1155.46,2479.35,11103.12
2011-10-10,1194.89,2566.05,11433.18
2011-10-11,1195.54,2583.03,11416.3
2011-10-12,1207.25,2604.73,11518.85
2011-10-13,1203.66,2620.24,11478.13
2011-10-14,1224.58,2667.85,11644.49
2011-10-17,1200.86,2614.92,11397.0
2011-10-18,1225.38,2657.43,11577.05
2011-10-19,1209.88,2604.04,11504.62
2011-10-20,1215.39,2598.62,11541.78
2011-10-21,1238.25,2637.46,11808.79
2011-10-24,1254.19,2699.44,11913.62
2011-10-25,1229.05,2638.42,11706.62
2011-10-26,1242.0,2650.67,11869.04
2011-10-27,1284.59,2738.63,12208.55
2011-10-28,1285.09,2737.15,12231.11
2011-10-31,1253.3,2684.41,11955.01
2011-11-01,1218.28,2606.96,11657.96
2011-11-02,1237.9,2639.98,11836.04
2011-11-03,1261.15,2697.97,12044.47
2011-11-04,1253.23,2686.15,11983.24
2011-11-07,1261.12,2695.25,12068.39
2011-11-08,1275.92,2727.49,12170.18
2011-11-09,1229.1,2621.65,11780.94
2011-11-10,1239.7,2625.15,11893.79
2011-11-11,1263.85,2678.75,12153.68
2011-11-14,1251.78,2657.22,12078.98
2011-11-15,1257.81,2686.2,12096.16
2011-11-16,1236.91,2639.61,11905.59
2011-11-17,1216.13,2587.99,11770.73
2011-11-18,1215.65,2572.5,11796.16
2011-11-21,1192.98,2523.14,11547.31
2011-11-22,1188.04,2521.28,11493.72
2011-11-23,1161.79,2460.08,11257.55
2011-11-25,1158.67,2441.51,11231.78
2011-11-28,1192.55,2527.34,11523.01
2011-11-29,1195.19,2515.51,11555.63
2011-11-30,1246.96,2620.34,12045.68
2011-12-01,1244.58,2626.2,12020.03
2011-12-02,1244.28,2626.93,12019.42
2011-12-05,1257.08,2655.76,12097.83
2011-12-06,1258.47,2649.56,12150.13
2011-12-07,1261.01,2649.21,12196.37
2011-12-08,1234.35,2596.38,11997.7
2011-12-09,1255.19,2646.85,12184.26
2011-12-12,1236.47,2612.26,12021.39
2011-12-13,1225.73,2579.27,11954.94
2011-12-14,1211.82,2539.31,11823.48
2011-12-15,1215.75,2541.01,11868.81
2011-12-16,1219.66,2555.33,11866.39
2011-12-19,1205.35,2523.14,11766.26
2011-12-20,1241.3,2603.73,12103.58
2011-12-21,1243.72,2577.97,12107.74
2011-12-22,1254.0,2599.45,12169.65
2011-12-23,1265.33,2618.64,12294.0
2011-12-27,1265.43,2625.2,12291.35
2011-12-28,1249.64,2589.98,12151.41
2011-12-29,1263.02,2613.74,12287.04
2011-12-30,1257.6,2605.15,12217.56
2012-01-03,1277.06,2648.72,12397.38
2012-01-04,1277.3,2648.36,12418.42
2012-01-05,1281.06,2669.86,12415.7
2012-01-06,1277.81,2674.22,12359.92
2012-01-09,1280.7,2676.56,12392.69
2012-01-10,1292.08,2702.5,12462.47
2012-01-11,1292.48,2710.76,12449.45
2012-01-12,1295.5,2724.7,12471.02
2012-01-13,1289.09,2710.67,12422.06
2012-01-17,1293.67,2728.08,12482.07
2012-01-18,1308.04,2769.71,12578.95
2012-01-19,1314.5,2788.33,12623.98
2012-01-20,1315.38,2786.7,12720.48
2012-01-23,1316.0,2784.17,12708.82
2012-01-24,1314.65,2786.64,12675.75
2012-01-25,1326.06,2818.31,12756.96
2012-01-26,1318.43,2805.28,12734.63
2012-01-27,1316.33,2816.55,12660.46
2012-01-30,1313.01,2811.94,12653.72
2012-01-31,1312.41,2813.84,12632.91
2012-02-01,1324.09,2848.27,12716.46
2012-02-02,1325.54,2859.68,12705.41
2012-02-03,1344.9,2905.66,12862.23
2012-02-06,1344.33,2901.99,12845.13
2012-02-07,1347.05,2904.08,12878.2
2012-02-08,1349.96,2915.86,12883.95
2012-02-09,1351.95,2927.23,12890.46
2012-02-10,1342.64,2903.88,12801.23
2012-02-13,1351.77,2931.39,12874.04
2012-02-14,1350.5,2931.83,12878.28
2012-02-15,1343.23,2915.83,12780.95
2012-02-16,1358.04,2959.85,12904.08
2012-02-17,1361.23,2951.78,12949.87
2012-02-21,1362.21,2948.57,12965.69
2012-02-22,1357.66,2933.17,12938.67
2012-02-23,1363.46,2956.98,12984.69
2012-02-24,1365.74,2963.75,12982.95
2012-02-27,1367.59,2966.16,12981.51
2012-02-28,1372.18,2986.76,13005.12
2012-02-29,1365.68,2966.89,12952.07
2012-03-01,1374.09,2988.97,12980.3
2012-03-02,1369.63,2976.19,12977.57
2012-03-05,1364.33,2950.48,12962.81
2012-03-06,1343.36,2910.32,12759.15
2012-03-07,1352.63,2935.69,12837.33
2012-03-08,1365.91,2970.42,12907.94
2012-03-09,1370.87,2988.34,12922.02
2012-03-12,1371.09,2983.66,12959.71
2012-03-13,1395.95,3039.88,13177.68
2012-03-14,1394.28,3040.73,13194.1
2012-03-15,1402.6,3056.37,13252.76
2012-03-16,1404.17,3055.26,13232.62
2012-03-19,1409.75,3078.32,13239.13
2012-03-20,1405.52,3074.15,13170.19
2012-03-21,1402.89,3075.32,13124.62
2012-03-22,1392.78,3063.32,13046.14
2012-03-23,1397.11,3067.92,13080.73
2012-03-26,1416.51,3122.57,13241.63
2012-03-27,1412.52,3120.35,13197.73
2012-03-28,1405.54,3104.96,13126.21
2012-03-29,1403.28,3095.36,13145.82
2012-03-30,1408.47,3091.57,13212.04
2012-04-02,1419.04,3119.7,13264.49
2012-04-03,1413.38,3113.57,13199.55
2012-04-04,1398.96,3068.09,13074.75
2012-04-05,1398.08,3080.5,13060.14
2012-04-09,1382.2,3047.08,12929.59
2012-04-10,1358.59,2991.22,12715.93
2012-04-11,1368.71,3016.46,12805.39
2012-04-12,1387.57,3055.55,12986.58
2012-04-13,1370.26,3011.33,12849.59
2012-04-16,1369.57,2988.4,12921.41
2012-04-17,1390.78,3042.82,13115.54
2012-04-18,1385.14,3031.45,13032.75
2012-04-19,1376.92,3007.56,12964.1
2012-04-20,1378.53,3000.45,13029.26
2012-04-23,1366.94,2970.45,12927.17
2012-04-24,1371.97,2961.6,13001.56
2012-04-25,1390.69,3029.63,13090.72
2012-04-26,1399.98,3050.61,13204.62
2012-04-27,1403.36,3069.2,13228.31
2012-04-30,1397.91,3046.36,13213.63
2012-05-01,1405.82,3050.44,13279.32
2012-05-02,1402.31,3059.85,13268.57
2012-05-03,1391.57,3024.3,13206.59
2012-05-04,1369.1,2956.34,13038.27
2012-05-07,1369.58,2957.76,13008.53
2012-05-08,1363.72,2946.27,12932.09
2012-05-09,1354.58,2934.71,12835.06
2012-05-10,1357.99,2933.64,12855.04
2012-05-11,1353.39,2933.82,12820.6
2012-05-14,1338.35,2902.58,12695.35
2012-05-15,1330.66,2893.76,12632.0
2012-05-16,1324.8,2874.04,12598.55
2012-05-17,1304.86,2813.69,12442.49
2012-05-18,1295.22,2778.79,12369.38
2012-05-21,1315.99,2847.21,12504.48
2012-05-22,1316.63,2839.08,12502.81
2012-05-23,1318.86,2850.12,12496.15
2012-05-24,1320.68,2839.38,12529.75
2012-05-25,1317.82,2837.53,12454.83
2012-05-29,1332.42,2870.99,12580.69
2012-05-30,1313.32,2837.36,12419.86
2012-05-31,1310.33,2827.34,12393.45
2012-06-01,1278.04,2747.48,12118.57
2012-06-04,1278.18,2760.01,12101.46
2012-06-05,1285.5,2778.11,12127.95
2012-06-06,1315.13,2844.72,12414.79
2012-06-07,1314.99,2831.02,12460.96
2012-06-08,1325.66,2858.42,12554.2
2012-06-11,1308.93,2809.73,12411.23
2012-06-12,1324.18,2843.07,12573.8
2012-06-13,1314.88,2818.61,12496.38
2012-06-14,1329.1,2836.33,12651.91
2012-06-15,1342.84,2872.8,12767.17
2012-06-18,1344.78,2895.33,12741.82
2012-06-19,1357.98,2929.76,12837.33
2012-06-20,1355.69,2930.45,12824.39
2012-06-21,1325.51,2859.09,12573.57
2012-06-22,1335.02,2892.42,12640.78
2012-06-25,1313.72,2836.16,12502.66
2012-06-26,1319.99,2854.06,12534.67
2012-06-27,1331.85,2875.32,12627.01
2012-06-28,1329.04,2849.49,12602.26
2012-06-29,1362.16,2935.05,12880.09
2012-07-02,1365.51,2951.23,12871.39
2012-07-03,1374.02,2976.08,12943.82
2012-07-05,1367.58,2976.12,12896.67
2012-07-06,1354.68,2937.33,12772.47
2012-07-09,1352.46,2931.77,12736.29
2012-07-10,1341.47,2902.33,12653.12
2012-07-11,1341.45,2887.98,12604.53
2012-07-12,1334.76,2866.19,12573.27
2012-07-13,1356.78,2908.47,12777.09
2012-07-16,1353.64,2896.94,12727.21
2012-07-17,1363.67,2910.04,12805.54
2012-07-18,1372.78,2942.6,12908.7
2012-07-19,1376.51,2965.9,12943.36
2012-07-20,1362.66,2925.3,12822.57
2012-07-23,1350.52,2890.15,12721.46
2012-07-24,1338.31,2862.99,12617.32
2012-07-25,1337.89,2854.24,12676.05
2012-07-26,1360.02,2893.25,12887.93
2012-07-27,1385.97,2958.09,13075.66
2012-07-30,1385.3,2945.84,13073.01
2012-07-31,1379.32,2939.52,13008.68
2012-08-01,1375.32,2920.21,12971.06
2012-08-02,1365.0,2909.77,12878.88
2012-08-03,1390.99,2967.9,13096.17
2012-08-06,1394.23,2989.91,13117.51
2012-08-07,1401.35,3015.86,13168.6
2012-08-08,1402.22,3011.25,13175.64
2012-08-09,1402.8,3018.64,13165.19
2012-08-10,1405.87,3020.86,13207.95
2012-08-13,1404.11,3022.52,13169.43
2012-08-14,1403.93,3016.98,13172.14
2012-08-15,1405.53,3030.93,13164.78
2012-08-16,1415.51,3062.39,13250.11
2012-08-17,1418.16,3076.59,13275.2
2012-08-20,1418.13,3076.21,13271.64
2012-08-21,1413.17,3067.26,13203.58
2012-08-22,1413.49,3073.67,13172.76
2012-08-23,1402.08,3053.4,13057.46
2012-08-24,1411.13,3069.79,13157.97
2012-08-27,1410.44,3073.19,13124.67
2012-08-28,1409.3,3077.14,13102.99
2012-08-29,1410.49,3081.19,13107.48
2012-08-30,1399.48,3048.71,13000.71
2012-08-31,1406.58,3066.96,13090.84
2012-09-04,1404.94,3075.06,13035.94
2012-09-05,1403.44,3069.27,13047.48
2012-09-06,1432.12,3135.81,13292.0
2012-09-07,1437.92,3136.42,13306.64
2012-09-10,1429.08,3104.02,13254.29
2012-09-11,1433.56,3104.53,13323.36
2012-09-12,1436.56,3114.31,13333.35
2012-09-13,1459.99,3155.83,13539.86
2012-09-14,1465.77,3183.95,13593.37
2012-09-17,1461.19,3178.67,13553.1
2012-09-18,1459.32,3177.8,13564.64
