date,Materials,Industrials,Consumer \\[-1ex] Discretionary,Consumer \\[-1ex] Staples,Health Care,Financials,Information \\[-1ex] Technology,Communication \\[-1ex] Services,Utilities,Real Estate,Energy,\textbf{S\&P 500}
2009-06-08,163.699997,206.740005,189.570007,243.580002,294.559998,166.630005,287.549988,101.639999,135.75,70.599998,399.299988,939.140015
2009-06-09,167.479996,206.5,191.050003,241.960007,293.820007,167.520004,290.190002,101.589996,135.100006,70.519997,402.690002,942.429993
2009-06-10,167.619995,205.240005,189.059998,240.080002,292.75,164.919998,290.160004,101.75,137.25,69.160004,405.579987,939.150024
2009-06-11,170.889999,206.520004,188.770004,241.600006,297.140015,167.619995,292.869995,103.82,140.880005,68.559998,416.320007,944.890015
2009-06-12,167.669998,205.520004,187.550003,241.160004,297.0,167.539993,290.640015,104.370003,141.960007,70.099998,408.76001,946.210022
2009-06-15,161.789993,199.070007,183.479996,236.160004,288.589996,162.610001,285.980011,103.099998,138.929993,66.18,399.339996,923.719971
2009-06-16,157.929993,196.039993,179.169998,233.490005,289.170013,159.949997,283.049988,102.040001,138.429993,65.410004,391.470001,911.969971
2009-06-17,155.960007,194.369995,180.899994,234.559998,295.089996,155.839996,284.859985,101.760002,138.25,63.619999,386.01001,910.710022
2009-06-18,157.169998,194.039993,180.410004,239.080002,301.679993,159.710007,283.559998,102.18,141.389999,64.25,385.369995,918.369995
2009-06-19,156.940002,194.020004,182.020004,237.460007,303.25,162.419998,286.950012,101.099998,139.699997,64.889999,382.059998,921.22998
2009-06-22,148.649994,187.100006,177.110001,235.559998,297.23999,152.399994,278.980011,101.589996,139.699997,60.959999,364.459991,893.039978
2009-06-23,151.190002,186.610001,175.779999,234.800003,297.160004,155.009995,278.570007,103.269997,138.330002,62.040001,367.220001,895.099976
2009-06-24,152.399994,187.089996,176.740005,235.270004,298.920013,156.729996,282.380005,103.639999,139.380005,63.25,367.320007,900.940002
2009-06-25,155.570007,192.669998,181.899994,238.820007,307.049988,159.380005,287.75,104.720001,141.779999,64.25,375.48999,920.26001
2009-06-26,155.410004,192.080002,181.110001,238.600006,307.26001,160.350006,287.51001,104.790001,141.100006,64.669998,371.779999,918.900024
2009-06-29,156.550003,193.509995,183.039993,239.699997,308.0,161.960007,289.0,105.709999,142.410004,64.150002,375.929993,927.22998
2009-06-30,154.479996,191.289993,182.149994,238.179993,306.450012,160.759995,287.630005,104.18,141.899994,65.080002,373.839996,919.320007
2009-07-01,154.770004,192.460007,182.830002,242.229996,306.429993,159.960007,289.329987,104.480003,143.770004,65.489998,374.670013,923.330017
2009-07-02,150.289993,185.949997,176.080002,238.160004,299.299988,153.550003,282.5,102.209999,139.070007,61.57,361.26001,896.419983
2009-07-06,149.309998,186.169998,176.350006,241.759995,301.559998,154.770004,281.480011,102.889999,140.449997,63.84,357.079987,898.719971
2009-07-07,145.570007,180.009995,171.919998,239.25,300.799988,151.800003,274.420013,100.889999,137.419998,61.009998,348.309998,881.030029
2009-07-08,145.119995,179.440002,173.149994,239.899994,303.070007,149.240005,274.839996,97.910004,136.940002,60.34,347.880005,879.559998
2009-07-09,146.529999,180.419998,174.289993,238.5,299.98999,151.259995,276.429993,97.940002,137.460007,59.459999,351.630005,882.679993
2009-07-10,145.919998,180.960007,173.75,237.350006,298.5,149.330002,277.480011,97.800003,136.940002,59.41,347.640015,879.130005
2009-07-13,148.940002,184.839996,176.320007,240.889999,302.700012,156.289993,281.950012,98.669998,138.960007,60.790001,350.380005,901.049988
2009-07-14,150.970001,188.050003,179.75,241.899994,304.23999,158.559998,284.059998,98.440002,140.160004,62.68,357.589996,905.840027
2009-07-15,157.059998,194.369995,184.710007,246.429993,306.730011,165.070007,296.070007,100.449997,142.970001,64.910004,370.059998,932.679993
2009-07-16,159.080002,197.809998,186.919998,247.259995,309.190002,164.669998,300.980011,100.120003,143.25,65.370003,373.690002,940.73999
2009-07-17,160.190002,195.350006,187.080002,247.520004,307.209991,163.600006,303.359985,100.489998,142.190002,64.010002,375.98999,940.380005
2009-07-20,163.210007,198.919998,191.470001,248.289993,309.170013,164.729996,306.970001,102.089996,143.449997,66.379997,381.220001,951.130005
2009-07-21,165.350006,198.259995,190.729996,248.110001,313.730011,163.419998,308.559998,102.980003,145.029999,66.019997,385.339996,954.580017
2009-07-22,165.979996,198.910004,192.550003,247.440002,311.76001,163.179993,310.049988,103.360001,144.210007,66.110001,381.390015,954.070007
2009-07-23,171.539993,203.649994,197.119995,250.320007,318.959991,168.020004,316.0,106.129997,147.919998,68.989998,392.440002,976.289978
2009-07-24,172.699997,203.449997,196.779999,252.190002,323.940002,167.449997,313.920013,106.120003,150.100006,69.32,396.190002,979.26001
2009-07-27,173.339996,204.960007,197.229996,252.130005,324.049988,169.940002,313.130005,106.32,149.830002,70.669998,397.450012,982.179993
2009-07-28,171.270004,204.110001,196.649994,251.309998,324.429993,169.0,312.730011,106.099998,146.660004,69.699997,389.820007,979.619995
2009-07-29,168.339996,203.419998,195.639999,252.970001,325.649994,168.880005,313.079987,107.290001,146.820007,69.129997,383.220001,975.150024
2009-07-30,173.429993,208.0,198.929993,253.509995,326.109985,173.360001,314.570007,108.599998,148.699997,72.010002,387.359985,986.75
2009-07-31,175.039993,208.970001,199.220001,252.850006,324.109985,174.880005,313.920013,107.93,147.130005,71.919998,389.920013,987.47998
2009-08-03,181.119995,213.270004,203.100006,253.0,325.829987,179.550003,318.459991,108.230003,148.229996,73.239998,398.779999,1002.630005
2009-08-04,180.919998,214.350006,203.619995,253.820007,325.779999,183.259995,318.179993,108.050003,146.479996,76.959999,397.940002,1005.650024
2009-08-05,182.279999,212.899994,202.419998,251.289993,321.720001,189.369995,315.399994,106.080002,145.119995,79.93,393.799988,1002.719971
2009-08-06,181.210007,214.149994,202.190002,249.119995,318.5,188.059998,313.160004,104.860001,145.380005,78.970001,390.799988,997.080017
2009-08-07,182.729996,220.130005,209.100006,250.770004,321.910004,195.169998,316.929993,105.529999,146.839996,83.599998,392.609985,1010.47998
2009-08-10,179.100006,217.110001,206.440002,250.679993,323.559998,191.880005,314.339996,104.690002,146.869995,81.32,391.48999,1007.099976
2009-08-11,178.710007,214.309998,204.309998,249.979996,322.630005,185.100006,311.160004,103.550003,146.539993,78.980003,384.940002,994.349976
2009-08-12,180.130005,219.800003,207.729996,251.619995,325.670013,189.720001,318.970001,105.849998,148.25,80.0,392.190002,1005.809998
2009-08-13,183.910004,218.429993,206.679993,250.860001,323.869995,192.529999,319.160004,104.769997,147.009995,79.550003,392.690002,1012.72998
2009-08-14,178.970001,215.149994,203.479996,250.600006,323.01001,191.580002,316.230011,104.449997,146.970001,78.800003,387.279999,1004.090027
2009-08-17,172.300003,208.949997,197.039993,248.369995,322.920013,183.419998,307.859985,102.370003,145.0,73.989998,375.290009,979.72998
2009-08-18,174.830002,211.839996,199.729996,249.240005,322.609985,186.949997,312.350006,102.720001,145.210007,75.330002,378.619995,989.669983
2009-08-19,176.679993,211.690002,201.630005,250.770004,326.570007,186.850006,313.630005,103.300003,146.169998,74.68,385.820007,996.460022
2009-08-20,177.350006,214.300003,203.210007,252.210007,328.559998,191.699997,316.920013,104.199997,147.130005,77.709999,389.23999,1007.369995
2009-08-21,181.929993,219.710007,207.339996,254.960007,332.329987,195.800003,321.76001,106.080002,150.020004,79.410004,399.679993,1026.130005
2009-08-24,180.410004,219.979996,205.389999,254.610001,333.570007,194.0,321.51001,106.279999,150.279999,78.629997,404.910004,1025.569946
2009-08-25,179.75,221.410004,207.880005,254.990005,334.75,196.169998,321.850006,106.370003,149.559998,79.559998,399.420013,1028.0
2009-08-26,178.889999,219.380005,208.809998,255.910004,333.910004,195.929993,322.029999,107.18,149.330002,79.910004,401.549988,1028.119995
2009-08-27,179.949997,221.220001,209.5,255.389999,334.619995,197.830002,323.190002,106.519997,148.940002,80.660004,400.049988,1030.97998
2009-08-28,180.820007,220.130005,209.050003,253.899994,331.23999,198.169998,324.619995,105.919998,148.360001,80.550003,398.850006,1028.930054
2009-08-31,178.470001,217.619995,205.860001,254.889999,330.779999,197.369995,321.299988,105.32,147.380005,79.910004,391.309998,1020.619995
2009-09-01,173.729996,213.490005,201.759995,252.160004,326.48999,186.979996,315.109985,102.800003,146.320007,75.360001,385.130005,998.039978
2009-09-02,174.679993,212.419998,200.690002,252.550003,326.149994,185.160004,314.980011,102.519997,145.070007,74.32,383.230011,994.75
2009-09-03,177.520004,215.539993,203.320007,253.649994,325.950012,189.399994,316.579987,102.330002,145.539993,75.68,384.809998,1003.23999
2009-09-04,180.020004,219.839996,206.289993,255.460007,330.070007,190.970001,321.910004,103.93,146.029999,76.699997,390.640015,1016.400024
2009-09-08,182.259995,222.229996,207.470001,256.660004,328.380005,191.660004,323.140015,104.610001,146.119995,78.470001,400.640015,1025.390015
2009-09-09,183.690002,226.050003,210.690002,257.410004,332.079987,194.919998,326.829987,105.190002,146.029999,81.199997,401.190002,1033.369995
2009-09-10,184.869995,228.100006,213.679993,259.140015,334.26001,196.710007,331.209991,107.43,146.089996,82.300003,407.190002,1044.140015
2009-09-11,183.619995,228.520004,212.380005,259.690002,334.350006,195.210007,330.26001,107.349998,145.949997,81.790001,406.279999,1042.72998
2009-09-14,187.389999,231.809998,213.649994,259.720001,335.98999,197.929993,330.940002,107.470001,147.820007,84.620003,409.519989,1049.339966
2009-09-15,191.699997,234.669998,214.529999,258.140015,333.299988,198.110001,332.869995,107.839996,148.940002,86.209999,412.429993,1052.630005
2009-09-16,194.330002,238.369995,218.639999,259.820007,335.320007,204.830002,336.130005,107.010002,151.190002,89.949997,421.720001,1068.76001
2009-09-17,193.410004,237.979996,217.809998,259.720001,335.329987,204.070007,335.410004,105.599998,150.330002,89.410004,419.089996,1065.48999
2009-09-18,193.830002,238.649994,219.960007,262.970001,335.959991,203.580002,336.679993,106.889999,151.160004,90.260002,419.570007,1068.300049
2009-09-21,191.520004,236.729996,218.270004,262.299988,337.089996,202.080002,336.0,107.160004,150.210007,88.040001,415.109985,1064.660034
2009-09-22,193.729996,238.800003,218.880005,262.290009,336.0,206.619995,337.230011,106.43,149.899994,91.0,420.859985,1071.660034
2009-09-23,194.0,240.75,219.679993,264.899994,335.779999,207.309998,341.829987,109.959999,151.449997,90.269997,421.040009,1060.869995
2009-09-24,186.169998,233.160004,213.990005,261.059998,331.290009,198.729996,333.940002,108.019997,149.139999,84.339996,407.320007,1050.780029
2009-09-25,184.020004,230.639999,212.130005,260.429993,330.890015,196.529999,331.609985,107.599998,148.630005,84.410004,406.910004,1044.380005
2009-09-28,187.770004,234.369995,216.380005,261.609985,335.649994,203.279999,337.359985,109.190002,149.960007,88.330002,413.820007,1062.97998
2009-09-29,187.860001,233.949997,217.419998,262.75,335.299988,202.199997,335.019989,108.629997,150.220001,86.410004,411.470001,1060.609985
2009-09-30,186.919998,231.919998,216.479996,263.190002,333.76001,201.179993,335.649994,108.290001,148.929993,85.720001,409.309998,1057.079956
2009-10-01,179.729996,225.940002,211.5,260.720001,328.23999,192.380005,326.019989,106.580002,146.279999,81.620003,397.970001,1029.849976
2009-10-02,178.669998,222.669998,208.770004,262.170013,327.399994,192.229996,324.920013,106.260002,144.990005,80.779999,395.320007,1025.209961
2009-10-05,182.320007,226.820007,212.419998,262.679993,329.089996,198.570007,327.609985,107.120003,146.770004,83.050003,404.040009,1040.459961
2009-10-06,184.899994,228.899994,214.75,264.399994,331.350006,199.960007,332.720001,107.989998,147.279999,82.349998,411.709991,1054.719971
2009-10-07,186.25,228.669998,215.770004,265.820007,332.459991,203.029999,335.399994,105.230003,147.529999,83.089996,415.209991,1057.579956
2009-10-08,189.990005,231.429993,219.080002,267.339996,332.279999,203.449997,336.720001,104.360001,147.830002,84.709999,424.609985,1065.47998
2009-10-09,190.449997,232.630005,219.110001,267.920013,335.589996,205.100006,340.48999,103.580002,148.770004,85.629997,425.140015,1071.48999
2009-10-12,190.520004,231.910004,219.300003,268.089996,336.649994,205.720001,340.140015,103.410004,149.119995,85.599998,429.559998,1076.189941
2009-10-13,191.869995,232.380005,220.229996,267.720001,333.679993,204.669998,341.459991,103.910004,148.660004,84.440002,430.5,1073.189941
2009-10-14,195.740005,238.5,223.619995,269.100006,338.51001,211.690002,346.440002,103.900002,149.190002,88.0,438.339996,1092.02002
2009-10-15,196.559998,239.199997,223.889999,271.350006,340.660004,210.289993,346.369995,104.57,150.5,87.419998,446.929993,1096.560059
2009-10-16,193.839996,237.080002,222.639999,272.399994,339.339996,204.75,342.929993,103.660004,150.880005,84.800003,446.720001,1087.680054
2009-10-19,196.5,239.220001,225.710007,273.850006,342.730011,205.690002,346.309998,104.5,153.130005,86.739998,452.230011,1097.910034
2009-10-20,194.320007,237.520004,223.259995,273.380005,339.299988,204.300003,346.320007,103.959999,151.360001,85.209999,448.369995,1091.060059
2009-10-21,191.729996,235.440002,220.029999,271.040009,334.75,200.410004,345.589996,103.919998,151.630005,84.279999,447.339996,1081.400024
2009-10-22,194.410004,237.289993,223.699997,271.529999,337.299988,206.259995,347.589996,104.480003,152.080002,86.709999,450.75,1092.910034
2009-10-23,190.429993,233.25,222.070007,268.570007,333.709991,203.050003,346.51001,103.120003,149.559998,85.529999,441.690002,1079.599976
2009-10-26,185.770004,230.860001,220.889999,266.48999,330.089996,197.949997,345.390015,101.769997,147.610001,85.25,435.230011,1066.949951
2009-10-27,184.119995,228.460007,217.210007,266.970001,331.950012,196.580002,342.190002,102.82,147.119995,83.889999,439.850006,1063.410034
2009-10-28,178.300003,223.479996,211.210007,265.940002,327.790009,190.229996,336.019989,104.629997,145.600006,80.099998,427.149994,1042.630005
2009-10-29,183.979996,227.919998,216.960007,270.670013,330.980011,198.470001,342.619995,105.209999,146.970001,84.209999,437.48999,1066.109985
2009-10-30,176.960007,221.110001,211.100006,265.940002,326.059998,189.029999,334.369995,103.040001,144.149994,82.610001,422.220001,1036.189941
2009-11-02,178.759995,223.229996,213.009995,268.709991,327.869995,190.610001,335.75,102.650002,143.75,83.199997,424.179993,1042.880005
2009-11-03,180.970001,226.440002,213.580002,266.940002,327.630005,191.429993,334.769989,102.099998,143.440002,84.279999,428.839996,1045.410034
2009-11-04,180.839996,226.110001,213.300003,268.140015,331.720001,188.539993,337.01001,102.529999,144.419998,82.269997,428.290009,1046.5
2009-11-05,185.210007,231.690002,218.789993,269.700012,337.040009,193.320007,344.359985,103.760002,146.850006,83.779999,435.179993,1066.630005
2009-11-06,185.779999,234.520004,221.020004,270.619995,338.399994,192.449997,344.730011,104.080002,146.479996,82.230003,434.26001,1069.300049
2009-11-09,191.779999,240.300003,225.880005,274.589996,344.230011,199.429993,352.269989,106.419998,149.009995,86.459999,440.950012,1093.079956
2009-11-10,192.070007,239.589996,226.020004,274.720001,345.910004,198.539993,352.220001,106.400002,149.490005,85.93,441.119995,1093.01001
2009-11-11,193.830002,240.820007,227.100006,275.450012,346.480011,201.309998,354.309998,106.629997,149.119995,87.720001,441.359985,1098.51001
2009-11-12,192.729996,238.720001,225.080002,274.76001,345.769989,197.949997,353.019989,105.669998,147.309998,86.809998,431.779999,1087.23999
2009-11-13,193.660004,239.960007,228.289993,275.839996,345.179993,197.050003,355.899994,105.82,148.300003,87.790001,435.309998,1093.47998
2009-11-16,198.050003,244.789993,232.059998,277.829987,350.070007,199.479996,359.519989,106.669998,150.210007,89.900002,445.970001,1109.300049
2009-11-17,199.910004,244.720001,230.419998,278.290009,350.359985,199.619995,361.160004,107.309998,149.660004,88.449997,445.809998,1110.319946
2009-11-18,199.699997,243.679993,229.630005,278.26001,351.649994,201.399994,359.309998,107.559998,148.990005,90.330002,444.589996,1109.800049
2009-11-19,196.669998,240.039993,226.940002,277.339996,349.790009,197.330002,353.559998,106.800003,147.149994,88.110001,435.399994,1094.900024
2009-11-20,196.440002,239.330002,225.679993,277.470001,351.730011,196.199997,351.279999,106.620003,147.5,87.580002,431.549988,1091.380005
2009-11-23,198.289993,242.960007,227.679993,280.279999,355.420013,199.080002,356.880005,109.43,149.529999,88.730003,438.399994,1106.23999
2009-11-24,197.729996,242.270004,227.270004,280.420013,358.220001,197.580002,355.209991,110.510002,150.039993,87.300003,440.269989,1105.650024
2009-11-25,200.630005,243.880005,229.520004,280.440002,360.140015,197.169998,355.839996,110.959999,151.399994,87.760002,444.570007,1110.630005
2009-11-27,195.720001,239.940002,226.110001,277.470001,356.410004,191.759995,350.109985,110.129997,148.949997,85.010002,433.839996,1091.48999
2009-11-30,197.039993,240.300003,225.309998,276.109985,355.429993,197.020004,351.100006,109.620003,150.160004,88.790001,434.25,1095.630005
2009-12-01,200.210007,243.759995,228.309998,279.779999,359.899994,197.210007,355.820007,111.449997,152.860001,89.860001,440.51001,1108.859985
2009-12-02,202.5,243.449997,228.960007,279.73999,360.98999,196.979996,355.410004,112.279999,154.869995,91.449997,437.179993,1109.23999
2009-12-03,199.089996,241.800003,227.289993,277.600006,358.970001,192.919998,354.839996,112.510002,155.350006,90.32,430.920013,1099.920044
2009-12-04,196.699997,245.339996,228.970001,278.859985,359.209991,196.330002,357.910004,112.75,154.699997,92.889999,427.470001,1105.97998
2009-12-07,196.850006,244.869995,229.509995,278.690002,358.540009,193.070007,355.589996,114.540001,155.880005,90.230003,425.970001,1103.25
2009-12-08,193.479996,241.919998,228.220001,275.98999,355.970001,191.449997,353.459991,113.620003,155.220001,90.330002,418.75,1091.939941
2009-12-09,196.059998,241.949997,227.800003,276.01001,358.100006,192.199997,356.660004,113.610001,155.779999,90.279999,419.290009,1095.949951
2009-12-10,195.440002,242.800003,230.970001,277.26001,362.26001,191.809998,358.23999,114.449997,157.600006,90.260002,422.970001,1102.349976
2009-12-11,195.720001,245.179993,233.330002,278.25,362.040009,193.139999,357.100006,115.160004,160.210007,91.5,423.350006,1106.410034
2009-12-14,198.550003,248.080002,235.399994,279.200012,365.320007,194.270004,360.200012,115.010002,160.869995,92.959999,424.070007,1114.109985
2009-12-15,196.320007,247.350006,234.630005,277.980011,365.049988,190.949997,358.279999,113.440002,160.270004,91.870003,424.429993,1107.930054
2009-12-16,198.309998,246.5,235.020004,276.929993,363.619995,192.229996,359.570007,113.089996,159.630005,92.480003,426.429993,1109.180054
2009-12-17,193.759995,244.089996,232.199997,273.359985,360.209991,188.75,355.299988,112.25,158.679993,91.82,423.429993,1096.079956
2009-12-18,193.949997,243.619995,233.419998,272.549988,361.130005,191.369995,360.850006,112.489998,159.389999,92.419998,424.600006,1102.469971
2009-12-21,196.869995,245.610001,236.850006,274.970001,366.109985,193.889999,365.309998,113.779999,160.559998,93.699997,429.140015,1114.050049
2009-12-22,197.539993,245.630005,236.710007,275.839996,366.390015,194.789993,366.799988,114.629997,158.899994,94.980003,431.059998,1118.02002
2009-12-23,200.460007,245.679993,237.679993,276.170013,366.149994,194.100006,368.950012,114.830002,159.139999,96.169998,433.109985,1120.589966
2009-12-24,202.029999,246.699997,237.949997,277.0,366.0,195.770004,372.660004,115.25,160.259995,97.650002,435.200012,1126.47998
2009-12-28,202.399994,246.399994,237.889999,277.390015,367.519989,195.169998,373.480011,115.900002,160.5,97.830002,436.429993,1127.780029
2009-12-29,202.25,247.199997,238.570007,278.0,367.5,194.869995,373.48999,115.860001,160.509995,96.589996,434.040009,1126.199951
2009-12-30,202.339996,246.220001,237.399994,277.450012,366.440002,194.5,374.809998,115.769997,160.429993,96.5,433.670013,1126.420044
2009-12-31,199.809998,242.990005,235.070007,274.299988,362.220001,193.779999,370.709991,114.639999,157.990005,94.18,429.950012,1115.099976
2010-01-04,205.360001,247.110001,236.460007,277.0,367.26001,197.789993,376.459991,116.260002,158.240005,93.790001,442.079987,1132.98999
2010-01-05,206.429993,247.990005,237.619995,276.700012,365.149994,201.149994,376.329987,116.639999,156.509995,94.040001,445.600006,1136.52002
2010-01-06,209.570007,248.490005,237.589996,276.350006,366.890015,202.0,373.029999,113.169998,157.279999,93.839996,450.200012,1137.140015
2010-01-07,208.610001,251.720001,239.630005,276.279999,368.26001,206.210007,371.600006,112.209999,156.429993,94.949997,449.200012,1141.689941
2010-01-08,210.75,255.559998,239.600006,274.869995,369.350006,205.089996,374.529999,111.699997,156.229996,93.720001,451.470001,1144.97998
2010-01-11,210.339996,258.549988,239.360001,275.980011,370.880005,205.149994,372.929993,111.660004,157.949997,94.209999,451.98999,1146.97998
2010-01-12,205.039993,255.479996,235.639999,276.910004,367.970001,201.630005,367.670013,111.059998,157.360001,92.099998,445.73999,1136.219971
2010-01-13,208.149994,257.700012,238.550003,279.309998,373.369995,204.240005,372.149994,110.779999,158.779999,94.400002,447.48999,1145.680054
2010-01-14,206.130005,257.549988,238.649994,279.160004,376.410004,205.539993,374.720001,108.800003,158.289993,94.040001,448.26001,1148.459961
2010-01-15,203.929993,254.389999,236.509995,277.339996,374.839996,201.350006,369.970001,107.260002,157.270004,92.959999,444.779999,1136.030029
2010-01-19,207.160004,256.630005,239.289993,279.100006,382.470001,203.639999,375.790009,108.82,159.110001,94.989998,448.579987,1150.22998
2010-01-20,204.039993,253.419998,236.479996,276.339996,380.450012,203.369995,370.320007,107.279999,157.429993,93.510002,440.790009,1138.040039
2010-01-21,195.210007,247.820007,233.419998,272.209991,372.119995,197.350006,366.609985,106.519997,155.210007,90.449997,432.0,1116.47998
2010-01-22,190.800003,244.050003,229.100006,271.299988,367.690002,190.929993,352.350006,105.139999,151.839996,88.199997,422.559998,1091.76001
2010-01-25,192.289993,245.169998,229.880005,271.850006,367.529999,191.940002,354.809998,106.25,152.690002,89.089996,425.170013,1096.780029
2010-01-26,190.220001,244.880005,230.089996,271.859985,365.910004,188.699997,354.809998,104.959999,153.259995,88.330002,423.119995,1092.170044
2010-01-27,188.720001,245.339996,230.899994,272.179993,368.01001,193.070007,357.0,105.339996,152.470001,89.190002,420.670013,1097.5
2010-01-28,185.169998,242.380005,229.419998,271.5,365.51001,192.289993,346.5,104.349998,150.820007,88.589996,416.410004,1084.530029
2010-01-29,182.5,240.059998,228.130005,270.880005,363.75,190.919998,339.380005,103.949997,149.929993,88.129997,410.570007,1073.869995
2010-02-01,189.190002,243.539993,230.649994,273.049988,365.380005,193.979996,344.399994,104.410004,151.039993,90.040001,422.670013,1089.189941
2010-02-02,189.820007,248.050003,233.070007,276.309998,371.209991,195.529999,346.73999,105.720001,151.940002,91.360001,427.119995,1103.319946
2010-02-03,188.089996,247.289993,234.369995,275.149994,368.140015,193.509995,348.130005,104.849998,151.139999,90.129997,425.410004,1097.280029
2010-02-04,180.869995,239.720001,227.679993,268.73999,358.410004,185.479996,338.109985,102.360001,147.149994,86.410004,408.829987,1063.109985
2010-02-05,184.009995,238.369995,226.610001,268.519989,357.609985,187.740005,341.820007,102.870003,146.75,88.339996,408.350006,1066.189941
2010-02-08,181.190002,235.720001,225.690002,267.640015,356.230011,183.600006,340.019989,102.080002,145.119995,86.120003,404.649994,1056.73999
2010-02-09,185.729996,239.789993,228.869995,271.350006,358.459991,185.619995,343.51001,103.410004,146.509995,86.209999,412.730011,1070.52002
2010-02-10,184.360001,239.149994,227.830002,270.880005,356.5,187.149994,342.450012,102.959999,145.679993,86.25,410.570007,1068.130005
2010-02-11,187.25,242.679993,230.320007,273.26001,358.869995,187.559998,346.339996,103.440002,146.449997,86.949997,417.059998,1078.469971
2010-02-12,187.100006,240.949997,230.289993,272.609985,357.940002,187.020004,346.549988,102.900002,145.479996,87.389999,414.73999,1075.51001
2010-02-16,191.720001,246.320007,234.070007,275.890015,361.079987,191.630005,352.01001,103.919998,148.179993,90.169998,425.769989,1094.869995
2010-02-17,191.820007,247.860001,235.979996,277.910004,364.0,192.360001,353.339996,104.25,147.800003,90.900002,424.299988,1099.51001
2010-02-18,194.050003,250.330002,237.440002,279.869995,365.670013,193.440002,356.26001,104.089996,148.660004,92.269997,426.429993,1106.75
2010-02-19,194.929993,251.529999,238.259995,280.109985,365.079987,194.600006,355.829987,103.75,150.779999,92.709999,427.130005,1109.170044
2010-02-22,194.020004,251.669998,237.960007,279.679993,364.790009,196.820007,354.839996,103.480003,149.789993,92.919998,421.51001,1108.01001
2010-02-23,190.669998,248.589996,236.630005,278.100006,360.75,193.309998,349.980011,102.5,148.580002,91.779999,415.170013,1094.599976
2010-02-24,190.490005,250.889999,239.770004,280.079987,363.480011,196.679993,353.660004,102.870003,148.669998,92.589996,418.369995,1105.23999
2010-02-25,190.130005,250.100006,239.649994,279.679993,363.26001,196.029999,352.809998,102.43,148.240005,93.010002,417.619995,1102.939941
2010-02-26,190.199997,251.039993,240.220001,278.190002,363.790009,197.429993,353.040009,102.610001,147.139999,93.0,418.269989,1104.48999
2010-03-01,193.190002,253.449997,244.100006,280.049988,367.26001,198.160004,358.230011,103.239998,149.089996,93.660004,422.25,1115.709961
2010-03-02,195.100006,254.139999,243.369995,281.130005,368.709991,198.729996,357.450012,103.150002,149.779999,93.75,425.579987,1118.310059
2010-03-03,197.089996,254.509995,243.429993,281.480011,367.040009,198.830002,357.660004,103.0,149.639999,93.370003,426.390015,1118.790039
2010-03-04,197.580002,255.589996,245.800003,282.670013,366.179993,200.649994,359.420013,103.260002,149.770004,93.93,424.769989,1122.969971
2010-03-05,200.259995,259.480011,249.679993,284.109985,370.589996,204.729996,364.459991,103.32,151.419998,96.519997,432.459991,1138.699951
2010-03-08,200.0,258.25,250.559998,283.070007,368.98999,205.039993,365.660004,104.470001,151.309998,97.370003,431.769989,1138.5
2010-03-09,198.970001,260.329987,250.350006,282.579987,368.540009,205.600006,367.079987,105.760002,150.889999,97.970001,432.040009,1140.449951
2010-03-10,198.860001,261.269989,251.169998,281.98999,368.880005,207.910004,369.890015,105.629997,151.070007,98.599998,434.769989,1145.609985
2010-03-11,199.759995,262.059998,252.570007,282.130005,370.440002,209.800003,371.410004,106.089996,151.440002,99.019997,434.700012,1150.23999
2010-03-12,200.970001,263.929993,253.160004,282.23999,368.970001,208.940002,371.579987,105.900002,150.399994,100.099998,434.420013,1149.98999
2010-03-15,200.410004,264.559998,253.479996,284.619995,370.799988,208.779999,370.589996,106.440002,151.119995,99.849998,430.269989,1150.51001
2010-03-16,203.470001,267.679993,254.899994,285.700012,371.600006,211.429993,373.220001,106.650002,152.710007,102.389999,433.959991,1159.459961
2010-03-17,204.820007,268.690002,256.140015,287.119995,372.040009,213.740005,374.630005,107.309998,153.240005,104.160004,438.73999,1166.209961
2010-03-18,203.389999,270.619995,256.23999,287.049988,374.410004,212.759995,375.450012,107.959999,152.570007,103.57,433.640015,1165.829956
2010-03-19,201.380005,269.649994,254.679993,286.820007,374.480011,211.190002,372.459991,108.43,152.259995,102.470001,429.540009,1159.900024
2010-03-22,203.979996,270.25,258.019989,287.920013,376.709991,212.410004,375.179993,109.120003,151.309998,103.779999,428.200012,1165.810059
2010-03-23,206.539993,273.220001,259.140015,290.309998,378.130005,214.039993,378.700012,110.110001,151.779999,103.540001,429.619995,1174.170044
2010-03-24,205.919998,271.700012,257.929993,287.390015,374.869995,214.399994,376.559998,108.949997,150.389999,104.0,426.790009,1167.719971
2010-03-25,201.860001,271.140015,259.309998,287.5,372.920013,215.320007,377.809998,108.010002,149.270004,104.360001,420.450012,1165.72998
2010-03-26,203.449997,271.959991,260.700012,287.829987,370.450012,215.550003,377.339996,108.25,149.649994,103.980003,421.220001,1166.589966
2010-03-29,205.25,274.320007,260.649994,289.299988,373.769989,215.960007,377.390015,109.050003,151.410004,104.150002,428.619995,1173.219971
2010-03-30,205.619995,274.839996,260.720001,289.609985,373.950012,214.389999,379.23999,108.660004,151.169998,104.190002,428.630005,1173.27002
2010-03-31,204.619995,273.25,258.690002,288.130005,372.679993,214.75,376.890015,108.150002,150.699997,103.050003,430.309998,1169.430054
2010-04-01,208.309998,274.839996,260.600006,289.579987,374.75,216.740005,377.23999,109.190002,152.660004,103.589996,437.339996,1178.099976
