date,Coal,Natural Gas,Nuclear,Renewables,Petroleum and other,Hydroelectric,Solar,Wind,Geothermal,Biomass
2017-06-01,1264.10997856,1303.29092414,791.7395460000001,661.60973661,40.69047176,288.7821574,46.327294650000006,247.70570554999998,16.09290855,62.701670459999995
2017-07-01,1255.49136491,1298.61656271,792.7044179999999,666.96867244,40.15328371,293.92508298,47.95160798,246.20734447,16.15439725,62.730239759999996
2017-08-01,1239.34501651,1284.9983656000002,793.562231,671.1534987100001,39.851080270000004,296.38938958,49.35095852,246.49686659000002,16.19312974,62.72315428
2017-09-01,1223.40929437,1277.4466200299998,796.211973,676.70520622,39.580890720000006,299.17346093,50.775330610000005,248.00500116,16.19795693,62.55345659
2017-10-01,1213.99087435,1281.4438330799999,801.4734149999999,682.5791772,39.65815791,299.53278384,52.233779639999995,252.03831429000002,16.05891358,62.71538585
2017-11-01,1218.0367511800002,1282.5653073400001,802.9124919999999,687.19936518,39.554963410000006,300.61285258,52.67538383,255.24753898,15.999748299999998,62.663841489999996
2017-12-01,1205.83527593,1297.7025281000003,804.9496350000001,686.58267631,40.372779509999994,300.33292966000005,53.286865080000005,254.30269522,15.92677421,62.73341214
2018-01-01,1209.7865823599998,1312.4832631000002,806.4780630000001,690.85127989,44.80908952,298.76912495,54.28185413,259.10274641,15.86111447,62.83643993
2018-02-01,1205.01457491,1328.32157396,807.707722,694.2189630999999,45.09046324,299.78961794,55.42706916,260.20112638,15.89633458,62.90481504
2018-03-01,1196.2756171800002,1339.84939012,809.647178,691.7870165500001,45.09000497,296.03702731,55.96922283,260.93421357,15.875902860000002,62.970649980000005
2018-04-01,1188.28631051,1349.9586058,812.036981,692.48188598,45.4808508,294.74271619999996,57.119271520000005,261.98712779,15.722618810000002,62.91015166
2018-05-01,1180.73706916,1367.4491278599999,818.0444759999999,692.39431739,45.353883589999995,292.57988491000003,58.18325657,262.87261689,15.803380640000002,62.95517838000001
2018-06-01,1174.73217371,1381.18335797,820.72125,695.25020513,45.60686931,289.60207779,59.48254458,267.43372586,15.81946589,62.91239101000001
2018-07-01,1162.41072983,1399.21698168,821.8630400000001,695.2335547,45.84922578,288.10336024,60.668314159999994,267.76030421,15.81637319,62.8852029
2018-08-01,1158.05180064,1419.9097875999998,821.761289,702.32698423,46.03854388999999,288.08640986,61.99518535,273.72789293,15.8204321,62.697063990000004
2018-09-01,1156.39374692,1443.86326806,818.388124,703.7224877599999,46.2749022,288.10027528,62.89664546,274.33578882,15.81683675,62.57294145
2018-10-01,1153.8818506299997,1460.24851541,811.790244,702.70489246,46.35597550999999,289.95028675000003,63.21666322,271.16098392000004,15.87580297,62.501155600000004
2018-11-01,1155.71410511,1473.44122066,809.1267610000001,704.44725667,46.52948609999999,291.97466915999996,63.75067944999999,270.56185102,15.901962189999999,62.25809485
2018-12-01,1149.4873386,1471.84303125,807.084477,706.8158147500001,45.75704129,292.52398883000006,63.825314549999995,272.66745373000003,15.967134020000001,61.831923620000005
2019-01-01,1131.1079281900002,1483.2093264799998,806.1362809999999,705.1969713,41.686678359999995,292.25772062,64.08654775,271.37008103,16.015763149999998,61.46685875
2019-02-01,1128.98715459,1496.93119994,806.061145,702.15530788,41.42645271999999,290.23600082,64.02590648,270.80334521,16.03424872,61.05580665
2019-03-01,1126.7131119399999,1506.24833031,804.10818,702.30782166,41.321879069999994,290.70938215,64.86829379000001,270.11231972,16.08999421,60.52783179
2019-04-01,1113.2895651999997,1511.92537709,805.5559519999999,704.74808678,41.076007919999995,290.41440443,65.56384346,272.59676857,16.15606094,60.017009380000005
2019-05-01,1099.94689045,1513.65738778,805.35925,707.9153511400001,41.14867071,291.95216213000003,65.87672812,274.42302787,16.11527631,59.54815670999999
2019-06-01,1076.98296797,1520.6590835,804.476573,706.2729063,40.73028995,292.43243674,66.43315409,272.16614243,16.1437048,59.09746824
2019-07-01,1062.3773769499999,1527.86530225,804.219159,712.7022400100001,40.705948219999996,292.20830622000005,67.81091908,277.82029011,16.14945316,58.71327144
2019-08-01,1041.2876275899998,1541.1349158,803.847376,714.38985591,40.58975599,292.77006838,68.99206483,277.95188385,16.17555052,58.50028833
2019-09-01,1030.45032716,1548.98786238,805.186203,720.51008251,40.316665809999996,292.13020757,69.84838326999999,283.94568108,16.21525481,58.370555780000004
2019-10-01,1009.96393073,1556.8207938799999,807.8219200000001,726.3670651,39.92492581,290.88782956000006,70.97215877000001,290.37630236999996,16.08321612,58.04755828
2019-11-01,992.6946755800001,1566.5145078399999,807.992975,727.7889214999999,39.33887379,289.19271046,71.59338675000001,293.54492735,15.735904110000002,57.721992830000005
2019-12-01,964.9568115,1588.53283949,809.409262,728.6727064899999,39.00225999,287.87373051000003,71.93682223,295.88248349,15.472717009999998,57.506953249999995
2020-01-01,929.1918665700001,1602.80834213,809.878064,732.67169858,38.3141826,287.57377927,72.81549125,299.70244537,15.230311860000002,57.349670829999994
2020-02-01,905.4639255499999,1618.42911145,811.073744,743.9024105100001,38.41133638,290.56130326,74.54112764,306.19018649,15.167911389999999,57.44188173
2020-03-01,877.84293413,1628.55654534,809.991263,745.4076822000001,38.44854677,288.05033541,74.99214665000001,309.73729099999997,15.21058128,57.41732786
2020-04-01,858.59567642,1634.7717283999998,808.5803520000001,742.99683718,38.19597977000001,283.42451327,76.16059937,310.57421395,15.33552521,57.50198538
2020-05-01,833.23767749,1634.66072537,805.7947760000001,745.99491672,37.62848134,281.41863223,78.65210828999999,313.17233235,15.35595811,57.39588574
2020-06-01,819.98134316,1639.6287301,804.19498,754.85099127,37.38836729,281.34025285,80.33502107999999,320.93876709,15.301816320000002,56.935133930000006
2020-07-01,808.92004036,1648.91514872,801.3818249999999,759.3642498999999,36.9695164,283.20663387999997,82.81215343999999,321.70424323,15.25774357,56.38347578
2020-08-01,806.0257451900001,1647.28931817,798.4533279999999,764.03559427,36.55073263,283.91152406,84.25102128999998,324.75554439999996,15.18761527,55.92988925
2020-09-01,788.72579857,1638.74864084,798.117065,763.33451229,36.16216899999999,284.06457398,85.16612294000001,323.42805409,15.10800798,55.5677533
2020-10-01,781.75315668,1639.0478417900001,795.4469079999999,765.86836887,36.15770437,284.56916717,86.15784134,324.62619747,15.25451743,55.26064546
2020-11-01,767.3860044999999,1630.8998960800002,793.08146,776.04794114,36.364289670000005,285.24422901,87.56036784,332.57124369,15.669774949999999,55.002325649999996
2020-12-01,773.3928971,1626.7896400299999,789.8788629999999,783.01197241,36.693473239999996,285.27389483,89.19871513,337.93804903,15.889697,54.711616420000006
2021-01-01,789.73577895,1616.66560668,787.44168,788.0661535099999,36.63432978,286.5900072,90.46537450000001,340.26872941,16.11405452,54.62798788
2021-02-01,821.38283438,1599.75834232,784.4852659999999,782.22553917,37.21684943,282.34570335999996,91.31652588,338.02801794,16.19840176,54.336890229999995
2021-03-01,832.68879865,1580.13690637,784.196294,793.3111206200001,37.15063701,280.09627859,94.23865104,348.65194351,15.98198224,54.34226524
2021-04-01,846.00279315,1576.4933399400002,782.1183019999999,798.40211569,37.12453134,276.103021,97.14797564,355.07867004,15.89766416,54.17478485
2021-05-01,863.37647346,1573.43918975,781.1744469999999,799.1774847700001,36.99517387,268.92159587000003,99.78672611,360.25657802999996,15.901617820000002,54.31096694
2021-06-01,885.44938356,1579.22639504,780.039737,794.3786369300001,36.85583147,264.99761,101.97377936,356.65473853000003,16.04132832,54.711180719999994
2021-07-01,897.3402207299999,1567.3209441999998,779.48589,790.03661346,36.64377215,260.36896139000004,103.27875093,355.32813758,16.10517011,54.95559345
2021-08-01,908.1173844099999,1566.5356762000001,779.9750339999999,794.15551641,36.86141301999999,258.03970422,105.77622993,359.08161111,16.14453009,55.11344106000001
2021-09-01,918.60147541,1563.19980118,778.73126,802.58414235,37.235959859999994,257.32726515,109.15019637,364.57166532,16.21544099,55.31957452
2021-10-01,921.4104401299999,1563.27696625,776.3133,807.7409626900001,37.54592681999999,256.51585408,111.30752365000001,368.18908074,16.23835593,55.49014829
2021-11-01,917.38810247,1575.92430674,777.3026410000001,812.17687253,37.58762632999999,256.08305788,113.41478270000002,371.10231021000004,16.18654629,55.39017545
2021-12-01,898.6785254199999,1575.2298078000001,778.1515,826.3873618900001,37.09295813,260.22488535,114.67823862,379.7672472,16.23788369,55.47910703
2022-01-01,904.7014715299999,1585.5871644,776.995912,837.41408318,39.012411760000006,261.42789441,116.95659811,387.50878796,16.36561705,55.15518565000001
2022-02-01,887.61470415,1590.0917597,775.9036550000001,853.46490483,38.17947622,263.47405738000003,119.74659719,398.80128712,16.30115489,55.141808250000004
2022-03-01,886.3457810799999,1595.5291579,775.349118,863.6621834,38.03564041,268.03990867000005,122.36539358,402.08796158999996,16.378856489999997,54.79006307
2022-04-01,887.4127744499999,1594.5429591000002,773.546634,877.19310745,38.071575300000006,269.03315863999995,125.01941945,412.12624865,16.36039286,54.65388785
2022-05-01,885.80070534,1608.3376491600002,773.53414349,889.38498514,38.35324501,270.19024472999996,127.87838062000002,420.46274214,16.33038852,54.52322913
2022-06-01,871.64680956,1614.9013666000003,773.1271114900001,903.40439796,38.25699535999999,273.09167105,131.95422028000002,427.5413701,16.25654214,54.560594390000006
2022-07-01,856.37227532,1634.8431071400003,773.15243749,918.79238554,38.113049,276.74084684,135.69094025,435.34610705999995,16.27099418,54.74349721
