date,Equity,FA263181115.Q,Assets,FA264090035.Q,Liab,EqLiab,FA264194035.Q,FA266000001.Q,FA266000005.Q,FA266000095.Q,Saving,Discrepancy
1994-07-01,-1.7106684058241988,0.8759545867329694,4.163501946430897,4.115695193489078,-0.5055486137343865,-2.2162170195585853,1.381503200467356,1.576611787112308,-1.5042493311806455,1.5042493311806455,1.5212487373860413,-0.4260361894862706
1994-10-01,-1.5684024592381194,0.9044871397231986,3.644007939490855,3.81953986980559,-0.5261778157485255,-2.094580274986645,1.4306649554717241,1.6654159770122288,-1.5828935622713887,1.5828935622713887,1.6000075818131079,0.05057991730889755
1995-01-01,-1.414398583653322,0.9575952501036576,3.6195607709828357,3.908063757463049,-1.4252817915358476,-2.8396803751891695,2.382877041639505,1.7322229673104084,-1.6524673745877438,1.6524673745877438,1.6697675058400017,0.8898871100463351
1995-04-01,-1.399896110524478,0.9469333784198557,4.549592518364633,4.708691135472623,-2.129359309353459,-3.529255419877937,3.0762926877733143,1.7601562758964997,-1.6694251780217377,1.6694251780217377,1.6750335815032746,0.6546964830165797
1995-07-01,-1.6994649100553882,1.0113350434232202,4.88379047840903,4.990513311082662,-1.9351730782025995,-3.6346379882579876,2.9465081216258193,1.6801254688600995,-1.5790890007467937,1.5790890007467937,1.5875402362668134,0.33838774611577166
1995-10-01,-2.101303208899829,1.2497703613752078,4.885644795645026,4.815407915881548,-1.8728727712808482,-3.974175980180677,3.1226431326560555,1.4890808949118082,-1.3881529207967263,1.3881529207967263,1.3965124493054308,0.4850436338410818
1996-01-01,-2.5016603080327586,1.3378227085210828,4.808593653753363,4.66137867623715,-1.5622665735185621,-4.063926881551321,2.900089282039645,1.4199364781874073,-1.3189706925385345,1.3189706925385345,1.32731310155074,0.5826463293486989
1996-04-01,-2.641848285473919,1.3331507704571808,4.288662033641533,4.1460001975159875,-0.8151210501182067,-3.4569693355921256,2.1482718205753875,1.3691320231492579,-1.2656119921624178,1.2656119921624178,1.2738784715300768,0.44218577348067045
1996-07-01,-2.421764524264048,1.2970182334842801,4.688174838317137,4.634646315315301,-1.6465908604714103,-4.068355384735459,2.9436090939556907,1.4614529109883125,-1.351426364632298,1.351426364632298,1.3538787857772658,0.7340593321955877
1996-10-01,-2.0740241981140644,1.0423159361712706,6.153729054722499,6.181585080259136,-2.6002056546027412,-4.674229852716806,3.6425215907740114,1.544229395908665,-1.4237604203713787,1.4237604203713787,1.426251334157336,-0.05324786784835611
1997-01-01,-1.937491619388286,1.053233169562203,6.986071743921306,6.956230654917606,-3.4234507880223317,-5.360942407410617,4.476683957584534,1.626925661200163,-1.4912137795432021,1.4912137795432021,1.4937015135735434,-0.1314278229371442
1997-04-01,-1.9342519607369322,1.147018737789446,7.53816944532312,7.307010984063097,-3.7370835352391625,-5.671335495976094,4.884102273028608,1.5935018822264984,-1.449884057644454,1.449884057644454,1.453229134220298,-0.4136048151267262
1997-07-01,-2.015210500969563,1.1544917369627496,7.609203288519864,7.042821023584704,-3.4779431749338667,-5.493153675903429,4.632434911896617,1.5277321881034065,-1.3937067023883367,1.3937067023883367,1.398180714466634,-0.7178688981497999
1997-10-01,-1.847981877514335,1.1719740436671318,7.044497080524188,6.4187623301077785,-3.4139854536331637,-5.261967331147499,4.585959497300296,1.639126820125984,-1.5148455791221367,1.5148455791221367,1.5195349124509816,-0.2629948369257078
1998-01-01,-1.7573578988488632,1.2311612941340961,5.8919743822161985,5.0159304798578175,-2.231657668513703,-3.989015567362566,3.462818962647799,1.703993012246186,-1.5852232970975948,1.5852232970975948,1.589897815236906,-0.3130609996167262
1998-04-01,-1.7416731381298778,1.2855420856671922,5.563767608552952,4.822739630253791,-2.4706396353603086,-4.212312773490186,3.756181721027501,1.938413526363429,-1.8327318367042875,1.8327318367042875,1.836529894576171,0.48507505951340507
1998-07-01,-1.5227772311855516,1.3005063697596262,4.61289150011178,4.292955520583193,-2.506161908820385,-4.028939140005937,3.806668278580011,2.2063772419973233,-2.093990510313199,2.093990510313199,2.0968464097512998,1.512894049645456
1998-10-01,-2.40591742571349,1.3068451833310057,4.993681902366019,4.655252939297721,-1.235566184672685,-3.641483610386175,2.542411368003691,2.3688474124121077,-2.261206441495413,2.261206441495413,2.263907426488886,0.9117091345090426
1999-01-01,-2.29886140251024,1.330386492778738,4.790516787867438,4.671970903519514,-1.6194561431115961,-3.918317545621836,2.9498426358903345,2.5189606801089965,-2.4185545416256145,2.4185545416256145,2.42425971924068,1.5520604769950783
1999-04-01,-2.923189555711884,1.3557150730470118,5.69017867630136,5.348215386267382,-1.351682717037537,-4.2748722727494215,2.7073977900845487,2.659857545649629,-2.5602193336040466,2.5602193336040466,2.5698238762086727,1.154517472656733
1999-07-01,-3.514771230476524,1.6196607382265849,6.5759228891322765,5.885243532589658,-1.0389439170344008,-4.553715147510925,2.6586046552609854,2.800141133629866,-2.701786865071633,2.701786865071633,2.714924999603324,0.6927172579819719
1999-10-01,-2.8879177553560416,1.7009354184427259,6.224398864302139,5.149684734231903,-1.473846664412579,-4.361764419768621,3.174782082855305,2.970783698035762,-2.867166991147292,2.867166991147292,2.935671766167088,1.073037321633569
2000-01-01,-3.1466046463123263,1.7189996574957511,7.091468033797193,5.467537865777057,-2.4485085495567755,-5.595113195869102,4.167508207052527,3.271887804513224,-3.171059883536241,3.171059883536241,3.241976275071137,1.7456214371430447
2000-04-01,-3.015853790079657,1.873418816794345,7.264659118748584,5.618537911664069,-1.978805325069209,-4.994659115148866,3.8522241418635543,3.499138095560138,-3.4087271446220084,3.4087271446220084,3.4796152610483038,1.2096152574485861
2000-07-01,-2.649981334101944,1.6607343019983145,7.92533339181912,5.940551489809216,-1.9562887366886075,-4.6062700707905515,3.6170230386869218,3.7257444469401295,-3.661402471998182,3.661402471998182,3.7368839318563634,0.41782061082779387
2000-10-01,-2.7147207684600785,1.6742207482876104,8.332317929010964,6.404693028079185,-2.6892847308957517,-5.40400549935583,4.363505479183362,3.919070775181904,-3.8695068949797893,3.8695068949797893,3.913824689657673,0.9855122600025396
2001-01-01,-2.5830612127796906,1.5246468305296568,8.768998803332046,7.054471991580228,-2.417351365311995,-5.0004125780916855,3.941998195841652,3.994801138157996,-3.9549934571836416,3.9549934571836416,3.9947353473562526,0.22614912211589344
2001-04-01,-2.4172229481567675,1.2940457029103303,8.172887246558675,6.473207563777254,-1.9451628743695974,-4.362385822526365,3.239208577279928,3.9528612723625236,-3.9233306755137995,3.9233306755137995,3.9604055782193703,0.14990415418706093
2001-07-01,-2.4122706899354607,1.3470256324280725,6.901277081542984,5.546653063078498,-1.1821378925471944,-3.594408582482655,2.529163524975267,3.9163204672475977,-3.88569073063311,3.88569073063311,3.79323244930238,0.48636395024205
2001-10-01,-2.2742653210832167,1.2433751884119544,7.168510244874442,5.916741121264247,-1.2515217560833929,-3.5257870771666098,2.4948969444953466,3.7258542122816536,-3.7005567025284796,3.7005567025284796,3.5884823682776346,-0.054240799430198106
2002-01-01,-2.1244277117909562,1.3178585850912563,6.413328012989345,5.359857221162581,-0.4884255687964545,-2.6128532805874105,1.8062841538877108,3.654138109602648,-3.626617595107708,3.626617595107708,3.5338839658656185,-0.26659076653631597
2002-04-01,-1.7346503346082696,1.279091537057869,6.6522105800071,5.7787715533438675,-2.006629624026336,-3.7412799586346055,3.285721161084205,3.808679850362295,-3.7804986709921575,3.7804986709921575,3.6901055527488897,0.779174931376396
2002-07-01,-1.45582947061219,1.2197765979574289,7.465939412107275,6.712212085000776,-2.2673583058396245,-3.723187776451814,3.487134903797053,3.8783400647927255,-3.8591319585151203,3.8591319585151203,3.8936505780418935,0.15089894238643298
2002-10-01,-1.3344876212594192,1.1797533254311738,6.784596963007555,6.220181977615763,-1.6989519298082967,-3.033439551067716,2.8787052552394705,4.171179134367304,-4.164775298184544,4.164775298184544,4.203625543803786,0.45246813186394663
2003-01-01,-1.5746556520982953,1.1014140867944868,8.087301681947547,7.771279506384478,-2.774367446942011,-4.349023099040306,3.8757815337364976,4.431038819909475,-4.449569700560504,4.449569700560504,4.4854502064091735,0.7471716235019308
2003-04-01,-1.6381448444602376,1.1741360911391885,7.924698630379284,7.5992059482260785,-2.9019666603397853,-4.540111504800023,4.076102751478974,4.521092733188335,-4.564019334884037,4.564019334884037,4.622258753715188,1.2376716281359244
2003-07-01,-2.1015236294349995,1.1853338768012127,7.41643295907418,7.2666155030539805,-2.509040738943644,-4.610564368378643,3.6943746157448567,4.600275187910924,-4.651486502835878,4.651486502835878,4.727103239670437,1.9212346489748997
2003-10-01,-2.3839230584082576,1.3539966670218306,7.487971959970579,7.32922683693618,-2.242609513005365,-4.626532571413622,3.5966061800271953,4.562461136812733,-4.609385323952264,4.609385323952264,4.687109041088773,1.8256696525318148
2004-01-01,-2.519270149783709,1.6477184873960913,7.738034686892928,7.5786690888041415,-2.621697133675167,-5.140967283458876,4.269415621071259,4.499977993664906,-4.537921554434745,4.537921554434745,4.622566245920459,2.025498842486407
2004-04-01,-2.9238751820918942,1.8853667424898846,8.894202167500962,8.878272604513763,-2.0490188022677236,-4.972893984359618,3.9343855447576073,4.6454952957757545,-4.664383491161144,4.664383491161144,4.732289974233891,0.8109817910925471
2004-07-01,-2.8118925149788145,1.9632252927821932,9.80726296838979,9.677852143626634,-3.5857647975842704,-6.3976573125630845,5.548990090366463,4.833126545933979,-4.845226820202538,4.845226820202538,4.877495598340579,1.4678899425138745
2004-10-01,-3.0967433628530356,2.3997966474825345,10.948394651609135,10.57354524220564,-4.533004005357498,-7.629747368210532,6.932800652840031,5.197331850208189,-5.2125383237982374,5.2125383237982374,5.250777238436457,1.932129955037854
2005-01-01,-3.168885674765955,2.2525409878436884,9.948213219776756,9.399655496861717,-3.3048377220163876,-6.473723396782342,5.557378709860076,5.386409600253705,-5.4102223442587505,5.4102223442587505,5.47239697470666,1.9979071517122475
2005-04-01,-2.8453213050055854,2.0289491731228626,9.855446987264944,9.22957816513303,-3.844136383937898,-6.689457688943483,5.87308555706076,5.495488054072728,-5.5184035100311934,5.5184035100311934,5.586432125317162,2.420442826995701
2005-07-01,-2.5101129811941703,1.4480747785674004,10.67956379320069,9.845736452519775,-3.9721955761850696,-6.482308557379239,5.420270354752469,5.614956642374727,-5.634807757185258,5.634807757185258,5.618672839594022,1.4214176037725708
2005-10-01,-1.7802480659802347,0.35173723052410294,9.568142619039715,8.93280908335032,-2.253255463337542,-4.033503529317776,2.604992693861644,5.740653768198451,-5.755722394427659,5.755722394427659,5.752377312477392,0.21773822275545363
2006-01-01,-1.810650511989325,0.4309662683131293,11.193513835279212,10.26652384755247,-3.346554381764679,-5.157204893754003,3.7775206500778076,5.869718172709337,-5.880969956146662,5.880969956146662,5.847917455441657,-0.18839148608355116
2006-04-01,-1.6984947797290304,0.3922112398129088,11.31849125521369,10.337037814242999,-3.319306907156892,-5.017801686885922,3.7115181469697998,5.962043828851484,-5.990327515298792,5.990327515298792,5.955590456704568,-0.3450991116231985
2006-07-01,-2.0528301524556967,1.072529874192099,11.109921733165628,10.158782737137992,-3.219285174484297,-5.272115326939994,4.291815048676396,6.105020078090241,-6.133369731563259,6.133369731563259,6.20759431063778,0.3697879044121462
2006-10-01,-2.8435458520614905,1.8515556049871842,12.260551120165665,11.3935739918498,-5.042719368961885,-7.886265221023376,6.894274973949068,5.912146143792873,-5.9316823307950814,5.9316823307950814,5.98713373278197,1.6128478336396825
2007-01-01,-3.2088505289515856,2.168705451607401,13.412955975489988,12.766127957926495,-5.541451293216642,-8.750301822168229,7.710156744824043,5.85421556008888,-5.874433851801344,5.874433851801344,5.932986400134572,1.2703322468128129
2007-04-01,-3.6929017799776447,2.5745381313170066,14.94221338259375,13.78391757971104,-6.68562901458581,-10.378530794563456,9.260167145902816,5.706422506409153,-5.719632280911187,5.719632280911187,5.770430188847428,1.2067476008171314
2007-07-01,-4.109122382958172,2.614449438241335,12.996277859912643,11.919328529211024,-6.833120566853705,-10.94224294981188,9.44757000509504,5.338293712244847,-5.35799828163308,5.35799828163308,5.404862408664309,3.3508274985635422
2007-10-01,-3.955576207426174,2.929489918184411,12.287670051708048,10.606939155482127,-7.122839980553492,-11.078416187979666,10.052329898737902,5.094163679837221,-5.124017843162697,5.124017843162697,5.171524394165171,3.9622705304367907
2008-01-01,-3.4543739304621583,2.6892159425076168,10.328156377664445,8.422700009324434,-6.222068777648531,-9.676442708110692,8.911284720156148,4.9245237086977784,-4.957741901604834,4.957741901604834,5.003210199691907,4.351496530138153
2008-04-01,-3.100973593739636,2.589066059006033,6.606837323472199,5.147125006157915,-2.1065408692151495,-5.207514462954785,4.695606928221182,4.791723809240238,-4.835866483443963,4.835866483443963,4.881840241390284,3.482517380872871
2008-07-01,-2.5781873829709756,2.6663654224621696,5.904755599070355,4.458060127370957,0.21356960900938948,-2.364617773961587,2.4527958134527794,4.780962888798756,-4.825410284402335,4.825410284402335,4.830556783715854,1.290418958607085
2008-10-01,-2.1306109724631463,2.391735194815639,4.244915477528588,3.395136618015897,2.9315085793415205,0.8008976068783736,-0.5397733845258823,4.714552737147952,-4.766691366631711,4.766691366631711,4.772448325894641,-0.2733647585123213
2009-01-01,-1.7617578115498036,2.1455149606072057,1.2919544287474136,0.7717545199969457,5.045392136799866,3.283634325250062,-2.8998771761926614,4.163890289989668,-4.214790661073971,4.214790661073971,4.207693668858039,-0.3678950851394369
2009-04-01,-1.7085645603326642,1.9225711339886686,0.9100969596076328,0.2958275183582753,3.759486500086283,2.0509219397536187,-1.8369153660976159,3.5598608748954326,-3.60125481667879,3.60125481667879,3.6042063003228333,0.6431874009615816
2009-07-01,-1.957338060902115,1.8432898306174916,2.643115266485,1.6107270684097308,0.9213269505276589,-1.036011110374456,0.9219628800898316,2.9963117981940366,-3.0291182592152297,3.0291182592152297,3.076165073289536,1.4690609171789921
2009-10-01,-2.2507335238337656,1.8111617775196942,2.8605710356744796,1.529453575123315,0.28488744233917807,-1.965846081494588,1.5262743351805153,2.6220413470843313,-2.645466085808688,2.645466085808688,2.6890127157333925,1.7942877615535013
2010-01-01,-2.698257159330139,2.23252282604037,5.210434997543546,3.624454162627671,-0.7793977237303678,-3.477654883060507,3.0119205497707364,2.631072227493375,-2.6607788203530705,2.6607788203530705,2.719377883988317,0.9865977695052789
2010-04-01,-2.714096148603714,2.404146028575931,5.964294500487469,4.534310373966969,-1.7990465158984246,-4.513142664502138,4.203192544474354,2.7713900005929792,-2.785722659413501,2.785722659413501,2.8356975012507517,1.3845456652654202
2010-07-01,-2.7584687373380077,2.449220005877386,7.234489676068471,6.141555956251504,-1.77754788429172,-4.536016621629727,4.226767890169105,2.9091148976651553,-2.931815820196057,2.931815820196057,2.980232515029607,0.2817594605908633
2010-10-01,-2.786597058595197,2.267685958079192,7.291794092942856,6.426965201787629,-2.95518745408364,-5.741784512678837,5.222873412162832,2.8711716373527296,-2.922546496366907,2.922546496366907,2.9719664562172756,1.4219568759532555
2011-01-01,-2.7116678213362047,2.087419103876025,9.126908286241221,8.465906453524672,-3.8061858991944613,-6.517853720530666,5.893605003070485,2.9500357551973115,-2.9849457667176758,2.9849457667176758,3.02389664321524,0.4148420775046837
2011-04-01,-2.8317069859440056,2.319861376487358,8.663726148044363,8.023923368878046,-3.2752669327691906,-6.106973918713197,5.595128309256548,2.9718427050707463,-3.0117584994031743,3.0117584994031743,3.0696100577607064,0.51285782842954
2011-07-01,-2.708678957355474,2.2816299482250875,6.873287600596877,6.313452061020769,-1.082315016034082,-3.7909939733895563,3.3639449642591694,2.8845663876817254,-2.928524545463838,2.928524545463838,2.988265735664404,-0.09402789154291635
2011-10-01,-2.6066445895025243,2.5604468759965453,5.847639075241232,5.565824343091061,-0.41011877591305523,-3.0167633654155797,2.9705656519096006,2.9202196907221545,-2.952159488831854,2.952159488831854,3.012838641864856,0.18196293203920355
2012-01-01,-2.4550537372334675,2.4703920977211933,2.8266353866864007,2.50475311703181,1.7578095274631624,-0.697244209770305,0.7125825702580302,2.8524127024317254,-2.9029316871645126,2.9029316871645126,2.9648376617266545,0.8354464848105586
2012-04-01,-2.456212248234891,2.1954972803080213,2.655398357420059,2.5773122434172366,2.569280625435668,0.11306837720077634,-0.37378334512764716,2.763453097479896,-2.8224815638000424,2.8224815638000424,2.8690708427331693,0.10060410811233401
2012-07-01,-2.609698002231572,2.1403046827806276,2.964754905118764,2.8051834810029623,1.2493596092827643,-1.360338392948808,0.890945073497863,2.686353966113238,-2.7348650031409747,2.7348650031409747,2.78089645758621,1.176479945416254
2012-10-01,-2.6277608301160273,1.9896629713709255,3.7002652663726474,2.8626846060033584,0.9239858117373019,-1.7037750183787257,1.0656771596336232,2.5744380023381104,-2.610411089323547,2.610411089323547,2.607207695599537,0.6107174476056152
2013-01-01,-2.9160040305109307,1.9609029938026095,4.792812671263826,4.212863648154238,-0.666232111851087,-3.582236142362018,2.627135105653696,2.411679987767255,-2.4558767690262417,2.4558767690262417,2.450334093153974,1.2397575642521648
2013-04-01,-3.463220082239082,1.9484466303664485,6.216467416122438,5.761347182212561,-1.3326971033216977,-4.79591718556078,3.281143733688146,2.265923705482475,-2.3312977249570244,2.3312977249570244,2.325906321958375,0.9053560913967171
2013-07-01,-3.156347778510465,2.039057902610748,5.588139781504879,4.852314127802009,-0.7396287778126223,-3.8959765563230877,2.7786866804233705,2.16378366182009,-2.2414274170452098,2.2414274170452098,2.235308730185913,0.5431455050041225
2013-10-01,-3.6962222579990995,1.9948338768374714,6.023096660473739,6.343942084484706,-0.7820791362551045,-4.4783013942542045,2.7769130130925754,2.0134704716747662,-2.0832122227005616,2.0832122227005616,2.1244428687207755,0.5796476025012405
2014-01-01,-3.6045014614900683,1.8269859725907462,6.276316930420203,5.964245112519172,-0.7307154265005711,-4.33521688799064,2.557701399091317,1.9959662738914012,-2.0510275594777125,2.0510275594777125,2.0955742959023564,0.1544742534727933
2014-04-01,-3.2573916587393787,1.8414013585098452,6.111602682103297,5.622983819963189,-1.1416391086018747,-4.399030767341254,2.98304046711172,1.9605659479622877,-1.9807567655967837,1.9807567655967837,2.0213820329985226,0.30881011823647964
2014-07-01,-3.9772213047930203,1.7853288475325866,7.122410249241462,6.804682932721599,-1.67563139373746,-5.652852698530481,3.460960241270046,1.957835194253584,-1.9609312190745871,1.9609312190745871,1.9997080570876382,0.5301505063766576
2014-10-01,-4.402633874543205,1.9634563401027691,6.226430541992175,5.564692102974931,-0.28784886139412547,-4.690482735937331,2.2513052014968946,2.1009894985580306,-2.1294921665464033,2.1294921665464033,2.168552915922354,0.632605109867509
2015-01-01,-5.0551108515722945,2.0855730505478847,6.201247912776767,6.0600882878575595,-0.2977365849859917,-5.352847436558286,2.383309635533876,2.1226025986765036,-2.169050346829852,2.169050346829852,2.2112239900868103,1.3628235138683307
2015-04-01,-4.902453454263433,1.9696242511035422,5.636255073832746,5.663117237944945,0.6939673716110387,-4.208486082652394,1.2756568794925032,2.16920066107138,-2.2307319655593405,2.2307319655593405,2.27251993090899,0.8447509397286381
2015-07-01,-3.9555758042542206,1.9147866599481878,3.387466428666246,3.8251351402300666,1.9133127857419878,-2.0422630185122332,0.0014738742061995574,2.2656344092267098,-2.347894400925315,2.347894400925315,2.394745792140836,1.0495423819868233
2015-10-01,-2.7005544301056474,1.6104888484759552,2.591620037700034,3.6307451731518947,1.7172966050489138,-0.9832578250567339,-0.10680775657295882,2.2323911632517937,-2.312514241816868,2.312514241816868,2.3582472894350044,0.7498850767917042
2016-01-01,-1.4483140341643728,1.6543859330640973,1.347515070358873,3.1115185733553092,1.9049256880966272,0.45661165393225395,-0.25053975503253,2.243594976520415,-2.3104912114088996,2.3104912114088996,2.3516745514532964,0.547547827162169
2016-04-01,-1.972158898677189,1.7761021382651347,1.8479907425794444,3.6309701428518943,0.6402391205919079,-1.3319197780852812,1.1358630176732263,2.236410097987546,-2.2867810533173416,2.2867810533173416,2.326805929632924,1.810734965138761
2016-07-01,-2.0165533175037385,1.6619300420111232,3.4820130951991555,4.612283328516959,0.18223747485514397,-1.8343158426485948,1.4796925671559786,2.16602185546443,-2.189487024848352,2.189487024848352,2.2248128523918247,0.5771155998412639
2016-10-01,-1.8610484081725076,1.7430643481032377,3.971072484095025,4.9660897205981644,-0.5576631021631985,-2.418711510335706,2.3007274502664354,2.1082111045633964,-2.1354055409348365,2.1354055409348365,2.172828426837436,0.620467453078117
2017-01-01,-2.374664194807378,1.8225316088269694,5.409028940534861,5.421600567483011,-1.4775782671183852,-3.852242461925763,3.300109875945354,1.9900257918344315,-2.0233334757860497,2.0233334757860497,2.0595492229839407,0.502762744374843
2017-04-01,-1.9388107827360685,1.8133728560281925,6.291543224519824,6.157958211914055,-1.7858409836118603,-3.724651766347929,3.599213839640052,1.9877383865536826,-2.0433665771718146,2.0433665771718146,2.0841078015303065,-0.48278365664158907
2017-07-01,-2.460495402719317,1.900139462508314,7.140244471179949,7.020465383357805,-2.7070034134546193,-5.167498816173937,4.607142875962933,1.8962741856786254,-1.9675182465448204,1.9675182465448204,2.0506709448337346,0.07792528982772085
2017-10-01,-2.7273213442911852,2.0095101062086393,8.13884438173046,7.537174547416338,-3.420222150111388,-6.147543494402573,5.429732256320027,1.8748775390362111,-1.9281546581948024,1.9281546581948024,2.0094571123417846,0.018156225013897576
2018-01-01,-2.244000656311354,0.7154293636166537,7.675666695282845,6.67906115413042,-3.4535332608582894,-5.697533917169642,4.1689626244749425,1.9079268275371606,-1.9443569437340698,1.9443569437340698,2.0211826726437003,0.043049894530498234
2018-04-01,-0.6355589916771911,-0.1460089143142056,4.467538568006506,3.680123483742057,-2.5869752419201677,-3.2225342335973597,2.4409663276059623,1.8334704334470682,-1.851164803897427,1.851164803897427,1.9318425992242416,0.6868382648150945
2018-07-01,-0.2740299908710582,-0.3295220729085833,2.6735877174831786,2.6877035055771903,-1.8652749263602024,-2.139304917231261,1.5357528534516187,1.9692552401917143,-1.9896541527078937,1.9896541527078937,2.0228092216367384,1.48852642138482
2018-10-01,0.22882146299470651,-1.0675105724198957,3.0925284578301286,2.5484452544511473,-2.236975288737531,-2.0081538257428244,1.169464716317635,2.1227427393392384,-2.1332661932132844,2.1332661932132844,2.15569963358992,1.0713250015026157
2019-01-01,0.3321361620964279,-0.1104729526849175,1.9273672527599142,3.2822422448062207,-1.240326665809716,-0.9081905037132878,1.1298537131247983,2.19155414695116,-2.199913968108688,2.199913968108688,2.2288575262382215,1.2096807771915954
