date,APERMITS,ASTARTS,ACOMPLETIONS
2020-04-01,1220.0,1080.3333333333333,1194.6666666666667
2020-07-01,1571.6666666666667,1465.0,1336.3333333333333
2020-10-01,1689.3333333333333,1566.6666666666667,1343.3333333333333
2021-01-01,1774.0,1576.6666666666667,1371.0
2021-04-01,1692.6666666666667,1578.0,1340.0
2021-07-01,1678.0,1589.3333333333333,1308.6666666666667
2021-10-01,1797.0,1668.6666666666667,1342.6666666666667
2022-01-01,1881.6666666666667,1716.3333333333333,1318.3333333333333
2022-04-01,1766.6666666666667,1634.0,1380.0
2022-07-01,1620.0,1466.6666666666667,1407.0
2022-10-01,1468.3333333333333,1389.0,1448.6666666666667
2023-01-01,1502.6666666666667,1379.0,1473.6666666666667
2023-04-01,1504.3333333333333,1453.0,1464.0
2023-07-01,1540.0,1382.6666666666667,1395.3333333333333
2023-10-01,1516.6666666666667,1467.6666666666667,1476.3333333333333
2024-01-01,1532.6666666666667,1415.0,1553.6666666666667
2024-04-01,1442.3333333333333,1342.6666666666667,1651.3333333333333
2024-07-01,1448.6666666666667,1337.6666666666667,1687.0
2024-10-01,1472.0,1387.0,1593.6666666666667
2025-01-01,1465.0,1401.0,1594.0
2025-04-01,1403.0,1354.0,1467.3333333333333
2025-07-01,1369.0,1346.3333333333333,1461.0
2025-10-01,1418.0,1327.6666666666667,1450.0
2026-01-01,1376.0,1487.0,1527.0
