date,DHSGRG,IA000062,CoreServ
2009-10-01,-0.21026622585763102,-0.14676190261992966,-0.2686747053198004
2010-01-01,-0.3297736962876103,-0.25177675465909766,0.30372623683082484
2010-04-01,-0.4057260118943901,-0.5986624005576685,0.6028554801061998
2010-07-01,-0.3915247706822032,-0.6567354483632016,0.44327348795582516
2010-10-01,-0.31829071038127976,-0.7523501761382704,0.15634386269309183
2011-01-01,-0.2211443137053283,-0.6576690612583708,0.062119842258574774
2011-04-01,-0.15938302904319515,-0.4195068441663023,0.0804199846794001
2011-07-01,-0.0803486026862882,-0.27664527712940273,0.16529529480229263
2011-10-01,-0.018671719144430166,-0.21268366879164521,0.08053687349039773
2012-01-01,0.007782675346955499,-0.21264509302863188,0.24891989363306122
2012-04-01,0.042277194775441194,-0.3395451120316757,0.16771463882899126
2012-07-01,0.03119679260420083,-0.45808207260867223,0.12734849674578919
2012-10-01,0.03939435964488227,-0.5079517550180611,0.25601852309903217
2013-01-01,0.039089387291944055,-0.6185541088333453,0.12361914582697953
2013-04-01,0.047675605809752476,-0.6881885641429886,0.05172312503440354
2013-07-01,0.06364323467649387,-0.6680865907509074,0.1212559214035384
2013-10-01,0.07663515838470857,-0.7073805233212348,0.13622528661667155
2014-01-01,0.10938617693395787,-0.743912497054414,0.06452711143775458
2014-04-01,0.12954883032715322,-0.6871409233760116,0.14374775625297623
2014-07-01,0.14620071709811397,-0.6679655794764358,0.09007085579257956
2014-10-01,0.14867260497936055,-0.6849938924635292,-0.05706565968390639
2015-01-01,0.15758458571886425,-0.6977690991968378,-0.2038045286187771
2015-04-01,0.1766851323381402,-0.6447913999752006,-0.2666509349472359
2015-07-01,0.2037645816446213,-0.7070467499972581,-0.2859413487993363
2015-10-01,0.2109027113948533,-0.6992210913630013,-0.322884479257326
2016-01-01,0.2116682620822498,-0.6454008609816378,-0.12307602258253299
2016-04-01,0.2202036950570249,-0.6780486613768776,0.0048734511368044115
2016-07-01,0.23062896111956643,-0.6599285098863951,0.08981448257052412
2016-10-01,0.27165245111520536,-0.6764001234258662,0.16186792225533786
2017-01-01,0.27789424555489006,-0.6277174568711503,0.15291143523004122
2017-04-01,0.25091883819100286,-0.7073964646064379,0.042739723660377926
2017-07-01,0.24199708110642057,-0.7245092155379164,-0.06439058609773578
2017-10-01,0.2298818720291831,-0.7171009288268237,0.04164042841054257
2018-01-01,0.2310452384428532,-0.6782863678892008,0.1757205682160805
2018-04-01,0.2509117272698566,-0.5614293483776229,0.2442981156397185
2018-07-01,0.24343592508665454,-0.6179880255449263,0.3251716707647014
2018-10-01,0.23020658191906893,-0.569482643790003,0.3123535593753282
2019-01-01,0.23216919024400626,-0.5891423400559781,0.09183989440585998
2019-04-01,0.2521131614903089,-0.6717020068053059,0.03856737530295473
2019-07-01,0.25400794866051885,-0.568404229878836,-0.013291073282312235
2019-10-01,0.23776804612141458,-0.5878337374489316,-0.09458253048231764
2020-01-01,0.24415677200149855,-0.6327742356296479,-0.00594206898797589
2020-04-01,0.21266659796866805,-0.9031621109956807,-0.3217287172600106
2020-07-01,0.13056929226750472,-0.6989904793745124,-0.06920144967654296
2020-10-01,0.06379468328880672,-0.5819001805532359,-0.020546307018132943
2021-01-01,-0.0023574606556599487,-0.4513327005159606,0.32238915335292995
2021-04-01,0.018381099055203742,0.40176323894444343,1.0910009675220174
2021-07-01,0.09372099678307533,0.5366104578142251,1.3361441782982528
2021-10-01,0.24182408857513651,0.9766667616767831,1.6288723106263696
2022-01-01,0.3962946349946741,1.421608063047098,1.7002382401661258
2022-04-01,0.5544215447780309,1.0334273601964912,1.6937680979961736
2022-07-01,0.7704996351764821,0.9359096995366825,1.6523575707827467
2022-10-01,0.9473383875602425,0.4931633198926506,1.7710749557261325
2023-01-01,1.0748799047925535,0.12547603309872787,1.658495722293915
2023-04-01,1.0845565747379016,0.05985946210361456,1.490602124005692
2023-07-01,0.9642426208044349,-0.3395179990569059,1.3136426939046295
2023-10-01,0.8304620044950498,-0.45335667758182224,0.9152929112081395
2024-01-01,0.7109705492675445,-0.6077712533800991,1.0103528217513948
2024-04-01,0.6323503773302224,-0.6820609033794901,0.8933969321435896
2024-07-01,0.5753311522278248,-0.5908898390042862,0.8549334358948565
2024-10-01,0.505455166426189,-0.5605960780938792,1.0404081959712104
2025-01-01,0.42533880927277373,-0.4476453649335315,0.8286652915175013
2025-04-01,0.37757638051595865,-0.3403172852821501,0.6980914067402196
2025-07-01,0.3232630519823284,-0.21702008731635944,0.7606013162066357
2025-10-01,0.2342486200830954,-0.19314977842821607,0.7216650112570852
