date,Imports Canada,Imports China,Imports EU,Imports Japan,Imports Mexico,Imports SA,Exports Canada,Exports China,Exports EU,Exports Japan,Exports Mexico,Exports SA,Balance Canada,Balance China,Balance EU,Balance Japan,Balance Mexico,Balance SA
2012-06-01,2.04058,2.60751,2.36711,0.9051,1.72604,1.11445,1.82574,0.675401,1.71421,0.427984,1.31312,1.11354,-0.214845,-1.93211,-0.652903,-0.477117,-0.412917,-0.000902899
2012-07-01,2.03061,2.61598,2.37886,0.912226,1.72911,1.10466,1.82276,0.675322,1.70332,0.428127,1.31799,1.10714,-0.207852,-1.94066,-0.675545,-0.484098,-0.411126,0.00247585
2012-08-01,2.02283,2.60634,2.38108,0.916125,1.72695,1.09893,1.81553,0.674183,1.69188,0.431975,1.32252,1.10809,-0.207299,-1.93216,-0.689203,-0.48415,-0.40443,0.00915898
2012-09-01,2.00841,2.60643,2.37273,0.913675,1.71998,1.08713,1.81037,0.674536,1.67445,0.4343,1.32016,1.115,-0.198034,-1.9319,-0.698283,-0.479375,-0.399815,0.0278689
2012-10-01,2.00784,2.6129,2.37105,0.912487,1.72647,1.07716,1.8112,0.678998,1.65854,0.429962,1.3333,1.11617,-0.196633,-1.9339,-0.712507,-0.482525,-0.39317,0.0390067
2012-11-01,2.01127,2.62188,2.3754,0.907687,1.72466,1.07172,1.81405,0.680519,1.64938,0.429367,1.33592,1.11889,-0.19722,-1.94136,-0.726025,-0.47832,-0.388747,0.0471762
2012-12-01,2.00091,2.62634,2.35567,0.903576,1.71293,1.06006,1.80584,0.681958,1.63752,0.431795,1.33209,1.13036,-0.195069,-1.94438,-0.718156,-0.471781,-0.380842,0.0703
2013-01-01,2.00277,2.63563,2.34222,0.898041,1.70817,1.05572,1.8072,0.686231,1.62745,0.427816,1.33362,1.13455,-0.195571,-1.9494,-0.714761,-0.470225,-0.374549,0.0788267
2013-02-01,1.9945,2.65628,2.33893,0.886275,1.69976,1.04022,1.79995,0.686333,1.60798,0.423527,1.33438,1.13938,-0.194554,-1.96994,-0.73095,-0.462749,-0.365378,0.099163
2013-03-01,1.98346,2.62313,2.32269,0.876604,1.68273,1.0167,1.79232,0.682639,1.58974,0.418942,1.32485,1.13458,-0.191141,-1.94049,-0.73295,-0.457663,-0.357887,0.117879
2013-04-01,1.98223,2.61637,2.32835,0.873487,1.68774,1.00309,1.79767,0.683659,1.57708,0.413174,1.33685,1.12347,-0.18456,-1.93271,-0.751266,-0.460313,-0.350896,0.120379
2013-05-01,1.98223,2.61941,2.3201,0.865149,1.6811,0.99887,1.79615,0.680524,1.57039,0.412634,1.33804,1.1173,-0.186076,-1.93889,-0.749714,-0.452515,-0.343061,0.118434
2013-06-01,1.9756,2.61212,2.30697,0.858377,1.67312,0.990504,1.7886,0.683216,1.56373,0.409599,1.33761,1.1177,-0.186994,-1.9289,-0.743231,-0.448778,-0.335505,0.127193
2013-07-01,1.9774,2.61002,2.30937,0.852876,1.67457,0.99412,1.78858,0.682552,1.56105,0.406033,1.34619,1.12532,-0.188818,-1.92747,-0.748319,-0.446843,-0.328376,0.131195
2013-08-01,1.97598,2.61353,2.29187,0.844623,1.6709,0.981284,1.78646,0.68496,1.55932,0.401205,1.34199,1.12737,-0.189519,-1.92857,-0.732552,-0.443418,-0.328914,0.146083
2013-09-01,1.98243,2.61877,2.29584,0.842813,1.67252,0.973041,1.78519,0.68713,1.56265,0.396646,1.34112,1.1199,-0.197233,-1.93164,-0.73319,-0.446167,-0.331394,0.146862
2013-10-01,1.98752,2.61939,2.31532,0.835314,1.66982,0.967344,1.78722,0.698716,1.56694,0.394265,1.34023,1.11383,-0.200298,-1.92068,-0.748383,-0.441048,-0.329585,0.146489
2013-11-01,1.97805,2.61333,2.30347,0.831054,1.66374,0.951437,1.78675,0.710754,1.56944,0.393804,1.33854,1.10522,-0.191301,-1.90258,-0.734026,-0.43725,-0.325204,0.153781
2013-12-01,1.97726,2.61905,2.30436,0.82405,1.66835,0.942109,1.78846,0.723974,1.55857,0.38794,1.34366,1.09664,-0.188797,-1.89508,-0.745791,-0.43611,-0.324693,0.154531
2014-01-01,1.96838,2.61704,2.30854,0.818414,1.66536,0.930286,1.77878,0.726704,1.56092,0.388633,1.34652,1.09278,-0.189598,-1.89034,-0.74762,-0.429781,-0.318839,0.162495
2014-02-01,1.96372,2.59694,2.30534,0.813869,1.66247,0.928002,1.77463,0.728121,1.5606,0.389389,1.34691,1.0823,-0.189087,-1.86882,-0.744745,-0.42448,-0.315558,0.1543
2014-03-01,1.96852,2.61425,2.31924,0.811415,1.66853,0.922958,1.77617,0.734377,1.56568,0.390886,1.3546,1.08272,-0.192356,-1.87988,-0.753558,-0.420529,-0.313934,0.159759
2014-04-01,1.9669,2.62569,2.33638,0.805386,1.66465,0.919695,1.77304,0.732571,1.57475,0.391048,1.35105,1.08322,-0.193866,-1.89311,-0.761621,-0.414338,-0.313601,0.16352
2014-05-01,1.97008,2.62579,2.35109,0.799341,1.6645,0.906949,1.77215,0.732771,1.57957,0.387751,1.3571,1.08469,-0.19793,-1.89302,-0.771528,-0.411591,-0.307407,0.177745
2014-06-01,1.98037,2.63741,2.37576,0.79651,1.67098,0.900421,1.77823,0.730615,1.58435,0.386123,1.36452,1.08086,-0.202143,-1.90679,-0.791414,-0.410387,-0.306468,0.180443
2014-07-01,1.99057,2.63589,2.37932,0.790852,1.67467,0.889825,1.78651,0.73105,1.59245,0.386328,1.36643,1.07226,-0.204069,-1.90484,-0.786871,-0.404524,-0.308241,0.18244
2014-08-01,1.99017,2.63074,2.38995,0.782478,1.67295,0.882431,1.78557,0.729704,1.59546,0.388459,1.36827,1.06803,-0.204596,-1.90103,-0.794492,-0.394019,-0.304684,0.185595
2014-09-01,1.99728,2.64856,2.39572,0.777651,1.67609,0.876671,1.78952,0.725496,1.58489,0.386277,1.37445,1.06334,-0.20776,-1.92307,-0.810825,-0.391374,-0.301642,0.186671
2014-10-01,1.99577,2.65837,2.38537,0.775305,1.68254,0.871825,1.79044,0.719514,1.58211,0.385471,1.37651,1.06092,-0.205332,-1.93886,-0.803261,-0.389834,-0.306027,0.189095
2014-11-01,1.98675,2.66226,2.38358,0.767361,1.68018,0.859903,1.78269,0.711744,1.57221,0.379587,1.37388,1.05887,-0.204055,-1.95051,-0.81137,-0.387774,-0.3063,0.198962
2014-12-01,1.99045,2.66966,2.39689,0.766489,1.68525,0.856245,1.78262,0.704674,1.57438,0.381191,1.37341,1.04766,-0.207824,-1.96498,-0.822506,-0.385299,-0.311844,0.191417
2015-01-01,1.97264,2.66115,2.39685,0.764214,1.68048,0.841949,1.77556,0.697539,1.57201,0.377479,1.36826,1.03066,-0.197077,-1.96362,-0.824833,-0.386735,-0.312221,0.188716
2015-02-01,1.94911,2.65579,2.39896,0.754304,1.67549,0.822283,1.75981,0.689218,1.57301,0.374792,1.36125,1.02063,-0.189299,-1.96657,-0.82595,-0.379512,-0.314239,0.198344
2015-03-01,1.91708,2.69973,2.39063,0.755854,1.67267,0.807161,1.7436,0.680515,1.56409,0.371573,1.35501,1.0026,-0.173481,-2.01921,-0.826542,-0.384281,-0.317657,0.195437
2015-04-01,1.88426,2.68739,2.38032,0.760792,1.66688,0.78653,1.72468,0.679262,1.55895,0.371797,1.35057,0.986423,-0.159587,-2.00813,-0.82137,-0.388995,-0.316313,0.199893
2015-05-01,1.84413,2.68242,2.36725,0.758434,1.65532,0.765677,1.70381,0.674114,1.54851,0.370244,1.33792,0.973414,-0.140322,-2.00831,-0.818747,-0.38819,-0.317396,0.207738
2015-06-01,1.82197,2.68323,2.36724,0.751458,1.65941,0.751645,1.68217,0.673322,1.53364,0.366542,1.33525,0.958177,-0.139802,-2.00991,-0.833597,-0.384916,-0.324158,0.206532
2015-07-01,1.79065,2.67943,2.3601,0.745815,1.65119,0.733074,1.65801,0.672305,1.51878,0.364218,1.33268,0.939132,-0.132639,-2.00712,-0.841325,-0.381597,-0.318506,0.206058
2015-08-01,1.76165,2.69376,2.35352,0.740481,1.64536,0.71202,1.63407,0.667838,1.50036,0.358308,1.32391,0.917686,-0.127582,-2.02592,-0.853163,-0.382174,-0.321446,0.205665
2015-09-01,1.72632,2.68979,2.35045,0.733222,1.64248,0.690204,1.60861,0.666585,1.50061,0.353112,1.31743,0.897679,-0.117707,-2.0232,-0.849848,-0.38011,-0.325056,0.207474
2015-10-01,1.68298,2.67707,2.34985,0.724687,1.63875,0.66697,1.57932,0.657849,1.49893,0.3499,1.30784,0.876525,-0.103665,-2.01923,-0.850918,-0.374786,-0.33091,0.209554
2015-11-01,1.656,2.66707,2.35158,0.722815,1.63282,0.653976,1.55855,0.647839,1.49537,0.348329,1.30018,0.855187,-0.0974502,-2.01923,-0.856213,-0.374485,-0.332638,0.201211
2015-12-01,1.62346,2.64747,2.34398,0.720193,1.62416,0.635043,1.53881,0.634873,1.48981,0.341824,1.29557,0.835983,-0.0846504,-2.0126,-0.854175,-0.378369,-0.328594,0.20094
2016-01-01,1.6002,2.63341,2.32308,0.711307,1.62086,0.616076,1.52012,0.626584,1.47672,0.338638,1.28661,0.822289,-0.0800757,-2.00683,-0.846357,-0.37267,-0.334249,0.206213
2016-02-01,1.58876,2.65219,2.32124,0.714843,1.61957,0.607761,1.51165,0.621532,1.47563,0.337286,1.28363,0.808232,-0.0771096,-2.03066,-0.845615,-0.377557,-0.335938,0.200471
2016-03-01,1.57129,2.58499,2.31917,0.708724,1.61095,0.595664,1.49622,0.614998,1.47471,0.334754,1.2777,0.796844,-0.0750663,-1.96999,-0.844463,-0.37397,-0.33325,0.201179
2016-04-01,1.55426,2.56231,2.30218,0.696777,1.60918,0.584008,1.48721,0.610479,1.46858,0.329169,1.27137,0.785198,-0.0670443,-1.95183,-0.833603,-0.367608,-0.337813,0.201191
2016-05-01,1.54432,2.54869,2.29344,0.69111,1.60748,0.578659,1.47499,0.608133,1.45839,0.327452,1.26502,0.770221,-0.0693254,-1.94056,-0.835052,-0.363658,-0.342455,0.191563
2016-06-01,1.52442,2.52796,2.2842,0.692291,1.59293,0.572994,1.46917,0.602782,1.46044,0.326504,1.2568,0.758925,-0.0552483,-1.92518,-0.823758,-0.365787,-0.336136,0.185931
2016-07-01,1.50454,2.51323,2.26195,0.692533,1.57965,0.563966,1.45554,0.599529,1.45668,0.325305,1.23908,0.751285,-0.0489954,-1.9137,-0.805268,-0.367227,-0.340572,0.187319
2016-08-01,1.49812,2.50297,2.26181,0.695773,1.5809,0.567744,1.45376,0.599281,1.45764,0.324779,1.23883,0.742518,-0.0443621,-1.90369,-0.804165,-0.370994,-0.342067,0.174774
2016-09-01,1.48654,2.47756,2.25026,0.696919,1.57629,0.568675,1.44856,0.59851,1.4566,0.329201,1.23702,0.736228,-0.03798,-1.87905,-0.793654,-0.367718,-0.339272,0.167552
2016-10-01,1.48388,2.46877,2.23483,0.69988,1.56541,0.567333,1.43838,0.60389,1.44611,0.33154,1.22849,0.728208,-0.045496,-1.86488,-0.788724,-0.368339,-0.336916,0.160874
2016-11-01,1.48792,2.46601,2.22847,0.701399,1.56822,0.570494,1.43061,0.60998,1.43556,0.333505,1.22873,0.727433,-0.0573138,-1.85603,-0.792906,-0.367893,-0.339492,0.156938
2016-12-01,1.48114,2.46619,2.22039,0.703988,1.5653,0.574099,1.42255,0.616493,1.4381,0.337311,1.22786,0.724866,-0.0585873,-1.8497,-0.782284,-0.366677,-0.337442,0.150767
2017-01-01,1.48791,2.48106,2.2316,0.706666,1.56649,0.582953,1.42466,0.623901,1.43822,0.338041,1.23267,0.730552,-0.0632482,-1.85715,-0.793383,-0.368625,-0.333823,0.147599
2017-02-01,1.4915,2.45576,2.22441,0.702096,1.56514,0.588528,1.42139,0.630709,1.43545,0.338592,1.22928,0.733506,-0.0701083,-1.82505,-0.788967,-0.363503,-0.335861,0.144979
2017-03-01,1.50144,2.47059,2.21346,0.704706,1.577,0.595157,1.42591,0.632813,1.43735,0.339742,1.23441,0.735928,-0.0755251,-1.83777,-0.776111,-0.364964,-0.342588,0.14077
2017-04-01,1.50671,2.48632,2.20849,0.70421,1.57201,0.599245,1.41821,0.636677,1.43208,0.345281,1.22813,0.739399,-0.0884982,-1.84964,-0.776408,-0.358929,-0.343881,0.140154
2017-05-01,1.519,2.50058,2.20649,0.707607,1.57887,0.604705,1.42329,0.64165,1.43646,0.343745,1.22899,0.741797,-0.0957176,-1.85893,-0.770022,-0.363861,-0.349877,0.137092
2017-06-01,1.52287,2.51211,2.19702,0.70637,1.58613,0.604097,1.42358,0.644182,1.43079,0.34481,1.23528,0.742703,-0.0992971,-1.86793,-0.766233,-0.36156,-0.350849,0.138606
2017-07-01,1.52412,2.52541,2.19546,0.704999,1.58914,0.604768,1.4237,0.646378,1.42627,0.346651,1.23908,0.748276,-0.100422,-1.87903,-0.769185,-0.358348,-0.350062,0.143508
2017-08-01,1.52258,2.53023,2.18827,0.705422,1.59097,0.60203,1.42549,0.651755,1.42951,0.345201,1.23935,0.751217,-0.0970877,-1.87848,-0.758757,-0.36022,-0.351622,0.149187
2017-09-01,1.51971,2.53902,2.19201,0.705208,1.58864,0.597971,1.42817,0.656626,1.43014,0.345728,1.2374,0.750008,-0.0915482,-1.8824,-0.761875,-0.35948,-0.351234,0.152036
2017-10-01,1.52349,2.55212,2.20139,0.704331,1.59425,0.597816,1.42988,0.656102,1.43846,0.343486,1.2428,0.759517,-0.0936111,-1.89602,-0.762927,-0.360845,-0.351455,0.161701
2017-11-01,1.52647,2.57058,2.20716,0.702516,1.59903,0.599979,1.44223,0.65802,1.44703,0.344023,1.24921,0.764691,-0.0842433,-1.91256,-0.760136,-0.358494,-0.349822,0.164713
2017-12-01,1.53107,2.5862,2.2263,0.698359,1.6007,0.593464,1.44766,0.665522,1.45031,0.346096,1.24716,0.770056,-0.0834049,-1.92067,-0.77599,-0.352263,-0.353542,0.176591
2018-01-01,1.53383,2.59757,2.23864,0.699406,1.6059,0.596283,1.45044,0.662512,1.45548,0.348163,1.25104,0.767539,-0.0833916,-1.93506,-0.783162,-0.351243,-0.354867,0.171256
2018-02-01,1.53036,2.61775,2.25218,0.701174,1.60901,0.593781,1.45706,0.659685,1.45962,0.347208,1.25652,0.769059,-0.073293,-1.95806,-0.792557,-0.353966,-0.352491,0.175278
2018-03-01,1.52843,2.62697,2.26689,0.697169,1.61117,0.591191,1.46208,0.671594,1.47445,0.349176,1.25562,0.770214,-0.0663563,-1.95537,-0.79244,-0.347993,-0.355555,0.179024
2018-04-01,1.53349,2.61903,2.28686,0.698352,1.61836,0.590443,1.47086,0.672091,1.48763,0.347027,1.26803,0.774561,-0.0626254,-1.94694,-0.799227,-0.351325,-0.350328,0.184118
2018-05-01,1.53577,2.61745,2.29877,0.698573,1.62175,0.589584,1.47483,0.671568,1.50199,0.350349,1.27784,0.780361,-0.0609369,-1.94588,-0.796774,-0.348224,-0.343915,0.190777
2018-06-01,1.53919,2.61633,2.30666,0.696935,1.625,0.58644,1.4737,0.674051,1.51728,0.352773,1.27596,0.782358,-0.0654919,-1.94228,-0.789379,-0.344162,-0.34904,0.195918
2018-07-01,1.55201,2.62121,2.32919,0.695695,1.6347,0.589092,1.47622,0.671883,1.52233,0.354373,1.28522,0.78189,-0.0757934,-1.94933,-0.806854,-0.341322,-0.349478,0.192798
2018-08-01,1.55995,2.61909,2.34509,0.694228,1.64674,0.589706,1.47475,0.661152,1.52644,0.357265,1.28762,0.785565,-0.0852019,-1.95794,-0.818646,-0.336963,-0.359122,0.195859
2018-09-01,1.56314,2.62951,2.34424,0.688536,1.65527,0.590484,1.47031,0.65244,1.53315,0.358124,1.28912,0.789726,-0.0928213,-1.97707,-0.811085,-0.330412,-0.366142,0.199241
2018-10-01,1.56831,2.63777,2.36406,0.689328,1.6633,0.596768,1.47515,0.631221,1.53841,0.361259,1.29654,0.793849,-0.093161,-2.00655,-0.825653,-0.32807,-0.366769,0.197081
2018-11-01,1.55976,2.61895,2.37235,0.691828,1.66652,0.591524,1.46624,0.608009,1.54848,0.364324,1.29742,0.796137,-0.0935169,-2.01094,-0.82387,-0.327504,-0.369098,0.204612
2018-12-01,1.54775,2.61629,2.3655,0.690995,1.66972,0.593679,1.4562,0.584368,1.54734,0.365172,1.29217,0.795347,-0.0915462,-2.03192,-0.818169,-0.325823,-0.377555,0.201668
2019-01-01,1.52872,2.58614,2.36939,0.68992,1.67258,0.589128,1.45142,0.568792,1.56309,0.367364,1.29046,0.798484,-0.0772956,-2.01734,-0.806303,-0.322556,-0.382111,0.209357
2019-02-01,1.518,2.54904,2.36552,0.690643,1.67533,0.584891,1.44433,0.558918,1.57515,0.36631,1.28572,0.794921,-0.0736707,-1.99013,-0.790368,-0.324333,-0.389607,0.21003
2019-03-01,1.5161,2.50643,2.37241,0.68953,1.6766,0.577161,1.43586,0.547163,1.57314,0.364825,1.28073,0.794713,-0.0802372,-1.95926,-0.799274,-0.324706,-0.395877,0.217552
2019-04-01,1.51223,2.48059,2.38306,0.691749,1.68247,0.574281,1.42891,0.532914,1.57047,0.362664,1.27564,0.791441,-0.0833273,-1.94768,-0.812587,-0.329084,-0.406836,0.21716
2019-05-01,1.51232,2.44948,2.39676,0.691232,1.68997,0.568397,1.41998,0.52486,1.56685,0.364001,1.26982,0.786931,-0.0923381,-1.92462,-0.82991,-0.327231,-0.420148,0.218534
2019-06-01,1.50552,2.41395,2.39572,0.690848,1.68851,0.562424,1.4084,0.515119,1.55873,0.361583,1.25848,0.78597,-0.0971207,-1.89883,-0.836992,-0.329265,-0.430032,0.223546
2019-07-01,1.5001,2.37841,2.40782,0.693375,1.6921,0.55774,1.40251,0.506494,1.56262,0.361335,1.25107,0.780817,-0.0975917,-1.87191,-0.845207,-0.33204,-0.441038,0.223077
2019-08-01,1.4886,2.33774,2.40898,0.691455,1.68621,0.544992,1.39621,0.505368,1.56828,0.35928,1.24389,0.775528,-0.0923945,-1.83237,-0.840694,-0.332175,-0.442317,0.230536
2019-09-01,1.48584,2.28182,2.41863,0.691412,1.68148,0.535563,1.38986,0.498224,1.56633,0.355005,1.23456,0.771303,-0.0959873,-1.7836,-0.852301,-0.336407,-0.446922,0.23574
2019-10-01,1.48256,2.21562,2.41544,0.683201,1.67192,0.522348,1.38032,0.494802,1.57105,0.353408,1.21835,0.763232,-0.102239,-1.72082,-0.844396,-0.329794,-0.453566,0.240883
2019-11-01,1.47507,2.15953,2.40278,0.675347,1.66362,0.513909,1.37007,0.499703,1.57216,0.348446,1.20368,0.757869,-0.105,-1.65982,-0.830622,-0.326901,-0.459946,0.24396
2019-12-01,1.48489,2.09323,2.40031,0.669254,1.65969,0.507321,1.36479,0.496292,1.57198,0.347138,1.19633,0.753681,-0.120103,-1.59694,-0.828338,-0.322117,-0.463367,0.24636
2020-01-01,1.48878,2.0472,2.37208,0.661939,1.65697,0.49859,1.35977,0.494816,1.53763,0.341864,1.18684,0.751972,-0.129012,-1.55238,-0.834449,-0.320075,-0.470133,0.253382
2020-02-01,1.49144,1.99276,2.34207,0.656455,1.65864,0.492406,1.35618,0.487531,1.50634,0.343978,1.17892,0.754352,-0.13526,-1.50523,-0.83573,-0.312477,-0.479727,0.261946
2020-03-01,1.47637,1.935,2.32069,0.650751,1.64888,0.4871,1.33995,0.474131,1.47105,0.343438,1.16685,0.746397,-0.136416,-1.46087,-0.849636,-0.307314,-0.482031,0.259298
2020-04-01,1.42217,1.91798,2.25851,0.63642,1.58242,0.470188,1.29125,0.477627,1.41856,0.342731,1.12117,0.723254,-0.130921,-1.44035,-0.839946,-0.293689,-0.461247,0.253066
2020-05-01,1.36439,1.91097,2.18042,0.616868,1.50797,0.453526,1.24253,0.481918,1.3635,0.33551,1.06762,0.696742,-0.121856,-1.42906,-0.816921,-0.281358,-0.440355,0.243216
2020-06-01,1.33787,1.91492,2.14083,0.595753,1.49533,0.44733,1.22748,0.484949,1.31946,0.331047,1.05056,0.675482,-0.110383,-1.42997,-0.821364,-0.264706,-0.444776,0.228153
2020-07-01,1.32217,1.91852,2.09296,0.576418,1.49592,0.435959,1.22206,0.488592,1.29037,0.32388,1.0379,0.66318,-0.100107,-1.42993,-0.802599,-0.252538,-0.458021,0.227221
2020-08-01,1.31117,1.92051,2.05576,0.564754,1.49253,0.432106,1.21321,0.496815,1.24931,0.320186,1.01729,0.647135,-0.097956,-1.4237,-0.806454,-0.244568,-0.475247,0.215028
2020-09-01,1.30066,1.92593,2.0282,0.560657,1.49502,0.430014,1.20905,0.510423,1.2119,0.315444,1.00833,0.633209,-0.0916131,-1.41551,-0.816299,-0.245212,-0.486692,0.203195
2020-10-01,1.2832,1.94838,1.98198,0.559046,1.50345,0.429152,1.20134,0.53821,1.16738,0.31002,0.999797,0.620981,-0.0818593,-1.41017,-0.814601,-0.249027,-0.503652,0.191829
2020-11-01,1.2772,1.98758,1.96009,0.559965,1.50643,0.426077,1.19673,0.557247,1.12597,0.30537,0.992979,0.607476,-0.0804726,-1.43033,-0.834119,-0.254595,-0.513447,0.181399
2020-12-01,1.26402,2.02481,1.94468,0.559423,1.51423,0.425005,1.19936,0.58318,1.09001,0.299733,0.994796,0.603099,-0.0646614,-1.44163,-0.854673,-0.25969,-0.519435,0.178094
2021-01-01,1.25934,2.04908,1.9441,0.558218,1.51542,0.419445,1.19265,0.609609,1.0784,0.301537,0.987275,0.595884,-0.0666944,-1.43947,-0.865698,-0.256681,-0.528142,0.176439
2021-02-01,1.26015,2.09614,1.95319,0.550096,1.50354,0.420278,1.18531,0.61939,1.06368,0.296966,0.994563,0.586859,-0.0748408,-1.47675,-0.88951,-0.25313,-0.508973,0.166581
2021-03-01,1.27758,2.18286,1.94264,0.548023,1.51407,0.426164,1.20253,0.639821,1.0537,0.294362,1.00752,0.58834,-0.0750554,-1.54304,-0.88894,-0.253661,-0.506551,0.162176
2021-04-01,1.32674,2.1986,1.9696,0.556205,1.57855,0.441974,1.24324,0.650655,1.07696,0.296396,1.04673,0.605578,-0.0835053,-1.54794,-0.892637,-0.25981,-0.531828,0.163604
2021-05-01,1.37378,2.18656,2.0081,0.569222,1.63702,0.455805,1.27996,0.65653,1.09842,0.300483,1.09331,0.629401,-0.0938157,-1.53003,-0.909677,-0.26874,-0.543714,0.173596
2021-06-01,1.40928,2.16932,2.03983,0.582935,1.64772,0.464682,1.29342,0.661059,1.11505,0.304173,1.11692,0.648855,-0.115859,-1.50826,-0.924778,-0.278762,-0.530806,0.184173
2021-07-01,1.42654,2.14378,2.05327,0.59404,1.64203,0.473131,1.29909,0.665405,1.11551,0.3056,1.12757,0.665245,-0.127446,-1.47838,-0.937762,-0.28844,-0.514469,0.192113
2021-08-01,1.44429,2.13284,2.06792,0.600013,1.63648,0.481526,1.29949,0.660079,1.12231,0.30697,1.14826,0.68517,-0.144798,-1.47277,-0.945614,-0.293043,-0.48822,0.203644
2021-09-01,1.45562,2.1429,2.07515,0.597607,1.63182,0.492475,1.2946,0.65248,1.12766,0.309356,1.15668,0.701933,-0.161019,-1.49042,-0.947489,-0.288251,-0.475144,0.209458
2021-10-01,1.47201,2.13806,2.08135,0.58887,1.62338,0.499772,1.29981,0.654772,1.14068,0.313457,1.16375,0.719837,-0.172203,-1.48329,-0.94067,-0.275413,-0.459623,0.220065
2021-11-01,1.50031,2.13352,2.09535,0.579207,1.62838,0.509444,1.31029,0.655915,1.14843,0.317413,1.17246,0.733988,-0.190013,-1.47761,-0.946923,-0.261794,-0.45592,0.224544
2021-12-01,1.52042,2.14587,2.08668,0.573653,1.62806,0.514626,1.31755,0.644466,1.1587,0.318021,1.17963,0.74481,-0.202867,-1.50141,-0.927982,-0.255633,-0.448433,0.230185
2022-01-01,1.53511,2.16294,2.07891,0.575242,1.63038,0.527661,1.31896,0.631627,1.16743,0.315363,1.18658,0.754075,-0.216152,-1.53132,-0.911486,-0.259879,-0.443798,0.226414
2022-02-01,1.54531,2.17863,2.07013,0.578256,1.63766,0.53133,1.32047,0.635668,1.18117,0.318563,1.18534,0.764191,-0.224837,-1.54296,-0.888959,-0.259693,-0.452325,0.232861
2022-03-01,1.574,2.18975,2.0829,0.580846,1.65088,0.538451,1.32748,0.633373,1.20882,0.319488,1.1967,0.782532,-0.246526,-1.55638,-0.874085,-0.261358,-0.454178,0.244081
2022-04-01,1.60388,2.18872,2.09019,0.574814,1.6634,0.543978,1.33969,0.625484,1.23052,0.316906,1.20788,0.806241,-0.264193,-1.56323,-0.859677,-0.257907,-0.455513,0.262263
2022-05-01,1.63687,2.19181,2.10945,0.574517,1.68333,0.551519,1.34957,0.619791,1.25264,0.316844,1.22427,0.826666,-0.287298,-1.57202,-0.85681,-0.257674,-0.459064,0.275147
2022-06-01,1.65915,2.20901,2.11404,0.570089,1.69515,0.561569,1.36417,0.612438,1.26984,0.315731,1.23593,0.850103,-0.294985,-1.59657,-0.844201,-0.254358,-0.459218,0.288534
2022-07-01,1.67822,2.21638,2.10249,0.564905,1.70502,0.568763,1.36879,0.610124,1.29029,0.31582,1.24053,0.868551,-0.309424,-1.60625,-0.812199,-0.249085,-0.464495,0.299789
2022-08-01,1.69669,2.22864,2.09806,0.560483,1.72265,0.57547,1.3832,0.611677,1.30887,0.318238,1.25399,0.876023,-0.313487,-1.61697,-0.78919,-0.242245,-0.468661,0.300553
2022-09-01,1.70717,2.21898,2.09874,0.560238,1.73837,0.576532,1.39558,0.610083,1.3284,0.318479,1.26445,0.882642,-0.311585,-1.60889,-0.770342,-0.241758,-0.473927,0.306111
2022-10-01,1.70689,2.19037,2.12361,0.565689,1.74928,0.576345,1.39629,0.601886,1.33423,0.31529,1.26977,0.881039,-0.310592,-1.58848,-0.789379,-0.2504,-0.479509,0.304694
2022-11-01,1.6952,2.13155,2.12448,0.567562,1.74587,0.575929,1.39444,0.597478,1.34468,0.311887,1.26792,0.882474,-0.300759,-1.53407,-0.779797,-0.255676,-0.47795,0.306545
2022-12-01,1.68942,2.07121,2.13617,0.571623,1.7458,0.576102,1.38688,0.59474,1.35578,0.309565,1.26302,0.878697,-0.302545,-1.47647,-0.780395,-0.262058,-0.482779,0.302595
2023-01-01,1.69149,2.02176,2.15685,0.564156,1.74854,0.573369,1.38855,0.597069,1.37061,0.307505,1.2682,0.873741,-0.302939,-1.42469,-0.786238,-0.256652,-0.480345,0.300372
2023-02-01,1.68309,1.96442,2.16324,0.560957,1.74906,0.573651,1.38529,0.59399,1.37329,0.30414,1.2651,0.868192,-0.297794,-1.37043,-0.789951,-0.256817,-0.48396,0.294541
2023-03-01,1.65892,1.8897,2.15945,0.553278,1.74821,0.571098,1.37387,0.59125,1.37449,0.299886,1.25981,0.858653,-0.28505,-1.29845,-0.784967,-0.253391,-0.488396,0.287555
2023-04-01,1.63357,1.846,2.14692,0.552539,1.73554,0.564767,1.35883,0.59428,1.36602,0.296494,1.24251,0.837457,-0.274734,-1.25172,-0.780903,-0.256045,-0.493025,0.27269
2023-05-01,1.60986,1.80625,2.13316,0.544686,1.73199,0.560393,1.35199,0.585019,1.35866,0.292178,1.22795,0.816671,-0.257868,-1.22123,-0.774494,-0.252508,-0.504049,0.256278
2023-06-01,1.57868,1.74404,2.12522,0.543186,1.72946,0.552135,1.33881,0.576391,1.35369,0.288091,1.21306,0.792586,-0.239871,-1.16765,-0.771529,-0.255095,-0.516397,0.240452
2023-07-01,1.5524,1.69614,2.13656,0.542213,1.72424,0.543634,1.32794,0.567409,1.34982,0.285477,1.20239,0.768977,-0.224458,-1.12873,-0.786739,-0.256736,-0.521846,0.225343
2023-08-01,1.5343,1.6372,2.14251,0.538635,1.72141,0.535924,1.31715,0.556805,1.34692,0.280478,1.19186,0.754719,-0.217149,-1.08039,-0.795588,-0.258157,-0.529552,0.218795
