date,NSDQ,MA
2020-08-20,11264.950195,8962.974148173913
2020-08-21,11311.799805,8975.984384711464
2020-08-24,11379.719727,8989.376991786561
2020-08-25,11466.469727,9004.059599324111
2020-08-26,11665.05957,9019.124102628459
2020-08-27,11625.339844,9034.137500450594
2020-08-28,11695.629883,9049.31042535178
2020-08-31,11775.459961,9064.338369320158
2020-09-01,11939.669922,9080.056907023716
2020-09-02,12056.44043,9096.587659094861
2020-09-03,11458.099609,9110.347420857708
2020-09-04,11313.129883,9122.981016924901
2020-09-08,10847.69043,9133.829319715414
2020-09-09,11141.55957,9145.900938802371
2020-09-10,10919.589844,9157.10817077075
2020-09-11,10853.549805,9167.71635112253
2020-09-14,11056.650391,9179.029318173913
2020-09-15,11190.320313,9190.940821541502
2020-09-16,11050.469727,9202.391136513836
2020-09-17,10910.280273,9213.15896360079
2020-09-18,10793.280273,9223.498450304349
2020-09-21,10778.799805,9233.759003355732
2020-09-22,10963.639648,9245.007895553359
2020-09-23,10632.990234,9254.970465802373
2020-09-24,10672.269531,9265.55797429249
2020-09-25,10913.55957,9276.768170683796
2020-09-28,11117.530273,9288.96923833992
2020-09-29,11085.25,9301.402519434783
2020-09-30,11167.509766,9313.924930193676
2020-10-01,11326.509766,9327.434138059289
2020-10-02,11075.019531,9340.437179683795
2020-10-05,11332.490234,9354.11397995257
2020-10-06,11154.599609,9366.652040798417
2020-10-07,11364.599609,9380.123620126482
2020-10-08,11420.980469,9394.341804648222
2020-10-09,11579.94043,9408.872240205534
2020-10-12,11876.259766,9424.38797135573
2020-10-13,11863.900391,9439.434850217393
2020-10-14,11768.730469,9454.138725976285
2020-10-15,11713.870117,9468.230268094861
2020-10-16,11671.55957,9482.251530521738
2020-10-19,11478.879883,9495.382083031622
2020-10-20,11516.490234,9508.927340719367
2020-10-21,11484.69043,9522.056590505928
2020-10-22,11506.009766,9535.502084422926
2020-10-23,11548.280273,9549.053429221343
2020-10-26,11358.94043,9561.59548702767
2020-10-27,11431.349609,9574.197184624505
2020-10-28,11004.870117,9584.78564266008
2020-10-29,11185.589844,9596.282639636363
2020-10-30,10911.589844,9606.58939605929
2020-11-02,10957.610352,9617.123981039525
2020-11-03,11160.570313,9628.089079545454
2020-11-04,11590.780273,9640.56963321344
2020-11-05,11890.929688,9654.230700407115
2020-11-06,11895.230469,9668.003825252965
2020-11-09,11713.780273,9680.965330162056
2020-11-10,11553.860352,9693.133515071146
2020-11-11,11786.429688,9706.264540426877
2020-11-12,11709.589844,9719.005647146247
2020-11-13,11829.290039,9732.23564884585
2020-11-16,11924.129883,9745.852685810276
2020-11-17,11899.339844,9759.127427968378
2020-11-18,11801.599609,9771.979835790515
2020-11-19,11904.709961,9785.15789826087
2020-11-20,11854.969727,9798.312994142292
2020-11-23,11880.629883,9811.650622292489
2020-11-24,12036.790039,9825.551452948615
2020-11-25,12094.400391,9839.234892304346
2020-11-27,12205.849609,9853.29781689328
2020-11-30,12198.740234,9867.10635660079
2020-12-01,12355.110352,9881.689916383399
2020-12-02,12349.370117,9896.636081928855
2020-12-03,12377.179688,9911.879323193674
2020-12-04,12464.230469,9927.284700849803
2020-12-07,12519.950195,9942.894384644269
2020-12-08,12582.769531,9958.413116889327
2020-12-09,12338.950195,9973.105291264821
2020-12-10,12405.80957,9988.084065501977
2020-12-11,12377.870117,10002.802722861661
2020-12-14,12440.040039,10017.51703007905
2020-12-15,12595.05957,10032.774657300395
2020-12-16,12658.19043,10047.968174932807
2020-12-17,12764.75,10063.54679014229
2020-12-18,12755.639648,10079.072084268775
2020-12-21,12742.519531,10094.31042341502
2020-12-22,12807.919922,10109.658091245059
2020-12-23,12771.110352,10124.778486347826
2020-12-24,12804.730469,10140.003192221344
2020-12-28,12899.419922,10155.327422553359
2020-12-29,12850.219727,10170.519515873519
2020-12-30,12870.0,10186.029435897233
2020-12-31,12888.280273,10201.50643456917
2021-01-04,12698.450195,10215.760425735178
2021-01-05,12818.959961,10230.773036130433
2021-01-06,12740.790039,10245.276278470355
2021-01-07,13067.480469,10261.082208869564
2021-01-08,13201.980469,10277.179996359684
2021-01-11,13036.429688,10292.330193988144
2021-01-12,13072.429688,10307.719796106718
2021-01-13,13128.950195,10322.957031312253
2021-01-14,13112.639648,10338.219124474308
2021-01-15,12998.5,10353.000941885375
2021-01-19,13197.179688,10368.179004355732
2021-01-20,13457.25,10384.259279335967
2021-01-21,13530.910156,10400.702364656128
2021-01-22,13543.05957,10417.1422462332
2021-01-25,13635.990234,10433.875486411067
2021-01-26,13626.05957,10450.915602671936
2021-01-27,13270.599609,10467.244812312254
2021-01-28,13337.160156,10483.321810209487
2021-01-29,13070.69043,10498.323906154152
2021-02-01,13403.389648,10514.547068051383
2021-02-02,13612.780273,10532.182798656127
2021-02-03,13610.540039,10549.325643114624
2021-02-04,13777.740234,10566.360309150197
2021-02-05,13856.299805,10583.544578387351
2021-02-08,13987.639648,10600.997105094862
2021-02-09,14007.700195,10618.733035644269
2021-02-10,13972.530273,10635.903551948615
2021-02-11,14025.769531,10653.242797407114
2021-02-12,14095.469727,10670.513586996049
2021-02-16,14047.5,10687.650070288537
2021-02-17,13965.490234,10704.386475608697
2021-02-18,13865.360352,10720.720942478261
2021-02-19,13874.459961,10736.757623399208
2021-02-22,13533.049805,10751.706556513836
2021-02-23,13465.200195,10767.076557901186
2021-02-24,13597.969727,10784.375725703558
2021-02-25,13119.429688,10800.793983948617
2021-02-26,13192.349609,10817.44050306324
2021-03-01,13588.830078,10837.291687288536
2021-03-02,13358.790039,10856.230105952569
2021-03-03,12997.75,10872.22054104348
2021-03-04,12723.469727,10888.186469434782
2021-03-05,12920.150391,10903.609633652175
2021-03-08,12609.160156,10918.90833053755
2021-03-09,13073.820313,10936.68777795257
2021-03-10,13068.830078,10956.91761946245
2021-03-11,13398.669922,10976.895563818181
2021-03-12,13319.860352,10998.112206296442
2021-03-15,13459.709961,11022.84702904743
2021-03-16,13471.570313,11044.968335094862
2021-03-17,13525.200195,11071.136755454545
2021-03-18,13116.169922,11093.988099869564
2021-03-19,13215.240234,11118.59442552174
2021-03-22,13377.540039,11143.206915486166
2021-03-23,13227.700195,11168.298536731227
2021-03-24,12961.889648,11192.414029719366
2021-03-25,12977.679688,11214.389602150197
2021-03-26,13138.730469,11237.1343873834
2021-03-29,13059.650391,11257.933242529643
2021-03-30,13045.389648,11279.842372035575
2021-03-31,13246.870117,11301.473677233202
2021-04-01,13480.110352,11324.319567565217
2021-04-05,13705.589844,11349.398657549407
2021-04-06,13698.379883,11373.948340648221
2021-04-07,13688.839844,11398.91181798419
2021-04-08,13829.30957,11422.295491249011
2021-04-09,13900.19043,11446.062015612648
2021-04-12,13850.0,11468.825257106719
2021-04-13,13996.099609,11491.918219679843
2021-04-14,13857.839844,11514.311183798418
2021-04-15,14038.759766,11536.141300525693
2021-04-16,14052.339844,11558.509522486167
2021-04-19,13914.769531,11579.783867067194
2021-04-20,13786.269531,11600.084775695652
2021-04-21,13950.219727,11621.387104778656
2021-04-22,13818.410156,11643.344336743083
2021-04-23,14016.80957,11665.168169498023
2021-04-26,14138.780273,11687.476589549407
2021-04-27,14090.219727,11709.040621944663
2021-04-28,14051.030273,11730.071729126483
2021-04-29,14082.549805,11751.711331245058
2021-04-30,13962.679688,11771.663780758894
2021-05-03,13895.120117,11791.448643652173
2021-05-04,13633.5,11811.324334581028
2021-05-05,13582.419922,11830.580105177865
2021-05-06,13632.839844,11849.646191055335
2021-05-07,13752.240234,11869.005284280633
2021-05-10,13401.860352,11886.484336438736
2021-05-11,13389.429688,11903.354333968378
2021-05-12,13031.679688,11918.529590268774
2021-05-13,13124.990234,11934.823821213438
2021-05-14,13429.980469,11952.874455786563
2021-05-17,13379.049805,11970.405404711462
2021-05-18,13303.639648,11987.358290395256
2021-05-19,13299.740234,12003.425128956522
2021-05-20,13535.740234,12020.621336960476
2021-05-21,13470.990234,12036.807937596837
2021-05-24,13661.169922,12054.105526683796
2021-05-25,13657.169922,12071.230349126481
2021-05-26,13738.0,12088.612879849803
2021-05-27,13736.280273,12105.703472422925
2021-05-28,13748.740234,12123.014737245057
2021-06-01,13736.480469,12139.79975839921
2021-06-02,13756.330078,12156.417466988143
2021-06-03,13614.509766,12172.251972454545
2021-06-04,13814.490234,12188.58232849407
2021-06-07,13881.719727,12205.44363346245
2021-06-08,13924.910156,12221.691973691699
2021-06-09,13911.75,12237.450866972333
2021-06-10,14020.330078,12253.524306015812
2021-06-11,14069.419922,12269.528536501975
2021-06-14,14174.139648,12288.032130094862
2021-06-15,14072.860352,12305.75565097233
2021-06-16,14039.679688,12322.805691118576
2021-06-17,14161.349609,12339.665293853755
2021-06-18,14030.379883,12355.949284407114
2021-06-21,14141.480469,12372.543872011856
2021-06-22,14253.269531,12389.568177996047
2021-06-23,14271.730469,12406.229245189723
2021-06-24,14369.709961,12422.981576588934
2021-06-25,14360.389648,12440.57533044664
2021-06-28,14500.509766,12458.296712920948
2021-06-29,14528.330078,12477.154856600791
2021-06-30,14503.950195,12495.45446056917
2021-07-01,14522.379883,12513.0971892332
2021-07-02,14639.330078,12530.823276960475
2021-07-06,14663.639648,12548.435963778657
2021-07-07,14665.05957,12565.160901245059
2021-07-08,14559.780273,12581.824500553359
2021-07-09,14701.919922,12598.462523960474
2021-07-12,14733.240234,12615.005963620553
2021-07-13,14677.650391,12631.054224335967
2021-07-14,14644.950195,12647.86888975494
2021-07-15,14543.129883,12663.894778312253
2021-07-16,14427.240234,12679.217900841899
2021-07-19,14274.980469,12694.242210687746
2021-07-20,14498.879883,12710.03544963241
2021-07-21,14631.950195,12725.311577501976
2021-07-22,14684.599609,12741.138610138341
2021-07-23,14836.990234,12757.466121407113
2021-07-26,14840.709961,12774.775568201581
2021-07-27,14660.580078,12791.761340494071
2021-07-28,14762.580078,12808.466125264822
2021-07-29,14778.259766,12825.763239581027
2021-07-30,14672.679688,12842.086319652175
2021-08-02,14681.070313,12858.265215869566
2021-08-03,14761.290039,12874.138814715414
2021-08-04,14780.530273,12889.465812612649
2021-08-05,14895.120117,12905.094074252964
2021-08-06,14835.759766,12920.261502612648
2021-08-09,14860.179688,12935.091974450592
2021-08-10,14788.089844,12950.021260517786
2021-08-11,14765.139648,12965.028293308302
2021-08-12,14816.259766,12980.970741739131
2021-08-13,14822.900391,12996.032639592886
2021-08-16,14793.759766,13010.85975329249
2021-08-17,14656.179688,13025.234772592885
2021-08-18,14525.910156,13038.658407719367
2021-08-19,14541.790039,13051.824218766798
2021-08-20,14714.660156,13065.927776849801
2021-08-23,14942.650391,13080.46414126087
2021-08-24,15019.799805,13095.120267743083
2021-08-25,15041.860352,13109.595131873517
2021-08-26,14945.80957,13123.347463268774
2021-08-27,15129.5,13137.040903703559
2021-08-30,15265.889648,13151.430428620555
2021-08-31,15259.240234,13165.515845027667
2021-09-01,15309.379883,13179.483907960475
2021-09-02,15331.179688,13192.889084901186
2021-09-03,15363.519531,13205.96054379842
2021-09-07,15374.330078,13221.439715612649
2021-09-08,15286.639648,13237.145287806325
2021-09-09,15248.25,13254.538803893282
2021-09-10,15115.490234,13270.246039719368
2021-09-13,15105.580078,13286.791455664032
2021-09-14,15037.759766,13303.329834956521
2021-09-15,15161.530273,13319.554656624507
2021-09-16,15181.919922,13335.331730177866
2021-09-17,15043.969727,13351.116315158102
2021-09-20,14713.900391,13366.15038677075
2021-09-21,14746.400391,13381.775367474307
2021-09-22,14896.849609,13398.05224416996
2021-09-23,15052.240234,13414.212720794467
2021-09-24,15047.700195,13431.662167280632
2021-09-27,14969.969727,13448.649124577074
2021-09-28,14546.679688,13463.009283146244
2021-09-29,14512.44043,13476.42790036759
2021-09-30,14448.580078,13489.721695142294
2021-10-01,14566.700195,13503.157230434783
2021-10-04,14255.480469,13514.734189735176
2021-10-05,14433.830078,13528.010120750989
2021-10-06,14501.910156,13540.537472221344
2021-10-07,14654.019531,13554.369171517787
2021-10-08,14579.540039,13567.076445944664
2021-10-11,14486.200195,13579.191938932807
2021-10-12,14465.919922,13590.598972498023
2021-10-13,14571.639648,13601.25264792095
2021-10-14,14823.429688,13612.950392177865
2021-10-15,14897.339844,13625.31643713834
2021-10-18,15021.80957,13638.391296636362
2021-10-19,15129.089844,13652.057424201581
2021-10-20,15121.679688,13666.455842403162
2021-10-21,15215.700195,13681.077225648221
2021-10-22,15090.200195,13695.328252387353
2021-10-25,15226.709961,13710.034577268774
2021-10-26,15235.709961,13724.60939816996
2021-10-27,15235.839844,13739.933111268774
2021-10-28,15448.120117,13755.8096745415
2021-10-29,15498.389648,13773.570621304349
2021-11-01,15595.919922,13791.002756
2021-11-02,15649.599609,13809.73006732411
2021-11-03,15811.580078,13828.91571841502
2021-11-04,15940.30957,13847.807968442688
2021-11-05,15971.589844,13865.123421292488
2021-11-08,15982.360352,13881.295083996049
2021-11-09,15886.540039,13897.0710111502
2021-11-10,15622.709961,13912.521326122529
2021-11-11,15704.280273,13928.926147944663
2021-11-12,15860.959961,13945.031010683795
2021-11-15,15853.849609,13961.411484063241
2021-11-16,15973.860352,13977.793184905138
2021-11-17,15921.570313,13993.593344707511
2021-11-18,15993.709961,14009.776625802373
2021-11-19,16057.44043,14026.598131023715
2021-11-22,15854.759766,14042.210976102766
2021-11-23,15775.139648,14057.705718873518
2021-11-24,15845.230469,14073.37607692095
2021-11-26,15491.660156,14087.031690031621
2021-11-29,15782.830078,14101.610463498024
2021-11-30,15537.69043,14114.779794806323
2021-12-01,15254.049805,14126.856117221343
2021-12-02,15381.320313,14138.81742141502
2021-12-03,15085.469727,14149.632044379447
2021-12-06,15225.150391,14160.888845577076
2021-12-07,15686.919922,14173.626748553359
2021-12-08,15786.990234,14186.539950288538
2021-12-09,15517.370117,14198.139162090909
2021-12-10,15630.599609,14211.149634083004
2021-12-13,15413.280273,14223.036870063243
2021-12-14,15237.639648,14234.340306944663
2021-12-15,15565.580078,14246.694220142293
2021-12-16,15180.429688,14256.913074363636
2021-12-17,15169.679688,14266.839909375494
2021-12-20,14980.94043,14275.599555343873
2021-12-21,15341.089844,14285.818726079051
2021-12-22,15521.889648,14296.804378715415
2021-12-23,15653.370117,14308.051217430831
2021-12-27,15871.259766,14320.304772426876
2021-12-28,15781.719727,14332.071528387352
2021-12-29,15766.219727,14343.402752913044
2021-12-30,15741.55957,14354.830973636363
2021-12-31,15644.969727,14365.799233426877
2022-01-03,15832.799805,14377.437650549407
2022-01-04,15622.719727,14388.996028146244
2022-01-05,15100.169922,14398.012668308302
2022-01-06,15080.860352,14407.261958083003
2022-01-07,14935.900391,14414.647017063242
2022-01-10,14942.830078,14421.527845557312
2022-01-11,15153.450195,14429.895515545453
2022-01-12,15188.389648,14438.258993648222
2022-01-13,14806.80957,14444.890848885376
2022-01-14,14893.75,14451.930810750986
2022-01-18,14506.900391,14457.89286763241
2022-01-19,14340.259766,14462.410970707511
2022-01-20,14154.019531,14465.165000474308
2022-01-21,13768.919922,14466.105750537548
2022-01-24,13855.129883,14467.339230035574
2022-01-25,13539.290039,14466.957015826087
2022-01-26,13542.120117,14466.625239332016
2022-01-27,13352.780273,14466.950064090908
2022-01-28,13770.570313,14468.663147715415
2022-01-31,14239.879883,14473.284449901184
2022-02-01,14346.0,14477.010182517786
2022-02-02,14417.549805,14480.191089758893
2022-02-03,13878.820313,14481.251486098814
2022-02-04,14098.009766,14482.517373577075
2022-02-07,14015.669922,14483.147294988143
2022-02-08,14194.450195,14483.964727980238
2022-02-09,14490.370117,14485.8725142332
2022-02-10,14185.639648,14486.714843778658
2022-02-11,13791.150391,14485.78749539921
2022-02-14,13790.919922,14484.583741229248
2022-02-15,14139.759766,14484.94840433597
2022-02-16,14124.089844,14485.575280264822
2022-02-17,13716.719727,14484.987767913044
2022-02-18,13548.070313,14483.697690252966
2022-02-22,13381.519531,14483.098756363635
2022-02-23,13037.490234,14481.408203158104
2022-02-24,13473.589844,14480.916583067192
2022-02-25,13694.620117,14483.190063023716
2022-02-28,13751.400391,14485.399749909091
2022-03-01,13532.459961,14485.17694312253
2022-03-02,13752.019531,14486.731209889327
2022-03-03,13537.94043,14488.866349928854
2022-03-04,13313.44043,14491.198249940713
2022-03-07,12830.959961,14490.845718596838
2022-03-08,12795.549805,14491.582436577075
2022-03-09,13255.545898,14492.30071952174
