date,Imports,Exports
2016-01-01,-6.507936507936507,-5.868358445678023
2016-02-01,-6.613545816733069,-6.11596505162828
2016-03-01,-6.065442936951316,-6.195393169181895
2016-04-01,-5.275779376498802,-5.115907274180653
2016-05-01,-5.217391304347818,-4.534606205250602
2016-06-01,-4.660347551342802,-3.5115722266560234
2016-07-01,-3.6682615629984094,-2.9647435897435903
2016-08-01,-2.191558441558439,-2.357723577235782
2016-09-01,-1.066447908121415,-1.4717906786590351
2016-10-01,-0.24691358024691024,-1.0655737704918011
2016-11-01,0.2483443708609201,-0.24772914946324942
2016-12-01,1.9279128248113953,1.2520868113522488
2017-01-01,3.8200339558573937,2.4431339511373107
2017-02-01,4.692832764505117,3.2148900169204797
2017-03-01,4.078164825828368,3.386960203217604
2017-04-01,3.6286919831223674,3.1171019376579734
2017-05-01,2.335279399499579,1.416666666666666
2017-06-01,1.4084507042253502,0.5789909015715411
2017-07-01,1.1589403973510048,0.9083402146986108
2017-08-01,1.9917012448132931,2.3313905079100916
2017-09-01,2.736318407960203,2.8215767634854894
2017-10-01,2.39273927392738,2.7340513670256916
2017-11-01,3.4682080924855585,3.14569536423841
2017-12-01,3.2072368421052655,2.8029678483099785
2018-01-01,3.4341782502044227,3.289473684210531
2018-02-01,3.3414832925835247,3.1147540983606614
2018-03-01,3.2653061224489743,3.439803439803435
2018-04-01,3.5016286644951045,3.6764705882353033
2018-05-01,4.482477587612044,5.012325390304029
2018-06-01,4.738562091503251,5.263157894736836
2018-07-01,4.828150572831413,4.255319148936176
2018-08-01,3.824247355573629,3.580146460537015
2018-09-01,3.0669895076674614,2.7441485068603555
2018-10-01,3.384367445608394,3.1451612903225845
2018-11-01,0.7182761372705571,1.8459069020866803
2018-12-01,-0.8764940239043728,1.122694466720131
2019-01-01,-1.5019762845849827,-0.23885350318471055
2019-02-01,-0.7097791798107211,0.23847376788552754
2019-03-01,0.07905138339920903,0.5542359461599311
2019-04-01,-0.2360346184106965,0.1576044129235621
2019-05-01,-0.9360374414976502,-0.8607198748043721
2019-06-01,-2.028081123244929,-1.5625
2019-07-01,-1.9516003122560521,-0.9419152276295195
2019-08-01,-2.1159874608150386,-1.413982717989004
2019-09-01,-2.114330462020364,-1.7282010997643371
2019-10-01,-2.961808261886212,-2.189210320562951
2019-11-01,-1.188589540412044,-1.3396375098502777
2019-12-01,0.4823151125401992,-0.8723235527359208
2020-01-01,0.48154093097914075,0.3990422984836428
2020-02-01,-1.2708498808578272,-1.4274385408405976
2020-03-01,-4.18641390205371,-3.543307086614178
2020-04-01,-6.782334384858036,-7.0023603461840995
2020-05-01,-6.299212598425196,-6.708760852407258
2020-06-01,-3.9808917197452276,-4.52380952380953
2020-07-01,-2.7866242038216527,-3.724247226624411
2020-08-01,-1.3610888710968827,-2.7091633466135523
2020-09-01,-1.2799999999999923,-1.8385291766586653
2020-10-01,-0.9638554216867545,-1.6786570743405282
2020-11-01,-1.0425020048115408,-0.9584664536741228
2020-12-01,-0.32000000000000917,0.40000000000000036
2021-01-01,1.0383386581469534,2.4642289348171698
2021-02-01,2.976669348350769,5.390185036202744
2021-03-01,7.089859851607594,9.632653061224495
2021-04-01,10.913705583756329,14.974619289340097
2021-05-01,11.596638655462188,17.59729272419628
2021-06-01,11.27694859038142,16.874480465502906
2021-07-01,10.237510237510229,16.95473251028805
2021-08-01,9.009740259740262,16.625716625716635
2021-09-01,9.319286871961108,16.286644951140072
2021-10-01,11.030008110300082,18.29268292682926
2021-11-01,11.750405186385727,18.145161290322577
2021-12-01,10.272873194221521,14.900398406374492
2022-01-01,10.750988142292496,14.972847168347547
2022-02-01,11.406249999999996,16.793893129771
2022-03-01,13.010007698229419,18.391660461653014
2022-04-01,12.50953470633105,18.175128771155258
2022-05-01,11.596385542168663,18.633093525179856
2022-06-01,10.655737704918034,18.563300142247495
2022-07-01,8.766716196136715,12.948627726952843
2022-08-01,7.6693968726730954,11.16573033707866
2022-09-01,6.078576723498874,9.80392156862746
2022-10-01,4.236669101533952,7.216494845360821
2022-11-01,2.683103698332112,6.075085324232088
2022-12-01,3.2023289665211063,4.576976421636636
2023-01-01,0.8565310492505418,1.9568151147098645
2023-02-01,-1.1220196353436185,-0.8496732026143872
2023-03-01,-4.700272479564038,-4.968553459119496
2023-04-01,-4.8813559322033795,-5.977584059775842
2023-05-01,-5.735492577597845,-10.309278350515461
2023-06-01,-6.060606060606055,-11.877624475104964
2023-07-01,-4.371584699453557,-7.850467289719621
