date,Construction and mining,Education and health,Finance and business services,Leisure and hospitality,Manufacturing,Public administration,"Trade, transportation, and utilities",Membership,Coverage,Union,Covered,CovNM,Nonunion
1993-08-01,15.68707552620005,21.674223498135063,3.6762095153172725,4.253797796401025,20.790345304647204,31.50852958601994,16.738945941786692,15.696978043636383,17.740099713018033,16.975033,19.184505,2.2094736,91.16701
1993-09-01,16.59549804684951,20.342438907961398,2.832883880360697,4.509760106496916,20.090220576201055,31.015052158202284,17.94653754110407,15.484959442626014,17.480843831948324,16.533752,18.664818,2.1310654,90.23923
1993-10-01,18.762781470075986,22.867496210151796,3.216459861624314,4.9927425619311006,18.047233337474893,29.411159685585908,16.493503129425285,15.615029314329472,17.5004564914767,16.782429,18.808811,2.026384,90.693695
1993-11-01,19.801678615087276,20.22478015538439,3.4099295609663502,4.141930695701975,18.521263269955455,33.31274067193263,16.65981520405504,15.454348864859691,17.41328418095771,16.617155,18.723484,2.1063282,90.90698
1993-12-01,17.082193053709087,20.003170300524896,2.6825119654837577,4.913439301972349,18.288250474908647,33.23515229652712,17.34849888553979,15.279194351198603,17.16360969423798,16.487244,18.52065,2.0334067,91.41926
1994-01-01,16.461917228492368,24.145597576591662,3.9127636251622535,5.039668444029269,19.463245312847203,33.528312747432295,17.44168023942292,16.600656351983666,18.817630493878966,17.516714,19.856026,2.3393114,88.00149
1994-02-01,15.346333898409572,21.202618179685714,3.206534619917741,4.447919369606722,18.7173046146445,33.995147711389166,14.84924296270877,14.937033367473756,16.92409443850108,15.814591,17.918394,2.1038017,90.060455
1994-03-01,17.19522647779183,21.782834022536477,3.618257636831613,4.075467935280368,18.84532111800438,32.383969090304326,17.41952085807104,15.81694095834626,17.675144698102386,16.79173,18.764454,1.9727237,89.37121
1994-04-01,17.000354050437608,22.130655265533242,3.345231071056107,4.588797606666783,18.844486010650492,35.996332619631346,17.54615252528503,16.008250022373346,18.016754946320532,17.084042,19.227524,2.1434813,89.6362
1994-05-01,15.802726627532326,21.001630390056675,3.788675793436716,5.084500563772352,16.783132203641667,39.59256676050827,16.37414384718969,15.340011140800232,17.190955704862606,16.572449,18.5721,1.9996519,91.46168
1994-06-01,16.937292776732964,21.468467946856784,3.09809264180265,4.919748577413523,17.385027752805655,29.488869411775838,17.624519447707147,15.207234032939649,17.159263932716605,16.59372,18.723722,2.130002,92.52356
1994-07-01,16.7832917587935,19.41205280399548,4.044850067492684,3.884386012432047,17.24711051653268,31.588066430940394,15.373766544484727,14.2998275952239,16.360349901074077,15.73221,17.99913,2.2669203,94.28457
1994-08-01,16.711318077218962,21.581600960156276,3.115185166579677,4.035700783650736,18.430947210404295,29.53028482170782,17.00115915918533,15.215816505879824,17.22437876137934,16.701286,18.905937,2.2046516,93.06138
1994-09-01,18.72915208673019,22.081986247943018,3.126632794576809,4.453406249947285,18.401010926555646,36.565026588860114,15.674772093979444,15.496419268257211,17.10953027613931,16.887068,18.64494,1.7578717,92.08694
1994-10-01,17.188462893753925,21.149059567068743,3.5898295995552822,6.276362974708906,16.55354173135292,29.08930179624956,16.344320306893863,14.975091574540192,16.853323927625294,16.468697,18.534264,2.065566,93.50523
1994-11-01,19.560228758152164,21.931256432140483,3.0251615287981695,5.133727845271135,20.732098772936535,34.40574785570009,16.221757348668184,16.069778204844116,17.909988070039766,17.660513,19.682884,2.0223708,92.23841
1994-12-01,17.483204699828832,21.77542001587971,2.9591765850791685,4.101742980131701,17.07556287295846,35.66623170038722,17.917590822787627,15.607165868592055,17.62957074629852,17.160479,19.384165,2.2236857,92.79208
1995-01-01,15.295935037605341,21.902283040483862,3.298972089801369,5.246785685180414,17.361153439091346,31.38230750206877,15.292000301911482,15.007642954398454,16.637640792954546,16.219604,17.981236,1.7616304,91.856026
1995-02-01,14.753235212788729,21.47756610921179,3.3865345773031734,4.532758480884323,19.076449206128434,36.83577203987489,15.769661184023336,15.297178757032418,16.970886712107237,16.639296,18.45985,1.8205528,92.13433
1995-03-01,17.434307649070533,20.571483062454117,3.1234526153085063,5.381492657702713,18.672220499624345,30.34483128420531,15.978624353915555,15.070210040809215,16.82997429140117,16.481228,18.405758,1.9245303,92.88173
1995-04-01,15.643937868561133,21.207310525472657,2.8428137037822916,3.1917966599724164,18.210965872060058,30.43526304330262,14.805632702558851,14.636241455270396,16.265134712079714,16.03897,17.823977,1.7850055,93.544975
1995-05-01,17.47289017957061,21.87837222073483,3.024232515524447,4.891916443616268,16.429482776364466,33.25538715520815,16.000347225141784,15.087488745756419,16.845197152648222,16.559626,18.488838,1.9292139,93.1977
1995-06-01,14.459129860096908,22.066328214675316,3.083842576352306,4.203312052302691,17.761545324331788,30.81515125893907,16.14078588205689,14.80650053313632,16.552447073478987,16.432259,18.36991,1.937652,94.547775
1995-07-01,15.942768067484034,20.67886363198329,3.2375016420508254,4.334726861464199,18.084131537876164,35.70131773062921,16.02975762579301,14.842067034697529,16.575550760885754,16.59511,18.53334,1.9382308,95.216194
1995-08-01,15.781539618846791,19.24981211474816,3.0148650917465525,5.392523997615138,17.31030620485319,31.296405548342936,17.60600144889501,14.788556214218183,16.786871684585126,16.446474,18.668818,2.222343,94.76434
1995-09-01,16.78937523413228,20.820486210563704,2.9072585907609145,4.525064889265733,16.318583081480035,28.89304792167683,15.944030313255105,14.471384601631316,16.349948533652856,16.010153,18.088469,2.078315,94.623024
1995-10-01,16.859693961535356,19.792985495982464,2.5145495259849984,5.78884061076795,15.882720853118476,30.043345243079354,15.769890769082078,14.242981858952177,16.403316404678243,15.913728,18.327477,2.4137485,95.81658
1995-11-01,14.897623894866626,20.880771875180358,2.7215960152893697,4.064920240055372,18.35251016013241,31.56230673304639,16.221786444265863,14.86197392474749,16.633110487299486,16.58452,18.560936,1.9764163,95.00577
1995-12-01,14.361803530587133,20.61359720585139,2.568330932899553,3.993709200958774,18.51922652753769,32.59774425198058,16.259935073657942,14.757491535590168,16.610186447198785,16.448614,18.513618,2.065003,95.01081
1996-01-01,16.659633466623557,21.112074322759046,2.2188639565311714,5.190617212005807,15.648298032884902,32.17126274015329,15.714807030969865,14.455790308329576,16.07482894963301,15.822058,17.594118,1.7720598,93.629295
1996-02-01,14.497012659711302,21.237646722098916,3.297597400223782,4.421951896588006,17.3302267200964,33.633286497579185,16.01736574626233,14.959062029403917,16.88414848615725,16.50072,18.624203,2.1234827,93.80513
1996-03-01,15.704814875049586,18.735041349483485,3.1287227387833108,5.23245843080956,18.15781949973046,33.45343108386756,16.016361555297433,14.572694457503829,16.264488240137506,16.166576,18.043407,1.8768328,94.770874
1996-04-01,14.829824137319417,21.227567945739235,2.494041003432002,3.6447438095332583,17.901556409783563,30.723311523471843,14.857357290136106,14.436583887806961,16.20850314808082,16.069199,18.041502,1.9723034,95.23968
1996-05-01,18.437203346584816,21.54858237941862,2.908994446656395,4.151668244383893,17.195894820364792,29.521121923722195,16.14107282924285,14.901855604978229,16.54413223251008,16.740454,18.585356,1.8449014,95.597595
1996-06-01,13.891227565323922,20.906079785864883,2.2878910591624977,4.285732807620673,17.495891261300137,31.738026099125648,14.680659430227614,13.938687821541606,15.571278210939155,15.804841,17.656008,1.8511665,97.58346
1996-07-01,18.139046794398343,21.478641959752302,3.9502227065585047,4.595769777738293,17.50066810680717,33.01692212886842,14.070194856725813,14.522757635271773,16.014530122260435,16.568953,18.27091,1.7019569,97.52062
1996-08-01,16.783066681250546,19.667475723030844,2.819472592921355,3.844759993738183,17.54203093636755,31.374539692346985,16.442371049048678,14.504750054028284,16.23211079610154,16.48043,18.443071,1.9626431,97.14049
1996-09-01,14.476438687957025,19.080532782703056,3.1442368901702054,3.850803311822636,17.82535713951888,29.38840846978644,16.520493436594354,14.240815063375337,15.964338557586094,16.075874,18.02149,1.9456154,96.81005
1996-10-01,15.01504546429729,21.49484341411266,3.2569829640662515,4.860782614426185,16.244517007688305,34.27775811652361,13.57792154952878,14.229370859354725,16.05042267697457,16.149384,18.216156,2.066772,97.343925
1996-11-01,18.555584675080024,21.30199315994039,3.3912373618465974,5.08891606447517,17.70186060815242,33.35776684973513,14.950728356873341,14.988219045663008,16.601364299889983,16.988344,18.816757,1.8284137,96.35629
1996-12-01,16.58433192725328,21.110225288476933,2.3006711379648443,4.480667379907787,16.662725430822338,33.10849125854795,13.92095110177041,14.07488316920245,15.606737944197866,15.925838,17.659143,1.7333053,97.22493
1997-01-01,16.960647262253794,19.831902658732776,3.0139449114444368,4.644183865488783,17.270726459045008,35.09405364188906,15.514867505276166,14.691928632026954,16.4557550104999,16.403543,18.372856,1.9693129,95.2465
1997-02-01,15.843201739626874,22.146125809174926,3.5463345865426357,3.196929744959069,16.74452507243217,33.190039773985504,16.612284916958878,15.151513520364945,16.672807951242678,17.03872,18.7495,1.7107803,95.41684
1997-03-01,16.960031298659512,19.46615455499558,3.3539343442023943,4.4584404022590185,17.780636802168523,34.73236753872887,15.485273155761009,14.535058370144338,16.078367329227717,16.501953,18.254105,1.7521508,97.03012
1997-04-01,15.261460103866211,19.75754319254905,2.7919280031862574,3.4947803378031104,16.50072705466717,31.81458609067491,15.170073373999385,13.951110270944028,15.576686410777668,15.898699,17.751205,1.8525081,98.0614
1997-05-01,17.163571871925683,19.935612672492745,3.154604501032214,4.146349070160772,15.632688741947746,27.320230274159968,16.268722689473933,14.007578693721968,15.573697686846677,16.068138,17.86464,1.7965002,98.64218
1997-06-01,16.169228151916514,18.62526102406146,2.3990562758826797,4.902560066124417,15.04424760628513,30.80793565466801,14.800367305405155,13.229180247839933,14.702320694118697,15.331069,17.038265,1.7071971,100.557205
1997-07-01,15.710069234804427,21.940621666984185,2.3998831534357743,4.078293447072066,16.3018459893724,35.48335519187302,16.349455484254225,14.684438597424023,16.28784448450118,17.175627,19.051048,1.8754208,99.78919
1997-08-01,17.146022413543204,18.963646809021718,2.8961747549175816,2.8583827740131724,15.779882518820326,26.69369636106641,14.676302549901104,13.297714363692952,14.769320710989117,15.460657,17.171629,1.7109708,100.80486
1997-09-01,15.765590885816197,20.803898457077057,2.489619337581399,3.2183059456909664,17.04825669796199,30.122626102425055,14.771380708863044,13.943228110087274,15.61707637235956,16.062868,17.991175,1.9283056,99.13906
1997-10-01,16.758542362457064,20.314151978340043,2.8871677765165624,3.072854475912488,16.062667209483486,33.02185108698349,13.594547876767676,13.667317587769446,15.24498805014213,15.85132,17.681099,1.8297781,100.128426
1997-11-01,16.253478114146606,19.5683601241793,2.5257523160398683,4.0787977982940555,17.079724662799954,33.80897531387325,14.059668185309427,13.818771975902097,15.268079586456368,16.047787,17.730871,1.6830858,100.08254
1997-12-01,15.821533859207799,20.222731406490364,1.9584191804250868,4.497670801668052,14.309512467512805,30.322396566052028,14.722166202758816,13.389886220311679,15.077605507927167,15.569996,17.532507,1.9625098,100.71177
1998-01-01,15.528436377722107,19.5323300171839,2.904758936295169,5.124302420361668,16.282994651826584,33.8663677992531,15.612808037606452,14.265461087278705,15.71857348621685,16.333942,17.997753,1.6638126,98.165985
1998-02-01,13.5984544018248,22.234856213397407,2.467063819914508,4.134064435041689,15.570301888840227,31.83231367738484,15.279076950276021,14.37647629945175,16.02453899657309,16.557596,18.455694,1.8980978,98.61385
1998-03-01,15.029312743861206,19.31656437883685,2.92976308341023,4.5037590667014005,15.922104160595676,34.703803663896124,16.09193399983279,14.142320183714826,15.474706422638128,16.37327,17.91584,1.5425701,99.40172
1998-04-01,15.274178899394531,19.816914466639016,2.360174129998067,4.281320735556305,15.83374211500939,34.807946067985135,14.832846798299935,13.814582464406286,15.206994661324769,16.020245,17.634972,1.6147273,99.94594
1998-05-01,16.977635607321538,18.155287406492945,2.5000114800010067,4.3234078489779515,15.998774619587078,27.813516840358094,14.84649803804363,13.268860551924242,14.56778734069249,15.477961,16.993143,1.515182,101.1708
1998-06-01,18.58390779782718,20.009692704631167,2.9528205577023114,5.124993053552647,14.563576569411874,33.51671237758996,14.469785845000452,13.782160640510249,15.488294105318953,16.178818,18.18164,2.0028224,101.21074
1998-07-01,17.155844465001827,20.742322656961267,2.2918887628303275,2.7589524214859806,16.82502650064073,32.72877363412011,15.034887387833251,13.9358350849517,15.402169739104233,16.392551,18.117384,1.7248315,101.23622
1998-08-01,12.778234300160651,21.28759851178413,2.742298084758842,4.758877981300233,16.18385085054113,30.632348869484822,14.572270560095932,13.728177780518708,15.065918618832796,16.112421,17.682493,1.5700731,101.2551
1998-09-01,18.14966403298743,20.354683855616113,2.8744962865376666,3.504033098192621,16.241567291355626,36.8673528078211,15.404742560133252,14.451729997280358,15.950674505156718,16.898758,18.65151,1.7527523,100.03367
1998-10-01,16.2919045490712,19.8090466438774,3.3750549829039675,3.8929256139514417,15.378808325391425,34.10139023455861,13.13785554882592,13.561689449828624,15.205100762680665,15.914144,17.842627,1.9284828,101.43218
1998-11-01,14.345490996608623,18.34328537096837,2.7669275162428595,3.6937426518630834,15.808766508154564,35.53727433409393,15.538579869664993,13.671847863892522,15.087458093087935,16.09832,17.765171,1.6668519,101.64963
1998-12-01,15.642771069924772,20.95274872562434,2.8238046595351003,2.7210994792274583,15.295370556948878,32.11189268982012,14.396661836766134,13.677895426751292,15.032963412503692,16.178911,17.781755,1.6028435,102.10619
1999-01-01,17.553674790692533,21.992872029340937,3.2590136765806097,3.90114439859392,15.512580617139148,32.2431461902111,14.649198203606556,14.342014025101621,15.87399520072462,16.77979,18.572168,1.7923788,100.21765
1999-02-01,15.668134941778822,20.63873556408204,2.752110772444138,5.324617881722422,16.247491747536433,33.925005205979346,14.475437631335183,14.201130295145493,15.631368917356275,16.688957,18.369755,1.6807952,100.82956
1999-03-01,17.267840836674058,20.347225056791583,3.134935087499238,5.993589739413316,15.302887700874013,31.786690465498346,15.30017410419231,14.20598425381927,15.64948608156379,16.785976,18.491636,1.7056605,101.37532
1999-04-01,18.52739271668778,18.95301045617757,2.416784776877795,4.302419174890989,15.787280130697642,37.2003422892248,15.43787349510384,14.215649184334774,15.635639398146903,16.788647,18.46565,1.6770047,101.3111
1999-05-01,16.072449511164162,20.651233846733366,2.2257806915415657,4.166006926813877,15.792236343027499,28.877374315156256,13.168068455517295,13.173971814081668,14.42772718319315,15.656358,17.14636,1.4900019,103.18675
1999-06-01,18.76937568420538,19.413729510665195,2.8293871791509746,5.233701316587873,15.814303839093238,28.08191500359984,14.301898755550734,13.555389241238167,14.884330574328667,16.199326,17.787474,1.5881473,103.30537
1999-07-01,13.885321411872484,20.719034350498397,2.965739885613671,4.7611820914050025,16.006624814143223,28.2139521978105,15.173791095174566,13.60197668467094,15.086591247476665,16.304684,18.08429,1.7796068,103.56527
1999-08-01,15.580734506096722,21.631530289881916,3.3254768826963037,4.015439004875803,15.695760550630187,31.6989545698556,14.752612357661185,13.969419768832333,15.4082456882391,16.673534,18.390879,1.7173449,102.683846
1999-09-01,20.27573164089928,20.180549430217987,2.6834756244072437,4.101772338444584,15.037060136896704,30.16551914762875,14.5759263762819,13.943657971906315,15.508142526407617,16.583555,18.444239,1.8606822,102.34905
1999-10-01,15.823016820803929,20.274046145943217,2.226643368254004,4.2382031466419505,15.935439217583912,30.553923259420827,14.172456570396768,13.497424059197405,14.840093253297162,16.141539,17.747234,1.605695,103.448235
1999-11-01,17.452376898873002,19.56711363303861,2.6079204181260356,4.15443735426648,14.142409190447314,28.837373831785367,14.408479559626489,13.366766499934185,14.78329487037823,16.052914,17.754105,1.7011899,104.0428
1999-12-01,17.681305597151486,21.880525059686708,2.663089874558315,4.690511006294261,16.47339047976638,31.75063488138296,13.926501590648874,14.15108738248091,15.700539343702744,17.065037,18.933548,1.8685105,103.526665
2000-01-01,15.518696330565149,21.2646432293773,3.0458328558498895,4.467830355190986,14.77959955020528,32.610347138332656,13.60732056806474,13.683938700002262,15.101525959432152,16.49608,18.204992,1.708911,104.0546
2000-02-01,15.46996472510967,20.508037273671135,2.2465423256606463,3.5327084834703504,14.587629538187949,30.129191366595492,13.978076651178057,13.293981995091503,14.825462123154418,16.105259,17.9606,1.855342,105.041725
2000-03-01,15.249730226551481,20.108353278716166,3.0026740524067046,5.291809778365965,13.865567205129922,36.45633888953832,14.255631767972151,13.605407891376114,15.049103860875181,16.547857,18.303782,1.755925,105.07921
2000-04-01,16.22334868023938,21.314468509604165,2.612307267454458,5.236307145624979,15.471799897792199,35.15903569075516,13.7493908197002,14.026162461702551,15.374571858237188,17.150656,18.79944,1.6487837,105.12553
2000-05-01,18.263754347688913,21.33132069265575,2.488408927034939,4.360113620559578,16.114790423205598,33.820134056019725,14.128304995291854,14.114973531369843,15.277128670799545,17.232168,18.650978,1.4188092,104.85214
