date,DPI,TOT,NFA,HRE,REQ,CDG,TFA,DEP,CEQ,NEQ,NPA,DSL,TEQ,OFA,OTH
1995-07-01,72.58827625477913,445.94449524119415,153.80965427479055,109.5014984137314,66.6833612625071,32.60377775970064,292.13484096640366,45.33733344179615,68.27669730741071,45.352704791344664,11.704378101358497,40.54895631660295,113.62940209875538,92.61914910924916,136.92730497030828
1995-10-01,72.48938770185367,451.25855152969683,153.46839520334674,109.22303079052453,66.50976907814209,32.54070138304034,297.7901563263501,45.415875745858585,72.50018205009246,45.45129510307123,11.704663029781852,41.31519419662902,117.9514771531637,93.10760923069876,137.35297364352098
1996-01-01,72.68548337490856,454.379683567373,153.4359547500225,109.20160061653678,66.26686414687077,32.56571673164331,300.94372881735046,46.3163477312229,75.44980801853677,45.344900684605946,11.66863740184239,41.04283070096999,120.79470870314273,92.78984168201485,137.02419581550055
1996-04-01,72.33160376653835,451.71016726338377,151.7620044716439,108.21299814262453,65.4926028652382,32.10360221291598,299.94816279173995,45.227989104725104,77.01074588812922,44.55786496432146,11.445404116103395,41.22870616120824,121.5686108524507,91.92285667335588,135.47186300237527
1996-07-01,72.34062046818951,451.1422376050986,151.44771975529946,108.15019981779292,65.2444939425005,32.038965453461444,299.69451784979924,45.237048737438826,77.22433802362396,44.262543461107846,11.258554484045076,41.0609823046636,121.4868814847318,91.90960532296498,135.20712526047149
1996-10-01,72.08382653707955,455.042881939463,150.64007222476266,107.55598430029114,64.7202688791251,31.816777971205255,304.4028097147003,45.03733820223345,81.38461707957762,44.29919425126919,11.26730995326626,41.669206083316354,125.68381133084682,92.01245409830369,135.09654202277522
1997-01-01,72.19291002677977,453.90217580421523,151.13195510277538,107.2146345867431,64.39960754090657,31.77341406526994,302.7702207014399,45.08161582655269,80.54578360580462,45.445567227154534,12.143906450762348,39.6267572917931,125.99135083295916,92.07049675013498,135.98781726616727
1997-04-01,71.67703292414154,462.88862607225764,149.86071435908121,106.66274985106514,64.02865418646351,31.307604041637198,313.0279117131764,44.40639407430015,92.27300713419984,44.861386400119734,11.890360466378873,39.61775244825431,137.13439353431957,91.86937165630236,135.06733616431842
1997-07-01,71.50331941446801,469.5423766594331,149.38399410907968,106.22157465297397,63.31400283718137,31.052925818754463,320.1583825503534,44.32486961813718,99.42143571443167,44.973388005272646,12.10949363735124,39.87718553178334,144.3948237197043,91.56150368072856,134.72392313683426
1997-10-01,71.92855228785795,471.3460683532235,150.1974866947596,106.4609971335539,63.633278336172175,31.006797128922315,321.14858165846385,44.59309230636374,98.60199292554667,45.975379387438174,12.72969243228339,40.553784109277,144.57737231298483,91.42433292983829,135.160822491044
1998-01-01,72.61538964730084,485.90186861076774,151.5511003239166,107.2750854905216,64.31000803024425,30.904440093475653,334.3507682868511,44.71128339543991,110.18212413494419,46.863558029793104,13.371574739919337,40.894176719509886,157.04568216473731,91.69962600716406,135.97564084055904
1998-04-01,72.8976635670829,488.7453971420892,152.69220293791352,108.59551697331204,65.24804232561205,30.856721056080033,336.05319420417567,44.381466981222,110.77086310254111,46.46750130634261,13.239964908521456,42.26469583873439,157.2383644088837,92.16866697533551,136.265352939937
1998-07-01,72.6331492801798,474.4306962199832,153.40767673011263,109.2988814832251,65.82998733595312,30.662649459818265,321.0230194898706,44.44872146409582,94.93924908374508,46.528197211366134,13.446145787069252,42.96771539651426,141.46744629511122,92.13913633414928,136.2479315810368
1998-10-01,72.03466196599501,490.0731989088434,153.8569275567407,109.90650840957346,66.2498920001106,30.49065788852173,336.2162713521027,45.480881141374034,111.97756701077073,46.16585060174902,13.459761258645505,40.979822338971495,158.14341761251976,91.6121502592374,135.56256940640463
1999-01-01,71.92061303580319,489.0881151892949,154.350637297627,110.71275053985956,66.78623430329658,30.383633717818682,334.7374778916679,45.4248070352493,112.0322208233729,45.63342389042083,13.254253039948757,40.169681979819195,157.66564471379374,91.47734416280568,135.1152309205731
1999-04-01,71.66265301099773,496.1495994604034,155.6587190124643,112.10144483204385,67.65445364584689,30.500038218625658,340.4908804479391,44.37864914377679,119.96051721980076,45.44235539290007,13.057235961794813,39.2503395577895,165.40287261270086,91.45901913367194,135.01629331409242
1999-07-01,71.35223866167809,488.6214068872745,157.0683864746594,113.15315989000456,68.21111571996113,30.476935414036316,331.55302041261507,44.48176052194951,111.60578095770066,46.20708054323469,13.438291170618527,38.25425620872692,157.81286150093536,91.00414218100332,134.91936876565816
1999-10-01,71.2509210174619,507.12773065136014,157.04756399846536,113.31476583680309,68.51927464533631,30.21524180610135,350.0801666528948,45.221821007340054,131.67769732603404,46.026103862283065,13.517556355560925,36.20032490930238,177.70380118831707,90.95421954793524,134.6870177095975
2000-01-01,72.46417698463549,516.3384021185148,160.04704455936937,116.2814283959073,71.32696188698888,30.470574556849105,356.29135755914535,45.93663590312248,138.2444435624742,45.956490230741075,13.29504160661299,35.183957943215624,184.20093379321528,90.96982991959197,134.7354460830541
2000-04-01,71.83690082407928,502.532680814846,161.01710445848275,117.6909229885128,72.71386037755477,30.296733533515248,341.5155763563632,44.72614725734481,127.65962907308084,45.341935476316145,13.029447936454682,33.79235434677452,173.001564549397,89.9955102028469,133.32169167281685
2000-07-01,72.61040763772641,508.41528804994266,165.19082445681008,120.63727824841992,74.8825198101712,30.506176219073485,343.22446359313267,44.96463845074892,126.46051653007682,47.18934671857323,14.04736998931668,33.9759055991744,173.64986324865006,90.63405629455926,135.1876025029494
2000-10-01,72.4372247408163,499.1280315929888,168.28358970306135,123.19184981356017,77.04976278914937,30.67103489071058,330.84444188992745,46.17485828417884,110.27464729704164,48.00715584070351,14.420704998790596,35.36198064474412,158.28180313774513,91.02579982325936,136.11753971276053
2001-01-01,73.35208398760264,495.8175015676205,175.15886510290056,129.69485277162087,82.89435025459571,31.001341655909513,320.65863646471996,49.02748327370153,96.25292147460121,48.657919183445166,14.462670675370163,34.97362091169009,144.91084065804637,91.74669162128198,137.21070395256166
2001-04-01,72.70095685698439,503.16506542570727,176.84885630273843,131.5447551393107,83.77833671862011,30.938234290026763,326.31620912296887,48.74973367169216,102.63955178715022,48.63693691024439,14.365866873400968,34.23322263763253,151.2764886973946,92.05676411624954,137.36086527967728
2001-07-01,74.43346702158321,495.5610329422721,180.8402541492337,134.98396703602222,85.81110527888335,31.249727499067127,314.7207787930384,50.094117811378204,85.73858935963838,49.25479606360488,14.60655961414434,35.82805460097653,134.99338542324327,93.80522095744041,139.66150807065188
2001-10-01,73.09603281110259,508.6908484887941,183.3286305236985,137.46331949193896,87.5122112016798,31.558791905739188,325.3622179650955,51.105607406324815,96.36233297130454,49.03627423408773,14.306519126020351,34.57371813572871,145.39860720539227,94.28428521764972,140.14959624940926
2002-01-01,73.98920673666915,510.00364076140113,185.18538223174968,139.35182026947567,88.72218543561969,31.497702464521115,324.8182585296514,51.214066018645745,96.08082416160532,48.853799701769,14.335859497752887,34.275877768294826,144.9346238633743,94.39369087933656,140.22725284161058
2002-04-01,74.33866812592471,501.19903165339645,187.2355588211993,141.2306862432707,89.46330497529333,31.60660584160385,313.96347283219717,50.370483182776205,84.77196843867925,49.107255558441146,14.398266736324757,35.03048275865868,133.8792239971204,94.68328289364189,140.6881554715705
2002-07-01,73.96549561132859,488.89051733839295,189.55907318843407,143.26497393434582,90.19372271835347,31.757203455478873,299.33144414995894,50.78761916224733,68.02673131702173,49.50317279277544,14.536895798609375,35.81010495675466,117.52990410979716,95.20381592115974,141.497915175248
2002-10-01,74.21216148218171,498.8529338895862,192.2566421438612,145.58700146493737,91.11247537927011,31.849494506733212,306.596291745725,51.48574312175364,72.43849344933004,50.161500788107226,14.820146172190613,36.65454150007095,122.59999423743729,95.85601288646315,142.525653565387
2003-01-01,74.16072614788904,497.8707215902847,194.59981560345963,147.51731277138737,92.03085400670827,31.73953394047145,303.270905986825,52.33955681343965,67.89530332479785,51.212450620364436,15.342968891600819,35.34298319838312,119.10775394516229,96.48061202984002,143.56311486191228
2003-04-01,74.2253494359303,512.5752207109157,196.32611515640366,149.3468901583373,92.20613681314431,31.69922764991216,316.249105554512,52.18305691524038,79.72295283029291,51.739632940344514,15.279997348154206,36.63183761864248,131.46258577063742,95.9716252499917,142.95085024805806
2003-07-01,74.27487562812702,511.7407687826901,195.9845948838997,149.63205843770635,91.63549985536848,31.389026297002438,315.75617389879045,50.6683221342599,82.60992212028951,51.84508502656534,14.96351014919092,35.661846134534464,134.45500714685485,94.97099848314122,141.32353492933458
2003-10-01,73.5282249756251,522.8675768048583,196.7760800898951,150.786815670464,92.02412213156715,31.248016551571784,326.09149671496334,50.08886273793416,92.5012543253514,51.99231048641484,14.74124786785932,37.04323333425381,144.49356481176622,94.46583583100914,140.45510025044024
2004-01-01,73.53680975496236,538.5233380499891,201.20370776622377,154.72770562229445,95.2402856033333,31.35658563230102,337.31963028376526,50.54917426086828,94.77183586910554,53.11837441230909,15.119416511628318,43.48762169395417,147.89021028141462,95.39262404752819,141.86862619145754
2004-04-01,73.72102224570891,539.9485935528711,204.44530991733657,157.3170819326175,96.52411882183043,31.341275698784717,335.5032836355345,49.95316288637522,93.09341896229635,55.32831111306008,15.786952285934404,42.08601429665421,148.4217300753564,95.04237637714864,142.17060436186776
2004-07-01,73.39787407321914,544.1933735067063,208.2947232214992,160.713074661027,98.887383425964,31.11217766882814,335.8986502852071,49.291842702875805,90.6872605325058,57.45842185943004,16.469470891644058,42.98464482002448,148.14568239193585,95.47648037037098,143.05812893084317
2004-10-01,73.64800348175373,557.7605695382484,211.39177914820812,163.62600694354327,100.85730998588531,31.129521638181103,346.36879039004026,49.45726566539628,98.633515473241,58.62168070481556,16.636250566483728,43.94430791160658,157.25519617805656,95.71202063498085,143.47779283964567
2005-01-01,71.82842988943871,556.0436810030172,213.51515910911215,165.9772169640219,102.58238615593336,30.992708679349196,342.528521893905,49.18577105204572,96.46304301814143,59.00870731648259,16.54523346574109,42.658774703622356,155.47175033462403,95.2122258036129,142.7501679487032
2005-04-01,72.10621329692545,564.1219046721997,217.53206927145436,169.45325887128618,104.53682418201922,31.125376858381802,346.58983540074524,48.99884756199486,98.0653867204874,60.77151533901336,16.95343354178637,43.57951520144582,158.83690205950074,95.17457057780382,143.253380977972
2005-07-01,71.79755902685812,569.8184407625333,220.4408579463562,172.3561583528959,106.32093150409352,30.875357313427585,349.3775828161772,49.028161498631235,101.90848682780394,62.14447176047428,17.209342280032683,41.62181282585627,164.05295858827822,94.67464990341153,142.7593494968718
2005-10-01,72.24449975533133,576.066138846394,223.64737679484944,175.19121208948243,108.12490493024617,30.79904496713099,352.41876205154455,49.382387876194954,102.6553901062651,63.49254698133468,17.657119738236027,42.30574792856695,166.1479370875998,94.58268915918285,143.03885386454988
2006-01-01,72.5466892552323,581.2980481453416,220.7447213978487,172.4014959497375,104.4755439474746,30.58568430173833,360.5533267474928,50.12065260833025,110.33241636811944,63.104677154761056,17.75754114637289,42.199722683138766,173.43709352288047,94.7958579331433,143.13908338125452
2006-04-01,72.5316997199815,578.2250164111407,221.83390805659369,173.05620893851156,103.61749103950994,30.61382829692288,356.391108354547,50.25363994226537,106.26188471313705,63.233401256715915,18.16387082115922,41.751665441679684,169.49528596985294,94.89051700074896,143.66821611883105
2006-07-01,72.62264656946412,583.4439002531752,222.74470561282666,173.40617094583013,102.82575717313665,30.70818474517592,360.69919464034854,51.02174737149223,108.65712409380544,63.99540536200226,18.63034992182063,41.78510873180968,172.6525294558077,95.23980908123897,144.57834374823554
2006-10-01,72.56854415985833,589.1711953385668,221.30334422152296,171.98628532641916,101.1651445712786,30.622199767646435,367.86785111704387,51.760575521035925,115.82985615108623,64.25145334962144,18.69485912745736,40.898423819859595,180.08130950070768,95.1275422754407,144.4446011705445
2007-01-01,72.9870615401171,590.0322122516349,217.79737283888335,168.1926800651072,96.8032178328444,30.57706233470802,372.23483941275157,53.0830515022308,118.36313002386096,63.83178348220711,19.027630439068144,41.84002625457919,182.19491350606808,95.1168481498735,144.72154092364966
2007-04-01,72.87616089233737,589.3771211309296,214.99026967960688,165.08489599379462,93.2028207047757,30.5326391775816,374.3868514513227,52.86985872905586,121.99642715178305,62.953299120596526,19.37273450823067,41.229706133825154,184.94972627237956,95.33756031606211,145.24293400187437
2007-07-01,72.58196644335058,589.1690493631133,212.05982551224793,161.90448670702028,89.52511396110478,30.459966193333432,377.1092238508654,54.01193243647765,121.13586767061555,62.25563214538036,19.6953726118942,44.21283573178485,183.39149981599593,95.49295586660698,145.6482946718346
2007-10-01,72.6135427161024,579.6694765746364,208.0665798408487,158.02991124681324,85.65392598481586,30.473328306145262,371.60289673378765,55.83946764026376,113.54657810533133,60.82529299967353,19.56334028789018,45.55274014557503,174.37187110500489,95.838817842944,145.87548643697943
2008-01-01,73.57956660957629,567.0215811998044,203.36525621152194,153.63532238225562,80.6193267248828,30.86800874668343,363.6563249882824,58.86583879819035,102.88853916776823,57.997340666419625,18.861925082582882,46.88605361025932,160.88587983418788,97.01855274564487,146.74848657491117
2008-04-01,74.90750635012631,551.2542711003281,196.74709135610817,148.00232155228176,75.84127396025735,30.716787034320976,354.50717974421997,57.04722351546315,98.01198342979563,54.8732301557835,18.027982769505428,47.5081778117769,152.88521358557915,97.06656483140075,145.81133463522715
2008-07-01,73.94548514959737,536.1823817926933,193.093595652013,143.80858832450173,71.98728266788953,30.850767165927873,343.08878614068027,57.923078421593196,84.77699000356382,53.574451066912744,18.434240161583404,48.69048162318413,138.35144107047657,98.12378502542637,147.40879235293764
2008-10-01,74.8611752443054,521.7426055199672,192.21311410667218,142.769041583242,70.1134438079547,31.355771262875493,329.52949141329503,62.452454723338505,66.22977108553476,51.30447432312951,18.088301260554676,48.771626966588165,117.53424540866426,100.7711643147041,150.21523683813427
2009-01-01,74.94183734993535,517.6972363215042,190.04889143090088,140.790384025284,67.30156912892083,31.61808426482612,327.64834489060337,63.06622917692374,58.95743019908859,49.2480381633406,17.640423140790745,54.001852229180955,108.20546836242919,102.37479512206949,151.63330252768634
2009-04-01,76.30843351668832,523.8332038584671,185.87415739731134,138.2773107779988,64.78447834402226,31.68690538812849,337.9590464611558,62.407842344900146,72.2318285218615,46.24802739525599,15.90994123118405,53.53081095392205,118.47985591711752,103.5405372452161,151.13738386452863
2009-07-01,75.61106860933383,532.1020793447465,181.70133212096937,135.57910536193668,62.82673356859407,31.42033265299669,350.4007472237771,60.55700459185627,84.70738358504309,44.14958566777196,14.701894106035986,57.00833657413238,128.85696925281508,103.97843680497343,150.1006635640061
2009-10-01,75.09503848811812,527.0995372511429,177.86501673739735,132.28236410106328,60.8947922620565,31.17318467070836,349.2345205137455,60.383075742097994,86.35838026210108,43.160800767239806,14.4094679656257,55.91731786548571,129.51918102934087,103.41494587682094,148.997598513155
2010-01-01,75.2946299082625,530.0489425222552,175.82863663998208,130.81949685320978,60.76945388840018,30.912266877698038,354.22030588227307,58.610969781983314,89.72689325367578,42.938242756268956,14.096872909074234,58.80765690646578,132.66513600994475,104.1365431838792,149.14568297065148
2010-04-01,75.57051414241016,518.5182423430423,173.46477960951347,128.37361110720298,59.73809095987445,30.354939382013974,345.0534627335289,57.02206966616459,79.38512798187443,44.166318618569974,14.736229120296542,60.56335018033514,123.5514466004444,103.91659628658473,149.00776478889526
2010-07-01,75.46497769185333,526.4448736687344,170.82196142060994,126.07550824052944,58.66034275918097,29.975503180819896,355.6229122481244,56.83338973284799,88.83477276433285,44.76122116587247,14.770949999260605,60.56518746091242,133.5959939302053,104.62834112415871,149.3747943042392
2010-10-01,75.54136605173349,532.4351087403761,167.6569530963609,123.11317031479166,57.54328025031161,29.75846546021109,364.7781556440152,56.88373668044478,97.47544148312531,45.19141756135143,14.785317321358143,60.00965300935125,142.66685904447672,105.21790690974247,149.7616896913117
2011-01-01,76.75156360519037,537.6920569824546,165.58227006086946,120.68133306223254,55.66449524356809,29.885459917513135,372.10978692158517,57.69589975760554,103.43478940100594,45.640098789545455,15.015477081123771,58.88809556145732,149.0748881905514,106.45090341197087,151.3518404106078
2011-04-01,76.2892540869242,533.4271929698327,163.092519070334,118.30169340345552,54.56135053592854,29.743112967969093,370.33467389949874,57.74789530509727,101.406255434804,45.786218792246274,15.047712698909391,58.50010605833474,147.1924742270503,106.8941983090165,151.68502397589498
2011-07-01,76.52168280223322,517.9238320019754,161.5999063613362,117.05583365668602,54.042490147096075,29.699035072810474,356.3239256406392,58.05901801261556,83.18375305047188,46.188823006891425,14.84503763183971,61.96727777653068,129.3725760573633,106.92505379412962,151.46912649877981
2011-10-01,76.02436875097331,520.4681745150496,159.20397987903618,114.61102044382096,52.71265840574407,29.40341063757323,361.26419463601337,58.58023886364413,88.95130934399226,46.76968763887605,15.189548797642002,61.25329978995294,135.72099698286831,105.70965899954801,150.30261843476322
2012-01-01,76.89202296314339,526.1788161843643,156.48562231714112,111.91989916451921,51.25247834580273,29.20793185515037,369.6931938672232,58.374995427521434,98.82324065070146,46.95424862223262,15.357791297471534,60.429989017312245,145.77748927293408,105.11072014945543,149.67644330207733
2012-04-01,77.13895958936266,521.4433933288703,156.42190438153628,112.1281316908219,52.321963425916266,29.030580679839357,365.02148894733415,57.750102663671086,93.50605305500031,47.46581855402623,15.263192010875013,61.59399890677817,140.97187160902652,104.70551576785832,148.9992884585727
2012-07-01,76.31084314834744,530.6171235046043,157.3917902343406,112.88648300061924,53.73745375189047,28.91486952418662,373.22533327026366,57.664494842915595,98.40769148296647,48.89002999357022,15.590437709534715,63.45878192310571,147.2977214765367,104.80433502770565,149.30964226142697
2012-10-01,78.37472567622822,533.8435379035817,157.8863029783916,113.36769554216572,54.904457601973924,28.898622110839856,375.9572349251901,59.39758771743489,98.58309834858328,49.667791704105596,15.619985325386002,63.40196137103171,148.25089005268887,104.90679578403463,149.42540322026048
2013-01-01,74.54541877346279,544.0091731896098,158.83099347473333,114.48747890035426,57.026151098117026,28.672729459646888,385.1781797148765,58.85381238438535,108.29444130515955,50.054850478807836,15.67078511473216,61.816233122471154,158.3492917839674,106.15884242405261,150.50235699843165
2013-04-01,74.84783259644261,549.092471020727,161.76209703060346,116.9293877133484,59.9067035158108,28.583153933969896,387.3303739901235,58.781376957680905,109.89386537721109,51.71235886011273,16.249555383285152,58.664848010503235,161.6062242373238,108.27792478461558,153.11063410187063
2013-07-01,74.53103340378763,558.1927393062084,163.59765129136002,118.516622125276,62.147264592004106,28.304399828402683,394.59508801484833,59.10261106641277,115.72757809660396,53.133016174258174,16.77662933768135,56.34811559885636,168.86059427086215,110.28376707871708,155.3647962448011
2013-10-01,74.09938818613935,565.2966723851714,163.85612900019476,118.96154084580601,63.461312755379765,27.978309838526727,401.44054338497665,59.18815145016983,123.22517228539465,53.93634670259918,16.91627831586201,54.58242242042548,177.16151898799384,110.50845052638752,155.40303868077626
2014-01-01,75.38856754823496,573.1994430723278,165.39375037818874,120.57663587272513,65.35601189273851,27.975056936587944,407.80569269413905,60.16606687516863,126.69034067241154,54.01747663122484,16.84205756887566,55.25429922029541,180.70781730363638,111.67750929503866,156.49462380050227
2014-04-01,75.33447802658753,573.5235066046636,165.0796318617851,120.6181309155001,66.49710039787394,27.58783402127551,408.4438747428785,59.10346919151589,130.47923900709858,53.71961730540784,16.873666925009477,54.63364146511635,184.19885631250642,110.50790777373989,154.96940872002486
2014-07-01,75.17381134281067,567.407314112896,165.1144416123165,120.84786992548158,67.55060771123152,27.310341239535337,402.29287250057934,58.7239838802884,125.60469937997334,54.44305236242863,16.956230447299596,53.977142205156106,180.04775174240197,109.54399467273292,153.81056635956784
2014-10-01,75.52406420827172,574.2869376610932,166.11657245144963,121.48937765071335,68.5167187378851,27.223249055793662,408.17036520964365,59.660204487282634,129.0185688310396,55.81368692461901,17.403945744942607,54.27573536496987,184.83225575565862,109.40216960173248,154.02936440246876
2015-01-01,75.48056408249518,580.6976165382705,167.81788414238338,122.45037276655069,70.03151325570732,27.163443333356685,412.8797323958871,60.496765545803655,131.3883292302823,57.00810456836003,18.204068042476003,54.401513374700805,188.39643379864236,109.5850196767403,154.952531052573
2015-04-01,75.43738667645843,576.3800848600708,168.54718910963336,123.2019541801722,71.23730989019674,27.11437063943636,407.8328957504375,59.722740671278785,129.30269676753989,57.31579049919577,18.23086429002484,52.39019605744535,186.61848726673566,109.10147175497772,154.4467066844389
2015-07-01,75.68578478169705,567.1574747449033,170.18941097633962,124.7085359144076,72.85216181904836,27.106627397223388,396.9680637685637,59.71219064588254,117.1309030563738,57.97813244611676,18.374247664708626,52.94744594805053,175.10903550249054,109.19939167214008,154.6802667340721
2015-10-01,75.83755498730983,575.7469814027435,172.2239245374527,126.51757073592059,74.31493679439481,27.2792476632522,403.5230568652908,61.20809827351087,122.36876543697626,58.69626569922606,18.427106138279886,52.45885130505032,181.06503113620232,108.7910761505273,154.49742995205938
2016-01-01,76.07142704006446,578.5997642350587,173.13438465963642,127.59304120545696,75.61541472197317,27.45059875600044,405.4653795754223,62.03167309143047,121.83207346521978,58.49443367755478,18.09074469817903,53.666050396642305,180.32650714277457,109.44114894457493,154.9824923987544
