Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2011:Q1,Other,5347561,1903883,1548995,354888,3443678,490392,84489,128190,105190,23000,35548,32728,2820,873736,101930,99842,379727,744806,431092,73927,1396549,1394450,1082559,277507,8581,25803,2099,3951013,11693070
2011:Q2,White,65942889,18732930,15084708,3648222,47209960,5874418,1532680,3387799,2394488,993311,1012757,887023,125734,12217377,1132442,1308958,4057037,10035456,5915756,735278,10043159,10020972,7573648,1850393,123762,473169,22186,55899731,79747739
2011:Q2,Black,3626730,1306248,995444,310803,2320482,227682,24444,43994,37274,6720,19340,17694,1646,157295,77394,157001,163226,1253851,136108,60146,964279,962597,611612,333967,4789,12229,1682,2662451,15592960
2011:Q2,Hispanic,2125936,1046221,758147,288074,1079715,113411,13600,21418,15446,5972,3891,1555,2336,133741,32037,61205,127418,359616,168303,45075,802045,801363,599671,191568,4537,5586,682,1323891,11525112
2011:Q2,Other,5344965,1902739,1540764,361975,3442225,503958,79781,110456,100236,10220,33700,30922,2778,847934,105175,106882,378918,760527,438529,76365,1386870,1384698,1075736,277149,7033,24779,2172,3958095,11725197
2011:Q3,White,64337739,18693238,15014745,3678493,45644501,6012259,1513613,3755434,2650259,1105176,1011700,884310,127390,10397115,1141275,1271433,3729962,10066007,5995396,750308,10042921,10021636,7538254,1890844,130756,461782,21285,54294818,80010041
2011:Q3,Black,3581592,1289828,985464,304365,2291764,228264,23527,44901,39158,5743,22496,20355,2141,150928,76539,151541,125981,1263582,142245,61759,968813,967331,610994,340455,5045,10838,1482,2612779,15671011
2011:Q3,Hispanic,2069114,1034236,746881,287354,1034879,115377,12294,21417,15277,6140,4385,1404,2981,120010,30575,56126,111047,347478,170388,45780,790229,789627,589411,190910,4757,4549,602,1278885,11550582
2011:Q3,Other,5179650,1904763,1544346,360417,3274887,518147,75195,108855,108855,0,30380,27885,2495,683329,107605,108656,344291,769393,449035,80002,1383070,1380966,1069734,279965,7734,23532,2104,3796580,11758730
2011:Q4,White,65531082,18582331,14890921,3691410,46948751,6155897,1545106,3761556,2652794,1108761,970077,842638,127439,11071367,1169247,1299536,3924419,10162326,6118421,770801,10034041,10012757,7495657,1936682,140007,440410,21285,55497041,80311447
2011:Q4,Black,3626752,1271944,965217,306727,2354807,228583,22818,43373,37724,5649,21849,19286,2563,163891,77456,156499,144973,1281219,149967,64180,976655,975231,614269,346622,5495,8845,1424,2650097,15741566
2011:Q4,Hispanic,2043908,1012197,728862,283335,1031711,117327,11239,20456,14583,5873,4371,813,3558,124614,29890,54206,111514,337520,173805,46769,780986,780424,582338,190097,5045,2943,562,1262922,11567590
2011:Q4,Other,5273920,1904150,1540968,363182,3369770,532602,72453,104013,104013,0,26248,23783,2465,710230,111942,117748,359580,787761,463034,84158,1378466,1376334,1062675,282824,8740,22095,2132,3895454,11794137
2012:Q1,White,67210152,18463428,14750074,3713354,48746724,6223962,1492694,3690461,2499487,1190973,972859,849847,123012,12449234,1174284,1362153,4211281,10273875,6129561,766358,10020951,9998216,7462167,1938529,133896,463623,22735,57189201,80637787
2012:Q1,Black,3687762,1256933,940667,316265,2430829,227710,21812,39281,34531,4749,25418,22587,2831,182365,76068,166925,174996,1300275,153507,62472,963614,962016,605444,342544,4574,9454,1598,2724147,15808298
2012:Q1,Hispanic,2020603,991727,712539,279188,1028875,116750,9919,19581,13705,5876,4807,796,4011,134072,28181,53938,114556,327864,173054,46154,758996,758405,564705,185058,4792,3849,590,1261607,11579547
2012:Q1,Other,5411515,1903734,1533626,370107,3507781,544049,67162,91815,91815,0,24384,21361,3022,790172,113953,130669,383509,808213,467973,85884,1366254,1363939,1055645,278909,7902,21483,2315,4045261,11831891
2012:Q2,White,67266398,18636106,14904781,3731325,48630292,6215859,1452683,3886985,2761682,1125303,986426,868258,118168,12071867,1159575,1331334,4157594,10334523,6268867,764579,10011875,9987661,7415624,1980168,133109,458759,24214,57254523,80974892
2012:Q2,Black,3691687,1249544,937643,311901,2442142,225799,20870,41305,35922,5383,29792,26745,3047,187472,72720,162256,166680,1312109,161962,61178,966362,964586,604675,347358,4128,8424,1776,2725325,15874878
2012:Q2,Hispanic,1995250,998607,722432,276175,996643,113683,8719,18648,13256,5392,5287,898,4389,130783,25613,49060,106367,315950,176838,45696,744953,744334,553979,182451,4725,3180,619,1250296,11589862
2012:Q2,Other,5413381,1926708,1557145,369563,3486673,552663,62497,99276,99276,0,22960,19382,3577,734918,113989,133223,374700,821024,483535,87891,1358611,1356110,1047551,280491,7708,20359,2501,4054770,11872459
2012:Q3,White,68878016,18846592,15098180,3748411,50031425,6226337,1503179,3994752,2708773,1285979,985924,871825,114099,12805252,1172309,1360270,4326359,10425982,6465380,765681,10013095,9988515,7362221,2029103,132611,464580,24580,58864922,81308590
2012:Q3,Black,3749368,1248158,938891,309267,2501210,224108,20352,37565,33905,3660,32699,29451,3248,201360,72062,167268,184018,1328608,172804,60366,979330,977555,612861,352966,3706,8023,1775,2770038,15944980
2012:Q3,Hispanic,1990341,1002276,729347,272929,988065,111173,7880,18179,12545,5634,5562,840,4722,135408,24228,47128,105063,305321,182695,45427,743213,742617,550872,183968,4668,3109,595,1247128,11601946
2012:Q3,Other,5543573,1963364,1593365,369999,3580209,562477,60857,91913,91913,0,21067,17075,3992,764276,116845,142484,387160,838822,504087,90219,1353668,1351099,1039677,284417,7551,19454,2569,4189905,11916313
2012:Q4,White,69638406,19010374,15236570,3773804,50628033,6440502,1606095,3878166,2760824,1117342,1000907,890921,109986,12935001,1181655,1371818,4369588,10502403,6565521,776376,10023804,10001797,7342568,2084928,133452,440848,22007,59614602,81624713
2012:Q4,Black,3788383,1244225,933727,310498,2544157,224805,20057,38319,32952,5367,36872,33455,3417,210940,71110,169600,187091,1343972,180224,61165,974619,973319,599360,364663,3385,5911,1300,2813764,16022275
2012:Q4,Hispanic,1978187,1005422,735090,270332,972765,115121,7209,16753,11877,4876,5946,943,5003,135811,22712,44376,99620,294228,185205,45786,712704,712268,529668,176517,4660,1423,436,1265482,11619208
2012:Q4,Other,5622070,2001296,1628490,372806,3620774,580980,60840,89344,89344,0,19664,15297,4367,747234,119432,149922,387686,854967,517161,93544,1350047,1347722,1035398,286797,7551,17976,2325,4272023,11963923
2013:Q1,White,71936671,19354117,15562083,3792034,52582554,6486599,1537934,3665056,2673999,991057,983984,874844,109140,14486277,1193725,1412940,4602412,10787574,6646007,780047,9954835,9932020,7250239,2088808,134043,458930,22815,61981836,81909091
2013:Q1,Black,3901943,1253908,937611,316297,2648034,223644,19159,36952,30770,6182,37939,34274,3664,231670,70495,176910,213283,1389869,187220,60892,995527,994155,631264,353602,3040,6249,1373,2906416,16110435
2013:Q1,Hispanic,1996676,1019487,752648,266839,977189,113857,6108,15479,11226,4253,6029,695,5334,146157,21336,43120,99993,292134,187218,45758,738377,737942,546236,185015,4649,2043,435,1258299,11645060
2013:Q1,Other,5882151,2068152,1690231,377921,3813999,593315,55921,90038,81040,8997,17084,12679,4405,839095,122397,160780,406505,903449,529151,96264,1338826,1336382,1025160,286348,7527,17346,2444,4543325,12015759
2013:Q2,White,72728976,19747346,15946001,3801345,52981630,6536113,1507524,3175538,2467459,708079,1026446,918491,107955,14698326,1199649,1421074,4645184,11034501,6950783,786491,9978951,9954645,7215356,2131377,138757,469155,24306,62750025,82147553
2013:Q2,Black,3990508,1266374,953013,313361,2724134,222696,18443,34712,27670,7041,44277,40390,3887,242835,69375,179187,217317,1430602,203509,61182,1005789,1004231,636360,358742,2989,6141,1558,2984718,16213133
2013:Q2,Hispanic,2025373,1049336,785446,263889,976037,112848,5174,13687,10570,3117,6674,1039,5635,147407,19732,40319,94317,292275,197628,45976,730454,729989,540746,182226,4782,2235,465,1294919,11682911
2013:Q2,Other,6051318,2133442,1755216,378225,3917876,606528,52321,93388,68777,24610,16155,11683,4472,828555,124873,168181,407406,960723,560388,99358,1337196,1334557,1022135,287849,7987,16586,2639,4714123,12072290
2013:Q3,White,74713125,20155084,16335916,3819168,54558041,6620357,1535626,3059536,2424809,634728,1016620,909853,106767,15469343,1215680,1463763,4845395,11297088,7238713,795919,10011519,9987937,7206214,2185026,132090,464608,23582,64701606,82325930
2013:Q3,Black,4107733,1272516,965232,307284,2835217,222350,18015,33083,26143,6940,45952,41854,4098,258822,69379,187460,241646,1476510,219892,62107,1024724,1023336,647387,368628,2132,5190,1388,3083009,16334042
2013:Q3,Hispanic,2078698,1089335,826530,262805,989363,113155,4420,12715,9998,2717,6795,874,5921,152738,18597,39293,93525,293722,207929,46474,730665,730271,540616,183473,4544,1639,394,1348033,11736172
2013:Q3,Other,6288541,2202594,1825390,377204,4085947,621946,50539,89715,63281,26434,13979,9441,4538,861630,128537,179659,423805,1022042,591221,102873,1343449,1340849,1024990,293170,7151,15539,2600,4945092,12133987
2013:Q4,White,76507972,20403817,16580142,3823675,56104155,6654870,1542127,2905108,2271862,633246,1038801,934943,103858,16388712,1230427,1508787,5085312,11557501,7379635,812876,10124614,10100159,7176769,2212162,144381,566848,24455,66383358,82434059
2013:Q4,Black,4256330,1310392,999288,311104,2945938,235043,19683,40216,32999,7217,45543,41854,3688,263032,72073,198373,268104,1517349,219284,67240,1046904,1045375,647882,383307,3082,11104,1529,3209426,16475590
2013:Q4,Hispanic,2188419,1104047,837950,266097,1084372,131187,5063,14299,11378,2921,6898,1603,5295,175883,21864,44586,112756,317205,206391,48240,750704,750219,545141,192288,5206,7583,486,1437715,11807105
2013:Q4,Other,6502716,2246865,1870406,376459,4255851,634134,54869,94661,65520,29141,21901,15193,6708,917575,125624,186695,452338,1073839,590727,103490,1361648,1359046,1025253,302710,8627,22455,2602,5141068,12201181
2014:Q1,White,77845926,20596699,16781963,3814736,57249227,6814301,1531933,2896256,2274091,622164,1072979,972378,100601,17227827,1241388,1520088,5131404,11617518,7382338,813195,10090107,10064886,7139831,2199431,144394,581229,25222,67755819,82477803
2014:Q1,Black,4341695,1342267,1023556,318711,2999428,249560,21352,48420,40924,7496,46298,43012,3286,267474,74578,204286,270817,1533054,213762,69826,1047380,1045721,641104,389441,3184,11992,1659,3294315,16635231
2014:Q1,Hispanic,2297381,1134069,865833,268236,1163312,153514,5693,15919,12823,3097,7215,2523,4692,198748,25065,48402,125952,333226,200498,49079,759045,758470,543796,200304,5494,8875,575,1538336,11893381
2014:Q1,Other,6657555,2287089,1909703,377386,4370466,651950,58866,104909,72797,32112,30501,21711,8790,968901,122438,190235,462723,1097493,579885,102567,1371219,1368623,1024735,307639,8688,27561,2596,5286336,12273643
2014:Q2,White,79521294,20908655,17086736,3821919,58612639,6840722,1465398,2943809,2228306,715503,1060823,963330,97493,18128511,1257406,1539885,5249729,11680858,7628082,817416,10108845,10082567,7123124,2230498,148842,580104,26278,69412449,82467035
2014:Q2,Black,4461687,1388101,1063325,324776,3073586,262994,22761,55588,47696,7891,42699,39793,2907,273098,77763,212054,283254,1551656,218464,73255,1062774,1060932,636912,408300,3703,12016,1843,3398912,16809177
2014:Q2,Hispanic,2428246,1175496,902664,272832,1252750,171807,6192,17804,14084,3720,7117,2994,4123,222427,28582,52813,141631,350225,203895,50257,768460,767779,545046,207365,5989,9379,681,1659786,11991527
2014:Q2,Other,6844235,2331612,1953596,378016,4512623,665111,61175,110454,77797,32657,38017,27261,10756,1026628,119861,194959,480679,1123333,590295,102111,1391047,1388423,1028802,317839,9373,32408,2624,5453188,12351007
2014:Q3,White,79813408,21197938,17361556,3836382,58615470,6900492,1485990,2945572,2233896,711675,1083767,989567,94199,17801999,1265669,1524362,5197962,11720337,7872575,816747,10042760,10016967,7114880,2264454,147050,490583,25793,69770649,82411625
2014:Q3,Black,4551854,1437078,1100090,336988,3114776,277168,24731,63393,55156,8237,42363,39827,2536,269586,80313,214256,274674,1568715,223557,76019,1079328,1077556,637887,429121,3692,6856,1772,3472526,16993640
2014:Q3,Hispanic,2539773,1212132,934128,278004,1327641,191473,6946,19417,15449,3968,7484,3910,3575,237225,31860,55611,151808,366953,207665,51198,781653,780937,550866,218617,6288,5166,716,1758121,12098066
2014:Q3,Other,6931342,2382083,1999929,382154,4549260,680174,66387,120561,84680,35882,46911,34290,12621,990521,116549,195901,482403,1147078,601541,101233,1413721,1411236,1035722,330754,9232,35529,2486,5517621,12432904
2014:Q4,White,80902215,21354179,17518364,3835815,59548036,6950160,1501432,2880060,2212756,667304,1051462,960206,91256,18407955,1282840,1538915,5266463,11772910,8077951,817887,10043292,10017843,7102572,2292661,151179,471431,25449,70858922,82321444
2014:Q4,Black,4660804,1478693,1130236,348457,3182111,291521,26762,70344,61785,8558,36562,34373,2190,273797,83906,221816,281686,1589051,227437,79229,1098995,1097268,639122,448060,4300,5786,1726,3561810,17184830
2014:Q4,Hispanic,2657245,1242044,960074,281970,1415202,211060,7719,20704,16672,4032,7271,4213,3058,259200,35621,60059,166061,384847,210351,52309,796612,795853,557005,227265,6878,4705,758,1860634,12209522
2014:Q4,Other,7098110,2422562,2037044,385518,4675547,695319,71647,130222,90129,40093,54203,39826,14377,1028076,114207,200421,496352,1174152,610363,100586,1436877,1434515,1042809,341555,9984,40167,2363,5661232,12518967
2015:Q1,White,81968058,21566694,17728497,3838197,60401364,7200270,1462131,2880136,2315807,564329,1043938,956974,86964,18764833,1298704,1541719,5330754,11812742,8248643,817494,9978624,9952334,7055704,2271468,156791,468371,26290,71989434,82206364
2015:Q1,Black,4770290,1518896,1159877,359019,3251394,308778,28463,80442,71817,8625,33070,31249,1821,276281,87477,227597,288464,1608360,230180,82281,1104069,1102184,638885,452428,5196,5676,1885,3666220,17378959
2015:Q1,Hispanic,2789770,1282886,996329,286557,1506883,237779,8333,22231,18469,3763,7398,4864,2534,279412,39411,64031,180256,402666,212011,53355,812159,811299,561667,236899,7607,5126,860,1977610,12322421
2015:Q1,Other,7270070,2476526,2087960,388567,4793544,719598,75078,145792,101704,44088,62618,46611,16006,1047410,111758,203758,510273,1200433,617009,99817,1449644,1447272,1044681,346308,11093,45190,2372,5820427,12608830
2015:Q2,White,82471680,21906620,18037423,3869197,60565060,7220140,1434656,2754609,2311153,443456,1017201,934295,82906,18816760,1303975,1543150,5304857,11840138,8510962,818613,10018791,9991848,7057647,2301279,163376,469545,26943,72452890,82076255
2015:Q2,Black,4880886,1580832,1204638,376194,3300054,323211,30271,87015,78813,8203,27452,25978,1474,276363,90004,233272,283873,1626081,236834,85677,1133605,1131590,648081,471277,6405,5826,2015,3747281,17572239
2015:Q2,Hispanic,2917739,1330520,1036862,293658,1587220,256763,8993,23039,19750,3289,7344,5303,2041,297103,42791,68021,191261,420251,217141,54513,837156,836202,574760,247180,8471,5792,954,2080583,12433287
2015:Q2,Other,7401820,2533668,2137631,396037,4868152,734418,78986,152858,107855,45004,70522,53030,17492,1043795,108191,207060,515379,1225734,631985,99224,1479411,1477051,1056122,358005,12564,50360,2360,5922409,12702124
2015:Q3,White,81489306,22220258,18332065,3888193,59269048,7217793,1490579,3058914,2623621,435293,990962,912713,78249,17323435,1301391,1504295,5041429,11841007,8672847,826396,10045833,10019051,7064849,2337729,167198,449274,26782,71443473,81940989
2015:Q3,Black,4930496,1628382,1249574,378808,3302115,337345,32863,105406,96964,8442,21664,20532,1132,262962,91708,231826,249091,1639436,239490,90323,1164136,1162133,656988,493048,7435,4661,2003,3766360,17760880
2015:Q3,Hispanic,3017575,1377570,1076564,301005,1640006,274933,9997,26249,22804,3445,7346,5780,1566,300702,45851,69962,193405,436794,218658,56108,863213,862204,587666,259967,9293,5277,1009,2154362,12538645
2015:Q3,Other,7397009,2591978,2196288,395690,4805030,748477,86401,179784,132375,47409,78627,59843,18784,920037,103752,205742,496253,1247591,639035,99330,1512290,1510033,1068834,372321,13716,55161,2257,5884718,12798481
2015:Q4,White,82556083,22437564,18535208,3902356,60118519,7388956,1510320,2842689,2662668,180021,968248,893914,74333,17968366,1312153,1532172,5160584,11884066,8714473,836493,10008238,9981473,7089160,2280802,179234,432277,26765,72547845,81810437
2015:Q4,Black,5043296,1668293,1284111,384182,3375003,353965,35211,111157,106195,4962,15885,15062,823,267979,94834,242186,262772,1658389,237192,95432,1164508,1162492,663507,485124,10182,3679,2015,3878788,17941094
2015:Q4,Hispanic,3147483,1418200,1110878,307322,1729283,299246,10887,26122,24433,1689,7449,6319,1130,322826,49538,75412,209164,455077,215723,57837,879858,878786,598668,264511,10670,4938,1071,2267625,12635018
2015:Q4,Other,7574318,2646878,2250114,396764,4927440,770664,92605,171820,141742,30078,87118,67158,19960,963531,100690,212288,516217,1276542,636278,99686,1533525,1531355,1084471,369793,17019,60072,2169,6040793,12897536
2016:Q1,White,83332459,22628625,18706083,3922542,60703834,7583855,1477537,2936819,2776439,160380,988995,917208,71788,18223115,1323889,1537949,5211385,11916528,8661699,842062,9966956,9939303,7064664,2270226,182018,422395,27653,73365503,81694471
2016:Q1,Black,5147792,1713864,1315089,398775,3433928,370894,37086,123196,118506,4690,14212,13659,553,269446,98030,248504,267637,1674310,230904,99708,1176175,1173985,668164,491055,11640,3127,2189,3971617,18109092
2016:Q1,Hispanic,3267729,1458374,1145419,312955,1809355,324308,11558,28111,26500,1611,8219,7488,732,341030,53263,79691,222166,472586,209211,59212,899900,898721,607521,274540,11671,4990,1179,2367829,12718932
2016:Q1,Other,7721329,2697777,2294806,402971,5023552,794301,96680,184999,156056,28943,97947,76807,21139,976999,97675,216295,529277,1304102,625719,99558,1554042,1551858,1091734,376415,18551,65159,2184,6167287,12998919
2016:Q2,White,84565902,23037426,19094586,3942840,61528476,7537290,1404439,3003754,2897871,105883,984665,914855,69810,18723012,1344567,1559231,5277231,11961824,8881143,851319,10004805,9976534,7071859,2297079,180670,426925,28271,74561097,81602960
2016:Q2,Black,5290269,1781386,1362298,419088,3508884,383825,38462,134920,131489,3432,9664,9361,303,272931,102142,257460,274134,1695143,235592,104610,1204610,1202296,679185,507244,12393,3474,2314,4085659,18261085
2016:Q2,Hispanic,3391481,1502263,1184800,317463,1889218,339996,12010,29788,28630,1158,8693,8336,357,361124,57366,84738,235370,487015,212357,60761,925909,924637,621781,284479,12530,5847,1272,2465572,12786911
2016:Q2,Other,7908717,2766671,2354339,412333,5142046,806732,98825,193046,171379,21667,108124,85828,22296,1009965,95564,222182,543939,1325473,638400,99797,1584907,1582740,1105033,387991,19147,70569,2167,6323811,13102264
2016:Q3,White,85833236,23397742,19433981,3963761,62435494,7703389,1363336,2851493,2821518,29975,955768,888526,67242,19266333,1359024,1584665,5408909,12015918,9069128,857531,10074294,10046719,7099193,2335534,179463,432529,27574,75758942,81545776
2016:Q3,Black,5394466,1815838,1401468,414370,3578628,399684,40093,136569,135460,1109,2231,2175,57,276544,105448,266916,288686,1714902,238719,108837,1235183,1232988,688358,527429,13316,3886,2194,4159284,18393285
2016:Q3,Hispanic,3545419,1571484,1247342,324142,1973936,363006,12577,29781,29419,361,8853,8853,0,381036,61100,89900,250678,500991,214018,61996,951923,950626,634361,296013,13499,6754,1296,2593497,12835479
2016:Q3,Other,8087441,2828762,2419844,408918,5258679,829271,102335,180155,172981,7174,117490,94215,23276,1046521,92683,228587,565577,1347923,648463,99673,1621990,1619996,1121437,402615,19913,76032,1995,6465450,13207203
2016:Q4,White,86240566,23677492,19690795,3986698,62563073,7806925,1341586,2717021,2717021,0,934426,866912,67514,19416775,1350194,1571422,5429850,12078774,9046738,869360,10110220,10083813,7109112,2378624,179295,416781,26407,76130345,81530683
2016:Q4,Black,5458260,1845724,1435358,410366,3612536,408537,39039,123963,123963,0,719,621,98,279835,109216,264694,301882,1737781,235785,111085,1254055,1251983,695146,542274,12007,2555,2072,4204205,18502596
2016:Q4,Hispanic,3538974,1578790,1250206,328584,1960184,357441,12439,28069,28069,0,7951,7816,135,363505,58963,90881,250455,512946,213940,63594,962570,961367,643336,298964,13814,5253,1204,2576404,12862137
2016:Q4,Other,8322397,2937597,2526516,411081,5384800,861537,101297,166534,166534,0,117115,94357,22758,1125761,99119,219846,580253,1333269,677225,102842,1653522,1651507,1144335,416576,18181,72415,2015,6668875,13313438
2017:Q1,White,88108254,23983327,19962868,4020460,64124926,8005334,1303131,2703951,2703951,0,948605,881435,67170,20485173,1356646,1612916,5639004,12171598,9028016,870552,10132346,10105083,7122291,2368876,177145,436770,27263,77975908,81557012
2017:Q1,Black,5564823,1865555,1451377,414178,3699267,418352,37693,116519,116519,0,3082,2947,135,290907,114560,272184,339850,1762508,232494,111117,1253801,1251480,698281,539420,10294,3485,2321,4311021,18588695
2017:Q1,Hispanic,3573733,1606630,1274020,332610,1967103,354641,12183,27315,27315,0,7595,7315,279,353222,57415,94601,257074,525190,213538,64330,969618,968407,648896,299824,13940,5747,1211,2604115,12868284
2017:Q1,Other,8689065,3048509,2630555,417954,5640556,898712,99327,166469,166469,0,118314,96235,22079,1283446,107338,217625,615516,1322294,706668,104847,1677079,1674802,1167061,422304,15968,69470,2276,7011986,13420946
2017:Q2,White,89678208,24362608,20321876,4040731,65315600,7900406,1287283,2792657,2792657,0,938632,870262,68370,21061060,1355792,1638714,5774879,12261462,9428961,875753,10219087,10191668,7150799,2399631,185357,455880,27419,79459121,81621987
2017:Q2,Black,5667465,1890576,1480823,409753,3776889,422554,36566,112858,112858,0,2697,2503,195,296958,118921,276304,368257,1783816,246255,111703,1269615,1267178,703400,548437,10986,4355,2437,4397850,18651950
2017:Q2,Hispanic,3601977,1636961,1301690,335272,1965015,339730,12028,27175,27175,0,6880,6439,441,336615,55409,97299,260251,536320,228085,65222,978697,977516,655925,300637,14779,6174,1181,2623280,12856296
2017:Q2,Other,9033928,3155058,2734745,420313,5878870,920977,98455,173609,173609,0,118302,96781,21521,1404806,114814,213333,643182,1309674,774438,107277,1712025,1709568,1192436,434003,16729,66400,2456,7321903,13529774
2017:Q3,White,91045923,24721313,20664390,4056922,66324610,7919203,1342234,2707423,2707423,0,926204,859221,66982,21713580,1361029,1667047,5947143,12354936,9488794,897018,10302567,10275258,7188726,2438094,183976,464462,27309,80743356,81722831
2017:Q3,Black,5746750,1905690,1504354,401336,3841060,428160,36204,102147,102147,0,2302,2079,224,303118,123804,280445,401598,1802782,245349,115152,1285762,1283262,710303,558936,9486,4538,2500,4460988,18692733
2017:Q3,Hispanic,3617481,1663430,1326192,337238,1954051,328951,12238,25869,25869,0,6180,5578,602,319351,53601,99959,264326,546687,229784,67107,990216,989080,664277,303930,14885,5988,1135,2627266,12828548
2017:Q3,Other,9372636,3271596,2850939,420657,6101040,949474,101177,168217,168217,0,117837,97269,20567,1536338,123060,209213,675206,1296529,812508,111481,1748120,1745513,1219495,448224,14799,62995,2607,7624516,13639966
2017:Q4,White,93141471,25018555,20914464,4104091,68122916,8026079,1413117,2737826,2737826,0,882371,815632,66740,22858151,1366814,1701432,6146893,12454596,9631743,903894,10422331,10395224,7221028,2488872,187149,498175,27107,82719141,81856768
2017:Q4,Black,5831316,1916525,1519230,397295,3914791,434606,35840,95603,95603,0,270,0,270,312943,128565,285264,438681,1819851,247505,115662,1305565,1303023,715295,572384,9013,6331,2542,4525752,18711411
2017:Q4,Hispanic,3636567,1685723,1344087,341636,1950844,320994,12496,25262,25262,0,5085,4304,780,304951,51746,102774,268964,556476,234198,67899,1000137,999054,670856,305699,15295,7203,1083,2636430,12787415
2017:Q4,Other,9786093,3393369,2968755,424614,6392725,982633,104570,171060,171060,0,115475,95805,19670,1714713,131450,205722,710693,1283345,858970,114096,1785940,1783193,1245167,463830,14145,60051,2747,8000154,13751571
2018:Q1,White,93893119,25497230,21344591,4152639,68395889,8279945,1385947,2802739,2802739,0,871602,805432,66171,22740000,1367700,1697307,6097337,12543967,9697357,911987,10456031,10427282,7238398,2479912,192116,516855,28749,83437088,82021021
2018:Q1,Black,5868881,1940172,1540956,399216,3928708,442845,34374,89783,89783,0,315,0,315,311296,132574,282419,440516,1832392,245985,116210,1297556,1294631,712480,566110,8903,7139,2925,4571325,18708356
2018:Q1,Hispanic,3641314,1716617,1371635,344982,1924696,318003,12233,24802,24802,0,4482,3512,970,279258,49610,103413,263687,565057,235469,68682,999850,998726,670830,304532,15814,7550,1123,2641464,12735272
2018:Q1,Other,10085643,3544266,3112224,432042,6541377,1023645,103001,176379,176379,0,114807,96153,18654,1785540,139354,197169,718344,1267347,898945,116845,1810047,1806932,1266981,469323,13950,56678,3116,8275595,13864633
2018:Q2,White,94920489,25816386,21618504,4197882,69104103,8195704,1420942,2933400,2933400,0,867523,802103,65420,23050403,1374240,1710896,6174980,12645341,9814604,916071,10537448,10508952,7284270,2505095,204912,514675,28496,84383041,82212815
2018:Q2,Black,5913298,1951413,1553930,397482,3961885,444848,33442,85257,85257,0,359,0,359,312836,137018,282461,459568,1844053,246234,115809,1303408,1300460,713782,569667,10426,6584,2948,4609890,18683935
2018:Q2,Hispanic,3629785,1733497,1385631,347866,1896288,302454,12269,24606,24606,0,4000,2829,1171,256449,47702,104864,262967,573487,238374,69116,1002500,1001434,674494,303318,16906,6716,1066,2627285,12674495
2018:Q2,Other,10386439,3641799,3204129,437670,6744640,1047288,104464,186561,186561,0,114421,96887,17534,1896641,147996,190702,740490,1252388,944547,119143,1846198,1842944,1294305,480094,15811,52734,3254,8540242,13979199
2018:Q3,White,96690941,26163508,21929832,4233675,70527434,8053736,1419361,3133444,3133444,0,868158,803395,64763,24006846,1382739,1726650,6360097,12761292,9889248,925863,10648155,10619178,7338952,2553287,205506,521432,28977,86042786,82429373
2018:Q3,Black,5971664,1960101,1567288,392813,4011563,445235,32107,81516,81516,0,409,0,409,319252,141464,282485,493208,1855272,244306,116309,1315613,1312510,716814,579778,9327,6591,3103,4656050,18638519
2018:Q3,Hispanic,3618425,1745845,1396238,349608,1872580,284834,12113,24577,24577,0,3610,2220,1390,237933,45861,106323,265984,581967,239507,69870,1009668,1008623,679824,305376,17049,6374,1046,2608756,12607458
2018:Q3,Other,10771131,3749187,3307567,441621,7021943,1067813,104071,202118,202118,0,114211,97890,16321,2069314,156955,184352,775227,1239004,986786,122091,1886340,1882855,1323430,496124,14402,48899,3485,8884791,14095316
2018:Q4,White,92951104,25845447,21557614,4287833,67105656,8196248,1574083,3338410,3338410,0,843983,779671,64313,20737664,1362191,1653020,5791568,12827132,9841395,939962,10731008,10703077,7374936,2601604,222668,503869,27931,82220096,82667918
2018:Q4,Black,5810873,1923561,1538098,385463,3887312,449739,31848,76572,76572,0,465,0,465,290008,142422,265622,420510,1855775,236918,117434,1324571,1321600,715931,588887,11759,5023,2971,4486303,18572478
2018:Q4,Hispanic,3506063,1718937,1365605,353332,1787126,277291,12663,24352,24352,0,2989,1356,1633,188216,42693,103128,240993,587891,236054,70855,1011322,1010373,682097,305158,18436,4682,949,2494742,12536538
2018:Q4,Other,10547322,3734505,3289527,444977,6812817,1103709,111070,218395,218395,0,112200,97203,14997,1856867,162566,166132,722859,1215879,1017598,125543,1925443,1921915,1348654,511393,17463,44405,3527,8621879,14213029
2019:Q1,White,97456009,25825401,21488335,4337066,71630608,8389903,1689061,3526840,3526840,0,842693,778001,64692,23876262,1380279,1730483,6272781,12997746,9983236,941324,10724990,10696122,7387123,2594597,210891,503511,28868,86731020,82925674
2019:Q1,Black,5923999,1913307,1515791,397516,4010692,454426,31002,70036,70036,0,541,0,541,313618,147487,276257,493982,1870240,237098,116003,1305354,1302154,710247,579286,8067,4554,3200,4618645,18486181
