Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2013:Q2,RemainingTop1,12639690,13149971,2070636,344394,4100726,922887,815691,1835717,3059921,510281,351596,38848,119837
2013:Q2,Next9,28265461,30752450,5980634,993589,5883588,6422794,2965371,2826488,5679985,2486989,2039808,229356,217825
2013:Q2,Next40,21669502,26981193,8123758,1929634,2220394,6085529,2950497,1228119,4443263,5311691,4237087,963465,111139
2013:Q2,Bottom50,556719,5224220,2550039,1121629,124242,241869,337341,119616,729484,4667501,2752950,1716092,198459
2013:Q3,TopPt1,8978626,9050547,734926,362319,3817995,30613,106261,2054251,1944181,71921,31111,12733,28077
2013:Q3,RemainingTop1,13015600,13523058,2139477,353653,4291011,943775,841847,1878829,3074466,507458,352200,35827,119431
2013:Q3,Next9,29098174,31608313,6083717,1004369,6175893,6623720,3067868,2972317,5680429,2510139,2056090,236693,217356
2013:Q3,Next40,22330064,27687792,8371797,1924499,2324405,6240342,3111783,1248890,4466076,5357728,4270785,985233,101710
2013:Q3,Bottom50,663748,5326859,2623150,1121622,132152,250912,346789,113110,739125,4663111,2709020,1759812,194279
2013:Q4,TopPt1,9287713,9363427,748540,368960,4084743,33836,116475,2098822,1912051,75714,31853,13271,30590
2013:Q4,RemainingTop1,13426982,13955093,2174101,352552,4594942,930690,870004,1960652,3072152,528112,359629,40076,128407
2013:Q4,Next9,29982062,32526508,6187890,998456,6516638,6877299,3272165,2968043,5706016,2544446,2039215,243209,262022
2013:Q4,Next40,22820941,28271536,8567616,1936470,2407522,6370856,3237450,1262105,4489516,5450595,4295528,1017657,137410
2013:Q4,Bottom50,661206,5346209,2609639,1120895,140631,253213,360856,114469,746507,4685003,2668819,1776254,239930
2014:Q1,TopPt1,9589987,9667771,761189,384837,4328645,38155,124130,2090576,1940239,77783,33575,13143,31065
2014:Q1,RemainingTop1,13819163,14355588,2228272,349418,4876939,902281,874191,2008644,3115843,536425,364315,42815,129295
2014:Q1,Next9,30655861,33192445,6308717,981123,6827034,6992430,3349421,2908593,5825126,2536584,2027794,239166,269624
2014:Q1,Next40,23112392,28592724,8695445,1944355,2483052,6397500,3244667,1258243,4569462,5480332,4314578,1020842,144912
2014:Q1,Bottom50,703381,5340008,2587433,1119335,148081,250926,361497,115591,757145,4636627,2609204,1780848,246575
2014:Q2,TopPt1,9973221,10054503,781420,392354,4590139,42445,132780,2178255,1937110,81282,35814,14053,31415
2014:Q2,RemainingTop1,14285373,14831072,2284077,348471,5176405,874299,887255,2115284,3145281,545699,368903,47058,129738
2014:Q2,Next9,31428208,33973821,6439269,976604,7162526,7113089,3471250,2952579,5858505,2545613,2025848,247656,272109
2014:Q2,Next40,23445506,28999187,8866614,1959566,2566230,6427464,3296428,1285446,4597439,5553681,4345778,1058075,149828
2014:Q2,Bottom50,800958,5405810,2634942,1120549,156323,248775,367291,117110,760820,4604852,2557542,1797160,250150
2014:Q3,TopPt1,10029369,10111730,794768,408230,4498534,46865,139285,2265717,1958331,82361,37792,14867,29702
2014:Q3,RemainingTop1,14396681,14943398,2342561,346715,5129451,844522,878847,2221410,3179892,546717,374808,51041,120868
2014:Q3,Next9,31675560,34192535,6567595,969066,7009938,7219518,3474340,2997312,5954766,2516975,2024757,254356,237862
2014:Q3,Next40,23598368,29203406,9061509,1982213,2513522,6446067,3243165,1312769,4644162,5605038,4384036,1092913,128089
2014:Q3,Bottom50,830453,5396823,2629270,1127304,148741,246112,361341,118656,765399,4566370,2517962,1829768,218640
2014:Q4,TopPt1,10301101,10385999,802009,425855,4675587,51206,146986,2337874,1946483,84899,39704,15643,29552
2014:Q4,RemainingTop1,14752041,15307561,2391579,343918,5345569,815832,885611,2317429,3207623,555520,380771,55289,119460
2014:Q4,Next9,32249393,34766794,6666232,954843,7229301,7337467,3568416,3026641,5983894,2517401,2022476,262356,232569
2014:Q4,Next40,23821935,29499543,9197091,1997152,2565068,6472661,3266933,1335245,4665393,5677608,4420721,1128850,128037
2014:Q4,Bottom50,829245,5369593,2588807,1129991,153241,243794,363827,120147,769786,4540349,2477836,1847402,215111
2015:Q1,TopPt1,10542914,10628724,817742,440391,4785057,55623,154948,2395514,1979449,85810,40706,15226,29878
2015:Q1,RemainingTop1,15066676,15632498,2446539,341767,5494797,786093,891495,2403633,3268175,565822,387354,57706,120762
2015:Q1,Next9,32837442,35333498,6790542,944291,7355319,7448080,3648038,3041401,6105827,2496057,2004857,256869,234331
2015:Q1,Next40,24150507,29850189,9346724,2013115,2590794,6493207,3286240,1353074,4767035,5699682,4439260,1126769,133653
2015:Q1,Bottom50,876435,5373562,2571116,1132776,154746,241198,366131,121572,786022,4497127,2428761,1850533,217833
2015:Q2,TopPt1,10671108,10759436,839567,458710,4804126,60120,161053,2492944,1942916,88328,42182,15881,30265
2015:Q2,RemainingTop1,15244690,15825520,2513951,340659,5553943,755242,886049,2515030,3260647,580830,395585,62053,123192
2015:Q2,Next9,33159328,35665902,6948176,942136,7356206,7551019,3683346,3099145,6085873,2506574,2003444,265287,237843
2015:Q2,Next40,24254361,30047074,9517748,2047127,2581599,6507509,3254261,1384146,4754684,5792713,4487664,1163744,141305
2015:Q2,Bottom50,905557,5406076,2597111,1146454,152285,238314,362164,123240,786507,4500518,2407736,1870777,222005
2015:Q3,TopPt1,10400987,10491577,854921,453917,4380870,64789,163509,2548622,2024948,90589,43885,16620,30084
2015:Q3,RemainingTop1,15028452,15621380,2560878,342350,5171375,722015,849687,2598971,3376104,592927,403543,66081,123303
2015:Q3,Next9,32784082,35293909,7029853,952516,6742693,7635636,3559174,3113383,6260654,2509828,2004994,272882,231952
2015:Q3,Next40,24163072,30044637,9762369,2066629,2398639,6507603,3077890,1401592,4829915,5881565,4538828,1200591,142146
2015:Q3,Bottom50,906768,5417331,2646471,1148284,130510,234785,341742,124682,790858,4510563,2387086,1906892,216585
2015:Q4,TopPt1,10599510,10691467,863099,455679,4570113,69221,171445,2557444,2004466,91956,46425,15552,29979
2015:Q4,RemainingTop1,15322916,15928007,2601946,342757,5397161,692034,862234,2651417,3380458,605091,410075,67741,127275
2015:Q4,Next9,33319423,35827451,7097682,956141,6980507,7750475,3693235,3078969,6270442,2508029,2016961,262018,229050
2015:Q4,Next40,24529124,30453998,9961946,2085332,2456787,6530100,3135949,1403592,4880293,5924874,4597434,1178561,148879
2015:Q4,Bottom50,995773,5451951,2655637,1150717,135685,232244,347932,125827,803908,4456178,2364911,1876358,214909
2016:Q1,TopPt1,10747416,10840184,875572,472521,4648001,73739,178678,2529267,2062405,92768,47476,15261,30031
2016:Q1,RemainingTop1,15536675,16155191,2652577,341218,5511107,660862,865457,2677959,3446010,618515,417984,70108,130423
2016:Q1,Next9,33790907,36281831,7203425,950900,7063932,7857257,3769331,3006521,6430465,2490924,2005016,258632,227276
2016:Q1,Next40,24800171,30765857,10098055,2112328,2471452,6546261,3150010,1393198,4994554,5965686,4630225,1181603,153858
2016:Q1,Bottom50,1023877,5453056,2631768,1160276,136030,229409,349431,126677,819465,4429179,2331380,1886632,211167
2016:Q2,TopPt1,11031050,11125872,896722,499989,4794635,79500,185617,2605665,2063744,94821,48722,15742,30357
2016:Q2,RemainingTop1,15881612,16516952,2736503,338048,5693374,643314,870637,2773414,3461662,635340,427274,74159,133907
2016:Q2,Next9,34416521,36914785,7416500,937706,7243444,7939695,3869788,3045138,6462514,2498264,2002336,265874,230054
2016:Q2,Next40,25100482,31158543,10324545,2142595,2513778,6580120,3176325,1417957,5003223,6058061,4682501,1214688,160872
2016:Q2,Bottom50,1027972,5461718,2621752,1173385,139375,226825,351919,128279,820182,4433746,2317025,1906330,210391
2016:Q3,TopPt1,11243734,11341463,910172,484458,4956089,85248,193819,2671529,2040149,97730,50721,16447,30562
2016:Q3,RemainingTop1,16190881,16841969,2773557,341227,5890025,626102,883991,2861345,3465722,651088,435426,77972,137690
2016:Q3,Next9,34909909,37425782,7464968,955852,7444070,8026639,4006320,3073326,6454607,2515873,2009928,273352,232593
2016:Q3,Next40,25513415,31676172,10606876,2158207,2562468,6617369,3240810,1439398,5051044,6162757,4743621,1250675,168461
2016:Q3,Bottom50,1151625,5607567,2747062,1171447,143365,224376,358977,129828,832512,4455942,2303652,1943144,209146
2016:Q4,TopPt1,11200085,11300091,925572,472002,4956051,82058,187946,2684416,1992046,100006,50781,17067,32158
2016:Q4,RemainingTop1,16285898,16938813,2811620,340565,6011281,632393,874377,2835420,3433156,652915,443082,76439,133394
2016:Q4,Next9,35164325,37690706,7576291,977451,7525947,8066352,4031440,3094883,6418342,2526381,2035418,277968,212995
2016:Q4,Next40,25813194,32022318,10844229,2167957,2568886,6655643,3249558,1434896,5101149,6209125,4761290,1279284,168551
2016:Q4,Bottom50,1144294,5636235,2745163,1178753,140905,226324,365963,133961,845166,4491941,2301359,1985679,204903
2017:Q1,TopPt1,11489146,11591614,943415,471507,5220934,78690,183983,2695868,1997217,102468,51181,16525,34762
2017:Q1,RemainingTop1,16720856,17375866,2858980,338635,6402008,640851,889393,2807814,3438185,655010,449612,72615,132783
2017:Q1,Next9,36103020,38642756,7720745,994100,7978247,8124842,4210874,3115088,6498861,2539736,2063485,268281,207970
2017:Q1,Next40,26400710,32622118,11026744,2187444,2679110,6708291,3378439,1429872,5212219,6221408,4778011,1265752,177645
2017:Q1,Bottom50,1213686,5727908,2768936,1193516,149867,228917,386081,138134,862457,4514222,2294240,2007250,212732
2017:Q2,TopPt1,11764281,11869888,964672,461800,5343564,75351,178794,2869942,1975766,105607,51678,16875,37054
2017:Q2,RemainingTop1,17092328,17755852,2908964,337116,6651963,648677,894123,2887285,3427724,663523,456614,70546,136363
2017:Q2,Next9,36880919,39450499,7874620,1011723,8235112,8178461,4336478,3305708,6508397,2569580,2095556,269696,204328
2017:Q2,Next40,26799184,33080373,11230726,2195262,2733162,6757432,3461628,1478542,5223621,6281189,4803293,1284691,193205
2017:Q2,Bottom50,1290873,5850396,2860152,1200169,152681,231350,401197,143622,861226,4559523,2295420,2040901,223202
2017:Q3,TopPt1,11907641,12016409,982927,447658,5484340,72001,174069,2908965,1946449,108769,52104,17233,39432
2017:Q3,RemainingTop1,17390720,18057921,2954910,335865,6922550,656447,902885,2875787,3409476,667201,464265,68160,134776
2017:Q3,Next9,37551615,40145184,8004488,1030533,8519273,8232012,4482821,3355027,6521030,2593569,2128925,270292,194352
2017:Q3,Next40,27265517,33602199,11477855,2198544,2793958,6806687,3566167,1482211,5276777,6336681,4834127,1303171,199383
2017:Q3,Bottom50,1339394,5959838,2925696,1203553,156278,233787,418996,148128,873400,4620444,2303380,2090327,226737
2017:Q4,TopPt1,12261277,12373660,995496,433872,5770566,68623,169469,2987027,1948608,112383,52390,17912,42081
2017:Q4,RemainingTop1,17905667,18581321,2988659,336347,7341061,664400,914603,2888789,3447462,675654,471791,66471,137392
2017:Q4,Next9,38508051,41137964,8098818,1060793,9006987,8287439,4649595,3445259,6589073,2629912,2159137,275274,195501
2017:Q4,Next40,27819187,34229041,11683409,2219491,2910344,6857513,3687911,1498408,5371965,6409854,4860757,1333825,215272
2017:Q4,Bottom50,1392794,6078963,2980155,1217133,166262,236293,438845,152973,887303,4686169,2308270,2137302,240597
2018:Q1,TopPt1,12255610,12370551,1018934,431017,5690988,65319,161073,3033310,1969909,114941,52916,17348,44677
2018:Q1,RemainingTop1,18038689,18718826,3056513,335211,7395531,671139,893931,2880111,3486390,680137,477308,62548,140281
2018:Q1,Next9,38913311,41556142,8294511,1083336,8989686,8332890,4648398,3502343,6704978,2642830,2186371,264992,191467
2018:Q1,Next40,28247797,34670023,11960922,2244550,2885829,6900950,3655811,1504035,5517926,6422226,4874972,1318573,228681
2018:Q1,Bottom50,1476867,6180217,3038526,1234766,160157,238465,440980,157640,909683,4703350,2297123,2156415,249812
2018:Q2,TopPt1,12360105,12477796,1033082,423914,5734135,61950,154468,3100854,1969393,117691,53750,17534,46407
2018:Q2,RemainingTop1,18267034,18953763,3095071,334413,7575388,678596,889052,2884175,3497068,686729,483596,60013,143120
2018:Q2,Next9,39470885,42137120,8418614,1107326,9144449,8384610,4730151,3581697,6770273,2666235,2222823,264176,179236
2018:Q2,Next40,28516847,34995576,12096046,2265726,2908443,6949257,3701034,1516287,5558783,6478730,4905995,1331220,241515
2018:Q2,Bottom50,1553898,6294068,3119383,1249521,159411,240856,452224,162510,910164,4740170,2300688,2185231,254251
2018:Q3,TopPt1,12632359,12753891,1045363,415330,5964872,58502,149738,3151063,1969022,121532,54517,18072,48943
2018:Q3,RemainingTop1,18686727,19377647,3133539,333157,7944630,687011,896984,2876215,3506111,690919,490564,57744,142611
2018:Q3,Next9,40319984,43015631,8534452,1128414,9560524,8444576,4867616,3642986,6837063,2695647,2260632,266330,168685
2018:Q3,Next40,28977262,35523080,12315852,2280444,3002360,7003915,3808710,1522731,5589068,6545819,4942507,1354818,248494
2018:Q3,Bottom50,1583540,6389399,3171718,1260372,166946,243531,471279,167308,908246,4805859,2310800,2237601,257458
2018:Q4,TopPt1,11642198,11766013,1025004,398222,4965058,55363,133535,3158732,2030098,123815,54978,18702,50135
2018:Q4,RemainingTop1,17737372,18435356,3072808,334256,7089547,690867,810192,2840581,3597104,697984,497107,55743,145134
2018:Q4,Next9,38780351,41491230,8363454,1162523,8276230,8465979,4526491,3659911,7036642,2710880,2290759,270252,149869
2018:Q4,Next40,28154827,34765190,12082600,2302513,2627872,7029565,3457485,1515441,5749714,6610363,4967168,1382592,260603
2018:Q4,Bottom50,1529845,6379146,3206978,1274090,119922,244904,436130,171862,925260,4849301,2311606,2279753,257942
2019:Q1,TopPt1,12655935,12782658,1022593,416926,5829494,51606,132004,3231460,2098575,126724,55093,18075,53556
2019:Q1,RemainingTop1,18911363,19606320,3088197,329712,8096548,703441,854988,2845305,3688129,694956,503012,51865,140079
2019:Q1,Next9,40910327,43615740,8427304,1168678,9573167,8561268,4881942,3744741,7258640,2705413,2311595,259946,133872
2019:Q1,Next40,28990818,35591950,11976395,2333898,2962844,7111116,3750359,1528616,5928722,6601131,4976849,1367145,257137
2019:Q1,Bottom50,1614316,6465863,3165476,1298718,155434,248786,476466,176921,944061,4851547,2300387,2297438,253722
2019:Q2,TopPt1,12968766,13097822,1054126,415181,5985360,48167,125459,3372030,2097499,129057,54902,18308,55847
2019:Q2,RemainingTop1,19375380,20078983,3193913,327192,8398303,716992,860278,2891266,3691039,703603,512101,49652,141850
2019:Q2,Next9,41942527,44669541,8737903,1183745,9890727,8580678,5042853,3900210,7333425,2727014,2338666,261494,126854
2019:Q2,Next40,29785428,36451884,12469758,2349368,3027552,7229623,3853812,1562752,5959018,6666455,5008998,1387339,270118
2019:Q2,Bottom50,1677767,6591142,3246359,1311110,159578,258215,494321,182468,939091,4913375,2316297,2335314,261764
2019:Q3,TopPt1,12891623,13024435,1047773,386282,5871027,44725,116815,3428162,2129651,132813,55202,18684,58927
2019:Q3,RemainingTop1,19408554,20116487,3161210,329714,8435882,730050,848568,2883594,3727468,707932,520156,47253,140523
2019:Q3,Next9,42139446,44889442,8670028,1224674,9837837,8594448,5118523,3967601,7476332,2749997,2371343,262621,116033
2019:Q3,Next40,29908839,36636040,12444682,2364813,2990289,7345098,3875058,1569994,6046105,6727201,5044705,1407965,274531
2019:Q3,Bottom50,1796575,6778030,3405385,1319239,151594,267562,502526,187496,944228,4981455,2330571,2387625,263259
2019:Q4,TopPt1,13530470,13668498,1056747,383861,6411436,64275,125282,3417054,2209843,138028,56902,21289,59837
2019:Q4,RemainingTop1,19845972,20563386,3114259,330360,8813450,751673,912220,2908589,3732835,717413,513039,52196,152178
2019:Q4,Next9,43018519,45804689,8616458,1244395,10605873,8501018,5275755,3955237,7605952,2786170,2387583,282892,115695
2019:Q4,Next40,30700864,37501485,12399766,2386202,3238426,7558157,4077377,1598634,6242923,6800621,5093261,1436413,270947
2019:Q4,Bottom50,1865885,6873330,3384613,1326525,185908,287601,522147,184899,981637,5007445,2340534,2399400,267511
2020:Q1,TopPt1,12070586,12211107,1100480,384018,4662958,84781,116838,3449473,2412559,140521,58690,21770,60061
2020:Q1,RemainingTop1,18040873,18771150,3171257,330150,6916125,761734,828087,2960522,3803275,730277,504567,54182,171528
2020:Q1,Next9,40482513,43285492,8895425,1259231,8201462,8307089,4680443,3988044,7953797,2802979,2400199,279694,123086
2020:Q1,Next40,30502057,37308453,12875461,2403960,2612660,7697642,3561113,1640851,6516767,6806396,5131238,1393351,281807
2020:Q1,Bottom50,1894516,6879255,3467591,1332178,118210,304423,456273,182579,1018001,4984739,2338398,2364122,282219
2020:Q2,TopPt1,13535699,13680652,1129223,380583,5939841,104817,130241,3456581,2539366,144953,60791,22819,61343
2020:Q2,RemainingTop1,19423584,20154541,3179369,328353,8050002,779874,945604,2996789,3874550,730958,496336,57088,177534
2020:Q2,Next9,42993095,45809126,9056514,1264156,9996092,8180611,5159956,3994373,8157424,2816031,2419721,283669,112641
2020:Q2,Next40,32329502,39146962,13150615,2401641,3142471,7888828,4035163,1675063,6853181,6817460,5179772,1370834,266854
2020:Q2,Bottom50,2206963,7155289,3546933,1325883,184020,323595,507399,180105,1087354,4948326,2343949,2328055,276322
2020:Q3,TopPt1,14386704,14538584,1183001,394920,6618150,125134,137688,3560691,2518999,151880,63826,25008,63046
2020:Q3,RemainingTop1,20134450,20872510,3254777,331961,8588768,795984,1011691,3093433,3795897,738060,489052,61280,187728
2020:Q3,Next9,44424850,47315075,9412603,1302342,10959197,8034913,5380782,4101391,8123847,2890226,2461091,298560,130575
2020:Q3,Next40,33759160,40673922,13728449,2475019,3442821,8067232,4260655,1739968,6959779,6914762,5262453,1384410,267899
2020:Q3,Bottom50,2405125,7411316,3657311,1365390,223092,342258,528823,178202,1116240,5006191,2375196,2338362,292633
2020:Q4,TopPt1,15988600,16148921,1235491,407286,7921069,144924,150532,3654024,2635596,160321,68117,27700,64504
2020:Q4,RemainingTop1,21622025,22368823,3316663,335257,9753084,819927,1110871,3183531,3849489,746798,477802,65769,203227
2020:Q4,Next9,47117798,50102722,9739985,1337725,12790650,7955576,5728282,4196934,8353570,2984924,2511230,316355,157339
2020:Q4,Next40,35722091,42746454,14221357,2541384,3983705,8295470,4640635,1801550,7262353,7024362,5339345,1404251,280766
2020:Q4,Bottom50,2700404,7741424,3773652,1400622,289712,363147,570047,176202,1168043,5041021,2386701,2334952,319368
2021:Q1,TopPt1,17005419,17172481,1308873,429850,8695578,165222,158683,3738649,2675626,167062,71515,29235,66312
2021:Q1,RemainingTop1,22505944,23258831,3443291,335756,10394060,839087,1159364,3268401,3818872,752886,468036,68808,216042
2021:Q1,Next9,48768543,51816627,10272121,1357760,13888439,7833071,5794096,4283172,8387967,3048083,2549401,322850,175832
2021:Q1,Next40,37453726,44538080,14994158,2599229,4321991,8493323,4773355,1860448,7495576,7084354,5406177,1391748,286429
2021:Q1,Bottom50,2961970,8016861,3887400,1432623,332647,382754,582767,174128,1224542,5054891,2397277,2319849,337765
2021:Q2,TopPt1,18290102,18469414,1431021,471837,9536672,185470,168089,3978126,2698200,179313,77925,33980,67408
2021:Q2,RemainingTop1,23688813,24455161,3686390,343032,11103126,860172,1231015,3449451,3781975,766347,464556,76723,225068
2021:Q2,Next9,51134517,54351251,11190432,1416989,15078185,7725707,6013818,4529475,8396645,3216733,2670808,364988,180937
2021:Q2,Next40,39704231,47089472,16412003,2744091,4685967,8703351,5022053,1968473,7553534,7385240,5615284,1485389,284567
2021:Q2,Bottom50,3174664,8434047,4117022,1517013,378402,402934,608161,172735,1237781,5259383,2524120,2389148,346115
2021:Q3,TopPt1,18864418,19049209,1511220,498122,9678918,206200,170781,4225522,2758446,184791,80223,36214,68354
2021:Q3,RemainingTop1,24042248,24823597,3805217,348735,11125000,877336,1247980,3635254,3784076,781349,462026,81683,237640
2021:Q3,Next9,52043754,55330061,11724936,1464779,15299570,7581990,5977785,4783214,8497788,3286307,2715873,383760,186674
2021:Q3,Next40,40998992,48521914,17233706,2849180,4781703,8888487,5012742,2078893,7677203,7522922,5725303,1510650,286969
2021:Q3,Bottom50,3330251,8692326,4268715,1576364,392666,422094,602420,171215,1258852,5362075,2592310,2412786,356979
2021:Q4,TopPt1,19689749,19880413,1554960,522473,10220381,226537,181055,4359093,2815914,190664,82970,38949,68745
2021:Q4,RemainingTop1,24638999,25442360,3822474,355698,11543570,900158,1312252,3751001,3757208,803361,458939,87440,256982
2021:Q4,Next9,53269545,56633973,11948266,1518484,16073462,7486308,6119576,4918797,8569079,3364428,2767435,407701,189292
2021:Q4,Next40,42158394,49843548,17503085,2960424,5030567,9109286,5221132,2153479,7865575,7685154,5842187,1548133,294834
2021:Q4,Bottom50,3494825,8956750,4359171,1638877,424660,442829,624488,169172,1297552,5461925,2662959,2430497,368469
2022:Q1,TopPt1,19559644,19752950,1681092,555250,9687847,250343,180892,4477523,2920003,193306,83577,40038,69691
2022:Q1,RemainingTop1,24290789,25111246,4043286,362407,10906361,889440,1280928,3857721,3771104,820458,460589,91644,268225
2022:Q1,Next9,53028879,56432914,12830549,1570645,15356713,7089987,5787834,5038361,8758824,3404035,2796634,419134,188267
2022:Q1,Next40,43370191,51167337,18849972,3081368,4864043,9118767,4980989,2223352,8048845,7797145,5952300,1552780,292065
2022:Q1,Bottom50,3652766,9215242,4560697,1708164,408226,454675,593295,167042,1323142,5562476,2750888,2438624,372964
2022:Q2,TopPt1,18113615,18313555,1788651,558500,7874143,273203,173062,4680164,2965831,199940,87015,43306,69619
2022:Q2,RemainingTop1,22573893,23405823,4191087,367263,9000966,867469,1186336,4016522,3776179,831929,456573,97959,277397
2022:Q2,Next9,50455026,53928556,13504597,1609834,12842528,6734752,5179593,5244191,8813061,3473530,2857876,447355,168299
2022:Q2,Next40,43233474,51195578,19952278,3140507,4188338,9039345,4462555,2319707,8092848,7962104,6079263,1602830,280011
2022:Q2,Bottom50,3713977,9370189,4822844,1737894,334031,457460,527786,165121,1325053,5656212,2824988,2467676,363548
2022:Q3,TopPt1,17723513,17932143,1744638,570096,7444246,295272,174644,4643157,3060089,208630,91669,46630,70331
2022:Q3,RemainingTop1,21905381,22743673,4019635,371729,8467726,853774,1166494,4028392,3835923,838292,447593,103449,287250
2022:Q3,Next9,48994532,52551774,13115761,1647064,12251747,6452608,4915783,5203042,8965768,3557241,2922024,471305,163912
2022:Q3,Next40,42253895,50355448,19278249,3208609,4048671,9011343,4293328,2340801,8174447,8101553,6185800,1640762,274991
2022:Q3,Bottom50,3593083,9314070,4763174,1773993,321646,462419,504832,162499,1325506,5720986,2863103,2492141,365742
2022:Q4,TopPt1,18138891,18350847,1711481,579280,7872520,297855,179861,4498907,3210943,211956,94294,48486,69176
2022:Q4,RemainingTop1,22339392,23179245,3933013,373729,8896593,838565,1207493,3942149,3987703,839854,447237,105639,286978
2022:Q4,Next9,49469779,53064305,12826520,1657567,12859336,6313584,5092487,5055626,9259185,3594527,2969797,487496,137234
2022:Q4,Next40,42059954,50259215,18833315,3237366,4222961,8925215,4472362,2297287,8270709,8199261,6248649,1687175,263437
2022:Q4,Bottom50,3479785,9250463,4651522,1791373,340863,459016,526983,162424,1318282,5770678,2894115,2529644,346919
2023:Q1,TopPt1,18765607,18982305,1720733,584700,8412443,298154,183912,4418095,3364268,216698,97755,49156,69787
2023:Q1,RemainingTop1,23062421,23887691,3952503,378003,9436319,847506,1256056,3895995,4121310,825270,441909,105494,277867
2023:Q1,Next9,50805960,54436746,12887879,1679655,13623744,6389736,5359455,4973830,9522447,3630786,3012538,487527,130721
2023:Q1,Next40,42768071,50985655,18966595,3278152,4441737,8993086,4693006,2274533,8338546,8217585,6279893,1685528,252164
2023:Q1,Bottom50,3604161,9346999,4681835,1814837,365101,462137,552328,162658,1308103,5742838,2878569,2524281,339988
2023:Q2,TopPt1,19543105,19763627,1801831,596386,8959439,297545,188133,4520125,3400169,220522,99942,50499,70081
2023:Q2,RemainingTop1,23978139,24800955,4173662,380712,9979180,856507,1302316,3960228,4148350,822817,440523,107019,275275
2023:Q2,Next9,52707408,56388433,13576032,1694658,14391598,6469186,5604137,5079282,9573539,3681025,3048446,498668,133911
2023:Q2,Next40,44717344,53004858,20426545,3317396,4659421,9052789,4905148,2307737,8335822,8287514,6321549,1714598,251367
2023:Q2,Bottom50,3702276,9475012,4736018,1838694,389705,464718,577045,163124,1305708,5772737,2895237,2535889,341611
2023:Q3,TopPt1,19219047,19442907,1817052,593646,8601446,298591,178754,4526772,3426646,223860,102070,51345,70445
2023:Q3,RemainingTop1,23666992,24491010,4212012,381377,9624226,845326,1283182,3963783,4181104,824019,439918,108167,275934
2023:Q3,Next9,52294426,56032240,13693264,1698233,13889615,6369599,5703778,5085921,9591829,3737813,3087401,506445,143967
2023:Q3,Next40,44650854,53010574,20720881,3318926,4517288,8981376,4843867,2309427,8318809,8359720,6371230,1732183,256307
2023:Q3,Bottom50,3655040,9458741,4757359,1839192,373598,461691,563538,163074,1300288,5803700,2925065,2529804,348831
2023:Q4,TopPt1,20135468,20362521,1804746,605348,9519763,295641,195680,4372872,3568471,227053,103946,52590,70517
2023:Q4,RemainingTop1,24676389,25501332,4188040,380520,10532906,874195,1361567,3869149,4294955,824943,439042,109524,276377
2023:Q4,Next9,53972774,57752981,13623145,1694229,15174220,6627488,5862203,4927684,9844012,3780207,3119671,516939,143597
2023:Q4,Next40,45313351,53741194,20466980,3329535,4880032,9163391,5172594,2261035,8467626,8427842,6410510,1761036,256296
2023:Q4,Bottom50,3692147,9532778,4713638,1846939,414937,469354,609950,162658,1315302,5840630,2943890,2548136,348604
2024:Q1,TopPt1,21081100,21310038,1840388,615455,10435703,296073,202601,4320215,3599603,228939,105474,52175,71290
2024:Q1,RemainingTop1,25768560,26596924,4285813,383018,11439408,882144,1425365,3840295,4340881,828364,437577,108476,282311
2024:Q1,Next9,55950546,59760841,13929422,1707059,16455789,6694677,6175217,4874832,9923846,3810296,3140847,509674,159775
2024:Q1,Next40,46750312,55192511,21079039,3363026,5242011,9225312,5463995,2247124,8572005,8442199,6431852,1742263,268084
2024:Q1,Bottom50,3832199,9678295,4736817,1867001,456166,472231,644493,162967,1338620,5846097,2939853,2543775,362469
2024:Q2,TopPt1,21427933,21659852,1895883,618229,10643805,296370,204132,4384604,3616829,231920,107269,52888,71763
2024:Q2,RemainingTop1,26201563,27029901,4435806,384372,11646606,887027,1444347,3882678,4349065,828338,437755,109414,281169
2024:Q2,Next9,56902811,60759767,14394803,1713699,16749033,6735850,6283056,4942056,9941270,3856957,3174773,515723,166461
2024:Q2,Next40,47902700,56408594,22093588,3376817,5325501,9263637,5551784,2269465,8527802,8505893,6478635,1757198,270060
2024:Q2,Bottom50,3861428,9737561,4778282,1874952,465518,474017,654385,163497,1326910,5876132,2963225,2545631,367276
2024:Q3,TopPt1,22394636,22628337,1887532,622279,11448687,296067,210127,4414308,3749337,233700,108619,53243,71838
2024:Q3,RemainingTop1,27147169,27973918,4411847,386103,12439162,895263,1498339,3902798,4440406,826749,438935,109622,278192
2024:Q3,Next9,58523154,62413085,14321738,1722701,17868482,6807765,6545320,4973275,10173804,3889931,3204649,518404,166878
2024:Q3,Next40,48437524,57000375,21915567,3396048,5639534,9320670,5801202,2280197,8647157,8562850,6524934,1769742,268174
2024:Q3,Bottom50,3891090,9828036,4778825,1886251,501798,476536,684020,163815,1336791,5936946,2993025,2576753,367168
2024:Q4,TopPt1,22571640,22806114,1875703,628087,11571386,295742,211714,4447634,3775848,234475,111120,52252,71103
2024:Q4,RemainingTop1,27403505,28187957,4375124,390253,12561276,903564,1497707,3925093,4534940,784452,437539,107986,238927
