Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2005:Q3,Hispanic,1539632,2290276,1103871,227521,124459,280590,133001,207805,213029,750643,584763,159849,6031
2005:Q3,Other,2605994,3478061,1486312,220418,314758,413674,215968,403141,423791,872068,702353,157937,11778
2005:Q4,White,53019828,62043405,19270648,3409909,10067108,8084916,4189773,6923741,10097309,9023577,6867686,1749889,406002
2005:Q4,Black,2437459,3355022,1267331,235126,123102,828179,352846,185278,363159,917562,675827,237998,3737
2005:Q4,Hispanic,1598417,2378549,1160132,229417,128708,279516,139917,222717,218142,780133,610653,163437,6043
2005:Q4,Other,2791147,3721214,1593552,231818,326012,441473,228942,446071,453346,930067,748702,169232,12133
2006:Q1,White,54620976,63879766,19272095,3437402,11397924,8186936,4312366,6956668,10316375,9258790,7065074,1759098,434618
2006:Q1,Black,2440739,3383560,1277499,246395,126124,828242,358718,182207,364375,942821,704357,234003,4461
2006:Q1,Hispanic,1620941,2431679,1179075,229465,141065,278576,146566,234334,222598,810738,637076,165641,8021
2006:Q1,Other,2982977,3975444,1645965,247549,400060,471057,241728,485586,483499,992467,800431,178843,13193
2006:Q2,White,54645268,64114527,19512765,3470794,11064877,8275476,4303531,7118588,10368497,9469259,7252749,1763164,453346
2006:Q2,Black,2427506,3399168,1303234,247892,118088,827015,350143,183933,368863,971662,738269,228620,4773
2006:Q2,Hispanic,1640247,2487259,1212213,231239,142247,277197,149134,250000,225230,847012,668079,169341,9592
2006:Q2,Other,3104436,4160048,1726284,259305,387405,499919,245468,534413,507254,1055612,852993,188486,14133
2006:Q3,White,55447207,65103413,19664358,3505921,11424348,8375862,4424224,7259785,10448915,9656206,7387796,1800785,467625
2006:Q3,Black,2425434,3429806,1324635,248461,114488,828087,356184,185092,372859,1004372,766955,232459,4958
2006:Q3,Hispanic,1665107,2545859,1238948,233470,148183,276411,155763,264933,228151,880752,694302,175448,11002
2006:Q3,Other,3279173,4396241,1801782,270426,411596,530659,257880,583509,540389,1117067,899372,202749,14946
2006:Q4,White,56571574,66380417,19662311,3527575,12297567,8482800,4609309,7333669,10467186,9808843,7466887,1828138,513818
2006:Q4,Black,2446677,3472566,1339912,253376,113931,831276,369614,184180,380276,1025888,784644,234510,6734
2006:Q4,Hispanic,1687186,2590779,1248250,234340,157597,276201,164546,277810,232036,903594,710690,178896,14008
2006:Q4,Other,3478682,4647681,1860694,282968,466695,562584,274917,629249,570574,1168999,937123,215172,16704
2007:Q1,White,57277997,67180720,19404071,3546796,12878758,8575233,4679566,7302729,10793567,9902723,7588454,1809780,504489
2007:Q1,Black,2453896,3489924,1338786,264805,111599,834554,371256,180052,388871,1036028,802349,227745,5934
2007:Q1,Hispanic,1690770,2613009,1238680,234728,165393,276019,170034,287624,240531,922239,727422,180478,14339
2007:Q1,Other,3621241,4839060,1883763,298302,505879,592927,283213,668164,606812,1217819,979029,222169,16621
2007:Q2,White,57728953,67806073,19268720,3570288,13243632,8678595,4875687,7365506,10803646,10077121,7698906,1830492,547723
2007:Q2,Black,2487579,3551585,1344757,273231,108120,856143,387783,179766,401785,1064006,827044,229256,7706
2007:Q2,Hispanic,1697045,2648338,1235453,236556,172283,278984,180019,301107,243935,951293,750151,184004,17138
2007:Q2,Other,3743127,5013121,1906839,311546,531702,609902,300926,713427,638779,1269993,1019093,233214,17686
2007:Q3,White,58399915,68580789,19061745,3588081,13323190,8769225,4964886,7367209,11506453,10180875,7784620,1877170,519085
2007:Q3,Black,2489790,3590501,1343868,278690,103204,879082,393969,178005,413684,1100711,856549,238197,5965
2007:Q3,Hispanic,1715765,2701382,1247701,239126,178053,282400,187195,313449,253459,985617,776925,191554,17138
2007:Q3,Other,3819182,5140385,1921514,322046,537917,624158,309847,753785,671118,1321203,1054578,248631,17994
2007:Q4,White,57747753,68059124,18821501,3612127,12622971,8847315,4905128,7264323,11985759,10311371,7870163,1906600,534608
2007:Q4,Black,2472752,3577103,1319738,286369,101477,895824,374509,172786,426400,1104351,846675,250310,7366
2007:Q4,Hispanic,1629529,2616221,1174936,243047,169703,288309,184704,299711,255811,986692,775733,193778,17181
2007:Q4,Other,3827566,5190521,1927837,333247,534347,635342,319031,734295,706422,1362955,1084563,258789,19603
2008:Q1,White,56080259,66493218,18293723,3643042,11616088,8909241,4656205,6851248,12523671,10412959,7935597,1890437,586925
2008:Q1,Black,2410027,3508787,1274717,290134,98170,913854,336100,157494,438318,1098760,833939,254048,10773
2008:Q1,Hispanic,1533167,2518630,1103459,249007,159713,294618,176524,276560,258749,985462,771731,194790,18941
2008:Q1,Other,3725362,5119012,1886278,341195,507413,643099,311334,688437,741256,1393650,1108856,262733,22061
2008:Q2,White,55121468,65509959,17867239,3661278,11136464,8987311,4634305,6768048,12455315,10388491,7970572,1895946,521973
2008:Q2,Black,2399368,3471478,1234546,287869,98039,936668,322859,154134,437363,1072109,798390,265563,8156
2008:Q2,Hispanic,1502531,2456209,1051880,255384,153263,302317,176037,265296,252033,953678,747187,191385,15106
2008:Q2,Other,3693512,5105598,1845880,344212,514587,651922,321540,666103,761355,1412087,1123134,267560,21393
2008:Q3,White,53136105,63619618,17442734,3673319,9711964,9047771,4349732,6556057,12838041,10483512,7942167,1899351,641994
2008:Q3,Black,2334914,3416469,1199506,293181,92188,959775,283446,146674,441699,1081554,792052,274293,15209
2008:Q3,Hispanic,1415510,2379937,996614,260900,140403,310079,167390,250156,254395,964427,747685,196416,20326
2008:Q3,Other,3560031,4989931,1802558,350333,453334,657153,308374,632062,786116,1429899,1129938,273753,26208
2008:Q4,White,50519903,60758919,17018281,3652457,7565390,9080634,3846925,6201791,13393440,10239016,7894072,1888790,456154
2008:Q4,Black,2244653,3307919,1168157,296306,81147,981406,222278,134490,424135,1063265,776366,280641,6258
2008:Q4,Hispanic,1340235,2288407,947022,264077,121432,317358,151043,230303,257172,948172,739578,198018,10576
2008:Q4,Other,3363281,4793821,1762165,353407,338794,657254,274244,585111,822846,1430540,1130050,276339,24151
2009:Q1,White,49003914,59147786,16609365,3633207,6715243,9087529,3724277,5864244,13513921,10143872,7893266,1830934,419672
2009:Q1,Black,2207640,3260961,1137294,296728,77834,1001131,201558,123008,423407,1053320,773507,275023,4790
2009:Q1,Hispanic,1267368,2218222,903562,267964,111300,324001,147779,211080,252536,950854,743036,199996,7822
2009:Q1,Other,3237516,4670241,1717092,354157,312852,652321,272406,538433,822981,1432725,1136778,272190,23757
2009:Q2,White,49563053,59698155,16272229,3627227,8119020,9140429,4072383,5433521,13033345,10135101,7892138,1802453,440510
2009:Q2,Black,2251319,3287645,1116390,294622,90231,1027505,227789,108366,422742,1036326,751424,278289,6613
2009:Q2,Hispanic,1269664,2204665,882247,273502,119244,332488,160983,188494,247707,935002,729114,197899,7989
2009:Q2,Other,3303947,4738646,1673921,353163,445503,652920,312533,483389,817217,1434698,1138898,270232,25568
2009:Q3,White,51090021,61212526,16024943,3614000,9550674,9198488,4447329,5331585,13045507,10122505,7857234,1797723,467548
2009:Q3,Black,2304456,3338347,1098431,289068,103029,1054902,257862,105100,429955,1033891,738301,286604,8986
2009:Q3,Hispanic,1279568,2212075,867492,278661,127062,341150,175315,177623,244771,932507,722703,201397,8407
2009:Q3,Other,3454714,4890652,1646540,349538,583778,653125,355833,455436,846402,1435939,1135190,272987,27762
2009:Q4,White,51184793,61317827,15855745,3623874,9791320,9238975,4606933,5185688,13015292,10133033,7851493,1785870,495670
2009:Q4,Black,2352507,3373201,1084109,297954,107742,1079742,266079,100262,437312,1020694,715102,294298,11294
2009:Q4,Hispanic,1289358,2206796,853822,284025,125707,348912,182250,165137,246943,917438,707179,201347,8912
2009:Q4,Other,3502962,4938919,1623591,354280,634554,649483,379240,423913,873858,1435956,1132979,273502,29475
2010:Q1,White,52113218,62214486,15786463,3613078,10319423,9399037,4770098,5294041,13032345,10101268,7794469,1735289,571510
2010:Q1,Black,2431214,3422442,1076049,296970,114501,1119636,273906,104090,437291,991228,680498,292306,18424
2010:Q1,Hispanic,1317169,2207069,839456,288091,126381,360920,189058,161663,241500,889900,680724,197928,11248
2010:Q1,Other,3600603,5024918,1612558,352663,706418,662673,402549,413470,874587,1424315,1119771,267534,37010
2010:Q2,White,51408407,61513460,15741025,3594533,9398035,9531911,4585685,5607459,13054811,10105053,7794756,1719593,590704
2010:Q2,Black,2454609,3421744,1069576,295285,110610,1147942,244291,114944,439096,967136,647738,298758,20640
2010:Q2,Hispanic,1327612,2188899,828300,290764,115738,370616,183276,165316,234889,861287,655959,194287,11041
2010:Q2,Other,3576524,4995686,1595745,350329,666207,675142,391718,419654,896891,1419161,1114402,265815,38944
2010:Q3,White,53087264,63174420,15624222,3587913,10513283,9715484,4908475,5766225,13058817,10087156,7773251,1729247,584658
2010:Q3,Black,2528184,3478190,1051327,291311,121524,1180960,268243,120203,444622,950006,619218,310592,20196
2010:Q3,Hispanic,1390806,2230033,843977,294064,120472,381480,195274,163103,231663,839226,634507,194988,9731
2010:Q3,Other,3751061,5162885,1571064,347077,781518,693946,429764,413028,926488,1411824,1104778,268900,38146
2010:Q4,White,54574649,64653859,15428724,3595226,11436259,9889388,5169226,5845918,13289118,10079210,7641849,1831993,605368
2010:Q4,Black,2586552,3555595,1035919,297287,136049,1216949,298572,126744,444074,969043,612081,336298,20664
2010:Q4,Hispanic,1355157,2181432,790889,291643,127928,377982,197869,166321,228799,826274,618711,197085,10478
2010:Q4,Other,3855719,5260226,1565611,351345,832710,727474,459846,424190,899050,1404507,1085256,281435,37816
2011:Q1,White,55494080,65568400,15157569,3621910,12247551,9964511,5335467,5876535,13364857,10074320,7619160,1824611,630549
2011:Q1,Black,2634070,3597083,1012999,300818,149792,1236791,316797,131341,448545,963013,610325,331871,20817
2011:Q1,Hispanic,1343008,2157037,770477,290639,134135,369358,195816,167322,229290,814030,608077,194321,11632
2011:Q1,Other,3950957,5347509,1548916,354895,873611,744806,479569,431066,914645,1396552,1082565,277506,36481
2011:Q2,White,55903108,65946261,15084152,3648201,12217137,10035456,5365995,5920204,13675116,10043153,7573638,1850396,619119
2011:Q2,Black,2663128,3627407,996012,310808,157283,1253851,320227,136246,452980,964279,611614,333966,18699
2011:Q2,Hispanic,1324001,2126048,758103,288081,133785,359616,188623,168402,229439,802047,599674,191568,10805
2011:Q2,Other,3958466,5345339,1540797,361984,847867,760527,485800,438755,909609,1386873,1075742,277148,33983
2011:Q3,White,54302446,64345363,15014246,3678478,10396404,10066007,5001395,6004255,14184578,10042917,7538245,1890847,613825
2011:Q3,Black,2613609,3582423,985993,304368,150936,1263582,277522,142537,457485,968814,610996,340454,17364
2011:Q3,Hispanic,1278949,2069179,746823,287359,119886,347478,167173,170632,229828,790230,589413,190910,9907
2011:Q3,Other,3797328,5180400,1544374,360424,683573,769393,452947,449595,920094,1383072,1069739,279964,33369
2011:Q4,White,55505570,65539609,14890590,3691393,11069849,10162326,5223955,6128800,14372696,10034039,7495650,1936685,601704
2011:Q4,Black,2650860,3627515,965638,306731,163889,1281219,301472,150310,458255,976655,614270,346621,15764
2011:Q4,Hispanic,1263024,2044011,728783,283341,124502,337520,165720,174097,230048,780987,582340,190096,8551
2011:Q4,Other,3896170,5274638,1540956,363189,710380,787761,477328,463717,931306,1378467,1062679,282823,32965
2012:Q1,White,57191632,67212582,14749768,3713332,12448226,10273875,5573434,6133420,14320527,10020950,7462160,1938533,620257
2012:Q1,Black,2724498,3688112,940953,316271,182354,1300275,341921,153592,452747,963614,605445,342543,15626
2012:Q1,Hispanic,1261483,2020479,712422,279195,134036,327864,168494,173076,225392,758996,564707,185058,9231
2012:Q1,Other,4045542,5411797,1533764,370117,790221,808213,514178,468055,927249,1366255,1055649,278908,31698
2012:Q2,White,57256195,67268069,14904417,3731305,12070871,10334523,5488927,6271761,14466265,10011875,7415619,1980172,616084
2012:Q2,Black,2725565,3691927,937834,311906,187471,1312109,328936,162003,451668,966362,604677,347356,14329
2012:Q2,Hispanic,1250107,1995061,722362,276181,130685,315950,155427,176823,217633,744954,553981,182450,8523
2012:Q2,Other,4054950,5413561,1557388,369572,735095,821024,507923,483543,939016,1358611,1047554,280490,30567
2012:Q3,White,58866035,68879132,15098077,3748393,12804083,10425982,5686629,6467657,14648312,10013097,7362218,2029107,621772
2012:Q3,Black,2770267,3749596,939109,309271,201353,1328608,351286,172818,447150,979329,612861,352964,13504
2012:Q3,Hispanic,1246855,1990067,729181,272935,135333,305321,152191,182667,212439,743212,550873,183967,8372
2012:Q3,Other,4189858,5543525,1593416,370007,764401,838822,529644,504084,943151,1353667,1039679,284415,29573
2012:Q4,White,59617009,69640815,15236568,3773785,12933579,10502403,5741406,6569163,14883910,10023806,7342565,2084932,596309
2012:Q4,Black,2813942,3788560,933843,310503,210934,1343972,356691,180284,452334,974618,599361,364661,10596
2012:Q4,Hispanic,1265172,1977876,734883,270338,135710,294228,143996,185213,213508,712704,529669,176516,6519
2012:Q4,Other,4272073,5622119,1628583,372814,747390,854967,537608,517256,963500,1350046,1035399,286796,27851
2013:Q1,White,61983382,71938225,15562212,3792012,14485247,10787574,6015352,6648361,14647466,9954843,7250240,2088813,615790
2013:Q1,Black,2906301,3901827,937509,316302,231649,1389869,390193,187223,449082,995526,631263,353600,10663
2013:Q1,Hispanic,1257932,1996307,752353,266845,146148,292134,143113,187162,208551,738375,546235,185014,7126
2013:Q1,Other,4543380,5882202,1690500,377930,839118,903449,567284,529114,974806,1338822,1025159,286347,27316
2013:Q2,White,62755285,72734245,15946079,3801325,14697237,11034501,6066258,6957091,14231754,9978960,7215359,2131381,632220
2013:Q2,Black,2984889,3990676,953039,313366,242815,1430602,396504,203673,450677,1005787,636360,358740,10687
2013:Q2,Hispanic,1294945,2025397,785374,263895,147381,292275,134636,197755,204080,730452,540746,182225,7481
2013:Q2,Other,4714492,6051683,1755184,378234,828614,960723,575587,560791,992550,1337191,1022134,287847,27210
2013:Q3,White,64709120,74720649,16336078,3819152,15468274,11297088,6309158,7247167,14243733,10011529,7206219,2185031,620279
2013:Q3,Black,3083211,4107933,965206,307288,258795,1476510,429106,220149,450879,1024722,647386,368626,8710
2013:Q3,Hispanic,1348232,2078894,826488,262810,152741,293722,132818,208171,202144,730662,540614,183472,6576
2013:Q3,Other,4945649,6289093,1825296,377212,861645,1022042,603464,591910,1007524,1343444,1024987,293168,25289
2013:Q4,White,66389743,76514368,16580178,3823656,16388043,11557501,6594099,7386748,14184143,10124625,7176774,2212167,735684
2013:Q4,Black,3209349,4256250,999034,311108,263018,1517349,466477,219484,479780,1046901,647881,383305,15715
2013:Q4,Hispanic,1438090,2188791,838077,266102,175942,317205,157342,206577,227546,750701,545139,192287,13275
2013:Q4,Other,5141721,6503364,1870498,376467,917473,1073839,639033,591283,1034771,1361643,1025250,302709,33684
2014:Q1,White,67760769,77850888,16781490,3814712,17228624,11617518,6651492,7387089,14369963,10090119,7139836,2199436,750847
2014:Q1,Black,3294414,4341791,1023563,318717,267482,1533054,475103,213859,510013,1047377,641103,389439,16835
2014:Q1,Hispanic,1538666,2297707,865980,268243,198865,333226,174354,200557,256482,759042,543795,200302,14945
2014:Q1,Other,5286936,6658150,1910024,377396,968780,1097493,652958,580142,1071357,1371214,1024732,307637,38845
2014:Q2,White,69420235,79529092,17086606,3821893,18129525,11680858,6789614,7635158,14385438,10108857,7123129,2230503,755225
2014:Q2,Black,3398985,4461757,1063206,324782,273116,1551656,495308,218658,535031,1062771,636911,408298,17562
2014:Q2,Hispanic,1660216,2428673,902744,272841,222599,350225,194444,204061,281759,768457,545045,207364,16048
2014:Q2,Other,5453831,6844872,1953765,378028,1026383,1123333,675638,590797,1096928,1391041,1028799,317838,44404
2014:Q3,White,69780500,79823272,17361379,3836352,17802896,11720337,6722324,7881811,14498173,10042772,7114885,2264459,663428
2014:Q3,Black,3472831,4552157,1100091,336996,269627,1568715,488930,223845,563953,1079325,637885,429118,12322
2014:Q3,Hispanic,1758599,2540249,934191,278014,237356,366953,207419,207934,308382,781649,550864,218616,12169
2014:Q3,Other,5518501,6932216,2000042,382167,990306,1147078,678304,602276,1132042,1413715,1035719,330752,47244
2014:Q4,White,70868965,80912271,17518814,3835779,18407881,11772910,6805378,8087752,14483757,10043306,7102577,2292666,648063
2014:Q4,Black,3561774,4660766,1129872,348467,273840,1589051,503502,227752,588282,1098991,639121,448057,11813
2014:Q4,Hispanic,1860921,2657529,959878,281981,259357,384847,226120,210656,334690,796608,557004,227264,12340
2014:Q4,Other,5662055,7098925,2037154,385533,1027687,1174152,696773,611177,1166449,1436871,1042806,341553,52512
2015:Q1,White,72007779,81986418,17728637,3838157,18776704,11812742,6872473,8255078,14702628,9978639,7055710,2271473,651456
2015:Q1,Black,3666255,4770321,1159597,359030,276436,1608360,516061,230363,620474,1104066,638884,452426,12756
2015:Q1,Hispanic,1978153,2790308,996386,286570,279685,402666,244287,212200,368515,812156,561666,236898,13592
2015:Q1,Other,5821788,7271424,2088043,388584,1047889,1200433,714031,617552,1214891,1449636,1044678,346306,58652
2015:Q2,White,72481038,82499845,18037429,3869152,18829876,11840138,6848007,8526105,14549138,10018806,7057653,2301285,659868
2015:Q2,Black,3747871,4881472,1204526,376206,276546,1626081,517145,237381,643587,1133601,648080,471275,14246
2015:Q2,Hispanic,2081445,2918597,1036870,293672,297388,420251,259282,217681,393454,837152,574759,247178,15215
2015:Q2,Other,5924690,7404094,2137729,396056,1044349,1225734,722439,633336,1244451,1479403,1056119,358003,65281
2015:Q3,White,71473600,81519450,18331706,3888150,17339020,11841007,6545723,8687656,14886187,10045850,7064855,2337735,643260
2015:Q3,Black,3767555,4931687,1249963,378819,263208,1639436,480917,240029,679314,1164132,656987,493045,14100
2015:Q3,Hispanic,2155231,3018439,1076653,301019,300914,436794,263367,219193,420499,863209,587664,259966,15579
2015:Q3,Other,5886977,7399258,2196169,395708,920944,1247591,701995,640371,1296481,1512282,1068831,372320,71131
2015:Q4,White,72576201,82584458,18535279,3902314,17984539,11884066,6692756,8726230,14859275,10008257,7089167,2280808,638282
2015:Q4,Black,3879536,5044040,1284163,384194,268238,1658389,504958,237603,706495,1164504,663505,485122,15877
2015:Q4,Hispanic,2268402,3148255,1110955,307336,323091,455077,284576,216121,451099,879853,598666,264509,16678
2015:Q4,Other,6042607,7576121,2249914,396782,964386,1276542,728505,637295,1322697,1533514,1084468,369791,79255
2016:Q1,White,73390209,83357186,18706396,3922495,18241477,11916528,6749334,8667160,15153796,9966977,7064671,2270233,632073
2016:Q1,Black,3971897,5148067,1314875,398788,269736,1674310,516141,231048,743169,1176170,668162,491053,16955
2016:Q1,Hispanic,2368366,3268260,1145482,312970,341339,472586,301857,209330,484696,899895,607519,274538,17838
2016:Q1,Other,6168575,7722606,2294644,402990,977970,1304102,745572,626084,1371244,1554031,1091730,376413,85888
2016:Q2,White,74580734,84585562,19094537,3942785,18739256,11961824,6836462,8883852,15126847,10004828,7071867,2297086,635875
2016:Q2,Black,4085886,5290491,1362112,419104,273210,1695143,531594,235631,773697,1204605,679183,507242,18180
2016:Q2,Hispanic,2466221,3392124,1185028,317480,361452,487015,320108,212396,508645,925903,621779,284478,19646
2016:Q2,Other,6324797,7909691,2354345,412355,1010689,1325473,766121,638575,1402133,1584895,1105029,387988,91878
2016:Q3,White,75788271,85862589,19433970,3963711,19289905,12015918,6993574,9073632,15091878,10074318,7099201,2335540,639577
2016:Q3,Black,4159842,5395020,1401470,414384,276896,1714902,555602,238838,792928,1235178,688356,527426,19396
2016:Q3,Hispanic,2594127,3546043,1247345,324158,381479,500991,340578,214136,537356,951916,634358,296011,21547
2016:Q3,Other,6467324,8089302,2419850,408938,1047737,1347923,794164,648821,1421869,1621978,1121432,402612,97934
2016:Q4,White,76155607,86265849,19690961,3986653,19432627,12078774,7001272,9055413,15020149,10110242,7109120,2378630,622492
2016:Q4,Black,4204309,5458359,1434878,410378,280113,1737781,566576,236079,792554,1254050,695145,542272,16633
2016:Q4,Hispanic,2577193,3539757,1250383,328598,363817,512946,341336,214187,528490,962564,643334,298962,20268
2016:Q4,Other,6670687,8324198,2526655,411099,1126512,1333269,800099,677896,1448668,1653511,1144331,416574,92606
2017:Q1,White,77998225,88130590,19963121,4020417,20501217,12171598,7251920,9033469,15188848,10132365,7122298,2368882,641185
2017:Q1,Black,4311411,5565209,1451350,414190,291168,1762508,612034,232658,801301,1253798,698279,539418,16101
2017:Q1,Hispanic,2604479,3574092,1273908,332624,353543,525190,351675,213645,523507,969613,648894,299822,20897
2017:Q1,Other,7013303,8690372,2630441,417971,1284238,1322294,833141,707005,1495282,1677069,1167057,422302,87710
2017:Q2,White,79481753,89700857,20321863,4040692,21076724,12261462,7413594,9435259,15151263,10219104,7150806,2399636,668662
2017:Q2,Black,4398088,5667700,1480591,409764,297204,1783816,644561,246483,805281,1269611,703398,548435,17778
2017:Q2,Hispanic,2623811,3602503,1301656,335284,336912,536320,357550,228307,506474,978692,655923,300636,22133
2017:Q2,Other,7323932,9035948,2735024,420329,1405642,1309674,856515,775050,1533715,1712016,1192433,434001,85582
2017:Q3,White,80742779,91045361,20664692,4056888,21717410,12354936,7614190,9483426,15153818,10302582,7188732,2438098,675752
2017:Q3,Black,4460542,5746302,1504067,401344,303247,1802782,682043,245094,807724,1285759,710302,558934,16523
2017:Q3,Hispanic,2627282,3617493,1326196,337249,319534,546687,364285,229571,493971,990211,664275,303929,22007
2017:Q3,Other,7624283,9372395,2850920,420671,1536209,1296529,884419,812028,1571619,1748112,1219492,448222,80398
2017:Q4,White,82723602,93145945,20914061,4104064,22862424,12454596,7848326,9631750,15330725,10422343,7221033,2488875,712435
2017:Q4,Black,4525819,5831381,1519239,397302,313059,1819851,723945,247489,810496,1305562,715294,572382,17886
2017:Q4,Hispanic,2636720,3636853,1344115,341645,305173,556476,371738,234201,483505,1000133,670854,305699,23580
2017:Q4,Other,8000835,9786769,2969122,424625,1714564,1283345,916415,859016,1619683,1785934,1245164,463829,76941
2018:Q1,White,83443418,93899460,21344932,4152615,22745673,12543967,7794644,9697075,15620554,10456042,7238402,2479916,737724
2018:Q1,Black,4571195,5868749,1540762,399222,311421,1832392,722935,245965,816051,1297554,712479,566108,18967
2018:Q1,Hispanic,2641640,3641486,1371614,344991,279430,565057,367100,235458,477836,999846,670829,304531,24486
2018:Q1,Other,8276022,10086065,3112097,432053,1785667,1267347,915513,898941,1674447,1810042,1266979,469321,73742
2018:Q2,White,84390355,94927812,21618618,4197861,23055496,12645341,7885876,9816069,15708551,10537457,7284274,2505097,748086
2018:Q2,Black,4609925,5913331,1553820,397487,312947,1844053,742029,246300,816695,1303406,713781,569666,19959
2018:Q2,Hispanic,2627451,3629948,1385560,347872,256592,573487,367831,238437,460169,1002497,674493,303318,24686
2018:Q2,Other,8541039,10387232,3204198,437679,1896791,1252388,931192,944717,1720267,1846193,1294303,480093,71797
2018:Q3,White,86048786,96696947,21929194,4233659,24012421,12761292,8086747,9889612,15784022,10648161,7338955,2553289,755917
2018:Q3,Black,4656235,5971846,1567359,392817,319352,1855272,775693,244335,817018,1315612,716813,579777,19022
2018:Q3,Hispanic,2608879,3618545,1396134,349613,238110,581967,372307,239530,440884,1009666,679823,305376,24467
2018:Q3,Other,8885973,10772310,3308237,441628,2069449,1239004,959579,986826,1767587,1886337,1323429,496123,66785
2018:Q4,White,82238055,92969068,21557234,4287824,20742693,12827132,7444588,9853849,16255748,10731013,7374937,2601606,754470
2018:Q4,Black,4486808,5811377,1537940,385465,290135,1855775,686133,237454,818475,1324570,715930,588886,19754
2018:Q4,Hispanic,2494740,3506060,1365302,353335,188067,587891,344121,236485,430860,1011320,682097,305157,24066
2018:Q4,Other,8624989,10550429,3290369,444981,1857734,1215879,888990,1018740,1833736,1925440,1348653,511392,65395
2019:Q1,White,86737451,97462444,21488319,4337054,23882136,12997746,8003263,9982851,16771075,10724993,7387123,2594598,743272
2019:Q1,Black,4618547,5923900,1515573,397519,313711,1870240,770239,237114,819504,1305353,710247,579286,15820
2019:Q1,Hispanic,2506795,3513502,1351922,354149,184786,597846,362220,239345,423235,1006706,680684,303532,22490
2019:Q1,Other,9219966,11162685,3324152,459210,2236854,1210385,960038,1067733,1904313,1942719,1368882,517054,56783
2019:Q2,White,88868654,99698241,22251584,4371742,24586036,13140111,8215750,10282015,16851003,10829587,7431077,2634576,763934
2019:Q2,Black,4688278,6001813,1550348,394942,316437,1881139,803429,243443,812076,1313535,714800,582381,16354
2019:Q2,Hispanic,2513146,3528901,1387467,354798,163304,604916,366870,248272,403274,1015755,688495,304201,23059
2019:Q2,Other,9679790,11660417,3512661,465115,2395744,1207508,990673,1134996,1953720,1980627,1396591,530950,53086
2019:Q3,White,89133856,100069977,22231491,4422976,24368748,13278166,8278268,10365633,17124694,10936121,7484635,2682200,769286
2019:Q3,Black,4648192,5967490,1529258,378957,311399,1888643,813728,240517,804987,1319298,716681,587872,14745
2019:Q3,Hispanic,2501230,3525343,1416394,358600,135329,611719,365842,249383,388076,1024113,694859,306732,22522
2019:Q3,Other,9861759,11881625,3551934,464189,2471152,1203353,1003653,1181313,2006030,2019867,1425801,547343,46723
2019:Q4,White,91727769,102764226,22149365,4462574,26132575,13421061,8647838,10418907,17531906,11036457,7532917,2727214,776326
2019:Q4,Black,4680747,6020848,1539411,379251,316116,1899207,838291,242420,806152,1340101,717497,606275,16329
2019:Q4,Hispanic,2472481,3492294,1363723,358412,150930,610192,369438,241202,398397,1019812,693865,303721,22226
2019:Q4,Other,10080714,12134020,3519345,471106,2655472,1232264,1057212,1161884,2036737,2053306,1447040,554981,51285
2020:Q1,White,86480977,97536112,22898083,4494725,20047544,13428930,7688775,10582501,18395554,11055135,7566410,2676573,812152
2020:Q1,Black,4520727,5849241,1583649,379314,259377,1886559,679072,248346,812924,1328514,712676,593881,21957
2020:Q1,Hispanic,2428844,3439456,1392433,357531,114149,603529,325096,237096,409622,1010612,689164,297704,23744
2020:Q1,Other,9559996,11630649,3636049,477965,2090346,1236651,949811,1153525,2086301,2070652,1464842,544962,60848
2020:Q2,White,93102673,104158221,23358427,4494512,24361730,13532635,8585621,10682443,19142854,11055548,7618142,2647001,790405
2020:Q2,Black,4680854,5997470,1613282,372246,284334,1885735,774919,251232,815723,1316616,709156,587229,20231
2020:Q2,Hispanic,2521700,3520820,1404752,354191,146151,601026,349024,230927,434749,999120,686819,290462,21839
2020:Q2,Other,10183615,12270059,3686194,479667,2520209,1258330,1068799,1138308,2118552,2086443,1486452,537775,62216
2020:Q3,White,97089848,108326960,24293154,4615687,26620367,13613197,9024113,11028969,19131472,11237112,7727820,2677597,831695
2020:Q3,Black,4775937,6108121,1665253,391094,292371,1878631,806417,263279,811076,1332184,712063,597986,22135
2020:Q3,Hispanic,2596339,3599978,1446106,360668,164353,597997,356533,233394,440926,1003639,691525,288783,23331
2020:Q3,Other,10648165,12776348,3831627,502183,2754938,1275697,1132574,1148043,2131286,2128184,1520210,543254,64720
2020:Q4,White,104120319,115569077,25135598,4726825,31026209,13787606,9729597,11349017,19814225,11448758,7838689,2708522,901547
2020:Q4,Black,4934590,6275326,1715415,406038,315421,1882102,868422,273534,814394,1340736,703862,610141,26733
2020:Q4,Hispanic,2717855,3715329,1484452,366551,196510,599083,373082,235025,460626,997474,688262,282796,26416
2020:Q4,Other,11378155,13548613,3951684,522860,3200079,1310253,1229266,1154665,2179807,2170459,1552381,547567,70511
2021:Q1,White,108927361,120506150,26414455,4818060,33619624,13906216,9961916,11647842,20138037,11578789,7928218,2700782,949789
2021:Q1,Black,5018602,6352454,1779484,422233,324052,1874253,865454,282175,804804,1333853,696239,608071,29543
