Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
1997:Q2,age55to69,12415779,3114645,2437439,677206,9301134,923424,284153,604015,404416,199599,204942,163100,41842,2336532,129256,265480,557555,2610392,1306898,78487,896280,892599,596710,186642,5380,103867,3682,11519498,18885971
1997:Q2,age40to54,13296286,4298566,3340123,958443,8997720,775439,203567,409555,269267,140288,171590,153308,18282,2100957,267656,314919,1047131,2005753,1574662,126491,2316695,2308962,1702719,483030,15069,108143,7733,10979591,30571463
1997:Q2,ageunder40,4929343,2419466,1716314,703153,2509877,312216,46190,93843,61749,32094,26296,22999,3297,489491,177612,43632,398814,335012,504307,82463,1834555,1829479,1224509,578911,9991,16069,5076,3094788,35829409
1997:Q3,age70plus,6813950,1948065,1622060,326004,4865885,915447,141272,455239,324982,130256,144646,111974,32672,1471847,81462,16667,39248,984446,566848,48764,190870,188556,105154,30608,1066,51728,2313,6623080,15811953
1997:Q3,age55to69,12819187,3156827,2465181,691646,9662360,933650,299607,610277,398899,211378,202357,161238,41119,2523706,133283,281817,608787,2654947,1333842,80087,930515,926819,618839,195500,3300,109180,3696,11888672,18946675
1997:Q3,age40to54,13654400,4371042,3395357,975685,9283358,780222,211095,412546,264016,148530,174904,157605,17299,2235466,274111,323526,1126753,2018645,1597839,128250,2360289,2352523,1738991,491609,8447,113476,7765,11294112,30795760
1997:Q3,ageunder40,5050993,2427379,1730721,696658,2623614,317054,50033,90202,62338,27864,28011,24858,3153,535745,182080,45491,423591,334277,533889,83240,1862343,1857214,1246296,588088,5726,17104,5128,3188651,35800038
1997:Q4,age70plus,6954812,2020364,1690250,330114,4934448,925113,142743,456307,338585,117722,152452,119861,32591,1484119,80709,16509,34428,1008918,584780,48370,202845,200551,112281,33135,1645,53490,2294,6751967,15854780
1997:Q4,age55to69,13067050,3205835,2506304,699531,9861215,948133,316154,635388,431685,203703,202307,162101,40206,2587488,134403,283135,604015,2691301,1378537,80353,950956,947245,629015,206025,5244,106960,3712,12116094,19007266
1997:Q4,age40to54,13783980,4375838,3392720,983118,9408142,790313,219207,415855,275653,140203,180926,164581,16345,2286620,277885,319137,1134231,2026206,1629083,128679,2404933,2397131,1760599,504998,14001,117534,7801,11379047,31027113
1997:Q4,ageunder40,5150462,2446212,1741015,705198,2704249,324973,54070,94221,59301,34920,31737,28750,2987,549773,185822,45303,429675,332194,573509,82971,1876333,1871153,1244463,600007,9500,17182,5181,3274129,35765188
1998:Q1,age70plus,7317057,2053973,1725610,328363,5263084,922539,151454,460116,324652,135464,164062,131612,32450,1751332,81289,17942,45526,1043572,576550,48702,211388,209159,119505,30681,1776,57197,2229,7105669,15896238
1998:Q1,age55to69,13675065,3265933,2553478,712454,10409133,949069,345581,631215,408107,223108,202367,163149,39218,2942600,136860,303129,673625,2750768,1392758,81160,964399,960703,642789,204322,5758,107833,3697,12710666,19065977
1998:Q1,age40to54,14302977,4458155,3459257,998897,9844822,785021,234862,418003,262904,155099,187711,172319,15391,2538501,283056,330954,1238621,2050095,1648300,129698,2431838,2424040,1789382,497112,15324,122221,7798,11871138,31267531
1998:Q1,ageunder40,5316389,2461671,1761325,700346,2854718,322645,60093,88146,61625,26521,36420,33607,2812,638691,189832,47610,459716,333615,594842,83108,1875037,1869812,1249768,591927,10469,17648,5225,3441351,35724044
1998:Q2,age70plus,7459651,2113594,1784674,328920,5346057,920504,148434,500689,337165,163524,168959,136670,32289,1768946,81614,18882,41272,1066192,582188,48376,220895,218607,122401,33054,1646,61506,2288,7238756,15936298
1998:Q2,age55to69,14002008,3353068,2627906,725163,10648940,950422,355343,690164,438970,251194,199787,161595,38192,3013312,139050,317316,671744,2807382,1422959,81461,998885,995119,663687,216433,5381,109618,3766,13003124,19121042
1998:Q2,age40to54,14576240,4550121,3535734,1014387,10026119,780882,238998,451481,273689,177792,193206,178777,14428,2598641,288124,337851,1251304,2080157,1675219,130256,2485458,2477548,1824423,512053,13904,127167,7911,12090782,31519018
1998:Q2,ageunder40,5391997,2488970,1789731,699239,2903027,320785,63145,71055,58846,12209,40130,37497,2633,653800,193729,49117,466630,336517,625267,82851,1908505,1903219,1269191,606204,9598,18226,5286,3483492,35675791
1998:Q3,age70plus,7179157,2107234,1783279,323955,5071922,920073,159274,513226,361610,151616,190065,157839,32226,1461301,79076,18267,20903,1083779,576956,49001,226574,224520,126627,34636,1791,61466,2054,6952583,15974931
1998:Q3,age55to69,13821324,3408788,2662152,746636,10412536,953282,389171,743304,498892,244412,199826,162586,37239,2704413,138338,313147,596520,2851950,1440128,82458,1023208,1019575,683122,226072,5945,104436,3633,12798116,19170692
1998:Q3,age40to54,14564734,4740981,3697268,1043713,9823753,779283,257353,465824,295371,170453,201188,187766,13422,2397508,290567,329405,1170021,2103394,1697607,131602,2538280,2530522,1860658,523567,15370,130926,7758,12026454,31783581
1998:Q3,ageunder40,5354604,2508982,1826558,682424,2845622,320206,69864,71616,52112,19504,47072,44610,2462,572067,196892,48195,451086,337589,647914,83120,1936077,1930772,1285749,616443,10653,17927,5305,3418527,35619614
1998:Q4,age70plus,7731573,2197686,1863412,334274,5533887,951239,173915,483983,357142,126841,187708,154311,33397,1869599,85616,18102,49615,1079077,587602,47430,230860,229230,127859,36837,2286,62248,1630,7500713,16012240
1998:Q4,age55to69,14537926,3469655,2723303,746352,11068271,977014,408457,706416,490168,216247,201022,164081,36941,3142999,145720,326741,722831,2887159,1467550,82363,1045472,1042132,698633,230102,7096,106301,3340,13492454,19213941
1998:Q4,age40to54,15259804,4802268,3747876,1054392,10457536,815885,278146,437997,298384,139613,201643,187328,14315,2706727,302973,356342,1315723,2194947,1713482,133672,2606498,2599073,1906966,543125,17969,131013,7426,12653306,32062213
1998:Q4,ageunder40,5545773,2556962,1858218,698745,2988811,337786,73076,82119,50599,31519,42341,40071,2270,692023,200418,49667,471933,340051,616167,83229,1980855,1975634,1315132,631209,11975,17318,5220,3564918,35555227
1999:Q1,age70plus,7781432,2217685,1881633,336052,5563746,952005,188196,488683,335463,153220,186558,151894,34664,1894347,86633,16636,58661,1068929,577342,45755,231973,229899,127880,35756,2400,63863,2074,7549458,16048864
1999:Q1,age55to69,14612698,3504147,2751641,752507,11108550,967105,427565,680312,444422,235890,202254,165501,36753,3137619,147524,324955,760003,2909653,1469397,82163,1057422,1053776,711661,225672,6976,109467,3646,13555276,19252910
1999:Q1,age40to54,15569827,4946581,3870097,1076484,10623246,813711,299005,434406,284950,149456,202198,187012,15185,2710149,310174,370614,1348707,2280165,1718417,135700,2652744,2644835,1948298,548418,16721,131398,7910,12917082,32351855
1999:Q1,ageunder40,5510960,2582194,1885967,696227,2928766,331045,76241,71909,53128,18781,38091,35997,2094,698105,202595,49119,466432,340614,571362,83253,2005264,2000001,1339797,632552,10773,16879,5263,3505696,35484460
1999:Q2,age70plus,8083096,2291985,1946450,345534,5791111,949522,183182,464120,318671,145448,187358,151643,35715,2117163,89888,15747,71414,1060367,608006,44344,240976,238887,127724,36885,2745,71533,2088,7842120,16085576
1999:Q2,age55to69,14981926,3578461,2821347,757114,11403465,953628,413874,636089,412191,223898,203573,167196,36377,3361572,151558,330206,815527,2935807,1519479,82151,1089018,1085364,728376,227170,7569,122249,3654,13892909,19290502
1999:Q2,age40to54,16045313,5074505,3979521,1094984,10970808,807412,299949,409833,275334,134499,203180,187063,16116,2876267,319714,391461,1408736,2369851,1746441,137965,2719725,2711733,1996342,564180,17554,133657,7992,13325588,32648434
1999:Q2,ageunder40,5594329,2623378,1916165,707213,2970951,321814,74421,75131,53461,21670,34456,32555,1901,762108,205233,49477,467839,341717,555350,83407,2048345,2043103,1371250,643345,10887,17622,5242,3545984,35409674
1999:Q3,age70plus,8042396,2326808,1975437,351371,5715588,960892,191120,452835,309245,143590,200688,163762,36926,1987294,88019,13182,68366,1046250,662310,44633,248199,246111,131497,39122,2590,72902,2088,7794196,16123148
1999:Q3,age55to69,14916760,3642207,2873908,768299,11274553,955240,422771,613507,395860,217646,208115,171941,36174,3182191,150464,314816,796278,2949527,1598210,83434,1113739,1110087,747508,230777,6785,125017,3652,13803021,19329617
1999:Q3,age40to54,16233477,5266976,4143513,1123464,10966501,819029,314464,397110,272031,125079,206673,189667,17005,2759160,324278,393772,1368929,2451964,1789481,141640,2797007,2788946,2055614,584558,14746,134027,8062,13436470,32947879
1999:Q3,ageunder40,5578032,2667881,1960312,707569,2910151,323409,75985,73794,52294,21501,33217,31488,1729,722453,206682,47178,445796,340902,556216,84519,2095268,2090050,1406641,657437,8840,17133,5218,3482764,35333226
1999:Q4,age70plus,8712520,2397788,2037976,359811,6314733,985482,214266,388180,320598,67583,228707,190700,38008,2506769,101508,14037,89077,1043617,679840,63248,275550,273195,141287,42244,2692,86972,2355,8436971,16162352
1999:Q4,age55to69,15756306,3693561,2921110,772451,12062746,971175,458217,548583,419510,129073,216510,180635,35875,3747657,164763,342150,891937,2990265,1632923,98566,1148158,1144325,755685,233895,6763,147982,3834,14608148,19373158
1999:Q4,age40to54,17105295,5384646,4243075,1141571,11720650,847875,345600,349706,288379,61327,213465,195540,17925,3170892,344171,435608,1487343,2554107,1811649,160233,2873928,2865545,2106715,606670,14072,138088,8383,14231367,33246116
1999:Q4,ageunder40,5818913,2711104,1993844,717260,3107809,335172,81530,87491,48510,38981,34631,33081,1550,872124,211512,50325,461888,344032,533202,95903,2123812,2118583,1420576,670813,8121,19073,5229,3695101,35257477
2000:Q1,age70plus,8952862,2471785,2101677,370108,6481077,1001625,229690,350460,296961,53499,232815,194549,38266,2680667,104225,13174,99317,1034319,671679,63107,298997,296928,152429,42094,3017,99389,2069,8653865,16203962
2000:Q1,age55to69,16090935,3804522,3020553,783969,12286413,978073,480679,482146,376801,105346,218447,183603,34845,3919319,168331,348419,938265,3016671,1636468,99593,1165836,1162197,758694,227836,7315,168352,3639,14925099,19424026
2000:Q1,age40to54,17637086,5588473,4419602,1168870,12048613,865478,368678,316062,270294,45768,216012,196980,19032,3304091,353416,458322,1539247,2645957,1817615,163735,2928838,2920657,2150878,613524,14774,141481,8181,14708248,33539074
2000:Q1,ageunder40,5899116,2773737,2048766,724972,3125379,340217,85060,84801,49178,35622,32121,30820,1301,920384,213949,50753,462479,344873,494003,96738,2128544,2123375,1424212,670312,8188,20662,5168,3770573,35184785
2000:Q2,age70plus,8906006,2562375,2181251,381123,6343631,1007233,222503,346042,281756,64287,222013,183525,38488,2529285,102488,11192,98571,1020718,719918,63667,302187,300064,158564,45340,2902,93258,2122,8603819,16248750
2000:Q2,age55to69,16059089,3923835,3129159,794676,12135254,973877,464641,467379,351757,115622,216312,182487,33825,3727449,167527,340816,931834,3034488,1709737,101193,1178337,1174659,775855,232673,6806,159325,3678,14880752,19485122
2000:Q2,age40to54,17845259,5806215,4612062,1194153,12039044,868661,366856,309683,259786,49896,215205,195086,20119,3177529,358179,467860,1517733,2730710,1858849,167780,3008415,3000118,2209811,637472,13056,139780,8297,14836844,33822680
2000:Q2,ageunder40,5901467,2851862,2117106,734755,3049605,336971,82745,81064,48273,32791,27312,26254,1058,874884,215459,49427,446360,344258,493163,97960,2171015,2165861,1453867,686285,6963,18746,5153,3730452,35117510
2000:Q3,age70plus,8993233,2603525,2218374,385151,6389708,1013390,233755,339898,270134,69764,230739,192068,38670,2506256,103377,9969,102628,1009289,776011,64396,316322,314270,165574,50263,2495,95938,2052,8676911,16297488
2000:Q3,age55to69,16247354,4023352,3215699,807653,12224003,970645,480730,452898,333936,118962,219612,186796,32816,3682074,169440,343057,949535,3058982,1794049,102981,1207945,1204311,793110,241155,5679,164366,3635,15039409,19559348
2000:Q3,age40to54,18260270,6053797,4830581,1223216,12206473,871888,385242,302406,252206,50200,218674,197493,21181,3151129,365466,486512,1528993,2818724,1905517,171921,3096136,3087844,2269065,668134,10242,140404,8292,15164134,34092862
2000:Q3,ageunder40,5944195,2908846,2176691,732155,3035350,334087,85220,76898,46921,29977,25888,25067,822,866183,217568,49318,438518,344408,497982,99280,2219093,2213970,1482697,707521,5256,18495,5124,3725102,35058012
2000:Q4,age70plus,8848259,2710433,2312756,397676,6137827,1041256,254311,374279,288389,85890,261780,222927,38853,2145063,101292,7351,95349,992906,801107,63132,310316,307988,167809,55752,3145,81281,2329,8537943,16350949
2000:Q4,age55to69,16053988,4143885,3328591,815294,11910103,991037,513280,503149,367363,135786,229570,197716,31854,3247161,168496,327245,911350,3074069,1841400,103345,1214660,1210830,809989,252009,6992,141840,3830,14839328,19649604
2000:Q4,age40to54,18238059,6207257,4965861,1241396,12030802,903283,414035,331980,274226,57753,227351,205143,22207,2834091,369600,486965,1460239,2897322,1931583,174354,3175760,3167146,2317202,701676,12423,135844,8615,15062298,34345547
2000:Q4,ageunder40,5874328,2974278,2226888,747389,2900050,347683,90092,70953,44260,26693,28091,27497,594,758880,219108,46963,412870,342912,482978,99520,2268346,2263207,1510226,731829,6106,15045,5139,3605982,35008648
2001:Q1,age70plus,8761811,2856158,2449944,406215,5905652,1091529,285653,364197,242209,121988,252006,212088,39918,1865875,103169,5007,80670,981108,813257,63182,302316,300301,170385,55442,2029,72445,2014,8459495,16409906
2001:Q1,age55to69,15959549,4361803,3537667,824136,11597746,1035899,564811,467501,292930,174571,228601,196881,31720,2898803,171659,314773,834725,3102190,1873992,104790,1210653,1207026,825222,248818,4402,128584,3626,14748896,19758793
2001:Q1,age40to54,18316521,6483787,5223354,1260433,11832735,964289,454835,308407,230626,77781,226108,203061,23046,2568935,377554,489754,1334966,2982300,1947822,177765,3218296,3209931,2360420,709754,7180,132576,8365,15098225,34576663
2001:Q1,ageunder40,5865212,3082735,2326770,755965,2782478,378470,97676,63168,43808,19360,23832,23389,443,673962,221570,45024,375032,343015,460227,100501,2290501,2285417,1533598,735710,3392,12717,5084,3574711,34971779
2001:Q2,age70plus,9098742,2919716,2510077,409639,6179027,1105124,284119,345940,218287,127654,255055,214161,40894,2064116,109810,3794,90389,1006540,847462,66677,302967,301066,168456,56425,1360,74825,1901,8795776,16475131
2001:Q2,age55to69,16423535,4473035,3639725,833310,11950500,1042109,560516,437142,258659,178483,231402,199861,31541,3123110,179780,318061,883513,3129803,1936104,108960,1253283,1249721,860863,252582,2892,133384,3562,15170251,19889817
2001:Q2,age40to54,18856149,6676804,5397769,1279034,12179346,974501,458243,286710,208971,77738,227681,203801,23880,2730079,390109,507901,1385486,3057070,1977644,183922,3299076,3290774,2427566,725958,4425,132825,8301,15557074,34782138
2001:Q2,ageunder40,5970647,3134605,2377793,756812,2836042,380653,96896,58277,41533,16743,21721,21433,288,730602,225116,45007,378493,343626,452265,103387,2361935,2356879,1593132,749284,2003,12459,5056,3608712,34949765
2001:Q3,age70plus,8881471,2959249,2547730,411519,5922222,1125052,299110,379892,255371,124521,309130,267241,41889,1659702,103400,1645,75100,1027318,870469,71404,340977,338807,182526,58710,2309,95263,2169,8540494,16547397
2001:Q3,age55to69,16116697,4579107,3733253,845854,11537590,1055818,585251,491720,318652,173067,249857,218446,31412,2619344,174977,308588,802208,3149404,1986215,114208,1315207,1311442,885448,253709,4837,167449,3765,14801490,20045575
2001:Q3,age40to54,18730042,6901744,5601586,1300158,11828298,991886,479834,321105,248683,72422,241426,216742,24685,2333397,389110,512108,1249815,3120564,1998103,190950,3397019,3388419,2500308,742237,7340,138534,8600,15333023,34957900
2001:Q3,ageunder40,5850705,3174557,2420729,753828,2676147,387550,100314,56938,40955,15984,27337,27200,137,607244,226080,43425,340017,342690,437595,106956,2412674,2407595,1629271,759696,3180,15448,5079,3438031,34944963
2001:Q4,age70plus,9276988,3044605,2610847,433757,6232383,1147818,324671,359461,235106,124355,280172,237512,42660,1912802,118561,3857,86539,1084536,840545,73422,313818,311594,165518,68288,573,77216,2223,8963170,16627072
2001:Q4,age55to69,16787683,4740395,3877696,862699,12047288,1082360,612677,445857,276845,169012,247493,214829,32664,2963377,190490,321339,863716,3249281,1953364,117334,1338682,1334811,918333,275866,1052,139561,3871,15449000,20228041
2001:Q4,age40to54,19169143,6996075,5690392,1305683,12173068,1014309,497527,293477,217670,75807,233762,209933,23829,2607758,394913,515542,1311754,3099752,2011288,192986,3450467,3442006,2546401,764265,1451,129888,8461,15718676,35101202
2001:Q4,ageunder40,5982335,3233676,2471516,762160,2748659,397793,103402,58355,40859,17496,23497,23242,255,671832,220353,43655,350093,334876,437520,107284,2482590,2477681,1681533,783407,610,12131,4909,3499745,34958935
2002:Q1,age70plus,9446300,3135588,2683629,451959,6310712,1174353,324574,347612,231544,116068,269783,226086,43697,1912526,132598,5213,96464,1135440,836719,75429,336305,333853,182948,73296,178,77431,2452,9109995,16712909
2002:Q1,age55to69,17141546,4900597,4025378,875219,12240949,1113997,597098,419976,263553,156423,251311,217117,34194,2999126,205151,322192,918383,3337391,1955720,120604,1358985,1354881,937067,276242,296,141277,4103,15782561,20435466
2002:Q1,age40to54,19336293,7095085,5791479,1303606,12241208,1040310,485978,278658,204961,73697,230184,207293,22892,2641821,398974,505765,1360453,3063267,2040977,194822,3517953,3509472,2625725,756653,390,126704,8480,15818341,35214608
2002:Q1,ageunder40,6049493,3294845,2527335,767511,2754647,410644,100194,60698,40623,20075,22461,22068,393,659911,214377,42436,357489,324821,453981,107636,2497412,2492652,1703070,777325,159,12097,4760,3552081,34990047
2002:Q2,age70plus,9377691,3225824,2752817,473006,6151868,1178800,319264,398365,240791,157574,246916,202457,44459,1669911,142327,6401,84656,1184566,840727,79934,350523,348009,196846,81513,-1988,71638,2514,9027168,16803256
2002:Q2,age55to69,17116854,5051764,4160739,891025,12065090,1122748,573613,466015,269184,196831,251827,216302,35525,2737003,215718,320993,857196,3424159,1969879,125940,1389340,1385115,968015,286876,-3066,133289,4226,15727514,20665174
2002:Q2,age40to54,19097934,7183069,5880055,1303014,11914864,1035225,468473,308224,204450,103774,223873,201900,21972,2447907,398240,493270,1246754,3019695,2074682,198523,3605473,3597141,2715298,763996,-3747,121594,8331,15492461,35302006
2002:Q2,ageunder40,5996058,3364962,2589018,775944,2631096,406597,95848,55267,40991,14275,19602,19091,510,577900,207580,40971,328501,314058,475444,109328,2544245,2539650,1744881,785259,-1489,10998,4595,3451813,35035866
2002:Q3,age70plus,9119384,3260486,2770990,489496,5858898,1209983,319184,420093,232402,187691,240435,194942,45493,1271458,148791,7691,71475,1233981,852200,83607,357732,354845,200936,88348,-2519,68079,2887,8761652,16896461
2002:Q3,age55to69,16891441,5203959,4288558,915400,11687482,1161474,560033,475005,251763,223242,258156,221007,37149,2261604,223201,321421,786147,3514315,1995331,130795,1439069,1434498,1010191,298958,-3655,129003,4571,15452372,20914487
2002:Q3,age40to54,18778760,7351772,6038727,1313045,11426988,1065047,456918,316157,189140,127017,221213,200239,20974,2084543,393910,481912,1120303,2973242,2112367,201376,3693170,3684704,2802474,769433,-4303,117101,8466,15085590,35367285
2002:Q3,ageunder40,5910842,3423576,2650734,772842,2487265,422602,92936,49389,40323,9066,19229,18580,649,450790,200205,39690,296849,303282,501708,110588,2613523,2609061,1805558,794869,-1669,10303,4462,3297319,35093959
2002:Q4,age70plus,9336257,3302660,2799075,503585,6033597,1224215,343376,462797,219990,242807,229072,182587,46485,1351626,156185,10729,80121,1289404,795641,90431,370513,367522,206917,96360,-4236,68480,2991,8965744,16990873
2002:Q4,age55to69,17419684,5364525,4427927,936598,12055159,1182765,588752,502118,231022,271095,263711,224926,38785,2410539,231862,345441,837371,3621351,1933007,138243,1497128,1492394,1053236,313672,-5856,131343,4734,15922555,21180729
2002:Q4,age40to54,19085442,7497269,6179824,1317445,11588173,1071411,472543,339215,171865,167349,217550,197591,19959,2203077,390188,492904,1159450,2934058,2101176,206602,3785149,3776808,2890633,779059,-6533,113648,8341,15300293,35414335
2002:Q4,ageunder40,5951232,3477529,2708973,768556,2473702,425883,96023,39088,39088,0,18171,17386,785,464223,193010,41008,303246,294329,485240,113482,2685584,2681282,1865527,807917,-2473,10311,4302,3265648,35161894
2003:Q1,age70plus,9417183,3397961,2877975,519986,6019222,1269685,337609,435496,213731,221764,232130,185050,47080,1239541,167328,13045,82539,1336045,811714,94090,383924,380320,211555,99496,-4282,73551,3604,9033258,17084840
2003:Q1,age55to69,17679993,5546359,4597715,948644,12133634,1239480,567133,468616,219413,249203,274014,233910,40104,2305548,244644,359422,854245,3710196,1966938,143399,1550143,1544879,1092287,316668,-5684,141608,5264,16129850,21461221
2003:Q1,age40to54,19053199,7559616,6252080,1307535,11493583,1118477,454981,317165,160645,156520,216972,197962,19010,2124181,389810,493173,1150834,2878256,2140571,209164,3848247,3839570,2966403,768145,-6181,111204,8677,15204952,35447045
2003:Q1,ageunder40,6003328,3536920,2763501,773419,2466408,452275,91977,42517,38188,4329,19403,18512,892,421745,186445,41138,298939,282520,514717,114732,2734847,2730660,1916996,804814,-2294,11144,4187,3268481,35237238
2003:Q2,age70plus,9941539,3472482,2935543,536939,6469056,1291434,335745,407083,196647,210437,288557,240589,47969,1526604,183415,16354,101626,1387049,834042,97147,430148,426307,221561,106029,-3821,102537,3842,9511390,17176710
2003:Q2,age55to69,18604974,5727544,4759812,967732,12877430,1271222,552961,432281,196301,235980,298836,257093,41743,2736048,262874,385939,966631,3811978,2010436,148225,1672027,1666492,1150057,329116,-4902,192222,5535,16932947,21753288
2003:Q2,age40to54,19602691,7672412,6366699,1305714,11930279,1133726,442096,294160,142366,151794,224411,206426,17985,2449812,393855,504028,1264936,2828321,2183770,211164,3968489,3959828,3079242,772359,-5232,113460,8661,15634202,35469303
2003:Q2,ageunder40,6207495,3609560,2833887,775673,2597935,461097,89009,45618,36021,9597,28982,27960,1023,491352,180635,42540,322630,272070,548327,115676,2830264,2826228,1997519,814426,-1909,16192,4036,3377231,35317558
2003:Q3,age70plus,10147676,3512039,2959920,552118,6635638,1295999,328783,394525,223404,171121,282549,234493,48057,1622819,197430,19122,107478,1435149,848927,102856,448974,445015,241089,114449,-5826,95303,3959,9698702,17264832
2003:Q3,age55to69,19165335,5908161,4914144,994017,13257174,1284757,530891,420615,224343,196272,307025,264356,42669,2914434,279283,405142,1005199,3909342,2045210,155278,1721656,1715931,1198883,341882,-7281,182446,5725,17443679,22054251
2003:Q3,age40to54,19872511,7844781,6532018,1312764,12027730,1126586,424084,283324,156295,127029,221332,204197,17135,2579328,395679,507242,1280478,2773042,2221460,215174,4079284,4070751,3191154,779285,-7394,107707,8533,15793227,35485000
2003:Q3,ageunder40,6310816,3677741,2905798,771944,2633075,457505,84979,58470,38487,19982,29082,27991,1091,505364,174386,43081,324041,260730,577470,117967,2899954,2896080,2059807,824059,-2641,14855,3874,3410862,35400422
2003:Q4,age70plus,10601118,3572547,3003116,569431,7028571,1312441,324660,442505,247952,194553,272641,224056,48584,1868772,210873,22799,125366,1485287,854243,108984,457151,453118,244038,121482,4669,82929,4033,10143967,17347554
2003:Q4,age55to69,20090891,6105717,5086918,1018799,13985174,1312488,514395,466542,250157,216385,315361,271308,44053,3287581,295423,435406,1112889,4014181,2068090,162819,1782622,1776734,1249941,357299,5654,163840,5889,18308269,22361434
2003:Q4,age40to54,20401956,7992876,6676335,1316541,12409080,1135338,409740,313904,167786,146118,217604,201422,16182,2842169,396819,519108,1381253,2721104,2252588,219452,4178354,4169988,3275591,786995,6337,101066,8366,16223602,35498024
2003:Q4,ageunder40,6466533,3749166,2976337,772829,2717367,462872,81766,57548,40400,17148,28631,27435,1196,557827,167965,44682,344701,250089,600831,120455,2981811,2978104,2126043,837156,2281,12624,3707,3484721,35483397
2004:Q1,age70plus,11256917,3701157,3109412,591746,7555759,1347654,319860,711126,503426,207700,279618,229929,49689,1977374,218340,26059,130201,1549946,884687,110894,473413,469299,253040,125035,4361,86864,4114,10783504,17423223
2004:Q1,age55to69,21266491,6402555,5357888,1044668,14863935,1362591,497483,824601,598036,226565,328611,282567,46043,3486809,305504,460177,1147980,4157299,2125748,167132,1835403,1829343,1290491,360646,5184,173023,6060,19431088,22672159
2004:Q1,age40to54,20969388,8202442,6882417,1320025,12766946,1168720,395283,488710,330656,158054,215602,200517,15085,2977212,392426,525352,1389099,2692812,2301239,220491,4240625,4232418,3352406,776910,5618,97485,8207,16728763,35512264
2004:Q1,ageunder40,6636442,3865603,3084276,781328,2770838,482019,78539,51689,35512,16177,30898,29549,1349,571974,160573,45631,344405,244020,640273,120817,3025431,3021890,2172752,833882,1991,13266,3541,3611011,35564050
2004:Q2,age70plus,11364499,3759156,3151892,607264,7605343,1367692,313955,651633,460685,190948,293446,242660,50787,1935840,228474,28761,133950,1577044,961810,112736,501672,497164,269308,130655,4338,92863,4508,10862827,17490190
2004:Q2,age55to69,21806688,6642909,5565481,1077428,15163779,1396629,479434,731550,522534,209016,343638,295552,48086,3498278,318696,478008,1177607,4320368,2248086,171484,1918125,1911657,1350844,369740,5078,185995,6468,19888563,22983750
2004:Q2,age40to54,21255947,8467510,7133893,1333617,12788437,1183393,380326,441209,292700,148509,213851,199872,13978,2984352,390574,525372,1390034,2676208,2381580,221538,4355959,4347636,3472105,776099,5349,94082,8324,16899988,35531609
2004:Q2,ageunder40,6789140,3971137,3194332,776805,2818003,490497,75203,63136,41929,21207,34381,32878,1504,546255,153539,45824,342488,236150,709379,121151,3106599,3103203,2249016,838044,1868,14275,3396,3682541,35639950
2004:Q3,age70plus,11618074,3892553,3268585,623967,7725521,1376290,307876,705968,498645,207323,280580,228798,51782,1890505,237478,31852,134948,1603811,1038445,117767,512722,507985,277670,138436,-1290,93169,4737,11105352,17546801
2004:Q3,age55to69,22547159,6950967,5856241,1094726,15596192,1418494,461818,794290,571782,222508,353984,303899,50085,3506786,330939,500552,1191873,4487390,2371536,178531,1989820,1983061,1408410,386834,-1497,189315,6759,20557339,23293529
2004:Q3,age40to54,21519016,8659626,7332155,1327471,12859390,1184715,365929,470132,307154,162978,209486,196595,12891,2992329,387857,528837,1372943,2660495,2461574,225093,4456973,4448675,3573390,787098,-1454,89642,8298,17062043,35559949
2004:Q3,ageunder40,6932895,4097790,3316095,781695,2835104,491181,71975,59898,40124,19774,33792,32140,1653,519305,146296,46427,336396,228299,778464,123071,3189562,3186325,2320023,852507,-494,14290,3237,3743332,35708662
2004:Q4,age70plus,12043139,3999590,3378360,621230,8043548,1393401,307424,731163,581866,149297,312603,260083,52520,2091402,241562,32015,143746,1600447,1065435,124349,536612,531807,286817,138271,-1687,108406,4805,11506527,17591949
2004:Q4,age55to69,23661890,7240745,6112913,1127831,16421146,1475044,467136,876272,706413,169858,368089,316937,51153,3834154,344739,521649,1314748,4577394,2454716,187205,2121511,2114515,1497820,407645,-2052,211103,6996,21540379,23599084
2004:Q4,age40to54,22262298,8892804,7544361,1348443,13369493,1229541,363089,493567,371345,122222,217389,204066,13323,3173814,394398,551399,1481429,2746256,2490046,228565,4552782,4544361,3652351,803802,-1995,90203,8420,17709516,35600204
2004:Q4,ageunder40,7168888,4232611,3431896,800715,2936277,502140,71687,58483,29986,28497,39967,37929,2038,565829,148471,48935,355474,238621,780364,126305,3292303,3289024,2403590,870401,-706,15739,3279,3876585,35768082
2005:Q1,age70plus,12097678,4108813,3491234,617579,7988864,1408018,295678,704584,550924,153660,294697,241359,53338,2074462,237255,30706,134499,1582604,1098265,128095,508997,504204,270283,128470,-4860,110312,4793,11588681,17626697
